# Sample direction input file for use with the CmdLineAe9Ap9 application. 
# Any lines starting with a '#' are considered comments, and therefore ignored. 
#
# The CmdLineAe9Ap9 application supports several methods of specifying direction data 
# to be used in the calculations for the Ae9, Ap9 or SPM flux models (no "Legacy").
# By default, the models compute omnidirectional flux.  Unidirectional flux will be
# computed instead if pitch angles (list or a file) or a direction file is specified.
# For file input, one or more pitch angles or direction vectors may be supplied for 
# each position in the corresponding orbit file. The number of directions must remain
# the same for all input lines in this file.
#
# Data lines in this file consist of one or more sets of three-valued direction vectors.
# The three values are the x,y,z components for the specified direction, using the same 
# coordinate system (MUST be Cartesian) as used for the orbit data file.
#
# The details of the direction specification are fully described in the
#  "AE9/AP9/SPM Radiation Environment Model User's Guide" document.
#
# ----------
# This particular direction file is intended to be used with OrbitSample.txt orbit file.
#
-0.733242,-0.677095,0.0624297, -0.672216,-0.735569,0.0840458, -0.606074,-0.788444,0.105022
-0.683814,-0.725344,0.0792121, -0.619282,-0.778131,0.104895, -0.550035,-0.824996,0.12978
-0.633891,-0.767616,0.0945933, -0.566693,-0.81445,0.124621, -0.495183,-0.855085,0.1537
-0.584,-0.804457,0.108598, -0.515017,-0.845134,0.1432, -0.442114,-0.879379,0.176712
-0.534515,-0.836412,0.121281, -0.464662,-0.870795,0.160638, -0.391273,-0.898552,0.198772
-0.485685,-0.864,0.132717, -0.415911,-0.892023,0.176954, -0.342972,-0.913257,0.219844
-0.437658,-0.887699,0.14299, -0.368941,-0.909369,0.192172, -0.297416,-0.924119,0.239893
-0.390508,-0.907934,0.152185, -0.323849,-0.92334,0.206312, -0.254725,-0.93172,0.258869
-0.34425,-0.925077,0.160386, -0.280665,-0.934397,0.219383, -0.214943,-0.936606,0.27671
-0.298858,-0.939451,0.167675, -0.239365,-0.942956,0.231384, -0.178051,-0.939284,0.293333
-0.254278,-0.951327,0.174126, -0.199882,-0.949388,0.242302, -0.143965,-0.940223,0.308634
-0.210433,-0.96093,0.17981, -0.162105,-0.954024,0.25211, -0.112543,-0.939858,0.322492
-0.167235,-0.968445,0.18479, -0.125885,-0.957158,0.260773, -0.0835767,-0.938586,0.334771
-0.124586,-0.974018,0.189125, -0.0910361,-0.959039,0.268249, -0.0567931,-0.936761,0.345331
-0.0823867,-0.97776,0.192867, -0.0573375,-0.959877,0.274496, -0.0318519,-0.934689,0.354036
-0.0405331,-0.979753,0.196064, -0.0245347,-0.959838,0.279479, -0.00834948,-0.932619,0.360767
0.00107614,-0.980047,0.198761, 0.00765376,-0.959037,0.283176, 0.0141731,-0.930729,0.365436
0.0425402,-0.978668,0.200997, 0.0395281,-0.957538,0.285584, 0.0362152,-0.929121,0.367999
0.0839542,-0.975613,0.20281, 0.0713967,-0.955348,0.286728, 0.0582959,-0.927812,0.368464
0.125407,-0.970856,0.204234, 0.103563,-0.952419,0.286657, 0.0809303,-0.926734,0.366898
0.166983,-0.964348,0.205304, 0.136312,-0.94865,0.285451, 0.104604,-0.925732,0.363425
0.208753,-0.956015,0.206053, 0.169898,-0.943888,0.283214, 0.12975,-0.924578,0.358219
0.250781,-0.94576,0.206513, 0.204534,-0.937937,0.28007, 0.156731,-0.922977,0.351496
0.293114,-0.933461,0.206722, 0.240385,-0.930564,0.276162, 0.185827,-0.920585,0.343499
0.335785,-0.918975,0.206718, 0.277564,-0.921505,0.271637, 0.217231,-0.917021,0.334489
0.378803,-0.902135,0.206546, 0.316128,-0.910472,0.266654, 0.251047,-0.91188,0.324732
0.42215,-0.88275,0.206257, 0.356077,-0.89716,0.261368, 0.287294,-0.904742,0.314491
0.465778,-0.860611,0.205913, 0.397355,-0.881251,0.255942, 0.325908,-0.895184,0.304023
0.509595,-0.835492,0.205588, 0.439846,-0.862419,0.250537, 0.366748,-0.882784,0.293579
0.553468,-0.807154,0.205369, 0.483373,-0.840339,0.245319, 0.409599,-0.867128,0.283403
0.597203,-0.775355,0.205363, 0.527694,-0.814688,0.240463, 0.454169,-0.847821,0.273733
0.640548,-0.739857,0.205694, 0.572499,-0.785161,0.236149, 0.500093,-0.82449,0.264807
0.683183,-0.700441,0.206504, 0.617407,-0.751479,0.232568, 0.546933,-0.796797,0.256863
0.72472,-0.656916,0.207947, 0.661968,-0.713398,0.229916, 0.594178,-0.76445,0.250135
0.764707,-0.609136,0.210184, 0.705666,-0.670728,0.228384, 0.641255,-0.727215,0.244847
0.802636,-0.557004,0.213359, 0.747933,-0.623334,0.228146, 0.687539,-0.68492,0.241196
0.83796,-0.500481,0.217582, 0.788165,-0.571143,0.229328, 0.732372,-0.637458,0.23933
0.870115,-0.43957,0.222885, 0.825745,-0.51413,0.231983, 0.77509,-0.584776,0.239315
0.898536,-0.374305,0.22919, 0.860062,-0.452301,0.236044, 0.815042,-0.526855,0.241101
0.922672,-0.304721,0.236266, 0.890528,-0.385666,0.241294, 0.851606,-0.463675,0.244485
0.941991,-0.230813,0.243675, 0.916582,-0.314191,0.247307, 0.884198,-0.395177,0.249057
0.95595,-0.152542,0.250781, 0.937659,-0.2378,0.25347, 0.912232,-0.321248,0.254229
0.963953,-0.0698392,0.256742, 0.953142,-0.156377,0.25897, 0.935078,-0.241724,0.259228
0.965304,0.0173303,0.260551, 0.962308,-0.0698268,0.262846, 0.951987,-0.156452,0.26314
0.959153,0.108842,0.261112, 0.964261,0.0218024,0.264057, 0.96203,-0.0654028,0.264993
0.944488,0.204235,0.257352, 0.957918,0.118141,0.261603, 0.964057,0.0311479,0.263862
0.920213,0.302514,0.24838, 0.942068,0.218292,0.25467, 0.956753,0.132408,0.259022
0.885327,0.401991,0.233665, 0.915542,0.320665,0.242809, 0.93879,0.236898,0.250105
0.839207,0.50027,0.213217, 0.877492,0.422948,0.226102, 0.9091,0.342406,0.237267
0.781917,0.59445,0.187711, 0.82769,0.522292,0.205279, 0.867165,0.44616,0.221284
0.714399,0.681551,0.158497, 0.766727,0.615721,0.181708, 0.813219,0.545204,0.203536
0.638435,0.759051,0.12745, 0.695977,0.700637,0.157238, 0.748222,0.636891,0.18583
0.556326,0.82532,0.0966847, 0.617307,0.775245,0.133892, 0.673589,0.71927,0.170081
0.470425,0.879801,0.0681941, 0.532635,0.838702,0.113485, 0.590792,0.791219,0.157913
0.382687,0.922852,0.0435197, 0.443543,0.890958,0.0972779, 0.501023,0.852283,0.150296
0.294417,0.955387,0.023529, 0.351086,0.932409,0.0857477, 0.405084,0.902334,0.147314
0.206265,0.978461,0.00834298, 0.255874,0.963515,0.0785294, 0.303537,0.941237,0.148118
0.118427,0.992959,-0.00258198, 0.158329,0.984569,0.0745418, 0.197025,0.968685,0.151098
0.0309188,0.999469,-0.0102481, 0.0589745,0.99564,0.0722675, 0.0865813,0.984234,0.154233
-0.0561929,0.998294,-0.015847, -0.0413653,0.996681,0.0701074, -0.0262229,0.987483,0.155528
-0.142665,0.989558,-0.0205102, -0.141543,0.987682,0.0667011, -0.139344,0.978289,0.153405
-0.228062,0.973322,-0.0251517, -0.240194,0.968799,0.0611209, -0.250498,0.956903,0.146928
-0.3118,0.949661,-0.0304212, -0.335906,0.940408,0.0529091, -0.357455,0.923999,0.135837
-0.393202,0.918718,-0.0367315, -0.427369,0.903101,0.0420041, -0.458284,0.88061,0.12042
-0.471555,0.880723,-0.0443007, -0.513485,0.857621,0.0286292, -0.551507,0.827992,0.101341
-0.546156,0.835994,-0.0531736, -0.593402,0.804798,0.0131988, -0.636131,0.767478,0.0794708
-0.616359,0.784923,-0.0632323, -0.666521,0.745477,-0.00374788, -0.711611,0.700357,0.055765
-0.681599,0.727952,-0.0742197, -0.732461,0.680466,-0.0216013, -0.777749,0.627801,0.0311815
-0.741399,0.665558,-0.0857875, -0.791005,0.610518,-0.0397391, -0.83459,0.550831,0.00661162
-0.795357,0.598239,-0.0975552, -0.842044,0.536326,-0.0575831, -0.882322,0.470332,-0.0171726
-0.843124,0.526522,-0.109159, -0.88553,0.458547,-0.0746378, -0.921197,0.387082,-0.0395484
-0.884395,0.450976,-0.120277, -0.921444,0.377822,-0.0905048, -0.951481,0.301792,-0.0600438
-0.918907,0.372218,-0.130632, -0.949787,0.2948,-0.104873, -0.973438,0.215138,-0.0783167
-0.946454,0.290911,-0.139986, -0.970583,0.210146,-0.117503, -0.987326,0.127783,-0.0941252
-0.966898,0.207763,-0.148134, -0.983896,0.124549,-0.128205, -0.993406,0.0403877,-0.107301
-0.980178,0.123516,-0.154905, -0.989836,0.0387162,-0.136841, -0.991961,-0.0463782,-0.117735
