# Irene Model output file: ../../unitTests/Legacy/Ax8min_atEpoch_Intg.AP8.output_mean_fluence.txt
# Irene Software Version:  1.58.001
#
# Model type:               AP8
# Particle species:         H+
# Flux type:                Integral
# Flux direction:           Omnidirectional
# Environment settings:     Current Epoch; Activity Level: Min
# Energy levels (MeV):       0.1 0.2 0.4 0.6 0.8 1 2 4 6 8 10 15 20 30 50 60 80 100 150 200 250
#
# Accumulation mode:        Cumulative
#
# Time format:              Modified Julian Date
# Coordinate system:        GEI (Geocentric Equatorial Inertial) Cartesian in Earth radii
# Data Delimiter:           comma
#
# datetime(mjd),posx(Re),posy(Re),posz(Re),fluence,fluence,fluence,fluence,fluence,fluence,fluence,fluence,fluence,fluence,fluence,fluence,fluence,fluence,fluence,fluence,fluence,fluence,fluence,fluence,fluence(#/cm^2)
53219.91736111,-1.87762039,1.72449115,1.42211985,6.10609864e+12,3.74673191e+12,1.63153882e+12,7.59763055e+11,3.82786505e+11,2.00915906e+11,1.60175685e+10,1.46917860e+09,4.41803654e+08,2.00390978e+08,1.13775549e+08,4.42949096e+07,2.60792967e+07,1.54712899e+07,9.76715243e+06,8.32455445e+06,6.14057431e+06,4.60042817e+06,2.38500359e+06,1.26626991e+06,7.25611499e+05
53219.91805556,-1.87842196,1.68339559,1.41990583,6.10802555e+12,3.74774228e+12,1.63185911e+12,7.59874596e+11,3.82826639e+11,2.00931548e+11,1.60178151e+10,1.46917988e+09,4.41803654e+08,2.00390978e+08,1.13775549e+08,4.42949096e+07,2.60792967e+07,1.54712899e+07,9.76715243e+06,8.32455445e+06,6.14057431e+06,4.60042817e+06,2.38500359e+06,1.26626991e+06,7.25611499e+05
53219.91875000,-1.87879379,1.64191502,1.41736690,6.10993372e+12,3.74873143e+12,1.63217683e+12,7.59985285e+11,3.82866923e+11,2.00947281e+11,1.60180680e+10,1.46918122e+09,4.41803654e+08,2.00390978e+08,1.13775549e+08,4.42949096e+07,2.60792967e+07,1.54712899e+07,9.76715243e+06,8.32455445e+06,6.14057431e+06,4.60042817e+06,2.38500359e+06,1.26626991e+06,7.25611499e+05
53219.91944444,-1.87872457,1.60004897,1.41449491,6.11182560e+12,3.74970310e+12,1.63249208e+12,7.60094653e+11,3.82907307e+11,2.00963119e+11,1.60183279e+10,1.46918263e+09,4.41803686e+08,2.00390978e+08,1.13775549e+08,4.42949096e+07,2.60792967e+07,1.54712899e+07,9.76715243e+06,8.32455445e+06,6.14057431e+06,4.60042817e+06,2.38500359e+06,1.26626991e+06,7.25611499e+05
53219.92013889,-1.87820222,1.55779712,1.41128171,6.11370344e+12,3.75066145e+12,1.63280495e+12,7.60202308e+11,3.82947729e+11,2.00979069e+11,1.60185961e+10,1.46918411e+09,4.41803751e+08,2.00390978e+08,1.13775549e+08,4.42949096e+07,2.60792967e+07,1.54712899e+07,9.76715243e+06,8.32455445e+06,6.14057431e+06,4.60042817e+06,2.38500359e+06,1.26626991e+06,7.25611499e+05
53219.92083333,-1.87721465,1.51515947,1.40771880,6.11556542e+12,3.75160978e+12,1.63311529e+12,7.60308508e+11,3.82988162e+11,2.00995128e+11,1.60188728e+10,1.46918568e+09,4.41803822e+08,2.00390978e+08,1.13775549e+08,4.42949096e+07,2.60792967e+07,1.54712899e+07,9.76715243e+06,8.32455445e+06,6.14057431e+06,4.60042817e+06,2.38500359e+06,1.26626991e+06,7.25611499e+05
53219.92152778,-1.87574900,1.47213602,1.40379724,6.11740877e+12,3.75255228e+12,1.63342272e+12,7.60413964e+11,3.83028538e+11,2.01011270e+11,1.60191581e+10,1.46918732e+09,4.41803896e+08,2.00390978e+08,1.13775549e+08,4.42949096e+07,2.60792967e+07,1.54712899e+07,9.76715243e+06,8.32455445e+06,6.14057431e+06,4.60042817e+06,2.38500359e+06,1.26626991e+06,7.25611499e+05
53219.92222222,-1.87379206,1.42872693,1.39950794,6.11923054e+12,3.75349084e+12,1.63372684e+12,7.60519148e+11,3.83068780e+11,2.01027466e+11,1.60194518e+10,1.46918904e+09,4.41803975e+08,2.00390978e+08,1.13775549e+08,4.42949096e+07,2.60792967e+07,1.54712899e+07,9.76715243e+06,8.32455445e+06,6.14057431e+06,4.60042817e+06,2.38500359e+06,1.26626991e+06,7.25611499e+05
53219.92291667,-1.87133005,1.38493298,1.39484116,6.12102716e+12,3.75442552e+12,1.63402709e+12,7.60623837e+11,3.83108782e+11,2.01043669e+11,1.60197533e+10,1.46919084e+09,4.41804059e+08,2.00390978e+08,1.13775549e+08,4.42949096e+07,2.60792967e+07,1.54712899e+07,9.76715243e+06,8.32455445e+06,6.14057431e+06,4.60042817e+06,2.38500359e+06,1.26626991e+06,7.25611499e+05
53219.92361111,-1.86834866,1.34075449,1.38978701,6.12279641e+12,3.75535581e+12,1.63432325e+12,7.60727942e+11,3.83148501e+11,2.01059868e+11,1.60200628e+10,1.46919272e+09,4.41804148e+08,2.00390978e+08,1.13775549e+08,4.42949096e+07,2.60792967e+07,1.54712899e+07,9.76715243e+06,8.32455445e+06,6.14057431e+06,4.60042817e+06,2.38500359e+06,1.26626991e+06,7.25611499e+05
