# Irene Model output file: ../../unitTests/Legacy/CRRactive_NatEpochSa_Diff.CRRESELE.output_mean_fluence.txt
# Irene Software Version:  1.58.001
#
# Model type:               CRRESELE
# Particle species:         e-
# Flux type:                1PtDiff
# Flux direction:           Omnidirectional
# Environment settings:     Fixed Epoch; SAA Shifted; Ap range: Max
# Energy levels (MeV):       0.65 0.95 1.6 2 2.35 2.75 3.15 3.75 4.55 5.75
#
# Accumulation mode:        Cumulative
#
# Time format:              Modified Julian Date
# Coordinate system:        GEI (Geocentric Equatorial Inertial) Cartesian in Earth radii
# Data Delimiter:           comma
#
# datetime(mjd),posx(Re),posy(Re),posz(Re),fluence,fluence,fluence,fluence,fluence,fluence,fluence,fluence,fluence,fluence(#/cm^2/MeV)
53219.52708333,1.24009072,2.99967243,-0.66718499,2.50310976e+12,2.49291840e+12,5.14889820e+11,1.17677205e+11,3.31962975e+10,9.39252000e+09,4.02520875e+09,1.14504094e+09,3.01361725e+08,9.27758236e+07
53219.52777778,1.22623744,3.02950119,-0.65560051,2.50834368e+12,2.49864384e+12,5.16073500e+11,1.17955125e+11,3.32811375e+10,9.41883000e+09,4.03642875e+09,1.14835594e+09,3.02198912e+08,9.30089096e+07
53219.52847222,1.21220053,3.05887604,-0.64391779,2.51351232e+12,2.50431936e+12,5.17252380e+11,1.18233045e+11,3.33672975e+10,9.44514000e+09,4.04746875e+09,1.15153219e+09,3.02967662e+08,9.32350814e+07
53219.52916667,1.19798515,3.08780057,-0.63214026,2.51856960e+12,2.50994112e+12,5.18422620e+11,1.18510725e+11,3.34539975e+10,9.47142000e+09,4.05840375e+09,1.15459781e+09,3.03690006e+08,9.34601986e+07
53219.52986111,1.18359634,3.11627794,-0.62027122,2.52351552e+12,2.51550912e+12,5.19584220e+11,1.18788165e+11,3.35412375e+10,9.49767000e+09,4.06923375e+09,1.15755281e+09,3.04365943e+08,9.36842611e+07
53219.53055556,1.16903896,3.14431190,-0.60831382,2.52845376e+12,2.52106944e+12,5.20743900e+11,1.19065125e+11,3.36282375e+10,9.52386000e+09,4.08003375e+09,1.16049844e+09,3.05039537e+08,9.39072690e+07
53219.53125000,1.15431787,3.17190529,-0.59627119,2.53333056e+12,2.52656064e+12,5.21893980e+11,1.19341365e+11,3.37148775e+10,9.54997500e+09,4.09070625e+09,1.16334469e+09,3.05686881e+08,9.41267611e+07
53219.53194444,1.13943778,3.19906187,-0.58414631,2.53815360e+12,2.53199040e+12,5.23036380e+11,1.19617365e+11,3.38013975e+10,9.57607500e+09,4.10128125e+09,1.16610094e+09,3.06310318e+08,9.43437924e+07
53219.53263889,1.12440310,3.22578431,-0.57194233,2.54291904e+12,2.53734720e+12,5.24173020e+11,1.19892645e+11,3.38880375e+10,9.60210000e+09,4.11172125e+09,1.16879344e+09,3.06925787e+08,9.45527377e+07
53219.53333333,1.10921820,3.25207622,-0.55966176,2.54762688e+12,2.54263104e+12,5.25303900e+11,1.20167205e+11,3.39747975e+10,9.62805000e+09,4.12202625e+09,1.17142219e+09,3.07533287e+08,9.47535971e+07
53219.53402778,1.09388749,3.27794026,-0.54730773,2.55233472e+12,2.54791488e+12,5.26434780e+11,1.20441765e+11,3.40615575e+10,9.65400000e+09,4.13233125e+09,1.17405094e+09,3.08140787e+08,9.49544565e+07
53219.53472222,1.07841506,3.30337958,-0.53488260,2.55700032e+12,2.55311808e+12,5.27561820e+11,1.20715845e+11,3.41483175e+10,9.67977000e+09,4.14247875e+09,1.17663094e+09,3.08744537e+08,9.51440658e+07
53219.53541667,1.06280481,3.32839701,-0.52238935,2.56162368e+12,2.55824064e+12,5.28685020e+11,1.20989445e+11,3.42350775e+10,9.70536000e+09,4.15246875e+09,1.17916219e+09,3.09344537e+08,9.53224252e+07
53219.53611111,1.04706084,3.35299567,-0.50983017,2.56616256e+12,2.56326336e+12,5.29799580e+11,1.21261125e+11,3.43208175e+10,9.73053000e+09,4.16221125e+09,1.18162219e+09,3.09933287e+08,9.54882455e+07
53219.53680556,1.03118690,3.37717824,-0.49720775,2.57061696e+12,2.56818624e+12,5.30905500e+11,1.21530885e+11,3.44055375e+10,9.75528000e+09,4.17170625e+09,1.18401094e+09,3.10510787e+08,9.56415268e+07
53219.53750000,1.01518678,3.40094755,-0.48452442,2.57507136e+12,2.57310912e+12,5.32011420e+11,1.21800645e+11,3.44902575e+10,9.78003000e+09,4.18120125e+09,1.18639969e+09,3.11088287e+08,9.57948081e+07
53219.53819444,0.99906423,3.42430625,-0.47178255,2.57945664e+12,2.57795136e+12,5.33109660e+11,1.22069685e+11,3.45740175e+10,9.80437500e+09,4.19054625e+09,1.18875094e+09,3.11648912e+08,9.59415268e+07
53219.53888889,0.98282255,3.44725703,-0.45898465,2.58377280e+12,2.58271296e+12,5.34200220e+11,1.22338005e+11,3.46568175e+10,9.82831500e+09,4.19974125e+09,1.19106469e+09,3.12192662e+08,9.60816831e+07
53219.53958333,0.96646519,3.46980239,-0.44613260,2.58808896e+12,2.58747456e+12,5.35290780e+11,1.22606325e+11,3.47396175e+10,9.85225500e+09,4.20893625e+09,1.19337844e+09,3.12736412e+08,9.62218394e+07
53219.54027778,0.94999576,3.49194516,-0.43322875,2.59234752e+12,2.59216704e+12,5.36371740e+11,1.22873205e+11,3.48209175e+10,9.87565500e+09,4.21800375e+09,1.19566219e+09,3.13255318e+08,9.63574254e+07
53219.54097222,0.93341741,3.51368753,-0.42027530,2.59654848e+12,2.59679040e+12,5.37443100e+11,1.23138645e+11,3.49007175e+10,9.89851500e+09,4.22694375e+09,1.19791594e+09,3.13749381e+08,9.64884410e+07
53219.54166667,0.91673343,3.53503233,-0.40727414,2.60066112e+12,2.60133312e+12,5.38499100e+11,1.23400725e+11,3.49780575e+10,9.92052000e+09,4.23565125e+09,1.20010781e+09,3.14213443e+08,9.66133629e+07
53219.54236111,0.89994695,3.55598160,-0.39422762,2.60468544e+12,2.60579520e+12,5.39539740e+11,1.23659445e+11,3.50529375e+10,9.94167000e+09,4.24412625e+09,1.20223781e+09,3.14647506e+08,9.67321910e+07
53219.54305556,0.88306096,3.57653801,-0.38113731,2.60870976e+12,2.61025728e+12,5.40580380e+11,1.23918165e+11,3.51278175e+10,9.96282000e+09,4.25260125e+09,1.20436781e+09,3.15081568e+08,9.68510192e+07
53219.54375000,0.86607845,3.59670360,-0.36800540,2.61269184e+12,2.61466944e+12,5.41610460e+11,1.24173525e+11,3.52008375e+10,9.98329500e+09,4.26084375e+09,1.20643969e+09,3.15496178e+08,9.69669762e+07
53219.54444444,0.84900254,3.61648088,-0.35483378,2.61663168e+12,2.61903168e+12,5.42629980e+11,1.24425525e+11,3.52719975e+10,1.00030950e+10,4.26885375e+09,1.20845344e+09,3.15891334e+08,9.70800622e+07
53219.54513889,0.83183576,3.63587189,-0.34162434,2.62057152e+12,2.62339392e+12,5.43649500e+11,1.24677525e+11,3.53431575e+10,1.00228950e+10,4.27686375e+09,1.21046719e+09,3.16286490e+08,9.71931481e+07
53219.54583333,0.81458124,3.65487899,-0.32837864,2.62446528e+12,2.62770624e+12,5.44657500e+11,1.24924965e+11,3.54126375e+10,1.00420800e+10,4.28458500e+09,1.21240687e+09,3.16668053e+08,9.73045934e+07
53219.54652778,0.79724165,3.67350421,-0.31509873,2.62831296e+12,2.63196864e+12,5.45653980e+11,1.25167845e+11,3.54804375e+10,1.00606500e+10,4.29201750e+09,1.21427250e+09,3.17036022e+08,9.74143981e+07
53219.54722222,0.77981966,3.69174959,-0.30178632,2.63216064e+12,2.63623104e+12,5.46650460e+11,1.25410725e+11,3.55482375e+10,1.00792200e+10,4.29945000e+09,1.21613812e+09,3.17403990e+08,9.75242028e+07
53219.54791667,0.76231777,3.70961718,-0.28844284,2.63592768e+12,2.64041664e+12,5.47624380e+11,1.25646045e+11,3.56138775e+10,1.00970250e+10,4.30649625e+09,1.21790625e+09,3.17756022e+08,9.76290270e+07
53219.54861111,0.74473867,3.72710918,-0.27507016,2.63961408e+12,2.64452544e+12,5.48575740e+11,1.25873805e+11,3.56773575e+10,1.01140650e+10,4.31315625e+09,1.21957687e+09,3.18092116e+08,9.77288708e+07
53219.54930556,0.72708501,3.74422746,-0.26167002,2.64330048e+12,2.64863424e+12,5.49527100e+11,1.26101565e+11,3.57408375e+10,1.01311050e+10,4.31981625e+09,1.22124750e+09,3.18428209e+08,9.78287146e+07
53219.55000000,0.70935899,3.76097391,-0.24824382,2.64692352e+12,2.65269312e+12,5.50454460e+11,1.26322245e+11,3.58029375e+10,1.01476050e+10,4.32622500e+09,1.22286187e+09,3.18754694e+08,9.79244568e+07
53219.55069444,0.69156328,3.77735026,-0.23479313,2.65048320e+12,2.65670208e+12,5.51357820e+11,1.26535845e+11,3.58636575e+10,1.01635650e+10,4.33238250e+09,1.22442000e+09,3.19071569e+08,9.80160974e+07
53219.55138889,0.67370009,3.79335871,-0.22131953,2.65404288e+12,2.66071104e+12,5.52261180e+11,1.26749445e+11,3.59243775e+10,1.01795250e+10,4.33854000e+09,1.22597812e+09,3.19388444e+08,9.81077381e+07
53219.55208333,0.65577207,3.80900082,-0.20782474,2.65757568e+12,2.66467392e+12,5.53144860e+11,1.26955965e+11,3.59827275e+10,1.01949075e+10,4.34446875e+09,1.22749594e+09,3.19695944e+08,9.81943982e+07
53219.55277778,0.63778111,3.82427847,-0.19430986,2.66108160e+12,2.66859072e+12,5.54008860e+11,1.27155405e+11,3.60387075e+10,1.02097125e+10,4.35016875e+09,1.22897344e+09,3.19994069e+08,9.82760779e+07
53219.55347222,0.61972956,3.83919324,-0.18077662,2.66458752e+12,2.67250752e+12,5.54872860e+11,1.27354845e+11,3.60946875e+10,1.02245175e+10,4.35586875e+09,1.23045094e+09,3.20292194e+08,9.83577576e+07
53219.55416667,0.60161995,3.85374702,-0.16722643,2.66806272e+12,2.67638400e+12,5.55729180e+11,1.27548045e+11,3.61485675e+10,1.02386700e+10,4.36137750e+09,1.23189469e+09,3.20581412e+08,9.84342225e+07
53219.55486111,0.58345414,3.86794136,-0.15366053,2.67148416e+12,2.68018944e+12,5.56569180e+11,1.27732845e+11,3.61997175e+10,1.02519825e+10,4.36661250e+09,1.23328031e+09,3.20856334e+08,9.85038318e+07
53219.55555556,0.56523434,3.88177800,-0.14008052,2.67488256e+12,2.68396416e+12,5.57400540e+11,1.27915485e+11,3.62502375e+10,1.02651075e+10,4.37176500e+09,1.23464156e+09,3.21125866e+08,9.85718006e+07
53219.55625000,0.54696258,3.89525851,-0.12648747,2.67825792e+12,2.68770624e+12,5.58233820e+11,1.28095965e+11,3.62994675e+10,1.02776175e+10,4.37676000e+09,1.23597187e+09,3.21386256e+08,9.86356385e+07
53219.55694444,0.52864123,3.90838429,-0.11288313,2.68161024e+12,2.69141568e+12,5.59069020e+11,1.28274285e+11,3.63474075e+10,1.02895125e+10,4.38159750e+09,1.23727125e+09,3.21637506e+08,9.86953455e+07
53219.55763889,0.51027201,3.92115692,-0.09926843,2.68496256e+12,2.69512512e+12,5.59904220e+11,1.28452605e+11,3.63953475e+10,1.03014075e+10,4.38643500e+09,1.23857062e+09,3.21888756e+08,9.87550526e+07
53219.55833333,0.49185695,3.93357813,-0.08564493,2.68831488e+12,2.69883456e+12,5.60739420e+11,1.28630925e+11,3.64432875e+10,1.03133025e+10,4.39127250e+09,1.23987000e+09,3.22140006e+08,9.88147596e+07
53219.55902778,0.47339826,3.94564901,-0.07201375,2.69164224e+12,2.70250176e+12,5.61573180e+11,1.28809605e+11,3.64903275e+10,1.03247700e+10,4.39591125e+09,1.24113187e+09,3.22384225e+08,9.88718299e+07
53219.55972222,0.45489751,3.95737130,-0.05837613,2.69494464e+12,2.70612672e+12,5.62405500e+11,1.28988645e+11,3.65364675e+10,1.03358100e+10,4.40035125e+09,1.24235625e+09,3.22621413e+08,9.89262635e+07
53219.56041667,0.43635704,3.96874623,-0.04473349,2.69822400e+12,2.70972096e+12,5.63229180e+11,1.29165645e+11,3.65820075e+10,1.03467000e+10,4.40472375e+09,1.24356000e+09,3.22854030e+08,9.89794373e+07
53219.56111111,0.41777844,3.97977524,-0.03108692,2.70147072e+12,2.71326720e+12,5.64047580e+11,1.29340365e+11,3.66271275e+10,1.03572825e+10,4.40894250e+09,1.24469625e+09,3.23075280e+08,9.90291834e+07
53219.56180556,0.39916374,3.99045957,-0.01743769,2.70470784e+12,2.71679616e+12,5.64869340e+11,1.29514845e+11,3.66724275e+10,1.03677075e+10,4.41307500e+09,1.24578562e+09,3.23289733e+08,9.90767616e+07
53219.56250000,0.38051466,4.00080079,-0.00378688,2.70794496e+12,2.72032512e+12,5.65691100e+11,1.29689325e+11,3.67177275e+10,1.03781325e+10,4.41720750e+09,1.24687500e+09,3.23504186e+08,9.91243397e+07
53219.56319444,0.36183309,4.01079969,0.00986423,2.71117248e+12,2.72384640e+12,5.66521020e+11,1.29865005e+11,3.67628775e+10,1.03885800e+10,4.42130625e+09,1.24790437e+09,3.23713014e+08,9.91698964e+07
53219.56388889,0.34312061,4.02045800,0.02351441,2.71439040e+12,2.72736000e+12,5.67359100e+11,1.30041885e+11,3.68078775e+10,1.03990500e+10,4.42537125e+09,1.24887375e+09,3.23916217e+08,9.92134315e+07
53219.56458333,0.32437924,4.02977665,0.03716270,2.71760832e+12,2.73087360e+12,5.68197180e+11,1.30218765e+11,3.68528775e+10,1.04095200e+10,4.42943625e+09,1.24984312e+09,3.24119420e+08,9.92569667e+07
53219.56527778,0.30561072,4.03875706,0.05080785,2.72082624e+12,2.73438720e+12,5.69035260e+11,1.30395645e+11,3.68978775e+10,1.04199900e+10,4.43350125e+09,1.25081250e+09,3.24322624e+08,9.93005018e+07
53219.56597222,0.28681661,4.04740018,0.06444877,2.72401344e+12,2.73789504e+12,5.69886780e+11,1.30573365e+11,3.69431175e+10,1.04304450e+10,4.43754375e+09,1.25179031e+09,3.24522194e+08,9.93422792e+07
53219.56666667,0.26799865,4.05570709,0.07808435,2.72716992e+12,2.74139712e+12,5.70751740e+11,1.30751925e+11,3.69885975e+10,1.04408850e+10,4.44156375e+09,1.25277656e+09,3.24718131e+08,9.93822987e+07
53219.56736111,0.24915856,4.06367921,0.09171349,2.73032640e+12,2.74489920e+12,5.71616700e+11,1.30930485e+11,3.70340775e+10,1.04513250e+10,4.44558375e+09,1.25376281e+09,3.24914069e+08,9.94223182e+07
53219.56805556,0.23029806,4.07131733,0.10533510,2.73348288e+12,2.74840128e+12,5.72481660e+11,1.31109045e+11,3.70795575e+10,1.04617650e+10,4.44960375e+09,1.25474906e+09,3.25110006e+08,9.94623377e+07
53219.56875000,0.21141873,4.07862271,0.11894808,2.73662784e+12,2.75189952e+12,5.73357660e+11,1.31289765e+11,3.71252175e+10,1.04722500e+10,4.45359750e+09,1.25572781e+09,3.25303366e+08,9.95015956e+07
53219.56944444,0.19252213,4.08559612,0.13255132,2.73973248e+12,2.75535936e+12,5.74233660e+11,1.31470125e+11,3.71703375e+10,1.04826000e+10,4.45749000e+09,1.25667891e+09,3.25489577e+08,9.95389784e+07
53219.57013889,0.17360999,4.09223882,0.14614390,2.74280832e+12,2.75878464e+12,5.75098620e+11,1.31647965e+11,3.72147375e+10,1.04927700e+10,4.46130750e+09,1.25760984e+09,3.25671217e+08,9.95752479e+07
53219.57083333,0.15468389,4.09855161,0.15972470,2.74587264e+12,2.76220416e+12,5.75970300e+11,1.31828325e+11,3.72594075e+10,1.05029775e+10,4.46511187e+09,1.25853375e+09,3.25850397e+08,9.96109022e+07
53219.57152778,0.13574539,4.10453557,0.17329263,2.74892544e+12,2.76561792e+12,5.76848700e+11,1.32011205e+11,3.73043475e+10,1.05132225e+10,4.46890313e+09,1.25945062e+09,3.26027116e+08,9.96459412e+07
53219.57222222,0.11679589,4.11019164,0.18684675,2.75197824e+12,2.76903168e+12,5.77727100e+11,1.32194085e+11,3.73492875e+10,1.05234675e+10,4.47269437e+09,1.26036750e+09,3.26203835e+08,9.96809803e+07
53219.57291667,0.09783714,4.11552047,0.20038596,2.75503104e+12,2.77244544e+12,5.78605500e+11,1.32376965e+11,3.73942275e+10,1.05337125e+10,4.47648563e+09,1.26128437e+09,3.26380553e+08,9.97160193e+07
53219.57361111,0.07887070,4.12052329,0.21390931,2.75806656e+12,2.77584768e+12,5.79486300e+11,1.32562725e+11,3.74395275e+10,1.05440175e+10,4.48028250e+09,1.26219703e+09,3.26555046e+08,9.97501502e+07
53219.57430556,0.05989798,4.12520059,0.22741571,2.76108480e+12,2.77923840e+12,5.80369500e+11,1.32751365e+11,3.74851875e+10,1.05543825e+10,4.48408500e+09,1.26310547e+09,3.26727311e+08,9.97833728e+07
53219.57500000,0.04092071,4.12955346,0.24090423,2.76410304e+12,2.78262912e+12,5.81252700e+11,1.32940005e+11,3.75308475e+10,1.05647475e+10,4.48788750e+09,1.26401391e+09,3.26899577e+08,9.98165955e+07
53219.57569444,0.02193998,4.13358268,0.25437390,2.76712128e+12,2.78601984e+12,5.82135900e+11,1.33128645e+11,3.75765075e+10,1.05751125e+10,4.49169000e+09,1.26492234e+09,3.27071842e+08,9.98498181e+07
53219.57638889,0.00295768,4.13728905,0.26782380,2.77009728e+12,2.78935296e+12,5.83005660e+11,1.33315245e+11,3.76217475e+10,1.05853425e+10,4.49540812e+09,1.26580453e+09,3.27237428e+08,9.98812976e+07
53219.57708333,-0.01602477,4.14067319,0.28125267,2.77303104e+12,2.79262848e+12,5.83861980e+11,1.33499805e+11,3.76665675e+10,1.05954375e+10,4.49904187e+09,1.26666047e+09,3.27396335e+08,9.99110339e+07
53219.57777778,-0.03500612,4.14373587,0.29465988,2.77596480e+12,2.79590400e+12,5.84718300e+11,1.33684365e+11,3.77113875e+10,1.06055325e+10,4.50267563e+09,1.26751641e+09,3.27555241e+08,9.99407702e+07
53219.57847222,-0.05398481,4.14647790,0.30804417,2.77889856e+12,2.79917952e+12,5.85574620e+11,1.33868925e+11,3.77562075e+10,1.06156275e+10,4.50630937e+09,1.26837234e+09,3.27714147e+08,9.99705065e+07
53219.57916667,-0.07295910,4.14889989,0.32140460,2.78183232e+12,2.80245504e+12,5.86430940e+11,1.34053485e+11,3.78010275e+10,1.06257225e+10,4.50994313e+09,1.26922828e+09,3.27873054e+08,1.00000243e+08
53219.57986111,-0.09192805,4.15100248,0.33474039,2.78474496e+12,2.80571136e+12,5.87287260e+11,1.34238645e+11,3.78462675e+10,1.06359225e+10,4.51359000e+09,1.27008562e+09,3.28030319e+08,1.00028529e+08
53219.58055556,-0.11088979,4.15278645,0.34805045,2.78763648e+12,2.80894848e+12,5.88143580e+11,1.34424405e+11,3.78919275e+10,1.06462275e+10,4.51725000e+09,1.27094437e+09,3.28185944e+08,1.00055365e+08
53219.58125000,-0.12984304,4.15425242,0.36133397,2.79052800e+12,2.81218560e+12,5.88999900e+11,1.34610165e+11,3.79375875e+10,1.06565325e+10,4.52091000e+09,1.27180312e+09,3.28341569e+08,1.00082201e+08
53219.58194444,-0.14878641,4.15540071,0.37458972,2.79341952e+12,2.81542272e+12,5.89856220e+11,1.34795925e+11,3.79832475e+10,1.06668375e+10,4.52457000e+09,1.27266187e+09,3.28497194e+08,1.00109037e+08
53219.58263889,-0.16771833,4.15623226,0.38781689,2.79629952e+12,2.81864064e+12,5.90712060e+11,1.34981685e+11,3.80292675e+10,1.06773075e+10,4.52824687e+09,1.27352156e+09,3.28651179e+08,1.00134569e+08
53219.58333333,-0.18663768,4.15674755,0.40101472,2.79916800e+12,2.82183936e+12,5.91567420e+11,1.35167445e+11,3.80756475e+10,1.06879425e+10,4.53194062e+09,1.27438219e+09,3.28803522e+08,1.00158798e+08
53219.58402778,-0.20554275,4.15694704,0.41418194,2.80200192e+12,2.82499200e+12,5.92407420e+11,1.35349485e+11,3.81210075e+10,1.06983150e+10,4.53553500e+09,1.27521656e+09,3.28950593e+08,1.00182015e+08
53219.58472222,-0.22443213,4.15683121,0.42731777,2.80480128e+12,2.82809856e+12,5.93232060e+11,1.35527805e+11,3.81653475e+10,1.07084250e+10,4.53903000e+09,1.27602469e+09,3.29092390e+08,1.00204222e+08
53219.58541667,-0.24330456,4.15640068,0.44042111,2.80760064e+12,2.83120512e+12,5.94056700e+11,1.35706125e+11,3.82096875e+10,1.07185350e+10,4.54252500e+09,1.27683281e+09,3.29234186e+08,1.00226429e+08
53219.58611111,-0.26215878,4.15565576,0.45349134,2.81038848e+12,2.83429632e+12,5.94878460e+11,1.35884325e+11,3.82542375e+10,1.07288475e+10,4.54605375e+09,1.27764844e+09,3.29374460e+08,1.00248168e+08
53219.58680556,-0.28099306,4.15459709,0.46652718,2.81316480e+12,2.83737216e+12,5.95697340e+11,1.36062405e+11,3.82989975e+10,1.07393625e+10,4.54961625e+09,1.27847156e+09,3.29513210e+08,1.00269437e+08
53219.58750000,-0.29980616,4.15322514,0.47952788,2.81594112e+12,2.84044800e+12,5.96516220e+11,1.36240485e+11,3.83437575e+10,1.07498775e+10,4.55317875e+09,1.27929469e+09,3.29651960e+08,1.00290707e+08
53219.58819444,-0.31859665,4.15154006,0.49249247,2.81871744e+12,2.84352384e+12,5.97335100e+11,1.36418565e+11,3.83885175e+10,1.07603925e+10,4.55674125e+09,1.28011781e+09,3.29790710e+08,1.00311976e+08
53219.58888889,-0.33736313,4.14954263,0.50542002,2.82149376e+12,2.84659968e+12,5.98153980e+11,1.36596645e+11,3.84332775e+10,1.07709075e+10,4.56030375e+09,1.28094094e+09,3.29929460e+08,1.00333246e+08
53219.58958333,-0.35610419,4.14723286,0.51830942,2.82425088e+12,2.84966016e+12,5.98967580e+11,1.36774485e+11,3.84780075e+10,1.07815650e+10,4.56391687e+09,1.28177484e+09,3.30066100e+08,1.00354296e+08
53219.59027778,-0.37481856,4.14461138,0.53115991,2.82698880e+12,2.85270528e+12,5.99775900e+11,1.36952085e+11,3.85227075e+10,1.07923650e+10,4.56758063e+09,1.28261953e+09,3.30200632e+08,1.00375126e+08
53219.59097222,-0.39350483,4.14167833,0.54397052,2.82972672e+12,2.85575040e+12,6.00584220e+11,1.37129685e+11,3.85674075e+10,1.08031650e+10,4.57124437e+09,1.28346422e+09,3.30335163e+08,1.00395956e+08
53219.59166667,-0.41216145,4.13843420,0.55674017,2.83246464e+12,2.85879552e+12,6.01392540e+11,1.37307285e+11,3.86121075e+10,1.08139650e+10,4.57490813e+09,1.28430891e+09,3.30469694e+08,1.00416786e+08
53219.59236111,-0.43078714,4.13487930,0.56946808,2.83520256e+12,2.86184064e+12,6.02200860e+11,1.37484885e+11,3.86568075e+10,1.08247650e+10,4.57857187e+09,1.28515359e+09,3.30604226e+08,1.00437616e+08
53219.59305556,-0.44938049,4.13101378,0.58215313,2.83793472e+12,2.86486656e+12,6.03003900e+11,1.37662365e+11,3.87014775e+10,1.08356925e+10,4.58229000e+09,1.28600625e+09,3.30736765e+08,1.00458050e+08
53219.59375000,-0.46793995,4.12683796,0.59479439,2.84063232e+12,2.86783680e+12,6.03789660e+11,1.37836605e+11,3.87452775e+10,1.08465225e+10,4.58597812e+09,1.28684531e+09,3.30863562e+08,1.00477416e+08
53219.59444444,-0.48646440,4.12235199,0.60739107,2.84330112e+12,2.87077056e+12,6.04563420e+11,1.38007725e+11,3.87882375e+10,1.08571275e+10,4.58958187e+09,1.28766281e+09,3.30986608e+08,1.00496107e+08
53219.59513889,-0.50495229,4.11755635,0.61994208,2.84596992e+12,2.87370432e+12,6.05337180e+11,1.38178845e+11,3.88311975e+10,1.08677325e+10,4.59318562e+09,1.28848031e+09,3.31109655e+08,1.00514798e+08
53219.59583333,-0.52340203,4.11245087,0.63244648,2.84863872e+12,2.87663808e+12,6.06110940e+11,1.38349965e+11,3.88741575e+10,1.08783375e+10,4.59678937e+09,1.28929781e+09,3.31232702e+08,1.00533490e+08
53219.59652778,-0.54181253,4.10703619,0.64490316,2.85128448e+12,2.87955072e+12,6.06878460e+11,1.38520845e+11,3.89173575e+10,1.08891375e+10,4.60044563e+09,1.29013687e+09,3.31352409e+08,1.00552284e+08
53219.59722222,-0.56018223,4.10131215,0.65731134,2.85390720e+12,2.88244224e+12,6.07639740e+11,1.38691485e+11,3.89607975e+10,1.09001325e+10,4.60415437e+09,1.29099750e+09,3.31468776e+08,1.00571180e+08
53219.59791667,-0.57850970,4.09527907,0.66967008,2.85652992e+12,2.88533376e+12,6.08401020e+11,1.38862125e+11,3.90042375e+10,1.09111275e+10,4.60786313e+09,1.29185812e+09,3.31585144e+08,1.00590077e+08
53219.59861111,-0.59679354,4.08893693,0.68197812,2.85915264e+12,2.88822528e+12,6.09162300e+11,1.39032765e+11,3.90476775e+10,1.09221225e+10,4.61157187e+09,1.29271875e+09,3.31701511e+08,1.00608973e+08
53219.59930556,-0.61503233,4.08228591,0.69423468,2.86177536e+12,2.89111680e+12,6.09923580e+11,1.39203405e+11,3.90911175e+10,1.09331175e+10,4.61528063e+09,1.29357937e+09,3.31817878e+08,1.00627870e+08
53219.60000000,-0.63322451,4.07532616,0.70643882,2.86439808e+12,2.89400832e+12,6.10684860e+11,1.39374045e+11,3.91345575e+10,1.09441125e+10,4.61898937e+09,1.29444000e+09,3.31934245e+08,1.00646766e+08
53219.60069444,-0.65136882,4.06805782,0.71858928,2.86700736e+12,2.89687296e+12,6.11441820e+11,1.39544565e+11,3.91783275e+10,1.09551900e+10,4.62275250e+09,1.29530812e+09,3.32047390e+08,1.00666029e+08
53219.60138889,-0.66946368,4.06048076,0.73068543,2.86960320e+12,2.89971072e+12,6.12194460e+11,1.39714965e+11,3.92224275e+10,1.09663500e+10,4.62657000e+09,1.29618375e+09,3.32157311e+08,1.00685658e+08
53219.60208333,-0.68750769,4.05259512,0.74272586,2.87216448e+12,2.90250432e+12,6.12932220e+11,1.39881645e+11,3.92654475e+10,1.09772100e+10,4.63027500e+09,1.29703078e+09,3.32263073e+08,1.00704408e+08
53219.60277778,-0.70549928,4.04440105,0.75470979,2.87469120e+12,2.90525376e+12,6.13655100e+11,1.40044605e+11,3.93073875e+10,1.09877700e+10,4.63386750e+09,1.29784922e+09,3.32364675e+08,1.00722279e+08
53219.60347222,-0.72343703,4.03589826,0.76663611,2.87721792e+12,2.90800320e+12,6.14377980e+11,1.40207565e+11,3.93493275e+10,1.09983300e+10,4.63746000e+09,1.29866766e+09,3.32466276e+08,1.00740150e+08
53219.60416667,-0.74131953,4.02708705,0.77850389,2.87974464e+12,2.91075264e+12,6.15100860e+11,1.40370525e+11,3.93912675e+10,1.10088900e+10,4.64105250e+09,1.29948609e+09,3.32567878e+08,1.00758021e+08
53219.60486111,-0.75914522,4.01796710,0.79031187,2.88225600e+12,2.91347328e+12,6.15821340e+11,1.40533365e+11,3.94331175e+10,1.10194800e+10,4.64465812e+09,1.30030172e+09,3.32666960e+08,1.00776698e+08
53219.60555556,-0.77691267,4.00853858,0.80205927,2.88475200e+12,2.91616512e+12,6.16539420e+11,1.40696085e+11,3.94748775e+10,1.10301000e+10,4.64827688e+09,1.30111453e+09,3.32763522e+08,1.00796180e+08
53219.60625000,-0.79462017,3.99880132,0.81374466,2.88724800e+12,2.91885696e+12,6.17257500e+11,1.40858805e+11,3.95166375e+10,1.10407200e+10,4.65189562e+09,1.30192734e+09,3.32860085e+08,1.00815663e+08
53219.60694444,-0.81226629,3.98875534,0.82536743,2.88974400e+12,2.92154880e+12,6.17975580e+11,1.41021525e+11,3.95583975e+10,1.10513400e+10,4.65551437e+09,1.30274016e+09,3.32956647e+08,1.00835145e+08
53219.60763889,-0.82984964,3.97840030,0.83692617,2.89224000e+12,2.92424064e+12,6.18693660e+11,1.41184245e+11,3.96001575e+10,1.10619600e+10,4.65913312e+09,1.30355297e+09,3.33053210e+08,1.00854627e+08
