# Irene Model output file: ../../unitTests/Legacy/Ax8max_atEpoch_Diff.AP8.output_mean_fluence.txt
# Irene Software Version:  1.58.001
#
# Model type:               AP8
# Particle species:         H+
# Flux type:                1PtDiff
# Flux direction:           Omnidirectional
# Environment settings:     Current Epoch; Activity Level: Max
# Energy levels (MeV):       0.1 0.2 0.4 0.6 0.8 1 2 4 6 8 10 15 20 30 50 60 80 100 150 200 250
#
# Accumulation mode:        Cumulative
#
# Time format:              Modified Julian Date
# Coordinate system:        GEI (Geocentric Equatorial Inertial) Cartesian in Earth radii
# Data Delimiter:           comma
#
# datetime(mjd),posx(Re),posy(Re),posz(Re),fluence,fluence,fluence,fluence,fluence,fluence,fluence,fluence,fluence,fluence,fluence,fluence,fluence,fluence,fluence,fluence,fluence,fluence,fluence,fluence,fluence(#/cm^2/MeV)
53219.02291667,1.40623164,2.55298955,-0.82332732,9.60595945e+11,3.90123086e+11,1.14667414e+11,3.77750085e+10,1.45154408e+10,8.04630524e+09,1.94058680e+08,1.67786130e+06,8.19232202e+04,7.24351575e+03,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.02361111,1.39545046,2.58927141,-0.81361047,9.92282152e+11,4.05361537e+11,1.19790145e+11,3.93252233e+10,1.51292529e+10,8.39935818e+09,2.00676183e+08,1.71034781e+06,8.29418905e+04,7.24351575e+03,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.02430556,1.38439666,2.62504771,-0.80373478,1.02415063e+12,4.20528086e+11,1.24977109e+11,4.08875232e+10,1.57469137e+10,8.75256699e+09,2.07201694e+08,1.74155202e+06,8.38861209e+04,7.24351575e+03,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.02500000,1.37307870,2.66032286,-0.79370542,1.05666676e+12,4.35606936e+11,1.30182265e+11,4.24853675e+10,1.63674003e+10,9.10535132e+09,2.13617646e+08,1.77148358e+06,8.47618951e+04,7.24351575e+03,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.02569444,1.36150411,2.69510108,-0.78352791,1.08978659e+12,4.50560203e+11,1.35361455e+11,4.41302545e+10,1.69883098e+10,9.45568465e+09,2.19896829e+08,1.80001439e+06,8.55658422e+04,7.24351575e+03,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.02638889,1.34968075,2.72938677,-0.77320693,1.12349811e+12,4.65380153e+11,1.40504653e+11,4.58260070e+10,1.76090503e+10,9.80272462e+09,2.26076681e+08,1.82737201e+06,8.63069070e+04,7.24351575e+03,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.02708333,1.33761568,2.76318386,-0.76274752,1.15786459e+12,4.80082942e+11,1.45624127e+11,4.75722378e+10,1.82304002e+10,1.01469752e+10,2.32211241e+08,1.85392811e+06,8.70026107e+04,7.24351575e+03,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.02777778,1.32531611,2.79649642,-0.75215438,1.19278560e+12,4.94715745e+11,1.50720199e+11,4.93654362e+10,1.88468548e+10,1.04909219e+10,2.38304708e+08,1.87973839e+06,8.76612733e+04,7.24351575e+03,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.02847222,1.31278896,2.82932870,-0.74143207,1.22798180e+12,5.09617119e+11,1.55815775e+11,5.11893736e+10,1.94675723e+10,1.08394418e+10,2.44397705e+08,1.90491711e+06,8.82902531e+04,7.24351575e+03,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.02916667,1.30004065,2.86168446,-0.73058466,1.26326873e+12,5.25069186e+11,1.60932313e+11,5.30294199e+10,2.01065570e+10,1.11946935e+10,2.50528210e+08,1.92956160e+06,8.85983657e+04,7.24351575e+03,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.02986111,1.28707747,2.89356762,-0.71961671,1.29862926e+12,5.41056248e+11,1.66063567e+11,5.48837961e+10,2.07626545e+10,1.15561936e+10,2.56681704e+08,1.95358125e+06,8.85983657e+04,7.24351575e+03,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.03055556,1.27390601,2.92498195,-0.70853199,1.33405405e+12,5.57556901e+11,1.71204539e+11,5.67511278e+10,2.14346550e+10,1.19235441e+10,2.62847549e+08,1.97692686e+06,8.85983657e+04,7.24351575e+03,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.03125000,1.26053177,2.95593122,-0.69733473,1.36953434e+12,5.74547475e+11,1.76350274e+11,5.86300159e+10,2.21212630e+10,1.22963194e+10,2.69015056e+08,1.99955779e+06,8.85983657e+04,7.24351575e+03,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.03194444,1.24696101,2.98641920,-0.68602853,1.40506416e+12,5.92006667e+11,1.81496440e+11,6.05192955e+10,2.28213131e+10,1.26741634e+10,2.75175055e+08,2.02144324e+06,8.85983657e+04,7.24351575e+03,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.03263889,1.23319893,3.01644949,-0.67461718,1.44064757e+12,6.09912219e+11,1.86640479e+11,6.24184639e+10,2.35338047e+10,1.30569058e+10,2.81323187e+08,2.04260941e+06,8.85983657e+04,7.24351575e+03,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.03333333,1.21925132,3.04602571,-0.66310412,1.47628164e+12,6.28226208e+11,1.91789291e+11,6.43265895e+10,2.42576670e+10,1.34442500e+10,2.87447858e+08,2.06312771e+06,8.85983657e+04,7.24351575e+03,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.03402778,1.20512321,3.07515099,-0.65149297,1.51196048e+12,6.46819278e+11,1.97000758e+11,6.62424890e+10,2.49916616e+10,1.38357941e+10,2.93536418e+08,2.08306653e+06,8.85983657e+04,7.24351575e+03,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.03472222,1.19081978,3.10382911,-0.63978701,1.54768107e+12,6.65551277e+11,2.02341208e+11,6.81652175e+10,2.57346801e+10,1.42312148e+10,2.99580277e+08,2.10243965e+06,8.85983657e+04,7.24351575e+03,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.03541667,1.17634606,3.13206335,-0.62798955,1.58344950e+12,6.84373621e+11,2.07825670e+11,7.00945028e+10,2.64858863e+10,1.46303935e+10,3.05576676e+08,2.12129182e+06,8.85983657e+04,7.24351575e+03,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.03611111,1.16170690,3.15985701,-0.61610356,1.61923841e+12,7.03256662e+11,2.13448037e+11,7.20291783e+10,2.72439011e+10,1.50327946e+10,3.11509786e+08,2.13961679e+06,8.85983657e+04,7.24351575e+03,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.03680556,1.14690686,3.18721324,-0.60413250,1.65485319e+12,7.22117083e+11,2.19192408e+11,7.39667458e+10,2.80057829e+10,1.54366145e+10,3.17311741e+08,2.15728816e+06,8.85983657e+04,7.24351575e+03,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.03750000,1.13195050,3.21413533,-0.59207889,1.69012774e+12,7.40893950e+11,2.25039500e+11,7.59088579e+10,2.87692549e+10,1.58403565e+10,3.22931995e+08,2.17422391e+06,8.85983657e+04,7.24351575e+03,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.03819444,1.11684235,3.24062626,-0.57994601,1.72499424e+12,7.59572717e+11,2.30965106e+11,7.78601802e+10,2.95324548e+10,1.62427126e+10,3.28347658e+08,2.19033259e+06,8.85983657e+04,7.24351575e+03,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.03888889,1.10158683,3.26668916,-0.56773638,1.75946654e+12,7.78164286e+11,2.36955882e+11,7.98279125e+10,3.02952287e+10,1.66436321e+10,3.33570293e+08,2.20566393e+06,8.85983657e+04,7.24351575e+03,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
