# Irene Model output file: ../../unitTests/Legacy/Ax8max_atEpoch_Diff.AE8.output_mean_fluence.txt
# Irene Software Version:  1.58.001
#
# Model type:               AE8
# Particle species:         e-
# Flux type:                1PtDiff
# Flux direction:           Omnidirectional
# Environment settings:     Current Epoch; Activity Level: Max
# Energy levels (MeV):       0.04 0.07 0.1 0.25 0.5 0.75 1 1.5 2 2.5 3 3.5 4 4.5 5 5.5 6 6.5 7 7.5 8
#
# Accumulation mode:        Cumulative
#
# Time format:              Modified Julian Date
# Coordinate system:        GEI (Geocentric Equatorial Inertial) Cartesian in Earth radii
# Data Delimiter:           comma
#
# datetime(mjd),posx(Re),posy(Re),posz(Re),fluence,fluence,fluence,fluence,fluence,fluence,fluence,fluence,fluence,fluence,fluence,fluence,fluence,fluence,fluence,fluence,fluence,fluence,fluence,fluence,fluence(#/cm^2/MeV)
53219.02222222,1.41673201,2.51619773,-0.83287968,6.34726929e+11,4.44348397e+11,3.59538757e+11,6.24751723e+10,1.73062175e+10,7.11625830e+09,3.78854089e+09,2.04645275e+09,8.65895547e+08,5.18782052e+08,2.32752627e+08,1.08859271e+08,4.23344163e+07,1.33182452e+07,3.85686878e+06,9.19067548e+05,1.54013509e+05,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.02291667,1.40623164,2.55298955,-0.82332732,6.63260231e+11,4.64422053e+11,3.75174163e+11,6.55509444e+10,1.81671831e+10,7.44617115e+09,3.98248308e+09,2.14297721e+09,9.06041576e+08,5.45840734e+08,2.43708379e+08,1.13715241e+08,4.40261415e+07,1.38559291e+07,3.99337620e+06,9.48379445e+05,1.58855498e+05,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.02361111,1.39545046,2.58927141,-0.81361047,6.92287829e+11,4.84842448e+11,3.91009681e+11,6.86883963e+10,1.90477184e+10,7.78205835e+09,4.18230364e+09,2.24060429e+09,9.46866683e+08,5.73550672e+08,2.54853798e+08,1.18638547e+08,4.57267061e+07,1.43975438e+07,4.12988707e+06,9.77451429e+05,1.63691193e+05,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.02430556,1.38439666,2.62504771,-0.80373478,7.21800108e+11,5.05602796e+11,4.07039458e+11,7.18865608e+10,1.99475893e+10,8.12380845e+09,4.38797182e+09,2.33929889e+09,9.88357114e+08,6.01904376e+08,2.66184979e+08,1.23627364e+08,4.74356190e+07,1.49429076e+07,4.26637537e+06,1.00628646e+06,1.68519454e+05,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.02500000,1.37307870,2.66032286,-0.79370542,7.51786764e+11,5.26695812e+11,4.23255664e+11,7.51446127e+10,2.08666538e+10,8.47130866e+09,4.59951433e+09,2.43901026e+09,1.03049791e+09,6.30898196e+08,2.77697808e+08,1.28679376e+08,4.91518694e+07,1.54917010e+07,4.40275640e+06,1.03486900e+06,1.73336948e+05,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.02569444,1.36150411,2.69510108,-0.78352791,7.82251115e+11,5.48123571e+11,4.39652178e+11,7.84639009e+10,2.18055741e+10,8.82462544e+09,4.81726447e+09,2.53968761e+09,1.07329184e+09,6.60556655e+08,2.89393328e+08,1.33793188e+08,5.08736532e+07,1.60434334e+07,4.53882918e+06,1.06314215e+06,1.78135734e+05,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.02638889,1.34968075,2.72938677,-0.77320693,8.13185139e+11,5.69880529e+11,4.56224405e+11,8.18436131e+10,2.27641514e+10,9.18366671e+09,5.04119521e+09,2.64130390e+09,1.11672744e+09,6.90873248e+08,3.01268271e+08,1.38967339e+08,5.26006617e+07,1.65979781e+07,4.67458485e+06,1.09111303e+06,1.82915364e+05,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.02708333,1.33761568,2.76318386,-0.76274752,8.44566068e+11,5.91950856e+11,4.72965632e+11,8.52806329e+10,2.37413381e+10,9.54814646e+09,5.27095938e+09,2.74382999e+09,1.16077403e+09,7.21811849e+08,3.13313782e+08,1.44199304e+08,5.43333710e+07,1.71553744e+07,4.81013204e+06,1.11883077e+06,1.87680102e+05,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.02777778,1.32531611,2.79649642,-0.75215438,8.76389352e+11,6.14331036e+11,4.89870732e+11,8.87749532e+10,2.47370932e+10,9.91811298e+09,5.50642867e+09,2.84732170e+09,1.20543663e+09,7.53360060e+08,3.25519852e+08,1.49486241e+08,5.60711823e+07,1.77153064e+07,4.94543703e+06,1.14629682e+06,1.92423515e+05,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.02847222,1.31278896,2.82932870,-0.74143207,9.08661981e+11,6.37024910e+11,5.06929635e+11,9.23308583e+10,2.57511391e+10,1.02944763e+10,5.74601210e+09,2.95254893e+09,1.25082609e+09,7.85402164e+08,3.37813838e+08,1.54813788e+08,5.78137522e+07,1.82765557e+07,5.08060859e+06,1.17358738e+06,1.97104905e+05,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
