# Legacy Model output file: ../../unitTests/Legacy/Ax8min_NatEpoch_Intg.AE8.output_mean_flux.txt
# Irene Software Version:  1.58.001
#
# Model type:               AE8
# Particle species:         e-
# Flux type:                Integral
# Flux direction:           Omnidirectional
# Environment settings:     Fixed Epoch; unshifted SAA; Activity Level: Min
# Energy levels (MeV):       0.04 0.07 0.1 0.25 0.5 0.75 1 1.5 2 2.5 3 3.5 4 4.5 5 5.5 6 6.5 7 7.5 8
#
# Time format:              Modified Julian Date
# Coordinate system:        GEI (Geocentric Equatorial Inertial) Cartesian in Earth radii
# Data Delimiter:           comma
#
# datetime(mjd),posx(Re),posy(Re),posz(Re),flux,flux,flux,flux,flux,flux,flux,flux,flux,flux,flux,flux,flux,flux,flux,flux,flux,flux,flux,flux,flux(#/cm^2/s)
53219.13333333,-1.31115959,3.53570175,1.12836860,2.01104805e+07,1.53089062e+07,1.16537539e+07,5.92267871e+06,2.86393457e+06,1.90241589e+06,1.23971631e+06,5.90123901e+05,2.92175262e+05,1.49706284e+05,6.82447510e+04,3.02301388e+04,1.11832924e+04,3.19355297e+03,6.78706408e+02,1.12593777e+02,1.41189089e+01,1.48954848e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.13402778,-1.32598443,3.51577270,1.13747363,1.99742871e+07,1.51643496e+07,1.15126758e+07,5.84697900e+06,2.82467358e+06,1.85132947e+06,1.22512671e+06,5.84625977e+05,2.89280060e+05,1.48311569e+05,6.79275589e+04,3.01642590e+04,1.12067080e+04,3.21531749e+03,6.86376095e+02,1.14598535e+02,1.45569313e+01,1.55153219e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.13472222,-1.34068763,3.49552125,1.14647429,1.98361191e+07,1.50164434e+07,1.13678379e+07,5.76922510e+06,2.78433032e+06,1.79905701e+06,1.21015344e+06,5.79003235e+05,2.86315796e+05,1.46885147e+05,6.76110306e+04,3.01028862e+04,1.12347965e+04,3.23951268e+03,6.94816053e+02,1.16800591e+02,1.50414594e+01,1.62069302e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.13541667,-1.35526698,3.47494663,1.15536900,1.96945195e+07,1.48666650e+07,1.12222959e+07,5.69123584e+06,2.74394556e+06,1.74786902e+06,1.19509546e+06,5.73306213e+05,2.83318420e+05,1.45439880e+05,6.72809067e+04,3.00348778e+04,1.12604218e+04,3.26315928e+03,7.03201413e+02,1.19018234e+02,1.55386161e+01,1.69254036e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.13611111,-1.36971999,3.45404806,1.16415589,1.95611445e+07,1.47262852e+07,1.10864424e+07,5.61849463e+06,2.70633252e+06,1.70093274e+06,1.18103113e+06,5.67965027e+05,2.80511322e+05,1.44084885e+05,6.69681244e+04,2.99694557e+04,1.12840118e+04,3.28539801e+03,7.11148679e+02,1.21137440e+02,1.60206873e+01,1.76297140e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.13680556,-1.38404429,3.43282490,1.17283338,1.94214844e+07,1.45793848e+07,1.09445137e+07,5.54253711e+06,2.66707910e+06,1.65253662e+06,1.16633545e+06,5.62376526e+05,2.77574677e+05,1.42667175e+05,6.66412125e+04,2.99017487e+04,1.13097486e+04,3.30937743e+03,7.19730437e+02,1.23437360e+02,1.65502112e+01,1.84112601e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.13750000,-1.39823722,3.41127637,1.18139974,1.92828203e+07,1.44339658e+07,1.08043916e+07,5.46760059e+06,2.62839478e+06,1.60551575e+06,1.15182007e+06,5.56842407e+05,2.74668518e+05,1.41263245e+05,6.63157425e+04,2.98341923e+04,1.13355322e+04,3.33353209e+03,7.28416920e+02,1.25781015e+02,1.70972403e+01,1.92274537e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.13819444,-1.41229658,3.38940153,1.18985309,1.91451680e+07,1.42899980e+07,1.06660752e+07,5.39368896e+06,2.59027173e+06,1.55983447e+06,1.13748804e+06,5.51363403e+05,2.71793091e+05,1.39873276e+05,6.59919434e+04,2.97667885e+04,1.13613997e+04,3.35786295e+03,7.37207472e+02,1.28169104e+02,1.76623464e+01,2.00798293e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.13888889,-1.42621955,3.36719959,1.19819155,1.89972129e+07,1.41366738e+07,1.05197305e+07,5.31559766e+06,2.55007129e+06,1.51262036e+06,1.12231335e+06,5.45526611e+05,2.68734924e+05,1.38392578e+05,6.56395187e+04,2.96905079e+04,1.13868885e+04,3.38323689e+03,7.46502697e+02,1.30724594e+02,1.82779264e+01,2.10198038e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.13958333,-1.44000377,3.34466992,1.20641323,1.88546426e+07,1.39881582e+07,1.03777402e+07,5.23981543e+06,2.51105981e+06,1.46716711e+06,1.10759045e+06,5.39873657e+05,2.65771027e+05,1.36958511e+05,6.53037415e+04,2.96210880e+04,1.14149914e+04,3.40957189e+03,7.56085336e+02,1.33361146e+02,1.89192072e+01,2.20089313e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.14027778,-1.45364641,3.32181128,1.21451642,1.87089492e+07,1.38380879e+07,1.02353623e+07,5.16395215e+06,2.47208838e+06,1.42275952e+06,1.09281470e+06,5.34158569e+05,2.62780914e+05,1.35508667e+05,6.49549942e+04,2.95451488e+04,1.14405994e+04,3.43533611e+03,7.65619040e+02,1.36020243e+02,1.95785910e+01,2.30392092e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.14097222,-1.46714465,3.29862318,1.22249906,1.85643633e+07,1.36896279e+07,1.00949268e+07,5.08918652e+06,2.43372217e+06,1.37969434e+06,1.07823608e+06,5.28503967e+05,2.59824158e+05,1.34074158e+05,6.46081085e+04,2.94694328e+04,1.14662657e+04,3.46129560e+03,7.75272012e+02,1.38732299e+02,2.02609617e+01,2.41177180e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.14166667,-1.48049598,3.27510438,1.23035912,1.84141016e+07,1.35354912e+07,9.94941406e+06,5.01175439e+06,2.39402124e+06,1.33573413e+06,1.06312451e+06,5.22633057e+05,2.56755463e+05,1.32584793e+05,6.42479706e+04,2.93915272e+04,1.14941349e+04,3.48912859e+03,7.85643041e+02,1.41662657e+02,2.10083574e+01,2.53126048e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.14236111,-1.49369742,3.25125424,1.23809455,1.82650762e+07,1.33830898e+07,9.80599805e+06,4.93550635e+06,2.35496533e+06,1.29317603e+06,1.04822473e+06,5.16826843e+05,2.53722702e+05,1.31111847e+05,6.38899193e+04,2.93138580e+04,1.15220718e+04,3.51718545e+03,7.96152413e+02,1.44654736e+02,2.17833370e+01,2.65666936e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.14305556,-1.50674630,3.22707167,1.24570348,1.81064961e+07,1.32223398e+07,9.65565527e+06,4.85568701e+06,2.31415918e+06,1.24963367e+06,1.03259570e+06,5.10700867e+05,2.50527649e+05,1.29557770e+05,6.35045662e+04,2.92274704e+04,1.15496330e+04,3.54637504e+03,8.07233393e+02,1.47848189e+02,2.26262566e+01,2.79491465e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.14375000,-1.51963931,3.20255572,1.25318370,1.79568633e+07,1.30747715e+07,9.52001562e+06,4.78358789e+06,2.27710840e+06,1.21544250e+06,1.01804547e+06,5.04591553e+05,2.47573929e+05,1.28055298e+05,6.31023445e+04,2.91424904e+04,1.15731678e+04,3.57412887e+03,8.18252921e+02,1.50961220e+02,2.34079584e+01,2.92910985e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.14444444,-1.53237381,3.17770530,1.26053302,1.77806074e+07,1.29263506e+07,9.39734766e+06,4.71790234e+06,2.24223853e+06,1.21139771e+06,1.00234906e+06,4.95749115e+05,2.44488251e+05,1.26121346e+05,6.24026756e+04,2.90050983e+04,1.15705252e+04,3.59865284e+03,8.31132650e+02,1.54226243e+02,2.39501279e+01,3.05170869e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.14513889,-1.54494648,3.15251962,1.26774925,1.75984668e+07,1.27731074e+07,9.27081152e+06,4.65019727e+06,2.20633423e+06,1.20724048e+06,9.86188416e+05,4.86660706e+05,2.41305084e+05,1.24129890e+05,6.16802826e+04,2.88633480e+04,1.15684671e+04,3.62480736e+03,8.44928205e+02,1.57740161e+02,2.45344788e+01,3.18618747e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.14583333,-1.55735434,3.12699758,1.27483017,1.74037578e+07,1.26082725e+07,9.13413867e+06,4.57693701e+06,2.16739233e+06,1.20327710e+06,9.68657654e+05,4.76783112e+05,2.37869873e+05,1.21970306e+05,6.09038277e+04,2.87205544e+04,1.15735235e+04,3.65727258e+03,8.61525595e+02,1.61958054e+02,2.52359416e+01,3.34938942e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.14652778,-1.56959411,3.10113809,1.28177345,1.72214102e+07,1.24558438e+07,9.00901074e+06,4.51017480e+06,2.13218066e+06,1.19886072e+06,9.52814148e+05,4.67931427e+05,2.34716934e+05,1.20015800e+05,6.01845131e+04,2.85734177e+04,1.15687208e+04,3.68297958e+03,8.75616968e+02,1.65609032e+02,2.58455239e+01,3.49616795e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.14722222,-1.58166264,3.07494020,1.28857688,1.70447168e+07,1.23079609e+07,8.88755762e+06,4.44537793e+06,2.09800708e+06,1.19472681e+06,9.37436707e+05,4.59345428e+05,2.31656677e+05,1.18118805e+05,5.94866867e+04,2.84332752e+04,1.15664730e+04,3.70968771e+03,8.90135705e+02,1.69379681e+02,2.64757108e+01,3.65023245e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.14791667,-1.59355647,3.04840266,1.29523795,1.68376562e+07,1.21339316e+07,8.74422656e+06,4.36881543e+06,2.05757397e+06,1.19027771e+06,9.19242126e+05,4.49177643e+05,2.28047623e+05,1.15874588e+05,5.86659851e+04,2.82761841e+04,1.15700035e+04,3.74506521e+03,9.08941984e+02,1.74262524e+02,2.72922032e+01,3.85260885e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.14861111,-1.60527232,3.02152452,1.30175430,1.66713242e+07,1.19963633e+07,8.63235059e+06,4.30940723e+06,2.02649939e+06,1.18585437e+06,9.05267883e+05,4.41450684e+05,2.25221634e+05,1.14148033e+05,5.80156326e+04,2.81338844e+04,1.15610647e+04,3.76737881e+03,9.22015786e+02,1.77742347e+02,2.78769583e+01,4.00348287e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.14930556,-1.61680641,2.99430468,1.30812343,1.64891719e+07,1.18450488e+07,8.50891992e+06,4.24379297e+06,1.99212195e+06,1.18135535e+06,8.89805420e+05,4.32889771e+05,2.22106094e+05,1.12237991e+05,5.73007278e+04,2.79842548e+04,1.15566092e+04,3.79531407e+03,9.37868595e+02,1.81951404e+02,2.85843220e+01,4.18779533e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.15000000,-1.62815545,2.96674190,1.31434251,1.63089033e+07,1.16955547e+07,8.38719824e+06,4.17914600e+06,1.95831274e+06,1.17686438e+06,8.74600403e+05,4.24491638e+05,2.19031967e+05,1.10359077e+05,5.65942535e+04,2.78352642e+04,1.15520811e+04,3.82343102e+03,9.53987062e+02,1.86259001e+02,2.93094702e+01,4.38059215e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.15069444,-1.63931567,2.93883507,1.32040934,1.61236113e+07,1.15420400e+07,8.26234473e+06,4.11287744e+06,1.92370593e+06,1.17226685e+06,8.59039001e+05,4.15913300e+05,2.15877808e+05,1.08435623e+05,5.58686371e+04,2.76821423e+04,1.15480986e+04,3.85330009e+03,9.71199632e+02,1.90884233e+02,3.00892796e+01,4.59199212e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.15138889,-1.65028331,2.91058309,1.32632094,1.59366260e+07,1.13878389e+07,8.13741943e+06,4.04670850e+06,1.88926050e+06,1.16740771e+06,8.43554443e+05,4.07411713e+05,2.12718628e+05,1.06520195e+05,5.51392441e+04,2.75233059e+04,1.15413809e+04,3.88248610e+03,9.88487720e+02,1.95578039e+02,3.08825355e+01,4.81246738e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.15208333,-1.66105459,2.88198471,1.33207449,1.57516895e+07,1.12356240e+07,8.01432129e+06,3.98156470e+06,1.85541760e+06,1.16256006e+06,8.28341736e+05,3.99079956e+05,2.09603821e+05,1.04637802e+05,5.44188957e+04,2.73652020e+04,1.15345650e+04,3.91185856e+03,1.00607586e+03,2.00385839e+02,3.16964947e+01,5.04352851e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.15277778,-1.67162544,2.85303867,1.33766763,1.55687617e+07,1.10853223e+07,7.89300781e+06,3.91743555e+06,1.82216504e+06,1.15772473e+06,8.13396240e+05,3.90915558e+05,2.06532822e+05,1.02787880e+05,5.37075462e+04,2.72077351e+04,1.15276775e+04,3.94142318e+03,1.02396894e+03,2.05310345e+02,3.25317122e+01,5.28568262e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.15347222,-1.68199193,2.82374388,1.34309690,1.53812686e+07,1.09314355e+07,7.76894043e+06,3.85189771e+06,1.78822961e+06,1.15278040e+06,7.98144409e+05,3.82601349e+05,2.03390884e+05,1.00899513e+05,5.29789047e+04,2.70463638e+04,1.15213003e+04,3.97279644e+03,1.04305613e+03,2.10593447e+02,3.34291868e+01,5.55136846e+00,1.00294128e+00,0.00000000e+00,0.00000000e+00
53219.15416667,-1.69214999,2.79409891,1.34835981,1.51858604e+07,1.07716172e+07,7.64052002e+06,3.78417310e+06,1.75326221e+06,1.14746533e+06,7.82434326e+05,3.74066986e+05,2.00135834e+05,9.89530182e+04,5.22218323e+04,2.68748512e+04,1.15127897e+04,4.00508785e+03,1.06314385e+03,2.16205999e+02,3.43848467e+01,5.84113458e+00,1.00701000e+00,0.00000000e+00,0.00000000e+00
53219.15486111,-1.70209521,2.76410284,1.35345304,1.49991738e+07,1.06194043e+07,7.51853027e+06,3.71992944e+06,1.72017944e+06,1.14227893e+06,7.67570862e+05,3.66019501e+05,1.97041656e+05,9.71106873e+04,5.15003967e+04,2.67087097e+04,1.15035410e+04,4.03596163e+03,1.08269072e+03,2.21714675e+02,3.53247635e+01,6.13301480e+00,1.01076125e+00,0.00000000e+00,0.00000000e+00
53219.15555556,-1.71182336,2.73375408,1.35837362,1.47898691e+07,1.04476621e+07,7.38030713e+06,3.64700122e+06,1.68253296e+06,1.13705847e+06,7.50656189e+05,3.56843536e+05,1.93538971e+05,9.50149155e+04,5.06871529e+04,2.65330181e+04,1.15026569e+04,4.07722282e+03,1.10778022e+03,2.28763089e+02,3.65275480e+01,6.51113549e+00,1.01715722e+00,0.00000000e+00,0.00000000e+00
53219.15625000,-1.72132989,2.70305154,1.36311841,1.46015244e+07,1.02946230e+07,7.25808740e+06,3.58276880e+06,1.64958533e+06,1.13178357e+06,7.35856567e+05,3.48873016e+05,1.90435944e+05,9.31790695e+04,4.99612923e+04,2.63639812e+04,1.14938078e+04,4.11024761e+03,1.12908399e+03,2.34854341e+02,3.75709943e+01,6.85100025e+00,1.02128356e+00,0.00000000e+00,0.00000000e+00
53219.15694444,-1.73061025,2.67199382,1.36768395,1.44451914e+07,1.01650312e+07,7.15308887e+06,3.52115186e+06,1.62008215e+06,1.09330566e+06,7.19972717e+05,3.41636749e+05,1.86230774e+05,9.05839539e+04,4.92210197e+04,2.60670528e+04,1.14708366e+04,4.12596226e+03,1.14945006e+03,2.41037890e+02,3.91301550e+01,7.16953585e+00,1.09994819e+00,0.00000000e+00,0.00000000e+00
53219.15763889,-1.73965972,2.64057964,1.37206696,1.42949570e+07,1.00410381e+07,7.05300000e+06,3.46218701e+06,1.59206067e+06,1.05474170e+06,7.04754272e+05,3.34789764e+05,1.82141479e+05,8.80759964e+04,4.85051842e+04,2.57671013e+04,1.14440041e+04,4.13824797e+03,1.16878593e+03,2.47020558e+02,4.07115705e+01,7.48230843e+00,1.16804079e+00,0.00000000e+00,0.00000000e+00
53219.15833333,-1.74847360,2.60880776,1.37626413,1.41418896e+07,9.91476758e+06,6.95117432e+06,3.40230371e+06,1.56361536e+06,1.01622516e+06,6.89353333e+05,3.27854218e+05,1.78005905e+05,8.55527191e+04,4.77771454e+04,2.54615726e+04,1.14172344e+04,4.15141582e+03,1.18931746e+03,2.53413260e+02,4.24252935e+01,7.82225374e+00,1.23701978e+00,0.00000000e+00,0.00000000e+00
53219.15902778,-1.75704671,2.57667676,1.38027185,1.39904473e+07,9.79009766e+06,6.85081836e+06,3.34345654e+06,1.53567834e+06,9.79115112e+05,6.74288879e+05,3.21062378e+05,1.73964218e+05,8.31017151e+04,4.70599861e+04,2.51596661e+04,1.13905277e+04,4.16462803e+03,1.21020997e+03,2.59971559e+02,4.42111827e+01,8.17763526e+00,1.30720960e+00,0.00000000e+00,0.00000000e+00
53219.15972222,-1.76537403,2.54418540,1.38408636,1.38406260e+07,9.66699512e+06,6.75191211e+06,3.28562695e+06,1.50824048e+06,9.43360229e+05,6.59553650e+05,3.14411560e+05,1.70014297e+05,8.07209473e+04,4.63536377e+04,2.48613377e+04,1.13638830e+04,4.17788219e+03,1.23146868e+03,2.66699255e+02,4.60722335e+01,8.54916312e+00,1.37984951e+00,0.00000000e+00,0.00000000e+00
53219.16041667,-1.77345037,2.51133240,1.38770389,1.36849395e+07,9.53954102e+06,6.64986084e+06,3.22623926e+06,1.48008496e+06,9.07524963e+05,6.44516602e+05,3.07614014e+05,1.65988312e+05,7.83124466e+04,4.56255722e+04,2.45520687e+04,1.13346367e+04,4.19105434e+03,1.25372541e+03,2.73820162e+02,4.80779074e+01,8.95096455e+00,1.45822228e+00,0.00000000e+00,0.00000000e+00
53219.16111111,-1.78127040,2.47811605,1.39112098,1.35267695e+07,9.41019238e+06,6.54640430e+06,3.16614795e+06,1.45161328e+06,8.71926270e+05,6.29363525e+05,3.00756622e+05,1.61934052e+05,7.59006805e+04,4.48876915e+04,2.42380486e+04,1.13054781e+04,4.20512629e+03,1.27731836e+03,2.81421363e+02,5.02519384e+01,9.38789826e+00,1.54356542e+00,0.00000000e+00,0.00000000e+00
53219.16180556,-1.78882832,2.44453541,1.39433325,1.33949092e+07,9.29908203e+06,6.45566260e+06,3.10997803e+06,1.42354700e+06,8.42219910e+05,6.14814331e+05,2.93931732e+05,1.57805817e+05,7.38648453e+04,4.40808449e+04,2.39076385e+04,1.12643785e+04,4.22172928e+03,1.30215633e+03,2.89021790e+02,5.24616241e+01,9.82470904e+00,1.62588572e+00,0.00000000e+00,0.00000000e+00
53219.16250000,-1.79611863,2.41058906,1.39733677,1.33096016e+07,9.21705078e+06,6.38291943e+06,3.05504614e+06,1.39236633e+06,8.20977783e+05,5.99492676e+05,2.86164276e+05,1.52878098e+05,7.23810501e+04,4.29956245e+04,2.34926281e+04,1.11892004e+04,4.24700928e+03,1.33281517e+03,2.97292948e+02,5.49037419e+01,1.02850115e+01,1.70387095e+00,0.00000000e+00,0.00000000e+00
53219.16319444,-1.80313520,2.37627543,1.40012745,1.32212510e+07,9.13325586e+06,6.30927148e+06,3.00026416e+06,1.36149805e+06,8.00051880e+05,5.84393677e+05,2.78526276e+05,1.48063766e+05,7.09078293e+04,4.19257545e+04,2.30785618e+04,1.11114845e+04,4.27128410e+03,1.36382902e+03,3.05719018e+02,5.74445389e+01,1.07641462e+01,1.78502360e+00,0.00000000e+00,0.00000000e+00
53219.16388889,-1.80987239,2.34159342,1.40270090,1.31361270e+07,9.05206152e+06,6.23774023e+06,2.94706006e+06,1.33158142e+06,7.79816772e+05,5.69788818e+05,2.71146301e+05,1.43429703e+05,6.94784012e+04,4.08905830e+04,2.26763268e+04,1.10365496e+04,4.29657078e+03,1.39585257e+03,3.14448863e+02,6.01156801e+01,1.12680811e+01,1.87041052e+00,0.00000000e+00,0.00000000e+00
53219.16458333,-1.81632346,2.30654147,1.40505289,1.30463486e+07,8.96722656e+06,6.16349902e+06,2.89249878e+06,1.30109167e+06,7.59286865e+05,5.54965576e+05,2.63670197e+05,1.38763382e+05,6.80179367e+04,3.98395233e+04,2.22636414e+04,1.09576197e+04,4.32212782e+03,1.42952240e+03,3.23686749e+02,6.29993305e+01,1.18123852e+01,1.96266710e+00,0.00000000e+00,0.00000000e+00
53219.16527778,-1.82248242,2.27111831,1.40717855,1.29535576e+07,8.88070117e+06,6.08843750e+06,2.83815332e+06,1.27094275e+06,7.39088928e+05,5.40375427e+05,2.56328156e+05,1.34211136e+05,6.65693970e+04,3.88045311e+04,2.18522739e+04,1.08762102e+04,4.34662199e+03,1.46360171e+03,3.33105147e+02,6.60037026e+01,1.23797748e+01,2.05889135e+00,0.00000000e+00,0.00000000e+00
53219.16597222,-1.82834223,2.23532270,1.40907333,1.28640400e+07,8.79679492e+06,6.01549805e+06,2.78538525e+06,1.24174182e+06,7.19572021e+05,5.26273987e+05,2.49240356e+05,1.29833893e+05,6.51647873e+04,3.78039818e+04,2.14528389e+04,1.07975731e+04,4.37214804e+03,1.49880302e+03,3.42868537e+02,6.91662803e+01,1.29773384e+01,2.16030376e+00,0.00000000e+00,0.00000000e+00
53219.16666667,-1.83389628,2.19915322,1.41073220,1.27875039e+07,8.71972168e+06,5.94592578e+06,2.73199902e+06,1.21140833e+06,7.00512817e+05,5.11668457e+05,2.42032913e+05,1.25387215e+05,6.35612068e+04,3.67206955e+04,2.09878349e+04,1.06873751e+04,4.38425684e+03,1.53285599e+03,3.53219688e+02,7.24992603e+01,1.36143407e+01,2.26830435e+00,0.00000000e+00,0.00000000e+00
53219.16736111,-1.83913768,2.16260861,1.41215062,1.28383604e+07,8.71676367e+06,5.91836182e+06,2.68340161e+06,1.17744458e+06,6.85351196e+05,4.95091492e+05,2.34499283e+05,1.20577538e+05,6.09858665e+04,3.52329025e+04,2.02093124e+04,1.04326115e+04,4.32973671e+03,1.55868316e+03,3.66369694e+02,7.61465207e+01,1.43550942e+01,2.39281054e+00,0.00000000e+00,0.00000000e+00
53219.16805556,-1.84405873,2.12568747,1.41332292,1.28745527e+07,8.70589941e+06,5.88701416e+06,2.63592627e+06,1.14522754e+06,6.70733521e+05,4.79508850e+05,2.27399551e+05,1.16103821e+05,5.85989075e+04,3.38539391e+04,1.94836140e+04,1.01884947e+04,4.27498388e+03,1.58196652e+03,3.78865868e+02,7.96797797e+01,1.50765823e+01,2.51429272e+00,0.00000000e+00,0.00000000e+00
53219.16875000,-1.84865222,2.08838884,1.41424410,1.29079697e+07,8.69417773e+06,5.85597363e+06,2.59033154e+06,1.11467615e+06,6.56765686e+05,4.64802307e+05,2.20689636e+05,1.11908714e+05,5.63656769e+04,3.25637512e+04,1.88021736e+04,9.95586586e+03,4.22196627e+03,1.60465741e+03,3.91337484e+02,8.32515433e+01,1.58088300e+01,2.63776700e+00,0.00000000e+00,0.00000000e+00
53219.16944444,-1.85291013,2.05071117,1.41490865,1.29436924e+07,8.68289258e+06,5.82465527e+06,2.54436865e+06,1.08411816e+06,6.42722412e+05,4.50148285e+05,2.13996506e+05,1.07750710e+05,5.41564522e+04,3.12874317e+04,1.81259899e+04,9.72238731e+03,4.16835165e+03,1.62854815e+03,4.04667497e+02,8.71111676e+01,1.66029446e+01,2.77186395e+00,0.00000000e+00,0.00000000e+00
53219.17013889,-1.85682462,2.01265335,1.41531062,1.29784717e+07,8.66985059e+06,5.79161572e+06,2.49745215e+06,1.05333911e+06,6.28465149e+05,4.35461609e+05,2.07278412e+05,1.03611061e+05,5.19622841e+04,3.00198078e+04,1.74518623e+04,9.48598671e+03,4.11315060e+03,1.65326715e+03,4.18809623e+02,9.12608430e+01,1.74602717e+01,2.91683199e+00,0.00000000e+00,0.00000000e+00
53219.17083333,-1.86038737,1.97421428,1.41544450,1.30129883e+07,8.65659180e+06,5.75859912e+06,2.45133081e+06,1.02340137e+06,6.14505859e+05,4.21241150e+05,2.00765060e+05,9.96272812e+04,4.98553696e+04,2.88026295e+04,1.68022728e+04,9.25505352e+03,4.05855799e+03,1.67831612e+03,4.33436006e+02,9.56063196e+01,1.83616169e+01,3.06945201e+00,0.00000000e+00,0.00000000e+00
53219.17152778,-1.86358975,1.93539286,1.41530418,1.30464932e+07,8.64155859e+06,5.72387891e+06,2.40434717e+06,9.93308472e+05,6.00360840e+05,4.07019592e+05,1.94242126e+05,9.56705399e+04,4.77678070e+04,2.75965958e+04,1.61561298e+04,9.02171135e+03,4.00246334e+03,1.70422554e+03,4.48955536e+02,1.00280538e+02,1.93352699e+01,3.23452940e+00,0.00000000e+00,0.00000000e+00
53219.17222222,-1.86642281,1.89618800,1.41488322,1.30763926e+07,8.62410938e+06,5.68775000e+06,2.35759351e+06,9.63826294e+05,5.86375183e+05,3.93166809e+05,1.87877075e+05,9.18446198e+04,4.57545471e+04,2.64334564e+04,1.55303822e+04,8.79174042e+03,3.94602156e+03,1.73004770e+03,4.64902103e+02,1.05154581e+02,2.03551520e+01,3.40764900e+00,0.00000000e+00,0.00000000e+00
53219.17291667,-1.86887745,1.85659860,1.41417519,1.31117754e+07,8.60919043e+06,5.65279297e+06,2.31125684e+06,9.34736694e+05,5.72526794e+05,3.79540375e+05,1.81610703e+05,8.80992203e+04,4.37872238e+04,2.52969170e+04,1.49171562e+04,8.56427097e+03,3.89014316e+03,1.75763464e+03,4.82066423e+02,1.10455021e+02,2.14682203e+01,3.59686883e+00,0.00000000e+00,0.00000000e+00
53219.17361111,-1.87094409,1.81662387,1.41317366,1.31401797e+07,8.58966406e+06,5.61502246e+06,2.26460449e+06,9.06034485e+05,5.58703491e+05,3.66187897e+05,1.75457748e+05,8.44605408e+04,4.18817215e+04,2.41960373e+04,1.43203430e+04,8.33815765e+03,3.83298063e+03,1.78470290e+03,4.99598950e+02,1.15961455e+02,2.26303861e+01,3.79464217e+00,0.00000000e+00,0.00000000e+00
53219.17430556,-1.87261301,1.77626287,1.41187139,1.31681699e+07,8.56988086e+06,5.57730273e+06,2.21880615e+06,8.78178955e+05,5.45193665e+05,3.53290863e+05,1.69506744e+05,8.09690399e+04,4.00574722e+04,2.31420994e+04,1.37468491e+04,8.11769295e+03,3.77651525e+03,1.81212842e+03,5.17754316e+02,1.21739656e+02,2.38551199e+01,4.00332455e+00,0.00000000e+00,0.00000000e+00
53219.17500000,-1.87387368,1.73551482,1.41026133,1.32055977e+07,8.55525293e+06,5.54252490e+06,2.17344507e+06,8.50525818e+05,5.31440125e+05,3.40482635e+05,1.63528870e+05,7.75218811e+04,3.82505569e+04,2.20976238e+04,1.31722479e+04,7.88728189e+03,3.71487236e+03,1.83748710e+03,5.36480486e+02,1.27872229e+02,2.51602512e+01,4.21868870e+00,0.00000000e+00,0.00000000e+00
53219.17569444,-1.87471575,1.69437908,1.40833611,1.35004189e+07,8.70997168e+06,5.61934619e+06,2.14635132e+06,8.23316711e+05,5.08675629e+05,3.25900024e+05,1.54651260e+05,7.36195908e+04,3.58765373e+04,2.07060509e+04,1.22628679e+04,7.29528666e+03,3.48465514e+03,1.74009490e+03,5.30776799e+02,1.29736066e+02,2.55598091e+01,4.02035005e+00,0.00000000e+00,0.00000000e+00
53219.17638889,-1.87512808,1.65285504,1.40608802,1.38072344e+07,8.86994238e+06,5.69816992e+06,2.11840186e+06,7.96090332e+05,4.86192871e+05,3.11497742e+05,1.45998413e+05,6.97986145e+04,3.35828323e+04,1.93629322e+04,1.13911276e+04,6.73163366e+03,3.26216698e+03,1.64499688e+03,5.24860203e+02,1.31652713e+02,2.59720124e+01,3.82525893e+00,0.00000000e+00,0.00000000e+00
