# Irene Model output file: ../../unitTests/Legacy/Ax8max_atEpoch_Intg.AP8.output_mean_fluence.txt
# Irene Software Version:  1.58.001
#
# Model type:               AP8
# Particle species:         H+
# Flux type:                Integral
# Flux direction:           Omnidirectional
# Environment settings:     Current Epoch; Activity Level: Max
# Energy levels (MeV):       0.1 0.2 0.4 0.6 0.8 1 2 4 6 8 10 15 20 30 50 60 80 100 150 200 250
#
# Accumulation mode:        Cumulative
#
# Time format:              Modified Julian Date
# Coordinate system:        GEI (Geocentric Equatorial Inertial) Cartesian in Earth radii
# Data Delimiter:           comma
#
# datetime(mjd),posx(Re),posy(Re),posz(Re),fluence,fluence,fluence,fluence,fluence,fluence,fluence,fluence,fluence,fluence,fluence,fluence,fluence,fluence,fluence,fluence,fluence,fluence,fluence,fluence,fluence(#/cm^2)
53219.03194444,1.24696101,2.98641920,-0.68602853,1.56518667e+11,8.40802149e+10,3.16994482e+10,1.25277786e+10,5.44443300e+09,2.57696228e+09,8.74351320e+07,1.20394220e+06,8.17343924e+04,1.18812082e+04,2.48914935e+03,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.03263889,1.23319893,3.01644949,-0.67461718,1.60907349e+11,8.65820587e+10,3.26270783e+10,1.29051599e+10,5.60275055e+09,2.64785851e+09,8.91158229e+07,1.21448930e+06,8.21413946e+04,1.18812082e+04,2.48914935e+03,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.03333333,1.21925132,3.04602571,-0.66310412,1.65336874e+11,8.91182937e+10,3.35591496e+10,1.32856596e+10,5.76286480e+09,2.71929719e+09,9.07821027e+07,1.22469419e+06,8.25327688e+04,1.18812082e+04,2.48914935e+03,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.03402778,1.20512321,3.07515099,-0.65149297,1.69803576e+11,9.16859263e+10,3.45000892e+10,1.36688780e+10,5.92454925e+09,2.79119521e+09,9.24316899e+07,1.23458472e+06,8.29088308e+04,1.18812082e+04,2.48914935e+03,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.03472222,1.19081978,3.10382911,-0.63978701,1.74304338e+11,9.42823299e+10,3.54551080e+10,1.40544786e+10,6.08760914e+09,2.86348453e+09,9.40627245e+07,1.24416832e+06,8.32699643e+04,1.18812082e+04,2.48914935e+03,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.03541667,1.17634606,3.13206335,-0.62798955,1.78837160e+11,9.69055021e+10,3.64252280e+10,1.44422948e+10,6.25193405e+09,2.93614310e+09,9.56751262e+07,1.25346814e+06,8.36171986e+04,1.18812082e+04,2.48914935e+03,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.03611111,1.16170690,3.15985701,-0.61610356,1.83396662e+11,9.95517492e+10,3.74092737e+10,1.48318598e+10,6.41724210e+09,3.00905395e+09,9.72651418e+07,1.26248061e+06,8.39503717e+04,1.18812082e+04,2.48914935e+03,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.03680556,1.14690686,3.18721324,-0.60413250,1.87962920e+11,1.02211074e+11,3.84041786e+10,1.52218927e+10,6.58270715e+09,3.08178678e+09,9.88154641e+07,1.27113567e+06,8.42659870e+04,1.18812082e+04,2.48914935e+03,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.03750000,1.13195050,3.21413533,-0.59207889,1.92519787e+11,1.04875728e+11,3.94073909e+10,1.56117146e+10,6.74767387e+09,3.15399637e+09,1.00313425e+08,1.27938883e+06,8.45619622e+04,1.18812082e+04,2.48914935e+03,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.03819444,1.11684235,3.24062626,-0.57994601,1.97059462e+11,1.07541499e+11,4.04165675e+10,1.60011052e+10,6.91163106e+09,3.22542116e+09,1.01752605e+08,1.28719731e+06,8.48370682e+04,1.18812082e+04,2.48914935e+03,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.03888889,1.10158683,3.26668916,-0.56773638,2.01582962e+11,1.10208782e+11,4.14314620e+10,1.63907287e+10,7.07458233e+09,3.29607739e+09,1.03136402e+08,1.29459042e+06,8.50930305e+04,1.18812082e+04,2.48914935e+03,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
