# Legacy Model output file: ../../unitTests/Legacy/Ax8min_atEpoch_Diff.AE8.output_mean_flux.txt
# Irene Software Version:  1.58.001
#
# Model type:               AE8
# Particle species:         e-
# Flux type:                1PtDiff
# Flux direction:           Omnidirectional
# Environment settings:     Current Epoch; Activity Level: Min
# Energy levels (MeV):       0.04 0.07 0.1 0.25 0.5 0.75 1 1.5 2 2.5 3 3.5 4 4.5 5 5.5 6 6.5 7 7.5 8
#
# Time format:              Modified Julian Date
# Coordinate system:        GEI (Geocentric Equatorial Inertial) Cartesian in Earth radii
# Data Delimiter:           comma
#
# datetime(mjd),posx(Re),posy(Re),posz(Re),flux,flux,flux,flux,flux,flux,flux,flux,flux,flux,flux,flux,flux,flux,flux,flux,flux,flux,flux,flux,flux(#/cm^2/s/MeV)
53219.02986111,1.28707747,2.89356762,-0.71961671,2.01771344e+08,1.32994969e+08,5.93825781e+07,1.70417676e+07,5.48819727e+06,1.13291748e+06,1.48525195e+06,6.86411499e+05,3.03233490e+05,1.68115402e+05,8.66316681e+04,4.70759773e+04,2.31829033e+04,8.74205399e+03,2.24969792e+03,4.49946016e+02,7.39852339e+01,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.03055556,1.27390601,2.92498195,-0.70853199,2.02748719e+08,1.34045125e+08,6.05618281e+07,1.73881230e+07,5.46829004e+06,1.26526270e+06,1.52181628e+06,6.97945251e+05,3.09144104e+05,1.72351059e+05,8.80187836e+04,4.77703438e+04,2.33961029e+04,8.76648521e+03,2.24664211e+03,4.47613627e+02,7.23728761e+01,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.03125000,1.26053177,2.95593122,-0.69733473,2.03749922e+08,1.35092891e+08,6.17246641e+07,1.77296973e+07,5.44846924e+06,1.39868225e+06,1.55784460e+06,7.09338806e+05,3.14972412e+05,1.76520279e+05,8.93881607e+04,4.84561806e+04,2.36094265e+04,8.79349327e+03,2.24473619e+03,4.45598304e+02,7.09118694e+01,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.03194444,1.24696101,2.98641920,-0.68602853,2.04606719e+08,1.36071266e+08,6.29218398e+07,1.80818691e+07,5.41859668e+06,1.54734387e+06,1.59543445e+06,7.20930786e+05,3.20968048e+05,1.80867462e+05,9.07760544e+04,4.91464729e+04,2.38149643e+04,8.81391430e+03,2.24060369e+03,4.43040222e+02,6.93321675e+01,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.03263889,1.23319893,3.01644949,-0.67461718,2.05398500e+08,1.37013266e+08,6.41278906e+07,1.84368203e+07,5.38345508e+06,1.70489880e+06,1.63352979e+06,7.32552856e+05,3.27001007e+05,1.85271500e+05,9.21638641e+04,4.98339195e+04,2.40164032e+04,8.83229256e+03,2.23593879e+03,4.40373063e+02,6.77709654e+01,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.03333333,1.21925132,3.04602571,-0.66310412,2.06169094e+08,1.37920547e+08,6.53001484e+07,1.87819395e+07,5.34737842e+06,1.86293262e+06,1.67063684e+06,7.43838440e+05,3.32865570e+05,1.89555542e+05,9.35104752e+04,5.05004883e+04,2.42123299e+04,8.85125542e+03,2.23192453e+03,4.37929183e+02,6.63392767e+01,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.03402778,1.20512321,3.07515099,-0.65149297,2.06784375e+08,1.38751828e+08,6.65067656e+07,1.91376797e+07,5.30027686e+06,2.03843481e+06,1.70932812e+06,7.55315857e+05,3.38894958e+05,1.94020416e+05,9.48738251e+04,5.11698723e+04,2.43997746e+04,8.86355114e+03,2.22570157e+03,4.34953511e+02,6.47991821e+01,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.03472222,1.19081978,3.10382911,-0.63978701,2.07425031e+08,1.39580359e+08,6.76921328e+07,1.94871191e+07,5.25362598e+06,2.21459399e+06,1.74733008e+06,7.66602417e+05,3.44817322e+05,1.98399979e+05,9.62146912e+04,5.18284912e+04,2.45869026e+04,8.87841129e+03,2.22063756e+03,4.32303131e+02,6.33992702e+01,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.03541667,1.17634606,3.13206335,-0.62798955,2.07999922e+08,1.40368125e+08,6.88828516e+07,1.98384102e+07,5.20161768e+06,2.40013110e+06,1.78574170e+06,7.77884827e+05,3.50765442e+05,2.02823776e+05,9.75511093e+04,5.24826584e+04,2.47695293e+04,8.89122581e+03,2.21505332e+03,4.29552287e+02,6.20144121e+01,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.03611111,1.16170690,3.15985701,-0.61610356,2.08508578e+08,1.41114969e+08,7.00786641e+07,2.01914785e+07,5.14412500e+06,2.59536035e+06,1.82457092e+06,7.89154114e+05,3.56734558e+05,2.07290436e+05,9.88831482e+04,5.31319237e+04,2.49474602e+04,8.90195274e+03,2.20895362e+03,4.26702768e+02,6.06450774e+01,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.03680556,1.14690686,3.18721324,-0.60413250,2.08949578e+08,1.41817938e+08,7.12792969e+07,2.05461055e+07,5.08106494e+06,2.80066357e+06,1.86379797e+06,8.00406738e+05,3.62723663e+05,2.11799118e+05,1.00209717e+05,5.37761345e+04,2.51206360e+04,8.91061687e+03,2.20234346e+03,4.23758060e+02,5.92915229e+01,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.03750000,1.13195050,3.21413533,-0.59207889,2.09373141e+08,1.42489078e+08,7.24374844e+07,2.08883828e+07,5.01817236e+06,3.00442041e+06,1.90172095e+06,8.11250061e+05,3.68499939e+05,2.16152817e+05,1.01487083e+05,5.43956108e+04,2.52876835e+04,8.91987419e+03,2.19640112e+03,4.21043515e+02,5.80515377e+01,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
