# Irene Model output file: ../../unitTests/Legacy/CRRactive_atEpoch_Diff.CRRESELE.output_mean_fluence.txt
# Irene Software Version:  1.58.001
#
# Model type:               CRRESELE
# Particle species:         e-
# Flux type:                1PtDiff
# Flux direction:           Omnidirectional
# Environment settings:     Current Epoch; Ap range: Max
# Energy levels (MeV):       0.65 0.95 1.6 2 2.35 2.75 3.15 3.75 4.55 5.75
#
# Accumulation mode:        Cumulative
#
# Time format:              Modified Julian Date
# Coordinate system:        GEI (Geocentric Equatorial Inertial) Cartesian in Earth radii
# Data Delimiter:           comma
#
# datetime(mjd),posx(Re),posy(Re),posz(Re),fluence,fluence,fluence,fluence,fluence,fluence,fluence,fluence,fluence,fluence(#/cm^2/MeV)
53219.54097222,0.93341741,3.51368753,-0.42027530,2.59776576e+12,2.59963008e+12,5.39631480e+11,1.23208260e+11,3.48390075e+10,9.85077750e+09,4.19934000e+09,1.18684875e+09,3.09840240e+08,9.47239201e+07
53219.54166667,0.91673343,3.53503233,-0.40727414,2.60182080e+12,2.60413824e+12,5.40683640e+11,1.23470340e+11,3.49149675e+10,9.87228750e+09,4.20796500e+09,1.18902375e+09,3.10284615e+08,9.48460294e+07
53219.54236111,0.89994695,3.55598160,-0.39422762,2.60587584e+12,2.60864640e+12,5.41735800e+11,1.23732420e+11,3.49909275e+10,9.89379750e+09,4.21659000e+09,1.19119875e+09,3.10728990e+08,9.49681388e+07
53219.54305556,0.88306096,3.57653801,-0.38113731,2.60988864e+12,2.61310080e+12,5.42778360e+11,1.23991140e+11,3.50649675e+10,9.91460250e+09,4.22497500e+09,1.19331375e+09,3.11153443e+08,9.50873185e+07
53219.54375000,0.86607845,3.59670360,-0.36800540,2.61384384e+12,2.61748224e+12,5.43804600e+11,1.24244820e+11,3.51366075e+10,9.93455250e+09,4.23305250e+09,1.19534812e+09,3.11553287e+08,9.52019865e+07
53219.54444444,0.84900254,3.61648088,-0.35483378,2.61778368e+12,2.62184448e+12,5.44824120e+11,1.24496820e+11,3.52077675e+10,9.95435250e+09,4.24106250e+09,1.19736187e+09,3.11948443e+08,9.53150724e+07
53219.54513889,0.83183576,3.63587189,-0.34162434,2.62167744e+12,2.62615680e+12,5.45832120e+11,1.24744260e+11,3.52772475e+10,9.97353750e+09,4.24878375e+09,1.19930156e+09,3.12330005e+08,9.54265177e+07
53219.54583333,0.81458124,3.65487899,-0.32837864,2.62552512e+12,2.63041920e+12,5.46828600e+11,1.24987140e+11,3.53450475e+10,9.99210750e+09,4.25621625e+09,1.20116719e+09,3.12697974e+08,9.55363224e+07
53219.54652778,0.79724165,3.67350421,-0.31509873,2.62937280e+12,2.63468160e+12,5.47825080e+11,1.25230020e+11,3.54128475e+10,1.00106775e+10,4.26364875e+09,1.20303281e+09,3.13065943e+08,9.56461271e+07
53219.54722222,0.77981966,3.69174959,-0.30178632,2.63316096e+12,2.63889408e+12,5.48806200e+11,1.25467380e+11,3.54791475e+10,1.00286775e+10,4.27077750e+09,1.20482344e+09,3.13423365e+08,9.57528263e+07
53219.54791667,0.76231777,3.70961718,-0.28844284,2.63688960e+12,2.64305664e+12,5.49771960e+11,1.25699220e+11,3.55439475e+10,1.00461075e+10,4.27760250e+09,1.20653906e+09,3.13770240e+08,9.58564201e+07
53219.54861111,0.74473867,3.72710918,-0.27507016,2.64061824e+12,2.64721920e+12,5.50737720e+11,1.25931060e+11,3.56087475e+10,1.00635375e+10,4.28442750e+09,1.20825469e+09,3.14117115e+08,9.59600139e+07
53219.54930556,0.72708501,3.74422746,-0.26167002,2.64428352e+12,2.65132800e+12,5.51679480e+11,1.26155700e+11,3.56721075e+10,1.00804125e+10,4.29099375e+09,1.20991219e+09,3.14453912e+08,9.60593889e+07
53219.55000000,0.70935899,3.76097391,-0.24824382,2.64786432e+12,2.65536000e+12,5.52590040e+11,1.26371220e+11,3.57334275e+10,1.00965525e+10,4.29722625e+09,1.21149094e+09,3.14775709e+08,9.61527874e+07
53219.55069444,0.69156328,3.77735026,-0.23479313,2.65142400e+12,2.65936896e+12,5.53493400e+11,1.26584820e+11,3.57941475e+10,1.01125125e+10,4.30338375e+09,1.21304906e+09,3.15092584e+08,9.62444280e+07
53219.55138889,0.67370009,3.79335871,-0.22131953,2.65495680e+12,2.66333184e+12,5.54377080e+11,1.26791340e+11,3.58524975e+10,1.01278950e+10,4.30931250e+09,1.21456688e+09,3.15400084e+08,9.63310882e+07
53219.55208333,0.65577207,3.80900082,-0.20782474,2.65846272e+12,2.66724864e+12,5.55241080e+11,1.26990780e+11,3.59084775e+10,1.01427000e+10,4.31501250e+09,1.21604437e+09,3.15698209e+08,9.64127678e+07
53219.55277778,0.63778111,3.82427847,-0.19430986,2.66196864e+12,2.67116544e+12,5.56105080e+11,1.27190220e+11,3.59644575e+10,1.01575050e+10,4.32071250e+09,1.21752188e+09,3.15996334e+08,9.64944475e+07
53219.55347222,0.61972956,3.83919324,-0.18077662,2.66544384e+12,2.67504192e+12,5.56961400e+11,1.27383420e+11,3.60183375e+10,1.01716575e+10,4.32622125e+09,1.21896562e+09,3.16285552e+08,9.65709124e+07
53219.55416667,0.60161995,3.85374702,-0.16722643,2.66888832e+12,2.67887808e+12,5.57810040e+11,1.27570380e+11,3.60701175e+10,1.01851575e+10,4.33153875e+09,1.22037563e+09,3.16565865e+08,9.66421624e+07
53219.55486111,0.58345414,3.86794136,-0.15366053,2.67233280e+12,2.68271424e+12,5.58658680e+11,1.27757340e+11,3.61218975e+10,1.01986575e+10,4.33685625e+09,1.22178562e+09,3.16846177e+08,9.67134124e+07
53219.55555556,0.56523434,3.88177800,-0.14008052,2.67577728e+12,2.68655040e+12,5.59507320e+11,1.27944300e+11,3.61736775e+10,1.02121575e+10,4.34217375e+09,1.22319563e+09,3.17126490e+08,9.67846624e+07
53219.55625000,0.54696258,3.89525851,-0.12648747,2.67919872e+12,2.69035200e+12,5.60357400e+11,1.28128980e+11,3.62241375e+10,1.02250275e+10,4.34732625e+09,1.22457281e+09,3.17397427e+08,9.68515764e+07
53219.55694444,0.52864123,3.90838429,-0.11288313,2.68257408e+12,2.69409024e+12,5.61200760e+11,1.28309340e+11,3.62726775e+10,1.02370950e+10,4.35223875e+09,1.22589469e+09,3.17653834e+08,9.69127190e+07
53219.55763889,0.51027201,3.92115692,-0.09926843,2.68592640e+12,2.69779968e+12,5.62035960e+11,1.28487660e+11,3.63206175e+10,1.02489900e+10,4.35707625e+09,1.22719406e+09,3.17905084e+08,9.69724260e+07
53219.55833333,0.49185695,3.93357813,-0.08564493,2.68925376e+12,2.70146688e+12,5.62869720e+11,1.28666340e+11,3.63676575e+10,1.02604575e+10,4.36171500e+09,1.22845594e+09,3.18149302e+08,9.70294964e+07
53219.55902778,0.47339826,3.94564901,-0.07201375,2.69255616e+12,2.70509184e+12,5.63702040e+11,1.28845380e+11,3.64137975e+10,1.02714975e+10,4.36615500e+09,1.22968031e+09,3.18386490e+08,9.70839300e+07
53219.55972222,0.45489751,3.95737130,-0.05837613,2.69585856e+12,2.70871680e+12,5.64534360e+11,1.29024420e+11,3.64599375e+10,1.02825375e+10,4.37059500e+09,1.23090469e+09,3.18623677e+08,9.71383636e+07
53219.56041667,0.43635704,3.96874623,-0.04473349,2.69915136e+12,2.71232256e+12,5.65370040e+11,1.29203220e+11,3.65062575e+10,1.02934125e+10,4.37494500e+09,1.23208125e+09,3.18853834e+08,9.71905121e+07
53219.56111111,0.41777844,3.97977524,-0.03108692,2.70243456e+12,2.71590912e+12,5.66209080e+11,1.29381780e+11,3.65527575e+10,1.03041225e+10,4.37920500e+09,1.23321000e+09,3.19076959e+08,9.72403754e+07
53219.56180556,0.39916374,3.99045957,-0.01743769,2.70571776e+12,2.71949568e+12,5.67048120e+11,1.29560340e+11,3.65992575e+10,1.03148325e+10,4.38346500e+09,1.23433875e+09,3.19300084e+08,9.72902387e+07
53219.56250000,0.38051466,4.00080079,-0.00378688,2.70900096e+12,2.72308224e+12,5.67887160e+11,1.29738900e+11,3.66457575e+10,1.03255425e+10,4.38772500e+09,1.23546750e+09,3.19523209e+08,9.73401020e+07
53219.56319444,0.36183309,4.01079969,0.00986423,2.71225152e+12,2.72663232e+12,5.68725720e+11,1.29916620e+11,3.66915075e+10,1.03361325e+10,4.39188750e+09,1.23651656e+09,3.19736373e+08,9.73868012e+07
53219.56388889,0.34312061,4.02045800,0.02351441,2.71546944e+12,2.73014592e+12,5.69563800e+11,1.30093500e+11,3.67365075e+10,1.03466025e+10,4.39595250e+09,1.23748594e+09,3.19939576e+08,9.74303363e+07
53219.56458333,0.32437924,4.02977665,0.03716270,2.71868736e+12,2.73365952e+12,5.70401880e+11,1.30270380e+11,3.67815075e+10,1.03570725e+10,4.40001750e+09,1.23845531e+09,3.20142779e+08,9.74738715e+07
53219.56527778,0.30561072,4.03875706,0.05080785,2.72187456e+12,2.73716736e+12,5.71253400e+11,1.30448100e+11,3.68267475e+10,1.03675275e+10,4.40406000e+09,1.23943313e+09,3.20342349e+08,9.75156488e+07
53219.56597222,0.28681661,4.04740018,0.06444877,2.72503104e+12,2.74066944e+12,5.72118360e+11,1.30626660e+11,3.68722275e+10,1.03779675e+10,4.40808000e+09,1.24041937e+09,3.20538287e+08,9.75556684e+07
53219.56666667,0.26799865,4.05570709,0.07808435,2.72818752e+12,2.74417152e+12,5.72983320e+11,1.30805220e+11,3.69177075e+10,1.03884075e+10,4.41210000e+09,1.24140563e+09,3.20734224e+08,9.75956879e+07
53219.56736111,0.24915856,4.06367921,0.09171349,2.73134400e+12,2.74767360e+12,5.73848280e+11,1.30983780e+11,3.69631875e+10,1.03988475e+10,4.41612000e+09,1.24239187e+09,3.20930162e+08,9.76357074e+07
53219.56805556,0.23029806,4.07131733,0.10533510,2.73448896e+12,2.75117184e+12,5.74724280e+11,1.31164500e+11,3.70088475e+10,1.04093325e+10,4.42011375e+09,1.24337063e+09,3.21123521e+08,9.76749652e+07
53219.56875000,0.21141873,4.07862271,0.11894808,2.73762240e+12,2.75466624e+12,5.75611320e+11,1.31347380e+11,3.70546875e+10,1.04198625e+10,4.42408125e+09,1.24434187e+09,3.21314303e+08,9.77134613e+07
53219.56944444,0.19252213,4.08559612,0.13255132,2.74075584e+12,2.75816064e+12,5.76498360e+11,1.31530260e+11,3.71005275e+10,1.04303925e+10,4.42804875e+09,1.24531312e+09,3.21505084e+08,9.77519575e+07
53219.57013889,0.17360999,4.09223882,0.14614390,2.74388928e+12,2.76165504e+12,5.77385400e+11,1.31713140e+11,3.71463675e+10,1.04409225e+10,4.43201625e+09,1.24628437e+09,3.21695865e+08,9.77904536e+07
53219.57083333,0.15468389,4.09855161,0.15972470,2.74700928e+12,2.76514368e+12,5.78279160e+11,1.31898780e+11,3.71924775e+10,1.04514975e+10,4.43596875e+09,1.24724859e+09,3.21884185e+08,9.78282759e+07
53219.57152778,0.13574539,4.10453557,0.17329263,2.75008896e+12,2.76859200e+12,5.79168600e+11,1.32084420e+11,3.72381375e+10,1.04619300e+10,4.43983313e+09,1.24818563e+09,3.22065474e+08,9.78643696e+07
53219.57222222,0.11679589,4.11019164,0.18684675,2.75314176e+12,2.77200576e+12,5.80047000e+11,1.32267300e+11,3.72830775e+10,1.04721750e+10,4.44362437e+09,1.24910250e+09,3.22242193e+08,9.78994087e+07
53219.57291667,0.09783714,4.11552047,0.20038596,2.75619456e+12,2.77541952e+12,5.80925400e+11,1.32450180e+11,3.73280175e+10,1.04824200e+10,4.44741563e+09,1.25001938e+09,3.22418912e+08,9.79344477e+07
53219.57361111,0.07887070,4.12052329,0.21390931,2.75923008e+12,2.77882176e+12,5.81806200e+11,1.32635940e+11,3.73733175e+10,1.04927250e+10,4.45121250e+09,1.25093203e+09,3.22593404e+08,9.79685786e+07
53219.57430556,0.05989798,4.12520059,0.22741571,2.76224832e+12,2.78221248e+12,5.82689400e+11,1.32824580e+11,3.74189775e+10,1.05030900e+10,4.45501500e+09,1.25184047e+09,3.22765670e+08,9.80018012e+07
53219.57500000,0.04092071,4.12955346,0.24090423,2.76526656e+12,2.78560320e+12,5.83572600e+11,1.33013220e+11,3.74646375e+10,1.05134550e+10,4.45881750e+09,1.25274891e+09,3.22937935e+08,9.80350239e+07
53219.57569444,0.02193998,4.13358268,0.25437390,2.76828480e+12,2.78899392e+12,5.84455800e+11,1.33201860e+11,3.75102975e+10,1.05238200e+10,4.46262000e+09,1.25365734e+09,3.23110201e+08,9.80682465e+07
53219.57638889,0.00295768,4.13728905,0.26782380,2.77129152e+12,2.79236736e+12,5.85339000e+11,1.33391700e+11,3.75564075e+10,1.05342675e+10,4.46642437e+09,1.25456250e+09,3.23280709e+08,9.81008247e+07
53219.57708333,-0.01602477,4.14067319,0.28125267,2.77428672e+12,2.79572352e+12,5.86222200e+11,1.33582740e+11,3.76029675e+10,1.05447975e+10,4.47023062e+09,1.25546437e+09,3.23449459e+08,9.81327583e+07
53219.57777778,-0.03500612,4.14373587,0.29465988,2.77728192e+12,2.79907968e+12,5.87105400e+11,1.33773780e+11,3.76495275e+10,1.05553275e+10,4.47403688e+09,1.25636625e+09,3.23618209e+08,9.81646919e+07
53219.57847222,-0.05398481,4.14647790,0.30804417,2.78027712e+12,2.80243584e+12,5.87988600e+11,1.33964820e+11,3.76960875e+10,1.05658575e+10,4.47784312e+09,1.25726812e+09,3.23786959e+08,9.81966255e+07
53219.57916667,-0.07295910,4.14889989,0.32140460,2.78324160e+12,2.80575168e+12,5.88858360e+11,1.34152620e+11,3.77417775e+10,1.05761700e+10,4.48156313e+09,1.25814703e+09,3.23950787e+08,9.82274605e+07
53219.57986111,-0.09192805,4.15100248,0.33474039,2.78615424e+12,2.80900800e+12,5.89714680e+11,1.34337780e+11,3.77870175e+10,1.05863700e+10,4.48521000e+09,1.25900437e+09,3.24108053e+08,9.82557466e+07
53219.58055556,-0.11088979,4.15278645,0.34805045,2.78904576e+12,2.81224512e+12,5.90571000e+11,1.34523540e+11,3.78326775e+10,1.05966750e+10,4.48887000e+09,1.25986313e+09,3.24263678e+08,9.82825826e+07
53219.58125000,-0.12984304,4.15425242,0.36133397,2.79193728e+12,2.81548224e+12,5.91427320e+11,1.34709300e+11,3.78783375e+10,1.06069800e+10,4.49253000e+09,1.26072187e+09,3.24419303e+08,9.83094185e+07
53219.58194444,-0.14878641,4.15540071,0.37458972,2.79482880e+12,2.81871936e+12,5.92283640e+11,1.34895060e+11,3.79239975e+10,1.06172850e+10,4.49619000e+09,1.26158062e+09,3.24574928e+08,9.83362545e+07
53219.58263889,-0.16771833,4.15623226,0.38781689,2.79770880e+12,2.82193728e+12,5.93139480e+11,1.35080820e+11,3.79700175e+10,1.06277550e+10,4.49986687e+09,1.26244031e+09,3.24728912e+08,9.83617868e+07
53219.58333333,-0.18663768,4.15674755,0.40101472,2.80057728e+12,2.82513600e+12,5.93994840e+11,1.35266580e+11,3.80163975e+10,1.06383900e+10,4.50356062e+09,1.26330094e+09,3.24881256e+08,9.83860153e+07
53219.58402778,-0.20554275,4.15694704,0.41418194,2.80344576e+12,2.82833472e+12,5.94850200e+11,1.35452340e+11,3.80627775e+10,1.06490250e+10,4.50725438e+09,1.26416156e+09,3.25033600e+08,9.84102438e+07
53219.58472222,-0.22443213,4.15683121,0.42731777,2.80631424e+12,2.83153344e+12,5.95705560e+11,1.35638100e+11,3.81091575e+10,1.06596600e+10,4.51094812e+09,1.26502219e+09,3.25185943e+08,9.84344724e+07
53219.58541667,-0.24330456,4.15640068,0.44042111,2.80918272e+12,2.83473216e+12,5.96560920e+11,1.35823860e+11,3.81555375e+10,1.06702950e+10,4.51464188e+09,1.26588281e+09,3.25338287e+08,9.84587009e+07
53219.58611111,-0.26215878,4.15565576,0.45349134,2.81204160e+12,2.83791360e+12,5.97413400e+11,1.36009500e+11,3.82021275e+10,1.06811400e+10,4.51837125e+09,1.26675141e+09,3.25488990e+08,9.84824021e+07
53219.58680556,-0.28099306,4.15459709,0.46652718,2.81485440e+12,2.84103360e+12,5.98247640e+11,1.36191300e+11,3.82479075e+10,1.06919250e+10,4.52203500e+09,1.26760125e+09,3.25632897e+08,9.85046237e+07
53219.58750000,-0.29980616,4.15322514,0.47952788,2.81763072e+12,2.84410944e+12,5.99066520e+11,1.36369380e+11,3.82926675e+10,1.07024400e+10,4.52559750e+09,1.26842437e+09,3.25771647e+08,9.85258933e+07
53219.58819444,-0.31859665,4.15154006,0.49249247,2.82040704e+12,2.84718528e+12,5.99885400e+11,1.36547460e+11,3.83374275e+10,1.07129550e+10,4.52916000e+09,1.26924750e+09,3.25910397e+08,9.85471628e+07
53219.58888889,-0.33736313,4.14954263,0.50542002,2.82318336e+12,2.85026112e+12,6.00704280e+11,1.36725540e+11,3.83821875e+10,1.07234700e+10,4.53272250e+09,1.27007062e+09,3.26049147e+08,9.85684323e+07
53219.58958333,-0.35610419,4.14723286,0.51830942,2.82594048e+12,2.85332160e+12,6.01517880e+11,1.36903380e+11,3.84269175e+10,1.07341275e+10,4.53633562e+09,1.27090453e+09,3.26185787e+08,9.85894821e+07
53219.59027778,-0.37481856,4.14461138,0.53115991,2.82867840e+12,2.85636672e+12,6.02326200e+11,1.37080980e+11,3.84716175e+10,1.07449275e+10,4.53999938e+09,1.27174922e+09,3.26320319e+08,9.86103122e+07
53219.59097222,-0.39350483,4.14167833,0.54397052,2.83141632e+12,2.85941184e+12,6.03134520e+11,1.37258580e+11,3.85163175e+10,1.07557275e+10,4.54366312e+09,1.27259391e+09,3.26454850e+08,9.86311423e+07
53219.59166667,-0.41216145,4.13843420,0.55674017,2.83415424e+12,2.86245696e+12,6.03942840e+11,1.37436180e+11,3.85610175e+10,1.07665275e+10,4.54732688e+09,1.27343859e+09,3.26589381e+08,9.86519723e+07
53219.59236111,-0.43078714,4.13487930,0.56946808,2.83689216e+12,2.86550208e+12,6.04751160e+11,1.37613780e+11,3.86057175e+10,1.07773275e+10,4.55099062e+09,1.27428328e+09,3.26723912e+08,9.86728024e+07
53219.59305556,-0.44938049,4.13101378,0.58215313,2.83963008e+12,2.86854720e+12,6.05559480e+11,1.37791380e+11,3.86504175e+10,1.07881275e+10,4.55465438e+09,1.27512797e+09,3.26858444e+08,9.86936325e+07
53219.59375000,-0.46793995,4.12683796,0.59479439,2.84236224e+12,2.87157312e+12,6.06362520e+11,1.37968860e+11,3.86950875e+10,1.07990550e+10,4.55837250e+09,1.27598062e+09,3.26990983e+08,9.87140671e+07
53219.59444444,-0.48646440,4.12235199,0.60739107,2.84508864e+12,2.87457984e+12,6.07160280e+11,1.38146220e+11,3.87397275e+10,1.08101100e+10,4.56214500e+09,1.27684125e+09,3.27121530e+08,9.87341061e+07
53219.59513889,-0.50495229,4.11755635,0.61994208,2.84781504e+12,2.87758656e+12,6.07958040e+11,1.38323580e+11,3.87843675e+10,1.08211650e+10,4.56591750e+09,1.27770187e+09,3.27252076e+08,9.87541451e+07
53219.59583333,-0.52340203,4.11245087,0.63244648,2.85051264e+12,2.88055680e+12,6.08743800e+11,1.38497820e+11,3.88281675e+10,1.08319950e+10,4.56960562e+09,1.27854094e+09,3.27378873e+08,9.87735104e+07
53219.59652778,-0.54181253,4.10703619,0.64490316,2.85318144e+12,2.88349056e+12,6.09517560e+11,1.38668940e+11,3.88711275e+10,1.08426000e+10,4.57320938e+09,1.27935844e+09,3.27501920e+08,9.87922017e+07
53219.59722222,-0.56018223,4.10131215,0.65731134,2.85582720e+12,2.88640320e+12,6.10285080e+11,1.38839820e+11,3.89143275e+10,1.08534000e+10,4.57686562e+09,1.28019750e+09,3.27621627e+08,9.88109957e+07
53219.59791667,-0.57850970,4.09527907,0.66967008,2.85844992e+12,2.88929472e+12,6.11046360e+11,1.39010460e+11,3.89577675e+10,1.08643950e+10,4.58057438e+09,1.28105813e+09,3.27737994e+08,9.88298921e+07
53219.59861111,-0.59679354,4.08893693,0.68197812,2.86107264e+12,2.89218624e+12,6.11807640e+11,1.39181100e+11,3.90012075e+10,1.08753900e+10,4.58428312e+09,1.28191875e+09,3.27854362e+08,9.88487886e+07
53219.59930556,-0.61503233,4.08228591,0.69423468,2.86369536e+12,2.89507776e+12,6.12568920e+11,1.39351740e+11,3.90446475e+10,1.08863850e+10,4.58799188e+09,1.28277938e+09,3.27970729e+08,9.88676850e+07
53219.60000000,-0.63322451,4.07532616,0.70643882,2.86631808e+12,2.89796928e+12,6.13330200e+11,1.39522380e+11,3.90880875e+10,1.08973800e+10,4.59170062e+09,1.28364000e+09,3.28087096e+08,9.88865815e+07
53219.60069444,-0.65136882,4.06805782,0.71858928,2.86894080e+12,2.90086080e+12,6.14091480e+11,1.39693020e+11,3.91315275e+10,1.09083750e+10,4.59540937e+09,1.28450062e+09,3.28203463e+08,9.89054779e+07
53219.60138889,-0.66946368,4.06048076,0.73068543,2.87156352e+12,2.90375232e+12,6.14852760e+11,1.39863660e+11,3.91749675e+10,1.09193700e+10,4.59911812e+09,1.28536125e+09,3.28319830e+08,9.89243744e+07
53219.60208333,-0.68750769,4.05259512,0.74272586,2.87417280e+12,2.90661696e+12,6.15609720e+11,1.40034180e+11,3.92187375e+10,1.09304475e+10,4.60288125e+09,1.28622937e+09,3.28432975e+08,9.89436371e+07
53219.60277778,-0.70549928,4.04440105,0.75470979,2.87676864e+12,2.90945472e+12,6.16362360e+11,1.40204580e+11,3.92628375e+10,1.09416075e+10,4.60669875e+09,1.28710500e+09,3.28542897e+08,9.89632660e+07
53219.60347222,-0.72343703,4.03589826,0.76663611,2.87936448e+12,2.91229248e+12,6.17115000e+11,1.40374980e+11,3.93069375e+10,1.09527675e+10,4.61051625e+09,1.28798062e+09,3.28652819e+08,9.89828948e+07
53219.60416667,-0.74131953,4.02708705,0.77850389,2.88192576e+12,2.91508608e+12,6.17852760e+11,1.40541660e+11,3.93499575e+10,1.09636275e+10,4.61422125e+09,1.28882766e+09,3.28758580e+08,9.90016448e+07
53219.60486111,-0.75914522,4.01796710,0.79031187,2.88445248e+12,2.91783552e+12,6.18575640e+11,1.40704620e+11,3.93918975e+10,1.09741875e+10,4.61781375e+09,1.28964609e+09,3.28860182e+08,9.90195160e+07
53219.60555556,-0.77691267,4.00853858,0.80205927,2.88697920e+12,2.92058496e+12,6.19298520e+11,1.40867580e+11,3.94338375e+10,1.09847475e+10,4.62140625e+09,1.29046453e+09,3.28961783e+08,9.90373871e+07
53219.60625000,-0.79462017,3.99880132,0.81374466,2.88950592e+12,2.92333440e+12,6.20021400e+11,1.41030540e+11,3.94757775e+10,1.09953075e+10,4.62499875e+09,1.29128297e+09,3.29063385e+08,9.90552582e+07
53219.60694444,-0.81226629,3.98875534,0.82536743,2.89201728e+12,2.92605504e+12,6.20741880e+11,1.41193380e+11,3.95176275e+10,1.10058975e+10,4.62860437e+09,1.29209859e+09,3.29162467e+08,9.90739350e+07
53219.60763889,-0.82984964,3.97840030,0.83692617,2.89451328e+12,2.92874688e+12,6.21459960e+11,1.41356100e+11,3.95593875e+10,1.10165175e+10,4.63222312e+09,1.29291141e+09,3.29259029e+08,9.90934174e+07
53219.60833333,-0.84736831,3.96773638,0.84841992,2.89700928e+12,2.93143872e+12,6.22178040e+11,1.41518820e+11,3.96011475e+10,1.10271375e+10,4.63584187e+09,1.29372422e+09,3.29355592e+08,9.91128998e+07
53219.60902778,-0.86482107,3.95676325,0.85984760,2.89950528e+12,2.93413056e+12,6.22896120e+11,1.41681540e+11,3.96429075e+10,1.10377575e+10,4.63946063e+09,1.29453703e+09,3.29452154e+08,9.91323822e+07
53219.60972222,-0.88220633,3.94548076,0.87120794,2.90200128e+12,2.93682240e+12,6.23614200e+11,1.41844260e+11,3.96846675e+10,1.10483775e+10,4.64307937e+09,1.29534984e+09,3.29548717e+08,9.91518646e+07
53219.61041667,-0.89952223,3.93388875,0.88250000,2.90449728e+12,2.93951424e+12,6.24332280e+11,1.42006980e+11,3.97264275e+10,1.10589975e+10,4.64669813e+09,1.29616266e+09,3.29645279e+08,9.91713471e+07
53219.61111111,-0.91676733,3.92198707,0.89372253,2.90699328e+12,2.94220608e+12,6.25050360e+11,1.42169700e+11,3.97681875e+10,1.10696175e+10,4.65031687e+09,1.29697547e+09,3.29741842e+08,9.91908295e+07
53219.61180556,-0.93394007,3.90977555,0.90487443,2.90948928e+12,2.94489792e+12,6.25768440e+11,1.42332420e+11,3.98099475e+10,1.10802375e+10,4.65393563e+09,1.29778828e+09,3.29838404e+08,9.92103119e+07
53219.61250000,-0.95103874,3.89725389,0.91595445,2.91192768e+12,2.94750720e+12,6.26468280e+11,1.42490700e+11,3.98505075e+10,1.10905125e+10,4.65742125e+09,1.29856781e+09,3.29929107e+08,9.92293988e+07
53219.61319444,-0.96806159,3.88442177,0.92696164,2.91430848e+12,2.95003392e+12,6.27149880e+11,1.42644540e+11,3.98898675e+10,1.11004425e+10,4.66077375e+09,1.29931406e+09,3.30013951e+08,9.92480902e+07
53219.61388889,-0.98500706,3.87127888,0.93789459,2.91668928e+12,2.95256064e+12,6.27831480e+11,1.42798380e+11,3.99292275e+10,1.11103725e+10,4.66412625e+09,1.30006031e+09,3.30098795e+08,9.92667816e+07
53219.61458333,-1.00187343,3.85782521,0.94875235,2.91907008e+12,2.95508736e+12,6.28513080e+11,1.42952220e+11,3.99685875e+10,1.11203025e+10,4.66747875e+09,1.30080656e+09,3.30183639e+08,9.92854729e+07
53219.61527778,-1.01865881,3.84406030,0.95953337,2.92145088e+12,2.95761408e+12,6.29194680e+11,1.43106060e+11,4.00079475e+10,1.11302325e+10,4.67083125e+09,1.30155281e+09,3.30268483e+08,9.93041643e+07
53219.61597222,-1.03536178,3.82998368,0.97023669,2.92383168e+12,2.96014080e+12,6.29876280e+11,1.43259900e+11,4.00473075e+10,1.11401625e+10,4.67418375e+09,1.30229906e+09,3.30353326e+08,9.93228557e+07
53219.61666667,-1.05198032,3.81559534,0.98086091,2.92621248e+12,2.96266752e+12,6.30557880e+11,1.43413740e+11,4.00866675e+10,1.11500925e+10,4.67753625e+09,1.30304531e+09,3.30438170e+08,9.93415471e+07
53219.61736111,-1.06851284,3.80089465,0.99140492,2.92859328e+12,2.96519424e+12,6.31239480e+11,1.43567580e+11,4.01260275e+10,1.11600225e+10,4.68088875e+09,1.30379156e+09,3.30523014e+08,9.93602385e+07
53219.61805556,-1.08495746,3.78588115,1.00186731,2.93097408e+12,2.96772096e+12,6.31921080e+11,1.43721420e+11,4.01653875e+10,1.11699525e+10,4.68424125e+09,1.30453781e+09,3.30607858e+08,9.93789298e+07
53219.61875000,-1.10131247,3.77055484,1.01224683,2.93333568e+12,2.97021504e+12,6.32598840e+11,1.43874540e+11,4.02047475e+10,1.11798825e+10,4.68759187e+09,1.30528078e+09,3.30691998e+08,9.93978996e+07
53219.61944444,-1.11757581,3.75491493,1.02254222,2.93567808e+12,2.97267648e+12,6.33272760e+11,1.44026940e+11,4.02441075e+10,1.11898125e+10,4.69094062e+09,1.30602047e+09,3.30775436e+08,9.94171476e+07
53219.62013889,-1.13374561,3.73896111,1.03275223,2.93802048e+12,2.97513792e+12,6.33946680e+11,1.44179340e+11,4.02834675e+10,1.11997425e+10,4.69428937e+09,1.30676016e+09,3.30858873e+08,9.94363957e+07
53219.62083333,-1.14982029,3.72269306,1.04287513,2.94036288e+12,2.97759936e+12,6.34620600e+11,1.44331740e+11,4.03228275e+10,1.12096725e+10,4.69763812e+09,1.30749984e+09,3.30942311e+08,9.94556437e+07
53219.62152778,-1.16579765,3.70611015,1.05290997,2.94267456e+12,2.98002432e+12,6.35282040e+11,1.44481020e+11,4.03612875e+10,1.12193550e+10,4.70089688e+09,1.30821750e+09,3.31022936e+08,9.94741301e+07
