# Irene Model output file: ../../unitTests/Legacy/Ax8min_NatEpochSaa_Intg.AP8.output_mean_fluence.txt
# Irene Software Version:  1.58.001
#
# Model type:               AP8
# Particle species:         H+
# Flux type:                Integral
# Flux direction:           Omnidirectional
# Environment settings:     Fixed Epoch; SAA Shifted; Activity Level: Min
# Energy levels (MeV):       0.1 0.2 0.4 0.6 0.8 1 2 4 6 8 10 15 20 30 50 60 80 100 150 200 250
#
# Accumulation mode:        Cumulative
#
# Time format:              Modified Julian Date
# Coordinate system:        GEI (Geocentric Equatorial Inertial) Cartesian in Earth radii
# Data Delimiter:           comma
#
# datetime(mjd),posx(Re),posy(Re),posz(Re),fluence,fluence,fluence,fluence,fluence,fluence,fluence,fluence,fluence,fluence,fluence,fluence,fluence,fluence,fluence,fluence,fluence,fluence,fluence,fluence,fluence(#/cm^2)
53219.03055556,1.27390601,2.92498195,-0.70853199,1.47810813e+11,7.89746780e+10,2.96953381e+10,1.16588993e+10,5.06501209e+09,2.39655976e+09,7.94416056e+07,1.02236913e+06,6.39061858e+04,8.59199552e+03,1.48140745e+03,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.03125000,1.26053177,2.95593122,-0.69733473,1.52208597e+11,8.14541967e+10,3.06453492e+10,1.20439598e+10,5.22640171e+09,2.47031452e+09,8.12953171e+07,1.03530810e+06,6.44157085e+04,8.65350245e+03,1.48140745e+03,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.03194444,1.24696101,2.98641920,-0.68602853,1.56658375e+11,8.39766554e+10,3.16020471e+10,1.24335583e+10,5.39038340e+09,2.54494376e+09,8.31453789e+07,1.04792088e+06,6.49098256e+04,8.68394132e+03,1.48140745e+03,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.03263889,1.23319893,3.01644949,-0.67461718,1.61156059e+11,8.65388866e+10,3.25644440e+10,1.28272396e+10,5.55670675e+09,2.62034906e+09,8.49887229e+07,1.06021693e+06,6.53885989e+04,8.68394132e+03,1.48140745e+03,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.03333333,1.21925132,3.04602571,-0.66310412,1.65698110e+11,8.91380782e+10,3.35332117e+10,1.32246099e+10,5.72515183e+09,2.69644678e+09,8.68227297e+07,1.07220520e+06,6.58521835e+04,8.68394132e+03,1.48140745e+03,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.03402778,1.20512321,3.07515099,-0.65149297,1.70282665e+11,9.17724104e+10,3.45131122e+10,1.36255153e+10,5.89561815e+09,2.77321771e+09,8.86471226e+07,1.08391022e+06,6.63016444e+04,8.68394132e+03,1.48140745e+03,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.03472222,1.19081978,3.10382911,-0.63978701,1.74906716e+11,9.44394119e+10,3.55087084e+10,1.40296235e+10,6.06791562e+09,2.85059213e+09,9.04598041e+07,1.09533566e+06,6.67372039e+04,8.68394132e+03,1.48140745e+03,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.03541667,1.17634606,3.13206335,-0.62798955,1.79567265e+11,9.71366252e+10,3.65208106e+10,1.44366025e+10,6.24185446e+09,2.92849972e+09,9.22587588e+07,1.10648399e+06,6.71590408e+04,8.68394132e+03,1.48140745e+03,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.03611111,1.16170690,3.15985701,-0.61610356,1.84260616e+11,9.98610746e+10,3.75483066e+10,1.48460399e+10,6.41720089e+09,3.00685041e+09,9.40417011e+07,1.11735604e+06,6.75673016e+04,8.68394132e+03,1.48140745e+03,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.03680556,1.14690686,3.18721324,-0.60413250,1.88984341e+11,1.02610681e+11,3.85905522e+10,1.52576688e+10,6.59379788e+09,3.08558913e+09,9.58071255e+07,1.12795650e+06,6.79622479e+04,8.68394132e+03,1.48140745e+03,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
