# Irene Model output file: ../../unitTests/Legacy/CRRquiet_atEpoch_Intg.CRRESELE.output_mean_fluence.txt
# Irene Software Version:  1.58.001
#
# Model type:               CRRESELE
# Particle species:         e-
# Flux type:                Integral
# Flux direction:           Omnidirectional
# Environment settings:     Current Epoch; Ap range: 5-7.5
# Energy levels (MeV):       0.65 0.95 1.6 2 2.35 2.75 3.15 3.75 4.55 5.75
#
# Accumulation mode:        Cumulative
#
# Time format:              Modified Julian Date
# Coordinate system:        GEI (Geocentric Equatorial Inertial) Cartesian in Earth radii
# Data Delimiter:           comma
#
# datetime(mjd),posx(Re),posy(Re),posz(Re),fluence,fluence,fluence,fluence,fluence,fluence,fluence,fluence,fluence,fluence(#/cm^2)
53219.27638889,1.30324350,2.85263153,-0.72704451,2.00352334e+09,9.79946982e+08,1.95659172e+08,3.59373998e+07,9.69077349e+06,2.73717476e+06,8.35644175e+05,2.44767216e+05,6.69636422e+04,1.65356233e+04
53219.27708333,1.29033683,2.88464983,-0.71604188,2.00487753e+09,9.81026862e+08,1.96050974e+08,3.60294358e+07,9.71903610e+06,2.74631236e+06,8.38928263e+05,2.45767608e+05,6.72449416e+04,1.65825987e+04
53219.27777778,1.27721983,2.91619758,-0.70492215,2.00623172e+09,9.82106742e+08,1.96442775e+08,3.61214719e+07,9.74729870e+06,2.75544997e+06,8.42212352e+05,2.46768000e+05,6.75262412e+04,1.66295743e+04
53219.27847222,1.26389817,2.94727838,-0.69368973,2.00772374e+09,9.83296113e+08,1.96876334e+08,3.62175778e+07,9.77687724e+06,2.76480780e+06,8.45514522e+05,2.47756084e+05,6.78029979e+04,1.66772427e+04
53219.27916667,1.25037811,2.97789631,-0.68234822,2.00935359e+09,9.84594976e+08,1.97351651e+08,3.63177535e+07,9.80777171e+06,2.77438586e+06,8.48834775e+05,2.48731862e+05,6.80752119e+04,1.67256043e+04
53219.27986111,1.23666499,3.00805484,-0.67090140,2.01098344e+09,9.85893839e+08,1.97826967e+08,3.64179292e+07,9.83866617e+06,2.78396392e+06,8.52155028e+05,2.49707639e+05,6.83474258e+04,1.67739657e+04
53219.28055556,1.22276463,3.03775741,-0.65935287,2.01264794e+09,9.87199387e+08,1.98303858e+08,3.65219296e+07,9.87038530e+06,2.79363422e+06,8.55444470e+05,2.50654428e+05,6.86053156e+04,1.68215848e+04
53219.28125000,1.20868204,3.06700779,-0.64770608,2.01434710e+09,9.88511618e+08,1.98782324e+08,3.66297546e+07,9.90292909e+06,2.80339675e+06,8.58703099e+05,2.51572230e+05,6.88488811e+04,1.68684612e+04
53219.28194444,1.19442271,3.09580942,-0.63596465,2.01604626e+09,9.89823849e+08,1.99260789e+08,3.67375797e+07,9.93547288e+06,2.81315929e+06,8.61961729e+05,2.52490032e+05,6.90924465e+04,1.69153377e+04
53219.28263889,1.17999137,3.12416546,-0.62413156,2.01774542e+09,9.91136081e+08,1.99739255e+08,3.68454047e+07,9.96801667e+06,2.82292182e+06,8.65220359e+05,2.53407834e+05,6.93360120e+04,1.69622142e+04
53219.28333333,1.16539302,3.15207951,-0.61221010,2.01965615e+09,9.92572612e+08,2.00241146e+08,3.69572016e+07,1.00013447e+07,2.83275673e+06,8.68450289e+05,2.54300968e+05,6.95683792e+04,1.70089422e+04
53219.28402778,1.15063253,3.17955456,-0.60020342,2.02177845e+09,9.94133443e+08,2.00766461e+08,3.70729702e+07,1.00354571e+07,2.84266402e+06,8.71651520e+05,2.55169436e+05,6.97895483e+04,1.70555217e+04
53219.28472222,1.13571431,3.20659421,-0.58811448,2.02392071e+09,9.95709777e+08,2.01297600e+08,3.71902265e+07,1.00700494e+07,2.85272308e+06,8.74906378e+05,2.56054539e+05,7.00155713e+04,1.71032150e+04
53219.28541667,1.12064305,3.23320112,-0.57594613,2.02608292e+09,9.97301615e+08,2.01834563e+08,3.73089706e+07,1.01051216e+07,2.86293392e+06,8.78214862e+05,2.56956279e+05,7.02464483e+04,1.71520220e+04
53219.28611111,1.10542284,3.25937877,-0.56370119,2.02839014e+09,9.98954974e+08,2.02384883e+08,3.74313452e+07,1.01410117e+07,2.87331239e+06,8.81513743e+05,2.57844762e+05,7.04665223e+04,1.72006805e+04
53219.28680556,1.09005792,3.28512996,-0.55138263,2.03084236e+09,1.00066985e+09,2.02948560e+08,3.75573503e+07,1.01777200e+07,2.88385850e+06,8.84803021e+05,2.58719988e+05,7.06757933e+04,1.72491905e+04
53219.28750000,1.07455252,3.31045784,-0.53899297,2.03329459e+09,1.00238473e+09,2.03512237e+08,3.76833554e+07,1.02144282e+07,2.89440461e+06,8.88092299e+05,2.59595214e+05,7.08850643e+04,1.72977005e+04
53219.28819444,1.05891072,3.33536524,-0.52653472,2.03574681e+09,1.00409961e+09,2.04075914e+08,3.78093605e+07,1.02511364e+07,2.90495072e+06,8.91381577e+05,2.60470440e+05,7.10943353e+04,1.73462105e+04
53219.28888889,1.04313630,3.35985482,-0.51401070,2.03853787e+09,1.00599438e+09,2.04662864e+08,3.79372166e+07,1.02885590e+07,2.91564279e+06,8.94639570e+05,2.61323897e+05,7.12951845e+04,1.73946215e+04
53219.28958333,1.02723302,3.38392971,-0.50142297,2.04166777e+09,1.00806902e+09,2.05273087e+08,3.80669238e+07,1.03266958e+07,2.92648082e+06,8.97866277e+05,2.62155584e+05,7.14876120e+04,1.74429335e+04
53219.29027778,1.01120480,3.40759245,-0.48877433,2.04482504e+09,1.01016322e+09,2.05890020e+08,3.81982792e+07,1.03653559e+07,2.93748169e+06,9.01147414e+05,2.63002875e+05,7.16842163e+04,1.74923840e+04
53219.29097222,0.99505493,3.43084584,-0.47606683,2.04800970e+09,1.01227697e+09,2.06513664e+08,3.83312827e+07,1.04045391e+07,2.94864538e+06,9.04482982e+05,2.63865771e+05,7.18849973e+04,1.75429730e+04
53219.29166667,0.97878704,3.45369240,-0.46330299,2.05153458e+09,1.01454911e+09,2.07163016e+08,3.84657824e+07,1.04444567e+07,2.95996343e+06,9.07786863e+05,2.64709070e+05,7.20782378e+04,1.75934382e+04
53219.29236111,0.96240473,3.47613479,-0.45048484,2.05539967e+09,1.01697964e+09,2.07838074e+08,3.86017782e+07,1.04851088e+07,2.97143582e+06,9.11059056e+05,2.65532771e+05,7.22639378e+04,1.76437797e+04
53219.29305556,0.94591113,3.49817554,-0.43761458,2.05926476e+09,1.01941017e+09,2.08513132e+08,3.87377741e+07,1.05257609e+07,2.98290821e+06,9.14331249e+05,2.66356472e+05,7.24496378e+04,1.76941212e+04
53219.29375000,0.92930955,3.51981715,-0.42469441,2.06312985e+09,1.02184070e+09,2.09188191e+08,3.88737700e+07,1.05664130e+07,2.99438061e+06,9.17603442e+05,2.67180173e+05,7.26353378e+04,1.77444627e+04
53219.29444444,0.91260328,3.54106197,-0.41172636,2.06747950e+09,1.02447913e+09,2.09889558e+08,3.90145590e+07,1.06076630e+07,3.00592355e+06,9.20836324e+05,2.67988731e+05,7.28159791e+04,1.77947547e+04
53219.29513889,0.89579545,3.56191251,-0.39871249,2.07231370e+09,1.02732546e+09,2.10617234e+08,3.91601412e+07,1.06495108e+07,3.01753704e+06,9.24029897e+05,2.68782147e+05,7.29915616e+04,1.78449972e+04
53219.29583333,0.87888891,3.58237098,-0.38565466,2.07718083e+09,1.03019318e+09,2.11351207e+08,3.93070988e+07,1.06917965e+07,3.02928363e+06,9.27264282e+05,2.69587085e+05,7.31701853e+04,1.78961802e+04
53219.29652778,0.86188677,3.60243989,-0.37255493,2.08208088e+09,1.03308229e+09,2.12091477e+08,3.94554316e+07,1.07345199e+07,3.04116332e+06,9.30539481e+05,2.70403544e+05,7.33518503e+04,1.79483037e+04
53219.29722222,0.84479203,3.62212126,-0.35941502,2.08698094e+09,1.03597141e+09,2.12831748e+08,3.96037644e+07,1.07772434e+07,3.05304301e+06,9.33814680e+05,2.71220003e+05,7.35335153e+04,1.80004272e+04
53219.29791667,0.82760736,3.64141732,-0.34623697,2.09249182e+09,1.03912589e+09,2.13595040e+08,3.97550099e+07,1.08201373e+07,3.06478847e+06,9.37030348e+05,2.72016482e+05,7.37109533e+04,1.80524517e+04
53219.29861111,0.81033557,3.66033039,-0.33302251,2.09861354e+09,1.04254573e+09,2.14381354e+08,3.99091680e+07,1.08632016e+07,3.07639968e+06,9.40186483e+05,2.72792981e+05,7.38841643e+04,1.81043772e+04
53219.29930556,0.79297950,3.67886238,-0.31977336,2.10473526e+09,1.04596558e+09,2.15167669e+08,4.00633261e+07,1.09062660e+07,3.08801090e+06,9.43342618e+05,2.73569480e+05,7.40573753e+04,1.81563027e+04
53219.30000000,0.77554181,3.69701548,-0.30649108,2.11085698e+09,1.04938543e+09,2.15953983e+08,4.02174842e+07,1.09493303e+07,3.09962211e+06,9.46498753e+05,2.74345979e+05,7.42305863e+04,1.82082282e+04
53219.30069444,0.75802502,3.71479188,-0.29317774,2.11765288e+09,1.05306751e+09,2.16784665e+08,4.03787911e+07,1.09924888e+07,3.11112825e+06,9.49589361e+05,2.75101994e+05,7.44019365e+04,1.82599309e+04
53219.30138889,0.74043163,3.73219315,-0.27983473,2.12512297e+09,1.05701185e+09,2.17659714e+08,4.05472469e+07,1.10357414e+07,3.12252931e+06,9.52614445e+05,2.75837525e+05,7.45714261e+04,1.83114109e+04
53219.30208333,0.72276431,3.74922165,-0.26646377,2.13259305e+09,1.06095618e+09,2.18534764e+08,4.07157026e+07,1.10789940e+07,3.13393036e+06,9.55639527e+05,2.76573056e+05,7.47409156e+04,1.83628909e+04
53219.30277778,0.70502543,3.76587896,-0.25306646,2.14010049e+09,1.06492212e+09,2.19415445e+08,4.08853368e+07,1.11225814e+07,3.14542592e+06,9.58691726e+05,2.77316292e+05,7.49125688e+04,1.84150640e+04
53219.30347222,0.68721748,3.78216725,-0.23964418,2.14764530e+09,1.06890969e+09,2.20301758e+08,4.10561496e+07,1.11665035e+07,3.15701597e+06,9.61771040e+05,2.78067234e+05,7.50863858e+04,1.84679299e+04
53219.30416667,0.66934282,3.79808812,-0.22619883,2.15519012e+09,1.07289725e+09,2.21188071e+08,4.12269623e+07,1.12104256e+07,3.16860602e+06,9.64850354e+05,2.78818176e+05,7.52602029e+04,1.85207959e+04
53219.30486111,0.65140366,3.81364343,-0.21273167,2.16362727e+09,1.07721221e+09,2.22110362e+08,4.13996752e+07,1.12544432e+07,3.18010410e+06,9.67886035e+05,2.79558077e+05,7.54320728e+04,1.85733897e+04
53219.30555556,0.63340234,3.82883507,-0.19924410,2.17295676e+09,1.08185457e+09,2.23068631e+08,4.15742884e+07,1.12985563e+07,3.19151021e+06,9.70878082e+05,2.80286936e+05,7.56019959e+04,1.86257112e+04
53219.30625000,0.61534122,3.84366462,-0.18573769,2.18228624e+09,1.08649694e+09,2.24026900e+08,4.17489015e+07,1.13426695e+07,3.20291632e+06,9.73870129e+05,2.81015795e+05,7.57719188e+04,1.86780327e+04
53219.30694444,0.59722234,3.85813363,-0.17221387,2.19161573e+09,1.09113930e+09,2.24985170e+08,4.19235146e+07,1.13867826e+07,3.21432243e+06,9.76862176e+05,2.81744654e+05,7.59418418e+04,1.87303542e+04
53219.30763889,0.57904790,3.87224400,-0.15867403,2.20094522e+09,1.09578166e+09,2.25943439e+08,4.20981278e+07,1.14308958e+07,3.22572855e+06,9.79854223e+05,2.82473513e+05,7.61117648e+04,1.87826757e+04
53219.30833333,0.56082010,3.88599730,-0.14511960,2.21133596e+09,1.10080934e+09,2.26928002e+08,4.22745187e+07,1.14752398e+07,3.23711357e+06,9.82820782e+05,2.83195562e+05,7.62812536e+04,1.88352199e+04
53219.30902778,0.54254097,3.89939493,-0.13155198,2.22278794e+09,1.10622232e+09,2.27938858e+08,4.24526874e+07,1.15198147e+07,3.24847750e+06,9.85761853e+05,2.83910801e+05,7.64503081e+04,1.88879869e+04
53219.30972222,0.52421271,3.91243863,-0.11797228,2.23423992e+09,1.11163530e+09,2.28949714e+08,4.26308560e+07,1.15643895e+07,3.25984143e+06,9.88702924e+05,2.84626040e+05,7.66193626e+04,1.89407539e+04
53219.31041667,0.50583705,3.92512980,-0.10438191,2.24569190e+09,1.11704828e+09,2.29960571e+08,4.28090246e+07,1.16089644e+07,3.27120536e+06,9.91643995e+05,2.85341279e+05,7.67884171e+04,1.89935209e+04
53219.31111111,0.48741619,3.93746986,-0.09078227,2.25714388e+09,1.12246126e+09,2.30971427e+08,4.29871933e+07,1.16535393e+07,3.28256929e+06,9.94585066e+05,2.86056518e+05,7.69574716e+04,1.90462879e+04
53219.31180556,0.46895200,3.94946054,-0.07717463,2.26859586e+09,1.12787424e+09,2.31982283e+08,4.31653619e+07,1.16981142e+07,3.29393322e+06,9.97526137e+05,2.86771757e+05,7.71265261e+04,1.90990549e+04
53219.31250000,0.45044654,3.96110293,-0.06356008,2.28138948e+09,1.13380761e+09,2.33040374e+08,4.33456722e+07,1.17426744e+07,3.30520636e+06,1.00041157e+06,2.87467610e+05,7.72956443e+04,1.91522427e+04
53219.31319444,0.43190168,3.97239845,-0.04994004,2.29552475e+09,1.14026138e+09,2.34145701e+08,4.35281241e+07,1.17872200e+07,3.31638869e+06,1.00324137e+06,2.88144077e+05,7.74648263e+04,1.92058512e+04
53219.31388889,0.41331915,3.98334866,-0.03631561,2.30966001e+09,1.14671514e+09,2.35251028e+08,4.37105760e+07,1.18317657e+07,3.32757103e+06,1.00607116e+06,2.88820545e+05,7.76340083e+04,1.92594597e+04
53219.31458333,0.39470100,3.99395483,-0.02268803,2.32379527e+09,1.15316891e+09,2.36356355e+08,4.38930278e+07,1.18763113e+07,3.33875336e+06,1.00890096e+06,2.89497012e+05,7.78031903e+04,1.93130682e+04
53219.31527778,0.37604894,4.00421804,-0.00905842,2.33793054e+09,1.15962267e+09,2.37461682e+08,4.40754797e+07,1.19208569e+07,3.34993570e+06,1.01173075e+06,2.90173479e+05,7.79723723e+04,1.93666767e+04
53219.31597222,0.35736470,4.01413972,0.00457182,2.35208728e+09,1.16608628e+09,2.38569029e+08,4.42584044e+07,1.19655237e+07,3.36115134e+06,1.01457041e+06,2.90852488e+05,7.81423906e+04,1.94205821e+04
53219.31666667,0.33865033,4.02372112,0.01820175,2.36626549e+09,1.17255974e+09,2.39678395e+08,4.44418018e+07,1.20103118e+07,3.37240030e+06,1.01741995e+06,2.91534040e+05,7.83132451e+04,1.94747846e+04
53219.31736111,0.31990740,4.03296334,0.03183011,2.38183284e+09,1.17950285e+09,2.40810544e+08,4.46262791e+07,1.20550547e+07,3.38355731e+06,1.02023613e+06,2.92204593e+05,7.84838603e+04,1.95289376e+04
53219.31805556,0.30113762,4.04186762,0.04545580,2.39878934e+09,1.18691559e+09,2.41965476e+08,4.48118363e+07,1.20997526e+07,3.39462237e+06,1.02301898e+06,2.92864146e+05,7.86542364e+04,1.95830412e+04
53219.31875000,0.28234273,4.05043508,0.05907772,2.41574583e+09,1.19432834e+09,2.43120408e+08,4.49973936e+07,1.21444504e+07,3.40568744e+06,1.02580182e+06,2.93523698e+05,7.88246124e+04,1.96371446e+04
53219.31944444,0.26352445,4.05866681,0.07269478,2.43270232e+09,1.20174108e+09,2.44275341e+08,4.51829508e+07,1.21891483e+07,3.41675250e+06,1.02858467e+06,2.94183251e+05,7.89949884e+04,1.96912481e+04
53219.32013889,0.24468436,4.06656407,0.08630572,2.44965882e+09,1.20915383e+09,2.45430273e+08,4.53685081e+07,1.22338462e+07,3.42781757e+06,1.03136751e+06,2.94842804e+05,7.91653644e+04,1.97453517e+04
53219.32083333,0.22582433,4.07412779,0.09990975,2.46661531e+09,1.21656657e+09,2.46585205e+08,4.55540653e+07,1.22785441e+07,3.43888263e+06,1.03415036e+06,2.95502357e+05,7.93357404e+04,1.97994552e+04
53219.32152778,0.20694579,4.08135908,0.11350562,2.48357181e+09,1.22397931e+09,2.47740137e+08,4.57396226e+07,1.23232419e+07,3.44994770e+06,1.03693320e+06,2.96161910e+05,7.95061164e+04,1.98535587e+04
53219.32222222,0.18805045,4.08825873,0.12709207,2.50052830e+09,1.23139206e+09,2.48895070e+08,4.59251798e+07,1.23679398e+07,3.46101276e+06,1.03971605e+06,2.96821463e+05,7.96764924e+04,1.99076622e+04
53219.32291667,0.16913988,4.09482798,0.14066848,2.51901694e+09,1.23930194e+09,2.50076232e+08,4.61124045e+07,1.24125239e+07,3.47199917e+06,1.04246417e+06,2.97467894e+05,7.98467154e+04,1.99617657e+04
53219.32361111,0.15021581,4.10106777,0.15423343,2.53903770e+09,1.24770896e+09,2.51283624e+08,4.63012966e+07,1.24569941e+07,3.48290691e+06,1.04517757e+06,2.98101203e+05,8.00167855e+04,2.00158692e+04
53219.32430556,0.13127966,4.10697891,0.16778597,2.55905847e+09,1.25611598e+09,2.52491016e+08,4.64901888e+07,1.25014644e+07,3.49381466e+06,1.04789097e+06,2.98734512e+05,8.01868555e+04,2.00699727e+04
53219.32500000,0.11233300,4.11256247,0.18132534,2.57907924e+09,1.26452299e+09,2.53698408e+08,4.66790809e+07,1.25459346e+07,3.50472240e+06,1.05060438e+06,2.99367821e+05,8.03569255e+04,2.01240762e+04
53219.32569444,0.09337739,4.11781925,0.19485011,2.59910001e+09,1.27293001e+09,2.54905800e+08,4.68679730e+07,1.25904048e+07,3.51563015e+06,1.05331778e+06,3.00001130e+05,8.05269955e+04,2.01781797e+04
53219.32638889,0.07441440,4.12275003,0.20835949,2.61912078e+09,1.28133703e+09,2.56113192e+08,4.70568651e+07,1.26348751e+07,3.52653789e+06,1.05603118e+06,3.00634439e+05,8.06970655e+04,2.02322832e+04
53219.32708333,0.05544560,4.12735576,0.22185256,2.63914155e+09,1.28974405e+09,2.57320584e+08,4.72457572e+07,1.26793453e+07,3.53744564e+06,1.05874458e+06,3.01267748e+05,8.08671355e+04,2.02863867e+04
53219.32777778,0.03647241,4.13163737,0.23532804,2.65913231e+09,1.29813719e+09,2.58525538e+08,4.74341797e+07,1.27236975e+07,3.54832320e+06,1.06144978e+06,3.01898716e+05,8.10365193e+04,2.03402427e+04
53219.32847222,0.01749639,4.13559534,0.24878516,2.67909308e+09,1.30651645e+09,2.59728053e+08,4.76221326e+07,1.27679316e+07,3.55917058e+06,1.06414677e+06,3.02527342e+05,8.12052168e+04,2.03938512e+04
53219.32916667,-0.00148104,4.13923076,0.26222282,2.70043005e+09,1.31522567e+09,2.60931742e+08,4.78109778e+07,1.28119566e+07,3.56989083e+06,1.06679280e+06,3.03139075e+05,8.13736623e+04,2.04474102e+04
53219.32986111,-0.02045831,4.14254410,0.27564022,2.72314323e+09,1.32426485e+09,2.62136605e+08,4.80007154e+07,1.28557723e+07,3.58048394e+06,1.06938787e+06,3.03733915e+05,8.15418558e+04,2.05009197e+04
53219.33055556,-0.03943402,4.14553632,0.28903613,2.74585640e+09,1.33330402e+09,2.63341468e+08,4.81904531e+07,1.28995881e+07,3.59107705e+06,1.07198295e+06,3.04328755e+05,8.17100493e+04,2.05544292e+04
53219.33125000,-0.05840674,4.14820803,0.30240959,2.76856958e+09,1.34234320e+09,2.64546330e+08,4.83801907e+07,1.29434038e+07,3.60167015e+06,1.07457802e+06,3.04923595e+05,8.18782428e+04,2.06079387e+04
53219.33194444,-0.07737491,4.15056002,0.31575998,2.79128275e+09,1.35138237e+09,2.65751193e+08,4.85699283e+07,1.29872196e+07,3.61226326e+06,1.07717309e+06,3.05518435e+05,8.20464363e+04,2.06614481e+04
53219.33263889,-0.09633711,4.15259260,0.32908589,2.81399593e+09,1.36042155e+09,2.66956055e+08,4.87596660e+07,1.30310354e+07,3.62285637e+06,1.07976816e+06,3.06113275e+05,8.22146298e+04,2.07149576e+04
53219.33333333,-0.11529194,4.15430688,0.34238668,2.83670910e+09,1.36946072e+09,2.68160918e+08,4.89494036e+07,1.30748511e+07,3.63344948e+06,1.08236324e+06,3.06708115e+05,8.23828233e+04,2.07684671e+04
53219.33402778,-0.13423782,4.15570301,0.35566110,2.85942228e+09,1.37849990e+09,2.69365780e+08,4.91391413e+07,1.31186669e+07,3.64404259e+06,1.08495831e+06,3.07302955e+05,8.25510168e+04,2.08219766e+04
53219.33472222,-0.15317366,4.15678192,0.36890853,2.88213545e+09,1.38753908e+09,2.70570643e+08,4.93288789e+07,1.31624826e+07,3.65463570e+06,1.08755338e+06,3.07897795e+05,8.27192103e+04,2.08754861e+04
53219.33541667,-0.17209772,4.15754410,0.38212770,2.90478361e+09,1.39655073e+09,2.71770862e+08,4.95178163e+07,1.32060841e+07,3.66516684e+06,1.09013190e+06,3.08488529e+05,8.28859788e+04,2.09285254e+04
53219.33611111,-0.19100876,4.15799017,0.39531784,2.92736674e+09,1.40553487e+09,2.72966436e+08,4.97059534e+07,1.32494712e+07,3.67563602e+06,1.09269386e+06,3.09075158e+05,8.30513223e+04,2.09810944e+04
53219.33680556,-0.20990520,4.15812045,0.40847799,2.95146096e+09,1.41491183e+09,2.74202334e+08,4.98938198e+07,1.32924938e+07,3.68585199e+06,1.09514616e+06,3.09622981e+05,8.32165766e+04,2.10336634e+04
53219.33750000,-0.22878579,4.15793555,0.42160723,2.97706624e+09,1.42468161e+09,2.75478554e+08,5.00814153e+07,1.33351519e+07,3.69581474e+06,1.09748880e+06,3.10131997e+05,8.33817416e+04,2.10862324e+04
53219.33819444,-0.24764911,4.15743596,0.43470445,3.00267152e+09,1.43445139e+09,2.76754775e+08,5.02690109e+07,1.33778099e+07,3.70577748e+06,1.09983144e+06,3.10641013e+05,8.35469066e+04,2.11388014e+04
53219.33888889,-0.26649360,4.15662230,0.44776887,3.02827681e+09,1.44422118e+09,2.78030995e+08,5.04566065e+07,1.34204680e+07,3.71574023e+06,1.10217408e+06,3.11150029e+05,8.37120717e+04,2.11913704e+04
53219.33958333,-0.28531799,4.15549488,0.46079954,3.05388209e+09,1.45399096e+09,2.79307216e+08,5.06442020e+07,1.34631261e+07,3.72570298e+06,1.10451672e+06,3.11659045e+05,8.38772367e+04,2.12439394e+04
53219.34027778,-0.30412089,4.15405402,0.47379536,3.07948738e+09,1.46376074e+09,2.80583436e+08,5.08317976e+07,1.35057841e+07,3.73566573e+06,1.10685936e+06,3.12168061e+05,8.40424017e+04,2.12965084e+04
53219.34097222,-0.32290102,4.15230035,0.48675556,3.10509266e+09,1.47353053e+09,2.81859657e+08,5.10193931e+07,1.35484422e+07,3.74562848e+06,1.10920200e+06,3.12677077e+05,8.42075667e+04,2.13490774e+04
53219.34166667,-0.34165667,4.15023418,0.49967918,3.13069794e+09,1.48330031e+09,2.83135877e+08,5.12069887e+07,1.35911002e+07,3.75559123e+06,1.11154464e+06,3.13186093e+05,8.43727317e+04,2.14016464e+04
53219.34236111,-0.36038674,4.14785582,0.51256498,3.15630323e+09,1.49307009e+09,2.84412098e+08,5.13945842e+07,1.36337583e+07,3.76555398e+06,1.11388728e+06,3.13695109e+05,8.45378967e+04,2.14542154e+04
53219.34305556,-0.37908965,4.14516559,0.52541248,3.18180127e+09,1.50279338e+09,2.85680353e+08,5.15808708e+07,1.36760683e+07,3.77542938e+06,1.11620701e+06,3.14198614e+05,8.47009872e+04,2.15060914e+04
53219.34375000,-0.39776400,4.14216396,0.53822043,3.20719206e+09,1.51247017e+09,2.86940643e+08,5.17658483e+07,1.37180301e+07,3.78521742e+06,1.11850384e+06,3.14696608e+05,8.48620032e+04,2.15572744e+04
53219.34444444,-0.41640868,4.13885124,0.55098788,3.23258285e+09,1.52214696e+09,2.88200933e+08,5.19508258e+07,1.37599920e+07,3.79500547e+06,1.12080067e+06,3.15194602e+05,8.50230192e+04,2.16084574e+04
53219.34513889,-0.43502197,4.13522759,0.56371390,3.25797364e+09,1.53182375e+09,2.89461223e+08,5.21358033e+07,1.38019539e+07,3.80479351e+06,1.12309750e+06,3.15692596e+05,8.51840352e+04,2.16596404e+04
53219.34583333,-0.45360246,4.13129332,0.57639770,3.28336443e+09,1.54150054e+09,2.90721513e+08,5.23207808e+07,1.38439158e+07,3.81458156e+06,1.12539433e+06,3.16190590e+05,8.53450512e+04,2.17108234e+04
53219.34652778,-0.47214905,4.12704875,0.58903817,3.30875523e+09,1.55117733e+09,2.91981803e+08,5.25057583e+07,1.38858777e+07,3.82436960e+06,1.12769116e+06,3.16688584e+05,8.55060672e+04,2.17620064e+04
53219.34722222,-0.49066016,4.12249404,0.60163423,3.33414602e+09,1.56085412e+09,2.93242093e+08,5.26907358e+07,1.39278395e+07,3.83415765e+06,1.12998799e+06,3.17186578e+05,8.56670832e+04,2.18131894e+04
53219.34791667,-0.50913423,4.11762949,0.61418524,3.35953681e+09,1.57053091e+09,2.94502383e+08,5.28757133e+07,1.39698014e+07,3.84394570e+06,1.13228482e+06,3.17684572e+05,8.58280992e+04,2.18643724e+04
53219.34861111,-0.52757016,4.11245527,0.62668995,3.38492760e+09,1.58020770e+09,2.95762673e+08,5.30606908e+07,1.40117633e+07,3.85373374e+06,1.13458165e+06,3.18182566e+05,8.59891152e+04,2.19155554e+04
53219.34930556,-0.54596638,4.10697153,0.63914757,3.41031840e+09,1.58988450e+09,2.97022963e+08,5.32456684e+07,1.40537252e+07,3.86352179e+06,1.13687848e+06,3.18680560e+05,8.61501312e+04,2.19667384e+04
53219.35000000,-0.56432148,4.10117858,0.65155685,3.43570919e+09,1.59956129e+09,2.98283253e+08,5.34306459e+07,1.40956871e+07,3.87330983e+06,1.13917531e+06,3.19178554e+05,8.63111472e+04,2.20179214e+04
53219.35069444,-0.58263388,4.09507628,0.66391716,3.46109998e+09,1.60923808e+09,2.99543543e+08,5.36156233e+07,1.41376490e+07,3.88309788e+06,1.14147214e+06,3.19676548e+05,8.64721632e+04,2.20691044e+04
53219.35138889,-0.60090250,4.08866493,0.67622740,3.48805899e+09,1.61937009e+09,3.00818339e+08,5.38002007e+07,1.41789060e+07,3.89260296e+06,1.14371525e+06,3.20178313e+05,8.66302782e+04,2.21193469e+04
53219.35208333,-0.61912560,4.08194453,0.68848647,3.51658623e+09,1.62995733e+09,3.02107641e+08,5.39843779e+07,1.42194582e+07,3.90182507e+06,1.14590464e+06,3.20683849e+05,8.67854922e+04,2.21686489e+04
53219.35277778,-0.63730192,4.07491540,0.70069328,3.54511347e+09,1.64054457e+09,3.03396943e+08,5.41685551e+07,1.42600104e+07,3.91104717e+06,1.14809403e+06,3.21189385e+05,8.69407062e+04,2.22179509e+04
53219.35347222,-0.65542990,4.06757738,0.71284719,3.57364071e+09,1.65113181e+09,3.04686245e+08,5.43527323e+07,1.43005626e+07,3.92026928e+06,1.15028341e+06,3.21694921e+05,8.70959202e+04,2.22672529e+04
53219.35416667,-0.67350813,4.05993047,0.72494695,3.60216795e+09,1.66171905e+09,3.05975548e+08,5.45369095e+07,1.43411148e+07,3.92949139e+06,1.15247280e+06,3.22200457e+05,8.72511342e+04,2.23165549e+04
53219.35486111,-0.69153503,4.05197498,0.73699146,3.63069519e+09,1.67230629e+09,3.07264850e+08,5.47210867e+07,1.43816669e+07,3.93871350e+06,1.15466219e+06,3.22705993e+05,8.74063482e+04,2.23658569e+04
53219.35555556,-0.70950935,4.04371076,0.74897978,3.65922243e+09,1.68289353e+09,3.08554152e+08,5.49052639e+07,1.44222191e+07,3.94793561e+06,1.15685158e+06,3.23211529e+05,8.75615622e+04,2.24151589e+04
53219.35625000,-0.72742953,4.03513781,0.76091113,3.68774967e+09,1.69348077e+09,3.09843454e+08,5.50894411e+07,1.44627713e+07,3.95715772e+06,1.15904097e+06,3.23717065e+05,8.77167762e+04,2.24644609e+04
53219.35694444,-0.74529398,4.02625596,0.77278409,3.71627690e+09,1.70406801e+09,3.11132756e+08,5.52736182e+07,1.45033235e+07,3.96637983e+06,1.16123036e+06,3.24222601e+05,8.78719902e+04,2.25137629e+04
