# Irene Model output file: ../../unitTests/Legacy/Ax8max_NatEpoch_Diff.AE8.output_mean_fluence.txt
# Irene Software Version:  1.58.001
#
# Model type:               AE8
# Particle species:         e-
# Flux type:                1PtDiff
# Flux direction:           Omnidirectional
# Environment settings:     Fixed Epoch; unshifted SAA; Activity Level: Max
# Energy levels (MeV):       0.04 0.07 0.1 0.25 0.5 0.75 1 1.5 2 2.5 3 3.5 4 4.5 5 5.5 6 6.5 7 7.5 8
#
# Accumulation mode:        Cumulative
#
# Time format:              Modified Julian Date
# Coordinate system:        GEI (Geocentric Equatorial Inertial) Cartesian in Earth radii
# Data Delimiter:           comma
#
# datetime(mjd),posx(Re),posy(Re),posz(Re),fluence,fluence,fluence,fluence,fluence,fluence,fluence,fluence,fluence,fluence,fluence,fluence,fluence,fluence,fluence,fluence,fluence,fluence,fluence,fluence,fluence(#/cm^2/MeV)
53219.02638889,1.34968075,2.72938677,-0.77320693,8.32995764e+11,5.83743076e+11,4.68748967e+11,8.35492941e+10,2.32157883e+10,9.40502704e+09,5.11555118e+09,2.71186552e+09,1.14457531e+09,7.02868851e+08,3.08658773e+08,1.42759864e+08,5.43259400e+07,1.71015371e+07,4.83393415e+06,1.13326228e+06,1.88898971e+05,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.02708333,1.33761568,2.76318386,-0.76274752,8.64459209e+11,6.05873195e+11,4.85657857e+11,8.69805026e+10,2.41872018e+10,9.77002206e+09,5.34136874e+09,2.81564218e+09,1.18876669e+09,7.33565927e+08,3.20737580e+08,1.48035284e+08,5.60971298e+07,1.76694817e+07,4.97366798e+06,1.16221670e+06,1.93822036e+05,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.02777778,1.32531611,2.79649642,-0.75215438,8.96340402e+11,6.28296092e+11,5.02725620e+11,9.04651357e+10,2.51759268e+10,1.01400970e+10,5.57259146e+09,2.92027509e+09,1.23352932e+09,7.64841562e+08,3.32975921e+08,1.53364983e+08,5.78737479e+07,1.82401305e+07,5.11321130e+06,1.19093178e+06,1.98731367e+05,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.02847222,1.31278896,2.82932870,-0.74143207,9.28629309e+11,6.51004739e+11,5.19945168e+11,9.40023260e+10,2.61817864e+10,1.05151406e+10,5.80922400e+09,3.02571950e+09,1.27884871e+09,7.96690762e+08,3.45369778e+08,1.58746845e+08,5.96549509e+07,1.88132126e+07,5.25249614e+06,1.21939593e+06,2.03624365e+05,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.02916667,1.30004065,2.86168446,-0.73058466,9.61319135e+11,6.73994444e+11,5.37311307e+11,9.75916112e+10,2.72046869e+10,1.08951339e+10,6.05119968e+09,3.13198692e+09,1.32472177e+09,8.29105021e+08,3.57912454e+08,1.64178603e+08,6.14401149e+07,1.93884648e+07,5.39148009e+06,1.24760573e+06,2.08496783e+05,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.02986111,1.28707747,2.89356762,-0.71961671,9.94411328e+11,6.97265121e+11,5.54814445e+11,1.01236074e+11,2.82440684e+10,1.12808387e+10,6.29695100e+09,3.23977891e+09,1.37124294e+09,8.61968281e+08,3.70535894e+08,1.69646880e+08,6.32292378e+07,1.99648454e+07,5.53030642e+06,1.27564575e+06,2.13313217e+05,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.03055556,1.27390601,2.92498195,-0.70853199,1.02791153e+12,7.20819686e+11,5.72444967e+11,1.04939533e+11,2.92996348e+10,1.16730393e+10,6.54506288e+09,3.34976762e+09,1.41850717e+09,8.95177178e+08,3.83176714e+08,1.75139073e+08,6.50219821e+07,2.05412961e+07,5.66906471e+06,1.30357922e+06,2.18039685e+05,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.03125000,1.26053177,2.95593122,-0.69733473,1.06181708e+12,7.44656255e+11,5.90199458e+11,1.08702088e+11,3.03713950e+10,1.20717500e+10,6.79549934e+09,3.46196889e+09,1.46651374e+09,9.28727146e+08,3.95832093e+08,1.80654019e+08,6.68179464e+07,2.11176860e+07,5.80772173e+06,1.33139900e+06,2.22676751e+05,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.03194444,1.24696101,2.98641920,-0.68602853,1.09612139e+12,7.68769939e+11,6.08072430e+11,1.12523397e+11,3.14592296e+10,1.24769393e+10,7.04819473e+09,3.57638485e+09,1.51525641e+09,9.62609613e+08,4.08497756e+08,1.86189940e+08,6.86165247e+07,2.16938188e+07,5.94622891e+06,1.35909493e+06,2.27224497e+05,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.03263889,1.23319893,3.01644949,-0.67461718,1.13081742e+12,7.93155723e+11,6.26058300e+11,1.16403055e+11,3.25630037e+10,1.28885693e+10,7.30308165e+09,3.69301581e+09,1.56472816e+09,9.96815730e+08,4.21169423e+08,1.91745027e+08,7.04171082e+07,2.22694988e+07,6.08453791e+06,1.38665702e+06,2.31683076e+05,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.03333333,1.21925132,3.04602571,-0.66310412,1.16590161e+12,8.17811224e+11,6.44153396e+11,1.20341070e+11,3.36826995e+10,1.33066454e+10,7.56011957e+09,3.81187433e+09,1.61492711e+09,1.03134024e+09,4.33844256e+08,1.97318067e+08,7.22192899e+07,2.28445953e+07,6.22261592e+06,1.41407849e+06,2.36053167e+05,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.03402778,1.20512321,3.07515099,-0.65149297,1.20137432e+12,8.42736676e+11,6.62355984e+11,1.24337867e+11,3.48184184e+10,1.37312164e+10,7.81929559e+09,3.93298529e+09,1.66585655e+09,1.06618153e+09,4.46520822e+08,2.02908477e+08,7.40228644e+07,2.34190424e+07,6.36044605e+06,1.44135578e+06,2.40335968e+05,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.03472222,1.19081978,3.10382911,-0.63978701,1.23722787e+12,8.67926428e+11,6.80660169e+11,1.28392947e+11,3.59699968e+10,1.41622333e+10,8.08053701e+09,4.05634585e+09,1.71750803e+09,1.10132999e+09,4.59194840e+08,2.08514400e+08,7.58272195e+07,2.39926456e+07,6.49798042e+06,1.46847933e+06,2.44531746e+05,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.03541667,1.17634606,3.13206335,-0.62798955,1.27345824e+12,8.93377530e+11,6.99062069e+11,1.32506235e+11,3.71373942e+10,1.45996925e+10,8.34379906e+09,4.18196586e+09,1.76987856e+09,1.13677987e+09,4.71863457e+08,2.14134599e+08,7.76319468e+07,2.45652763e+07,6.63518686e+06,1.49544273e+06,2.48641268e+05,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.03611111,1.16170690,3.15985701,-0.61610356,1.31006007e+12,9.19086439e+11,7.17560228e+11,1.36677020e+11,3.83204098e+10,1.50435134e+10,8.60905200e+09,4.30981967e+09,1.82295754e+09,1.17252633e+09,4.84527817e+08,2.19769084e+08,7.94371672e+07,2.51370085e+07,6.77208525e+06,1.52225289e+06,2.52669116e+05,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.03680556,1.14690686,3.18721324,-0.60413250,1.34702384e+12,9.45046513e+11,7.36151092e+11,1.40904071e+11,3.95187023e+10,1.54935621e+10,8.87623520e+09,4.43986577e+09,1.87672810e+09,1.20856042e+09,4.97187650e+08,2.25417225e+08,8.12428015e+07,2.57078524e+07,6.90868021e+06,1.54891372e+06,2.56619303e+05,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.03750000,1.13195050,3.21413533,-0.59207889,1.38434480e+12,9.71254276e+11,7.54830562e+11,1.45187180e+11,4.07321958e+10,1.59498196e+10,9.14530017e+09,4.57210820e+09,1.93118567e+09,1.24487571e+09,5.09840109e+08,2.31077767e+08,8.30484404e+07,2.62776798e+07,7.04494005e+06,1.57541910e+06,2.60492397e+05,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.03819444,1.11684235,3.24062626,-0.57994601,1.42201780e+12,9.97706076e+11,7.73594531e+11,1.49526122e+11,4.19608017e+10,1.64122625e+10,9.41619781e+09,4.70655043e+09,1.98632522e+09,1.28146562e+09,5.22482344e+08,2.36749446e+08,8.48536771e+07,2.68463632e+07,7.18083347e+06,1.60176308e+06,2.64289000e+05,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.03888889,1.10158683,3.26668916,-0.56773638,1.46004904e+12,1.02440581e+12,7.92435227e+11,1.53923527e+11,4.32051734e+10,1.68811985e+10,9.68888749e+09,4.84333322e+09,2.04217485e+09,1.31832750e+09,5.35102414e+08,2.42428460e+08,8.66569056e+07,2.74132991e+07,7.31620610e+06,1.62790701e+06,2.68000081e+05,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.03958333,1.08618785,3.29232703,-0.55545298,1.49843227e+12,1.05134921e+12,8.11350997e+11,1.58378494e+11,4.44650628e+10,1.73565276e+10,9.96333371e+09,4.98242316e+09,2.09872207e+09,1.35545582e+09,5.47701482e+08,2.48114793e+08,8.84582483e+07,2.79785637e+07,7.45107840e+06,1.65385812e+06,2.71629889e+05,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
