# Irene Model output file: ../../unitTests/Legacy/Ax8min_NatEpochSaa_Diff.AP8.output_mean_fluence.txt
# Irene Software Version:  1.58.001
#
# Model type:               AP8
# Particle species:         H+
# Flux type:                1PtDiff
# Flux direction:           Omnidirectional
# Environment settings:     Fixed Epoch; SAA Shifted; Activity Level: Min
# Energy levels (MeV):       0.1 0.2 0.4 0.6 0.8 1 2 4 6 8 10 15 20 30 50 60 80 100 150 200 250
#
# Accumulation mode:        Cumulative
#
# Time format:              Modified Julian Date
# Coordinate system:        GEI (Geocentric Equatorial Inertial) Cartesian in Earth radii
# Data Delimiter:           comma
#
# datetime(mjd),posx(Re),posy(Re),posz(Re),fluence,fluence,fluence,fluence,fluence,fluence,fluence,fluence,fluence,fluence,fluence,fluence,fluence,fluence,fluence,fluence,fluence,fluence,fluence,fluence,fluence(#/cm^2/MeV)
53219.02777778,1.32531611,2.79649642,-0.75215438,1.19358483e+12,4.94149772e+11,1.50181145e+11,4.87314885e+10,1.85659460e+10,1.03338287e+10,2.26386686e+08,1.65321721e+06,7.19239814e+04,4.16652809e+03,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.02847222,1.31278896,2.82932870,-0.74143207,1.22991359e+12,5.09396240e+11,1.55434671e+11,5.06108009e+10,1.92109009e+10,1.07009118e+10,2.32917923e+08,1.68115926e+06,7.26448782e+04,4.16652809e+03,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.02916667,1.30004065,2.86168446,-0.73058466,1.26607782e+12,5.25041974e+11,1.60679473e+11,5.25038078e+10,1.98688230e+10,1.10729108e+10,2.39448360e+08,1.70854445e+06,7.33354214e+04,4.16652809e+03,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.02986111,1.28707747,2.89356762,-0.71961671,1.30223494e+12,5.41177814e+11,1.65935523e+11,5.44125814e+10,2.05429281e+10,1.14512850e+10,2.46012749e+08,1.73544324e+06,7.40028037e+04,4.16652809e+03,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.03055556,1.27390601,2.92498195,-0.70853199,1.33850269e+12,5.57835718e+11,1.71211633e+11,5.63379490e+10,2.12346301e+10,1.18367588e+10,2.52622482e+08,1.76184470e+06,7.46490879e+04,4.16652809e+03,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.03125000,1.26053177,2.95593122,-0.69733473,1.37486015e+12,5.74994770e+11,1.76501436e+11,5.82778307e+10,2.19425865e+10,1.22287123e+10,2.59261232e+08,1.78764928e+06,7.52732160e+04,4.16652809e+03,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.03194444,1.24696101,2.98641920,-0.68602853,1.41129972e+12,5.92635753e+11,1.81800733e+11,6.02310554e+10,2.26657217e+10,1.26267944e+10,2.65918344e+08,1.81284356e+06,7.55797882e+04,4.16652809e+03,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.03263889,1.23319893,3.01644949,-0.67461718,1.44781127e+12,6.10734238e+11,1.87104978e+11,6.21961847e+10,2.34027553e+10,1.30305373e+10,2.72580248e+08,1.83745151e+06,7.55797882e+04,4.16652809e+03,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.03333333,1.21925132,3.04602571,-0.66310412,1.48438769e+12,6.29238491e+11,1.92428023e+11,6.41720175e+10,2.41525263e+10,1.34395489e+10,2.79235220e+08,1.86149442e+06,7.55797882e+04,4.16652809e+03,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.03402778,1.20512321,3.07515099,-0.65149297,1.52103421e+12,6.48030907e+11,1.97827790e+11,6.61582950e+10,2.49142734e+10,1.38537362e+10,2.85879841e+08,1.88502001e+06,7.55797882e+04,4.16652809e+03,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
