# Irene Model output file: ../../unitTests/Legacy/Ax8min_NatEpoch_Intg.AP8.output_mean_fluence.txt
# Irene Software Version:  1.58.001
#
# Model type:               AP8
# Particle species:         H+
# Flux type:                Integral
# Flux direction:           Omnidirectional
# Environment settings:     Fixed Epoch; unshifted SAA; Activity Level: Min
# Energy levels (MeV):       0.1 0.2 0.4 0.6 0.8 1 2 4 6 8 10 15 20 30 50 60 80 100 150 200 250
#
# Accumulation mode:        Cumulative
#
# Time format:              Modified Julian Date
# Coordinate system:        GEI (Geocentric Equatorial Inertial) Cartesian in Earth radii
# Data Delimiter:           comma
#
# datetime(mjd),posx(Re),posy(Re),posz(Re),fluence,fluence,fluence,fluence,fluence,fluence,fluence,fluence,fluence,fluence,fluence,fluence,fluence,fluence,fluence,fluence,fluence,fluence,fluence,fluence,fluence(#/cm^2)
53219.03194444,1.24696101,2.98641920,-0.68602853,1.63730381e+11,8.81456791e+10,3.35620191e+10,1.33179295e+10,5.82225122e+09,2.77219262e+09,9.50304169e+07,1.30417397e+06,8.80461663e+04,1.28800092e+04,2.68767008e+03,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.03263889,1.23319893,3.01644949,-0.67461718,1.68273119e+11,9.07391076e+10,3.45344206e+10,1.37169375e+10,5.99135953e+09,2.84891785e+09,9.69054190e+07,1.31671640e+06,8.85335955e+04,1.29102594e+04,2.68767008e+03,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.03333333,1.21925132,3.04602571,-0.66310412,1.72856252e+11,9.33668925e+10,3.55137733e+10,1.41191340e+10,6.16233512e+09,2.92620919e+09,9.87669238e+07,1.32891256e+06,8.90043272e+04,1.29102594e+04,2.68767008e+03,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.03402778,1.20512321,3.07515099,-0.65149297,1.77477290e+11,9.60269024e+10,3.65061111e+10,1.45242463e+10,6.33501724e+09,3.00401201e+09,1.00613175e+08,1.34077182e+06,8.94587992e+04,1.29102594e+04,2.68767008e+03,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.03472222,1.19081978,3.10382911,-0.63978701,1.82133137e+11,9.87165786e+10,3.75142567e+10,1.49319303e+10,6.50920801e+09,3.08225380e+09,1.02442120e+08,1.35229931e+06,8.98973047e+04,1.29102594e+04,2.68767008e+03,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.03541667,1.17634606,3.13206335,-0.62798955,1.86821194e+11,1.01433537e+11,3.85374578e+10,1.53419469e+10,6.68475883e+09,3.16089358e+09,1.04253335e+08,1.36351758e+06,9.03208749e+04,1.29102594e+04,2.68767008e+03,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.03611111,1.16170690,3.15985701,-0.61610356,1.91538954e+11,1.04175627e+11,3.95750491e+10,1.57540215e+10,6.86150753e+09,3.23987496e+09,1.06045299e+08,1.37443333e+06,9.07298569e+04,1.29102594e+04,2.68767008e+03,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.03680556,1.14690686,3.18721324,-0.60413250,1.96283909e+11,1.06940683e+11,4.06263346e+10,1.61678787e+10,7.03929099e+09,3.31914102e+09,1.07816580e+08,1.38505304e+06,9.11245943e+04,1.29102594e+04,2.68767008e+03,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.03750000,1.13195050,3.21413533,-0.59207889,2.01052915e+11,1.09726098e+11,4.16903383e+10,1.65831705e+10,7.21790787e+09,3.39861660e+09,1.09565481e+08,1.39538044e+06,9.15053478e+04,1.29102594e+04,2.68767008e+03,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.03819444,1.11684235,3.24062626,-0.57994601,2.05844712e+11,1.12530475e+11,4.27667273e+10,1.69998104e+10,7.39729289e+09,3.47829584e+09,1.11292566e+08,1.40543834e+06,9.18731243e+04,1.29102594e+04,2.68767008e+03,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
