# Irene Model output file: ../../unitTests/Legacy/Ax8min_atEpoch_Diff.AE8.output_mean_fluence.txt
# Irene Software Version:  1.58.001
#
# Model type:               AE8
# Particle species:         e-
# Flux type:                1PtDiff
# Flux direction:           Omnidirectional
# Environment settings:     Current Epoch; Activity Level: Min
# Energy levels (MeV):       0.04 0.07 0.1 0.25 0.5 0.75 1 1.5 2 2.5 3 3.5 4 4.5 5 5.5 6 6.5 7 7.5 8
#
# Accumulation mode:        Cumulative
#
# Time format:              Modified Julian Date
# Coordinate system:        GEI (Geocentric Equatorial Inertial) Cartesian in Earth radii
# Data Delimiter:           comma
#
# datetime(mjd),posx(Re),posy(Re),posz(Re),fluence,fluence,fluence,fluence,fluence,fluence,fluence,fluence,fluence,fluence,fluence,fluence,fluence,fluence,fluence,fluence,fluence,fluence,fluence,fluence,fluence(#/cm^2/MeV)
53219.01805556,1.47332072,2.28448440,-0.88639597,1.76067846e+11,1.10609474e+11,4.27750629e+10,1.19319998e+10,2.74377508e+09,1.31959189e+09,9.79923320e+08,3.69462594e+08,2.21513230e+08,8.67785568e+07,5.06347232e+07,3.34915845e+07,1.89379215e+07,8.43089600e+06,3.04229751e+06,7.39149994e+05,1.25026577e+05,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.01875000,1.46470178,2.32443150,-0.87796145,1.85551871e+11,1.16679677e+11,4.52243841e+10,1.26342939e+10,2.91777380e+09,1.39096910e+09,1.03967204e+09,3.93481436e+08,2.34553021e+08,9.28183031e+07,5.38883139e+07,3.55146053e+07,1.99948842e+07,8.87650762e+06,3.17693554e+06,7.69527784e+05,1.29831796e+05,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.01944444,1.45574413,2.36384103,-0.86932383,1.95236570e+11,1.22887713e+11,4.77414307e+10,1.33559886e+10,3.10169618e+09,1.46111585e+09,1.10112404e+09,4.18500216e+08,2.47913277e+08,9.90837917e+07,5.72602331e+07,3.75898337e+07,2.10757632e+07,9.32904356e+06,3.31212340e+06,7.99776985e+05,1.34652732e+05,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.02013889,1.44645844,2.40271786,-0.86049017,2.05117463e+11,1.29231088e+11,5.03258121e+10,1.40969717e+10,3.29581742e+09,1.52990059e+09,1.16427225e+09,4.44535838e+08,2.61589800e+08,1.05577493e+08,6.07514238e+07,3.97167125e+07,2.21800975e+07,9.78819687e+06,3.44774497e+06,8.29872138e+05,1.39484779e+05,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.02083333,1.43685460,2.44106636,-0.85146738,2.15191968e+11,1.35708542e+11,5.29776758e+10,1.48572793e+10,3.50046577e+09,1.59720590e+09,1.22912232e+09,4.71611520e+08,2.75581116e+08,1.12303344e+08,6.43635849e+07,4.18951028e+07,2.33076412e+07,1.02537513e+07,3.58371401e+06,8.59795267e+05,1.44324398e+05,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.02152778,1.42694265,2.47889157,-0.84226174,2.25457164e+11,1.42318594e+11,5.56970476e+10,1.56369152e+10,3.71595289e+09,1.66291780e+09,1.29567719e+09,4.99748802e+08,2.89885199e+08,1.19264871e+08,6.80982066e+07,4.41247817e+07,2.44581106e+07,1.07254829e+07,3.71994455e+06,8.89528684e+05,1.49168098e+05,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.02222222,1.41673201,2.51619773,-0.83287968,2.35907544e+11,1.49057831e+11,5.84828133e+10,1.64355584e+10,3.94235969e+09,1.72698187e+09,1.36391059e+09,5.28948336e+08,3.04495102e+08,1.26461091e+08,7.19544425e+07,4.64046993e+07,2.56308867e+07,1.12031167e+07,3.85637826e+06,9.19067548e+05,1.54013509e+05,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.02291667,1.40623164,2.55298955,-0.82332732,2.46540844e+11,1.55925413e+11,6.13356205e+10,1.72533892e+10,4.18020519e+09,1.78921932e+09,1.43384183e+09,5.59248734e+08,3.19410896e+08,1.33898944e+08,7.59354411e+07,4.87350212e+07,2.68257931e+07,1.16863934e+07,3.99288568e+06,9.48379445e+05,1.58855498e+05,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.02361111,1.39545046,2.58927141,-0.81361047,2.57354541e+11,1.62920093e+11,6.42555894e+10,1.80904364e+10,4.42981597e+09,1.84952792e+09,1.50547593e+09,5.90673206e+08,3.34631046e+08,1.41582266e+08,8.00428018e+07,5.11155910e+07,2.80425852e+07,1.21751160e+07,4.12939654e+06,9.77451429e+05,1.63691193e+05,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.02430556,1.38439666,2.62504771,-0.80373478,2.68344759e+11,1.70039452e+11,6.72419842e+10,1.89464872e+10,4.69129292e+09,1.90787570e+09,1.57879563e+09,6.23225774e+08,3.50150703e+08,1.49510927e+08,8.42761063e+07,5.35456719e+07,2.92808209e+07,1.26690974e+07,4.26588484e+06,1.00628646e+06,1.68519454e+05,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.02500000,1.37307870,2.66032286,-0.79370542,2.79507345e+11,1.77281118e+11,7.02944319e+10,1.98214334e+10,4.96491946e+09,1.96415836e+09,1.65379385e+09,6.56924501e+08,3.65965842e+08,1.57687485e+08,8.86362450e+07,5.60247173e+07,3.05400623e+07,1.31680716e+07,4.40226588e+06,1.03486900e+06,1.73336948e+05,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.02569444,1.36150411,2.69510108,-0.78352791,2.90842801e+11,1.84646641e+11,7.34154354e+10,2.07159842e+10,5.25177383e+09,2.01805793e+09,1.73053860e+09,6.91855342e+08,3.82083339e+08,1.66128273e+08,9.31309388e+07,5.85541078e+07,3.18205253e+07,1.36717629e+07,4.53833866e+06,1.06314215e+06,1.78135734e+05,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.02638889,1.34968075,2.72938677,-0.77320693,3.02347855e+11,1.92133960e+11,7.66043759e+10,2.16299583e+10,5.55195604e+09,2.06955774e+09,1.80901522e+09,7.28023028e+08,3.98499054e+08,1.74833318e+08,9.77598431e+07,6.11332080e+07,3.31218347e+07,1.41800252e+07,4.67409432e+06,1.09111303e+06,1.82915364e+05,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.02708333,1.33761568,2.76318386,-0.76274752,3.14014145e+11,1.99736804e+11,7.98576154e+10,2.25623112e+10,5.86475015e+09,2.11886156e+09,1.88912987e+09,7.65362233e+08,4.15197260e+08,1.83788354e+08,1.02515496e+08,6.37593434e+07,3.44429112e+07,1.46927127e+07,4.80964151e+06,1.11883077e+06,1.87680102e+05,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.02777778,1.32531611,2.79649642,-0.75215438,3.25834939e+11,2.07451818e+11,8.31755426e+10,2.35131795e+10,6.18972900e+09,2.16637387e+09,1.97091228e+09,8.03866597e+08,4.32180419e+08,1.92996316e+08,1.07396827e+08,6.64321425e+07,3.57832376e+07,1.52095498e+07,4.94494651e+06,1.14629682e+06,1.92423515e+05,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
