# Legacy Model output file: ../../unitTests/Legacy/CRRactive_NatEpochSa_Intg.CRRESPRO.output_mean_flux.txt
# Irene Software Version:  1.58.001
#
# Model type:               CRRESPRO
# Particle species:         H+
# Flux type:                Integral
# Flux direction:           Omnidirectional
# Environment settings:     Fixed Epoch; SAA Shifted; Activity Level: Active
# Energy levels (MeV):       1.5 2.1 2.5 2.9 3.6 4.3 5.7 6.8 8.5 9.7 10.7 13.2 16.9 19.4 26.3 30.9 36.3 41.1 47 55 65.7 81.3
#
# Time format:              Modified Julian Date
# Coordinate system:        GEI (Geocentric Equatorial Inertial) Cartesian in Earth radii
# Data Delimiter:           comma
#
# datetime(mjd),posx(Re),posy(Re),posz(Re),flux,flux,flux,flux,flux,flux,flux,flux,flux,flux,flux,flux,flux,flux,flux,flux,flux,flux,flux,flux,flux,flux(#/cm^2/s)
53219.52638889,1.25375471,2.96938630,-0.67866760,1.79837312e+06,2.38520703e+05,8.10894609e+04,2.17213828e+04,5.24574414e+03,5.24574414e+03,3.98911530e+02,2.54687012e+02,8.30480957e+01,3.23531532e+01,2.11864452e+01,1.24776573e+01,1.59187722e+00,1.59187722e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.52708333,1.24009072,2.99967243,-0.66718499,1.79837312e+06,2.38520703e+05,8.10894609e+04,2.17213828e+04,5.24574414e+03,5.24574414e+03,3.98911530e+02,2.54687012e+02,8.30480957e+01,3.23531532e+01,2.11864452e+01,1.24776573e+01,1.59187722e+00,1.59187722e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.52777778,1.22623744,3.02950119,-0.65560051,1.46242562e+06,1.83636922e+05,6.19379219e+04,1.65197383e+04,4.09974756e+03,4.09974756e+03,3.26774109e+02,2.09415390e+02,6.76326218e+01,2.46901112e+01,1.70650539e+01,9.75052738e+00,8.39747012e-01,8.39747012e-01,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.52847222,1.21220053,3.05887604,-0.64391779,1.46242562e+06,1.83636922e+05,6.19379219e+04,1.65197383e+04,4.09974756e+03,4.09974756e+03,3.26774109e+02,2.09415390e+02,6.76326218e+01,2.46901112e+01,1.70650539e+01,9.75052738e+00,8.39747012e-01,8.39747012e-01,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.52916667,1.19798515,3.08780057,-0.63214026,1.16721800e+06,1.38032844e+05,4.55282031e+04,1.20342207e+04,2.98334253e+03,2.98334253e+03,2.51550125e+02,1.67694046e+02,5.42442245e+01,1.89856606e+01,1.27793417e+01,7.78220654e+00,7.62553453e-01,7.62553453e-01,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.52986111,1.18359634,3.11627794,-0.62027122,1.16721800e+06,1.38032844e+05,4.55282031e+04,1.20342207e+04,2.98334253e+03,2.98334253e+03,2.51550125e+02,1.67694046e+02,5.42442245e+01,1.89856606e+01,1.27793417e+01,7.78220654e+00,7.62553453e-01,7.62553453e-01,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.53055556,1.16903896,3.14431190,-0.60831382,1.13064112e+06,1.32905781e+05,4.38215742e+04,1.15710098e+04,2.87184473e+03,2.87184473e+03,2.38363632e+02,1.57286407e+02,5.02186050e+01,1.72200928e+01,1.13901091e+01,6.87182188e+00,6.36219382e-01,6.36219382e-01,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.53125000,1.15431787,3.17190529,-0.59627119,8.95221312e+05,1.00949031e+05,3.32877852e+04,8.82652344e+03,2.28254810e+03,2.28254810e+03,1.91856598e+02,1.25486740e+02,3.85587883e+01,1.27608566e+01,8.80358601e+00,4.72022724e+00,3.48764390e-01,3.48764390e-01,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.53194444,1.13943778,3.19906187,-0.58414631,8.95221312e+05,1.00949031e+05,3.32877852e+04,8.82652344e+03,2.28254810e+03,2.28254810e+03,1.91856598e+02,1.25486740e+02,3.85587883e+01,1.27608566e+01,8.80358601e+00,4.72022724e+00,3.48764390e-01,3.48764390e-01,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.53263889,1.12440310,3.22578431,-0.57194233,7.19773625e+05,7.66171719e+04,2.51029844e+04,6.64188428e+03,1.67673706e+03,1.67673706e+03,1.49718323e+02,9.82447433e+01,2.84410954e+01,9.00849152e+00,6.11390114e+00,3.45786691e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.53333333,1.10921820,3.25207622,-0.55966176,7.19773625e+05,7.66171719e+04,2.51029844e+04,6.64188428e+03,1.67673706e+03,1.67673706e+03,1.49718323e+02,9.82447433e+01,2.84410954e+01,9.00849152e+00,6.11390114e+00,3.45786691e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.53402778,1.09388749,3.27794026,-0.54730773,7.19773625e+05,7.66171719e+04,2.51029844e+04,6.64188428e+03,1.67673706e+03,1.67673706e+03,1.49718323e+02,9.82447433e+01,2.84410954e+01,9.00849152e+00,6.11390114e+00,3.45786691e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.53472222,1.07841506,3.30337958,-0.53488260,5.70145688e+05,5.84101953e+04,1.92036992e+04,5.05917334e+03,1.29506567e+03,1.29506567e+03,1.19069748e+02,7.86166458e+01,2.19733353e+01,6.33837986e+00,3.86516643e+00,2.14500117e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.53541667,1.06280481,3.32839701,-0.52238935,5.70145688e+05,5.84101953e+04,1.92036992e+04,5.05917334e+03,1.29506567e+03,1.29506567e+03,1.19069748e+02,7.86166458e+01,2.19733353e+01,6.33837986e+00,3.86516643e+00,2.14500117e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.53611111,1.04706084,3.35299567,-0.50983017,4.28466781e+05,4.23327344e+04,1.36836104e+04,3.56488867e+03,9.29475769e+02,9.29475769e+02,8.34679871e+01,5.64044533e+01,1.52042370e+01,4.26460934e+00,2.82887197e+00,1.48807228e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.53680556,1.03118690,3.37717824,-0.49720775,4.28466781e+05,4.23327344e+04,1.36836104e+04,3.56488867e+03,9.29475769e+02,9.29475769e+02,8.34679871e+01,5.64044533e+01,1.52042370e+01,4.26460934e+00,2.82887197e+00,1.48807228e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.53750000,1.01518678,3.40094755,-0.48452442,4.28466781e+05,4.23327344e+04,1.36836104e+04,3.56488867e+03,9.29475769e+02,9.29475769e+02,8.34679871e+01,5.64044533e+01,1.52042370e+01,4.26460934e+00,2.82887197e+00,1.48807228e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.53819444,0.99906423,3.42430625,-0.47178255,3.37842469e+05,3.24963770e+04,1.03721201e+04,2.68875684e+03,6.92678406e+02,6.92678406e+02,6.40530243e+01,4.19554329e+01,1.09437408e+01,3.22069311e+00,2.11094093e+00,1.24017179e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.53888889,0.98282255,3.44725703,-0.45898465,3.37842469e+05,3.24963770e+04,1.03721201e+04,2.68875684e+03,6.92678406e+02,6.92678406e+02,6.40530243e+01,4.19554329e+01,1.09437408e+01,3.22069311e+00,2.11094093e+00,1.24017179e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.53958333,0.96646519,3.46980239,-0.44613260,3.37842469e+05,3.24963770e+04,1.03721201e+04,2.68875684e+03,6.92678406e+02,6.92678406e+02,6.40530243e+01,4.19554329e+01,1.09437408e+01,3.22069311e+00,2.11094093e+00,1.24017179e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.54027778,0.94999576,3.49194516,-0.43322875,2.67998094e+05,2.51415527e+04,8.14064209e+03,2.10337891e+03,5.63666016e+02,5.63666016e+02,5.34802856e+01,3.61326828e+01,9.10300446e+00,2.10903168e+00,1.50816858e+00,6.26661777e-01,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.54097222,0.93341741,3.51368753,-0.42027530,2.67998094e+05,2.51415527e+04,8.14064209e+03,2.10337891e+03,5.63666016e+02,5.63666016e+02,5.34802856e+01,3.61326828e+01,9.10300446e+00,2.10903168e+00,1.50816858e+00,6.26661777e-01,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.54166667,0.91673343,3.53503233,-0.40727414,1.93730875e+05,1.79832695e+04,5.69357520e+03,1.44011877e+03,4.09565125e+02,4.09565125e+02,3.67323990e+01,2.48689709e+01,5.52633381e+00,9.05378222e-01,6.45700634e-01,2.66049415e-01,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.54236111,0.89994695,3.55598160,-0.39422762,1.93730875e+05,1.79832695e+04,5.69357520e+03,1.44011877e+03,4.09565125e+02,4.09565125e+02,3.67323990e+01,2.48689709e+01,5.52633381e+00,9.05378222e-01,6.45700634e-01,2.66049415e-01,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.54305556,0.88306096,3.57653801,-0.38113731,1.93730875e+05,1.79832695e+04,5.69357520e+03,1.44011877e+03,4.09565125e+02,4.09565125e+02,3.67323990e+01,2.48689709e+01,5.52633381e+00,9.05378222e-01,6.45700634e-01,2.66049415e-01,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.54375000,0.86607845,3.59670360,-0.36800540,1.53546578e+05,1.38605439e+04,4.42975977e+03,1.14950134e+03,3.12333252e+02,3.12333252e+02,3.18301296e+01,2.07651825e+01,4.81557369e+00,5.28610408e-01,3.67217600e-01,1.22656405e-01,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.54444444,0.84900254,3.61648088,-0.35483378,1.53546578e+05,1.38605439e+04,4.42975977e+03,1.14950134e+03,3.12333252e+02,3.12333252e+02,3.18301296e+01,2.07651825e+01,4.81557369e+00,5.28610408e-01,3.67217600e-01,1.22656405e-01,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.54513889,0.83183576,3.63587189,-0.34162434,1.53546578e+05,1.38605439e+04,4.42975977e+03,1.14950134e+03,3.12333252e+02,3.12333252e+02,3.18301296e+01,2.07651825e+01,4.81557369e+00,5.28610408e-01,3.67217600e-01,1.22656405e-01,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.54583333,0.81458124,3.65487899,-0.32837864,1.22719016e+05,1.08841289e+04,3.46032446e+03,8.87198730e+02,2.58416168e+02,2.58416168e+02,2.37131100e+01,1.68907337e+01,3.41788363e+00,1.34067610e-01,9.20148045e-02,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.54652778,0.79724165,3.67350421,-0.31509873,1.22719016e+05,1.08841289e+04,3.46032446e+03,8.87198730e+02,2.58416168e+02,2.58416168e+02,2.37131100e+01,1.68907337e+01,3.41788363e+00,1.34067610e-01,9.20148045e-02,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.54722222,0.77981966,3.69174959,-0.30178632,1.22719016e+05,1.08841289e+04,3.46032446e+03,8.87198730e+02,2.58416168e+02,2.58416168e+02,2.37131100e+01,1.68907337e+01,3.41788363e+00,1.34067610e-01,9.20148045e-02,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.54791667,0.76231777,3.70961718,-0.28844284,8.82807031e+04,7.61496094e+03,2.36422949e+03,6.33125000e+02,1.81121017e+02,1.81121017e+02,1.67686787e+01,1.16260166e+01,2.17048526e+00,6.54372051e-02,2.35812012e-02,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.54861111,0.74473867,3.72710918,-0.27507016,8.82807031e+04,7.61496094e+03,2.36422949e+03,6.33125000e+02,1.81121017e+02,1.81121017e+02,1.67686787e+01,1.16260166e+01,2.17048526e+00,6.54372051e-02,2.35812012e-02,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.54930556,0.72708501,3.74422746,-0.26167002,8.82807031e+04,7.61496094e+03,2.36422949e+03,6.33125000e+02,1.81121017e+02,1.81121017e+02,1.67686787e+01,1.16260166e+01,2.17048526e+00,6.54372051e-02,2.35812012e-02,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.55000000,0.70935899,3.76097391,-0.24824382,7.10021250e+04,5.77165479e+03,1.84827039e+03,4.91416077e+02,1.31409760e+02,1.31409760e+02,1.40224476e+01,9.89691830e+00,1.79423356e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.55069444,0.69156328,3.77735026,-0.23479313,7.10021250e+04,5.77165479e+03,1.84827039e+03,4.91416077e+02,1.31409760e+02,1.31409760e+02,1.40224476e+01,9.89691830e+00,1.79423356e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.55138889,0.67370009,3.79335871,-0.22131953,7.10021250e+04,5.77165479e+03,1.84827039e+03,4.91416077e+02,1.31409760e+02,1.31409760e+02,1.40224476e+01,9.89691830e+00,1.79423356e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.55208333,0.65577207,3.80900082,-0.20782474,5.72685000e+04,4.58213770e+03,1.46904529e+03,3.72799042e+02,1.15291229e+02,1.15291229e+02,1.09185772e+01,8.26310825e+00,1.63436496e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.55277778,0.63778111,3.82427847,-0.19430986,5.72685000e+04,4.58213770e+03,1.46904529e+03,3.72799042e+02,1.15291229e+02,1.15291229e+02,1.09185772e+01,8.26310825e+00,1.63436496e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.55347222,0.61972956,3.83919324,-0.18077662,5.72685000e+04,4.58213770e+03,1.46904529e+03,3.72799042e+02,1.15291229e+02,1.15291229e+02,1.09185772e+01,8.26310825e+00,1.63436496e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.55416667,0.60161995,3.85374702,-0.16722643,4.59707695e+04,3.58903125e+03,1.15603833e+03,2.99287231e+02,9.33640594e+01,9.33640594e+01,9.46791172e+00,7.77773905e+00,1.42091835e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.55486111,0.58345414,3.86794136,-0.15366053,3.95888672e+04,2.99975928e+03,9.53096375e+02,2.41470001e+02,6.25151215e+01,6.25151215e+01,7.82065105e+00,6.56145954e+00,1.10884964e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.55555556,0.56523434,3.88177800,-0.14008052,3.95888672e+04,2.99975928e+03,9.53096375e+02,2.41470001e+02,6.25151215e+01,6.25151215e+01,7.82065105e+00,6.56145954e+00,1.10884964e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.55625000,0.54696258,3.89525851,-0.12648747,3.26802441e+04,2.34829639e+03,7.24018250e+02,1.80082596e+02,5.03711472e+01,5.03711472e+01,6.18499947e+00,5.61728334e+00,6.04355216e-01,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.55694444,0.52864123,3.90838429,-0.11288313,3.26802441e+04,2.34829639e+03,7.24018250e+02,1.80082596e+02,5.03711472e+01,5.03711472e+01,6.18499947e+00,5.61728334e+00,6.04355216e-01,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.55763889,0.51027201,3.92115692,-0.09926843,3.26802441e+04,2.34829639e+03,7.24018250e+02,1.80082596e+02,5.03711472e+01,5.03711472e+01,6.18499947e+00,5.61728334e+00,6.04355216e-01,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.55833333,0.49185695,3.93357813,-0.08564493,3.26802441e+04,2.34829639e+03,7.24018250e+02,1.80082596e+02,5.03711472e+01,5.03711472e+01,6.18499947e+00,5.61728334e+00,6.04355216e-01,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.55902778,0.47339826,3.94564901,-0.07201375,2.74639473e+04,1.98470764e+03,5.97197083e+02,1.37995071e+02,3.68024750e+01,3.68024750e+01,3.54992008e+00,3.24355483e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.55972222,0.45489751,3.95737130,-0.05837613,2.74639473e+04,1.98470764e+03,5.97197083e+02,1.37995071e+02,3.68024750e+01,3.68024750e+01,3.54992008e+00,3.24355483e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.56041667,0.43635704,3.96874623,-0.04473349,2.32706406e+04,1.62105347e+03,4.89435364e+02,1.10497040e+02,2.76921921e+01,2.76921921e+01,2.86157608e+00,2.73176455e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.56111111,0.41777844,3.97977524,-0.03108692,1.91723320e+04,1.30506482e+03,3.90622650e+02,8.54186172e+01,2.37437649e+01,2.37437649e+01,8.49047363e-01,7.40500152e-01,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.56180556,0.39916374,3.99045957,-0.01743769,1.91723320e+04,1.30506482e+03,3.90622650e+02,8.54186172e+01,2.37437649e+01,2.37437649e+01,8.49047363e-01,7.40500152e-01,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.56250000,0.38051466,4.00080079,-0.00378688,1.91723320e+04,1.30506482e+03,3.90622650e+02,8.54186172e+01,2.37437649e+01,2.37437649e+01,8.49047363e-01,7.40500152e-01,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.56319444,0.36183309,4.01079969,0.00986423,1.60562783e+04,1.03128650e+03,2.99235779e+02,6.17694778e+01,1.60978680e+01,1.60978680e+01,7.87435174e-01,7.87435174e-01,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.56388889,0.34312061,4.02045800,0.02351441,1.60562783e+04,1.03128650e+03,2.99235779e+02,6.17694778e+01,1.60978680e+01,1.60978680e+01,7.87435174e-01,7.87435174e-01,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.56458333,0.32437924,4.02977665,0.03716270,1.60562783e+04,1.03128650e+03,2.99235779e+02,6.17694778e+01,1.60978680e+01,1.60978680e+01,7.87435174e-01,7.87435174e-01,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.56527778,0.30561072,4.03875706,0.05080785,1.60562783e+04,1.03128650e+03,2.99235779e+02,6.17694778e+01,1.60978680e+01,1.60978680e+01,7.87435174e-01,7.87435174e-01,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.56597222,0.28681661,4.04740018,0.06444877,1.30044883e+04,8.02778137e+02,2.27298691e+02,4.46139641e+01,1.01724119e+01,1.01724119e+01,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.56666667,0.26799865,4.05570709,0.07808435,1.30044883e+04,8.02778137e+02,2.27298691e+02,4.46139641e+01,1.01724119e+01,1.01724119e+01,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.56736111,0.24915856,4.06367921,0.09171349,1.30044883e+04,8.02778137e+02,2.27298691e+02,4.46139641e+01,1.01724119e+01,1.01724119e+01,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
