# Irene Model output file: ../../unitTests/Legacy/Ax8min_NatEpoch_Diff.AE8.output_mean_fluence.txt
# Irene Software Version:  1.58.001
#
# Model type:               AE8
# Particle species:         e-
# Flux type:                1PtDiff
# Flux direction:           Omnidirectional
# Environment settings:     Fixed Epoch; unshifted SAA; Activity Level: Min
# Energy levels (MeV):       0.04 0.07 0.1 0.25 0.5 0.75 1 1.5 2 2.5 3 3.5 4 4.5 5 5.5 6 6.5 7 7.5 8
#
# Accumulation mode:        Cumulative
#
# Time format:              Modified Julian Date
# Coordinate system:        GEI (Geocentric Equatorial Inertial) Cartesian in Earth radii
# Data Delimiter:           comma
#
# datetime(mjd),posx(Re),posy(Re),posz(Re),fluence,fluence,fluence,fluence,fluence,fluence,fluence,fluence,fluence,fluence,fluence,fluence,fluence,fluence,fluence,fluence,fluence,fluence,fluence,fluence,fluence(#/cm^2/MeV)
53219.02083333,1.43685460,2.44106636,-0.85146738,2.21667802e+11,1.39728783e+11,5.44438798e+10,1.52729368e+10,3.56425802e+09,1.66498502e+09,1.26339800e+09,4.82217347e+08,2.84091241e+08,1.14793351e+08,6.59943743e+07,4.31278835e+07,2.40253374e+07,1.05907828e+07,3.70873370e+06,8.91906374e+05,1.49022813e+05,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.02152778,1.42694265,2.47889157,-0.84226174,2.32060171e+11,1.46409583e+11,5.71775998e+10,1.60567164e+10,3.77463368e+09,1.73471639e+09,1.33024419e+09,5.10089728e+08,2.98518985e+08,1.21720025e+08,6.97148167e+07,4.53739447e+07,2.51882881e+07,1.10713041e+07,3.84923809e+06,9.22854203e+05,1.54022891e+05,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.02222222,1.41673201,2.51619773,-0.83287968,2.42628176e+11,1.53212789e+11,5.99739604e+10,1.68584298e+10,3.99517051e+09,1.80289933e+09,1.39867339e+09,5.38953966e+08,3.13236088e+08,1.28866584e+08,7.35494858e+07,4.76675233e+07,2.63724013e+07,1.15574407e+07,3.98991425e+06,9.53603885e+05,1.59024042e+05,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.02291667,1.40623164,2.55298955,-0.82332732,2.53369247e+11,1.60137070e+11,6.28329611e+10,1.76780756e+10,4.22614253e+09,1.86943716e+09,1.46868754e+09,5.68829035e+08,3.28240677e+08,1.36236109e+08,7.74996526e+07,5.00084058e+07,2.75774202e+07,1.20489967e+07,4.13069061e+06,9.84141402e+05,1.64023347e+05,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.02361111,1.39545046,2.58927141,-0.81361047,2.64280528e+11,1.67180923e+11,6.57545354e+10,1.85156322e+10,4.46781912e+09,1.93423490e+09,1.54028687e+09,5.99733235e+08,3.43530480e+08,1.43831512e+08,8.15664878e+07,5.23963178e+07,2.88030591e+07,1.25457679e+07,4.27149563e+06,1.01445321e+06,1.69017916e+05,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.02430556,1.38439666,2.62504771,-0.80373478,2.75356583e+11,1.74340843e+11,6.87374076e+10,1.93707296e+10,4.72020574e+09,1.99726336e+09,1.61344048e+09,6.31661165e+08,3.59098198e+08,1.51650667e+08,8.57485905e+07,5.48301202e+07,3.00486927e+07,1.30475063e+07,4.41228751e+06,1.04453862e+06,1.74006089e+05,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.02500000,1.37307870,2.66032286,-0.79370542,2.86594186e+11,1.81615036e+11,7.17813723e+10,2.02433054e+10,4.98355709e+09,2.05843161e+09,1.68814517e+09,6.64629623e+08,3.74940932e+08,1.59696082e+08,9.00468991e+07,5.73094279e+07,3.13139862e+07,1.35539961e+07,4.55299555e+06,1.07438474e+06,1.78985048e+05,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.02569444,1.36150411,2.69510108,-0.78352791,2.97991176e+11,1.89002420e+11,7.48864929e+10,2.11333746e+10,5.25814100e+09,2.11765958e+09,1.76440417e+09,6.98657690e+08,3.91057201e+08,1.67970865e+08,9.44626808e+07,5.98340866e+07,3.25987273e+07,1.40650756e+07,4.69356572e+06,1.10398221e+06,1.83952591e+05,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.02638889,1.34968075,2.72938677,-0.77320693,3.09543682e+11,1.96501661e+11,7.80539827e+10,2.20412791e+10,5.54487598e+09,2.17461463e+09,1.84225354e+09,7.33813914e+08,4.07447489e+08,1.76487408e+08,9.90016359e+07,6.24044593e+07,3.39026353e+07,1.45802809e+07,4.83374436e+06,1.13326228e+06,1.88898971e+05,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.02708333,1.33761568,2.76318386,-0.76274752,3.21249215e+11,2.04111454e+11,8.12838477e+10,2.29670149e+10,5.84404567e+09,2.22921633e+09,1.92169513e+09,7.70118234e+08,4.24109924e+08,1.85248861e+08,1.03665004e+08,6.50203249e+07,3.52254599e+07,1.50994384e+07,4.97347819e+06,1.16221670e+06,1.93822036e+05,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
