# Legacy Model output file: ../../unitTests/Legacy/Ax8max_atEpoch_Diff.AE8.output_mean_flux.txt
# Irene Software Version:  1.58.001
#
# Model type:               AE8
# Particle species:         e-
# Flux type:                1PtDiff
# Flux direction:           Omnidirectional
# Environment settings:     Current Epoch; Activity Level: Max
# Energy levels (MeV):       0.04 0.07 0.1 0.25 0.5 0.75 1 1.5 2 2.5 3 3.5 4 4.5 5 5.5 6 6.5 7 7.5 8
#
# Time format:              Modified Julian Date
# Coordinate system:        GEI (Geocentric Equatorial Inertial) Cartesian in Earth radii
# Data Delimiter:           comma
#
# datetime(mjd),posx(Re),posy(Re),posz(Re),flux,flux,flux,flux,flux,flux,flux,flux,flux,flux,flux,flux,flux,flux,flux,flux,flux,flux,flux,flux,flux(#/cm^2/s/MeV)
53219.01458333,1.51093106,2.07651714,-0.92525113,3.71312406e+08,2.61380672e+08,2.13833984e+08,3.88218945e+07,1.05457832e+07,4.25427148e+06,2.17144922e+06,1.34105457e+06,5.24808289e+05,3.25855042e+05,1.42428101e+05,6.56006317e+04,2.52306709e+04,7.82185316e+03,2.15813327e+03,5.09295106e+02,7.70632401e+01,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.01527778,1.50418085,2.11922432,-0.91794984,3.81118250e+08,2.68269500e+08,2.18566109e+08,3.99513594e+07,1.08806484e+07,4.37012939e+06,2.25866919e+06,1.36885803e+06,5.38459900e+05,3.36742401e+05,1.46214218e+05,6.71249542e+04,2.55963840e+04,7.95294809e+03,2.17866707e+03,5.10138333e+02,7.77734146e+01,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.01597222,1.49703211,2.16136976,-0.91040510,3.90888156e+08,2.75131750e+08,2.23183109e+08,4.10884531e+07,1.12206777e+07,4.48593359e+06,2.34904834e+06,1.39576440e+06,5.52037354e+05,3.47845032e+05,1.49986725e+05,6.86201935e+04,2.59319820e+04,8.07599640e+03,2.19576216e+03,5.09737194e+02,7.84319863e+01,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.01666667,1.48949758,2.20295831,-0.90262557,4.00402875e+08,2.81813312e+08,2.27658000e+08,4.21989609e+07,1.15536172e+07,4.59880713e+06,2.43804980e+06,1.42181763e+06,5.65259705e+05,3.58720795e+05,1.53658875e+05,7.00706253e+04,2.62551708e+04,8.19457245e+03,2.21212721e+03,5.09364188e+02,7.90491849e+01,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.01736111,1.48158981,2.24399485,-0.89462001,4.09742281e+08,2.88374656e+08,2.31987688e+08,4.32964922e+07,1.18845801e+07,4.70977197e+06,2.52769360e+06,1.44689282e+06,5.78221802e+05,3.69557098e+05,1.57262421e+05,7.14791412e+04,2.65559654e+04,8.30648136e+03,2.22637796e+03,5.08487940e+02,7.95406476e+01,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.01805556,1.47332072,2.28448440,-0.88639597,4.18885438e+08,2.94793031e+08,2.36162406e+08,4.43782539e+07,1.22128730e+07,4.81865967e+06,2.61780566e+06,1.47093970e+06,5.90893005e+05,3.80331665e+05,1.60788239e+05,7.28422546e+04,2.68336010e+04,8.41142845e+03,2.23848295e+03,5.07113039e+02,7.99210891e+01,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.01875000,1.46470178,2.32443150,-0.87796145,4.28006469e+08,3.01196781e+08,2.40283219e+08,4.54632656e+07,1.25436250e+07,4.92744238e+06,2.70948828e+06,1.49458765e+06,6.03524475e+05,3.91202454e+05,1.64304245e+05,7.41910858e+04,2.70999622e+04,8.51308346e+03,2.24945164e+03,5.05480051e+02,8.02528784e+01,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.01944444,1.45574413,2.36384103,-0.86932383,4.37004625e+08,3.07511031e+08,2.44236531e+08,4.65469844e+07,1.28773135e+07,5.03514502e+06,2.80396167e+06,1.51703186e+06,6.15960938e+05,4.02214417e+05,1.67771484e+05,7.54949951e+04,2.73320351e+04,8.60513783e+03,2.25681067e+03,5.02826691e+02,8.04449841e+01,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.02013889,1.44645844,2.40271786,-0.86049017,4.45748156e+08,3.13649250e+08,2.48060391e+08,4.76024258e+07,1.32031631e+07,5.13985791e+06,2.89666333e+06,1.53871582e+06,6.28042358e+05,4.12968842e+05,1.71138138e+05,7.67568130e+04,2.75556507e+04,8.69376755e+03,2.26390791e+03,5.00344992e+02,8.06232393e+01,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.02083333,1.43685460,2.44106636,-0.85146738,4.54544000e+08,3.19821219e+08,2.51814422e+08,4.86753789e+07,1.35371494e+07,5.24551904e+06,2.99336011e+06,1.55980212e+06,6.40172974e+05,4.24028015e+05,1.74522491e+05,7.80035934e+04,2.77565193e+04,8.77633858e+03,2.26839399e+03,4.97092724e+02,8.06974173e+01,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
