# Irene Model output file: ../../unitTests/Legacy/CRRactive_NatEpochSa_Intg.CRRESELE.output_mean_fluence.txt
# Irene Software Version:  1.58.001
#
# Model type:               CRRESELE
# Particle species:         e-
# Flux type:                Integral
# Flux direction:           Omnidirectional
# Environment settings:     Fixed Epoch; SAA Shifted; Ap range: Max
# Energy levels (MeV):       0.65 0.95 1.6 2 2.35 2.75 3.15 3.75 4.55 5.75
#
# Accumulation mode:        Cumulative
#
# Time format:              Modified Julian Date
# Coordinate system:        GEI (Geocentric Equatorial Inertial) Cartesian in Earth radii
# Data Delimiter:           comma
#
# datetime(mjd),posx(Re),posy(Re),posz(Re),fluence,fluence,fluence,fluence,fluence,fluence,fluence,fluence,fluence,fluence(#/cm^2)
53219.46527778,-0.25145232,-1.02871673,0.10916311,1.46832761e+12,7.87984330e+11,1.71342139e+11,4.05125366e+10,1.22254808e+10,4.28255016e+09,1.83509534e+09,7.18820453e+08,2.19422404e+08,5.80622446e+07
53219.46597222,-0.17676953,-1.03531266,0.05674394,1.46832761e+12,7.87984330e+11,1.71342139e+11,4.05125366e+10,1.22254808e+10,4.28255016e+09,1.83509534e+09,7.18820453e+08,2.19422404e+08,5.80622446e+07
53219.46666667,-0.10124561,-1.03696980,0.00405481,1.46832761e+12,7.87984330e+11,1.71342139e+11,4.05125366e+10,1.22254808e+10,4.28255016e+09,1.83509534e+09,7.18820453e+08,2.19422404e+08,5.80622446e+07
53219.46736111,-0.02522602,-1.03353780,-0.04865331,1.46832761e+12,7.87984330e+11,1.71342139e+11,4.05125366e+10,1.22254808e+10,4.28255016e+09,1.83509534e+09,7.18820453e+08,2.19422404e+08,5.80622446e+07
53219.46805556,0.05091867,-1.02493141,-0.10111643,1.46832761e+12,7.87984330e+11,1.71342139e+11,4.05125366e+10,1.22254808e+10,4.28255016e+09,1.83509534e+09,7.18820453e+08,2.19422404e+08,5.80622446e+07
53219.46875000,0.12680531,-1.01113715,-0.15306583,1.46832761e+12,7.87984330e+11,1.71342139e+11,4.05125366e+10,1.22254808e+10,4.28255016e+09,1.83509534e+09,7.18820453e+08,2.19422404e+08,5.80622446e+07
53219.46944444,0.20204906,-0.99221497,-0.20423672,1.46832761e+12,7.87984330e+11,1.71342139e+11,4.05125366e+10,1.22254808e+10,4.28255016e+09,1.83509534e+09,7.18820453e+08,2.19422404e+08,5.80622446e+07
53219.47013889,0.27627637,-0.96829734,-0.25437688,1.46832761e+12,7.87984330e+11,1.71342139e+11,4.05125366e+10,1.22254808e+10,4.28255016e+09,1.83509534e+09,7.18820453e+08,2.19422404e+08,5.80622446e+07
53219.47083333,0.34913658,-0.93958344,-0.30325418,1.46832761e+12,7.87984330e+11,1.71342139e+11,4.05125366e+10,1.22254808e+10,4.28255016e+09,1.83509534e+09,7.18820453e+08,2.19422404e+08,5.80622446e+07
53219.47152778,0.42031187,-0.90633020,-0.35066330,1.46832761e+12,7.87984330e+11,1.71342139e+11,4.05125366e+10,1.22254808e+10,4.28255016e+09,1.83509534e+09,7.18820453e+08,2.19422404e+08,5.80622446e+07
53219.47222222,0.48952505,-0.86884025,-0.39643034,1.46832761e+12,7.87984330e+11,1.71342139e+11,4.05125366e+10,1.22254808e+10,4.28255016e+09,1.83509534e+09,7.18820453e+08,2.19422404e+08,5.80622446e+07
53219.47291667,0.55654335,-0.82744962,-0.44041468,1.46832761e+12,7.87984330e+11,1.71342139e+11,4.05125366e+10,1.22254808e+10,4.28255016e+09,1.83509534e+09,7.18820453e+08,2.19422404e+08,5.80622446e+07
53219.47361111,0.62118125,-0.78251491,-0.48250973,1.46832761e+12,7.87984330e+11,1.71342139e+11,4.05125366e+10,1.22254808e+10,4.28255016e+09,1.83509534e+09,7.18820453e+08,2.19422404e+08,5.80622446e+07
53219.47430556,0.68329922,-0.73440090,-0.52264189,1.46832761e+12,7.87984330e+11,1.71342139e+11,4.05125366e+10,1.22254808e+10,4.28255016e+09,1.83509534e+09,7.18820453e+08,2.19422404e+08,5.80622446e+07
53219.47500000,0.74280073,-0.68347030,-0.56076752,1.46832761e+12,7.87984330e+11,1.71342139e+11,4.05125366e+10,1.22254808e+10,4.28255016e+09,1.83509534e+09,7.18820453e+08,2.19422404e+08,5.80622446e+07
53219.47569444,0.79962864,-0.63007581,-0.59686951,1.46832761e+12,7.87984330e+11,1.71342139e+11,4.05125366e+10,1.22254808e+10,4.28255016e+09,1.83509534e+09,7.18820453e+08,2.19422404e+08,5.80622446e+07
53219.47638889,0.85376036,-0.57455299,-0.63095398,1.46832761e+12,7.87984330e+11,1.71342139e+11,4.05125366e+10,1.22254808e+10,4.28255016e+09,1.83509534e+09,7.18820453e+08,2.19422404e+08,5.80622446e+07
53219.47708333,0.90520185,-0.51721638,-0.66304558,1.46832761e+12,7.87984330e+11,1.71342139e+11,4.05125366e+10,1.22254808e+10,4.28255016e+09,1.83509534e+09,7.18820453e+08,2.19422404e+08,5.80622446e+07
53219.47777778,0.95398324,-0.45835698,-0.69318433,1.46832761e+12,7.87984330e+11,1.71342139e+11,4.05125366e+10,1.22254808e+10,4.28255016e+09,1.83509534e+09,7.18820453e+08,2.19422404e+08,5.80622446e+07
53219.47847222,1.00015350,-0.39824021,-0.72142187,1.46832761e+12,7.87984330e+11,1.71342139e+11,4.05125366e+10,1.22254808e+10,4.28255016e+09,1.83509534e+09,7.18820453e+08,2.19422404e+08,5.80622446e+07
53219.47916667,1.04377590,-0.33710667,-0.74781784,1.46832761e+12,7.87984330e+11,1.71342139e+11,4.05125366e+10,1.22254808e+10,4.28255016e+09,1.83509534e+09,7.18820453e+08,2.19422404e+08,5.80622446e+07
53219.47986111,1.08492482,-0.27517202,-0.77243832,1.46832761e+12,7.87984330e+11,1.71342139e+11,4.05125366e+10,1.22254808e+10,4.28255016e+09,1.83509534e+09,7.18820453e+08,2.19422404e+08,5.80622446e+07
53219.48055556,1.12368204,-0.21262886,-0.79535268,1.46832761e+12,7.87984330e+11,1.71342139e+11,4.05125366e+10,1.22254808e+10,4.28255016e+09,1.83509534e+09,7.18820453e+08,2.19422404e+08,5.80622446e+07
53219.48125000,1.16013420,-0.14964779,-0.81663282,1.46832761e+12,7.87984330e+11,1.71342139e+11,4.05125366e+10,1.22254808e+10,4.28255016e+09,1.83509534e+09,7.18820453e+08,2.19422404e+08,5.80622446e+07
53219.48194444,1.19437045,-0.08637933,-0.83635045,1.46832761e+12,7.87984330e+11,1.71342139e+11,4.05125366e+10,1.22254808e+10,4.28255016e+09,1.83509534e+09,7.18820453e+08,2.19422404e+08,5.80622446e+07
53219.48263889,1.22648104,-0.02295580,-0.85457732,1.46832761e+12,7.87984330e+11,1.71342139e+11,4.05125366e+10,1.22254808e+10,4.28255016e+09,1.83509534e+09,7.18820453e+08,2.19422404e+08,5.80622446e+07
53219.48333333,1.25655591,0.04050697,-0.87138357,1.46832761e+12,7.87984330e+11,1.71342139e+11,4.05125366e+10,1.22254808e+10,4.28255016e+09,1.83509534e+09,7.18820453e+08,2.19422404e+08,5.80622446e+07
53219.48402778,1.28468358,0.10390821,-0.88683749,1.46832761e+12,7.87984330e+11,1.71342139e+11,4.05125366e+10,1.22254808e+10,4.28255016e+09,1.83509534e+09,7.18820453e+08,2.19422404e+08,5.80622446e+07
53219.48472222,1.31095037,0.16715988,-0.90100515,1.46832761e+12,7.87984330e+11,1.71342139e+11,4.05125366e+10,1.22254808e+10,4.28255016e+09,1.83509534e+09,7.18820453e+08,2.19422404e+08,5.80622446e+07
53219.48541667,1.33543995,0.23018568,-0.91394965,1.46832761e+12,7.87984330e+11,1.71342139e+11,4.05125366e+10,1.22254808e+10,4.28255016e+09,1.83509534e+09,7.18820453e+08,2.19422404e+08,5.80622446e+07
53219.48611111,1.35823299,0.29292002,-0.92573173,1.46832761e+12,7.87984330e+11,1.71342139e+11,4.05125366e+10,1.22254808e+10,4.28255016e+09,1.83509534e+09,7.18820453e+08,2.19422404e+08,5.80622446e+07
53219.48680556,1.37940718,0.35530591,-0.93640900,1.46832761e+12,7.87984330e+11,1.71342139e+11,4.05125366e+10,1.22254808e+10,4.28255016e+09,1.83509534e+09,7.18820453e+08,2.19422404e+08,5.80622446e+07
53219.48750000,1.39903629,0.41729454,-0.94603623,1.46832761e+12,7.87984330e+11,1.71342139e+11,4.05125366e+10,1.22254808e+10,4.28255016e+09,1.83509534e+09,7.18820453e+08,2.19422404e+08,5.80622446e+07
53219.48819444,1.41719111,0.47884386,-0.95466537,1.46832761e+12,7.87984330e+11,1.71342139e+11,4.05125366e+10,1.22254808e+10,4.28255016e+09,1.83509534e+09,7.18820453e+08,2.19422404e+08,5.80622446e+07
53219.48888889,1.43393898,0.53991838,-0.96234571,1.46832761e+12,7.87984330e+11,1.71342139e+11,4.05125366e+10,1.22254808e+10,4.28255016e+09,1.83509534e+09,7.18820453e+08,2.19422404e+08,5.80622446e+07
53219.48958333,1.44934361,0.60048766,-0.96912371,1.46832761e+12,7.87984330e+11,1.71342139e+11,4.05125366e+10,1.22254808e+10,4.28255016e+09,1.83509534e+09,7.18820453e+08,2.19422404e+08,5.80622446e+07
53219.49027778,1.46346560,0.66052612,-0.97504316,1.46832761e+12,7.87984330e+11,1.71342139e+11,4.05125366e+10,1.22254808e+10,4.28255016e+09,1.83509534e+09,7.18820453e+08,2.19422404e+08,5.80622446e+07
53219.49097222,1.47636269,0.72001193,-0.98014581,1.46832761e+12,7.87984330e+11,1.71342139e+11,4.05125366e+10,1.22254808e+10,4.28255016e+09,1.83509534e+09,7.18820453e+08,2.19422404e+08,5.80622446e+07
53219.49166667,1.48808921,0.77892736,-0.98447043,1.46832761e+12,7.87984330e+11,1.71342139e+11,4.05125366e+10,1.22254808e+10,4.28255016e+09,1.83509534e+09,7.18820453e+08,2.19422404e+08,5.80622446e+07
53219.49236111,1.49869663,0.83725735,-0.98805421,1.46832761e+12,7.87984330e+11,1.71342139e+11,4.05125366e+10,1.22254808e+10,4.28255016e+09,1.83509534e+09,7.18820453e+08,2.19422404e+08,5.80622446e+07
53219.49305556,1.50823393,0.89498980,-0.99093185,1.46832761e+12,7.87984330e+11,1.71342139e+11,4.05125366e+10,1.22254808e+10,4.28255016e+09,1.83509534e+09,7.18820453e+08,2.19422404e+08,5.80622446e+07
53219.49375000,1.51674724,0.95211483,-0.99313614,1.46832761e+12,7.87984330e+11,1.71342139e+11,4.05125366e+10,1.22254808e+10,4.28255016e+09,1.83509534e+09,7.18820453e+08,2.19422404e+08,5.80622446e+07
53219.49444444,1.52428036,1.00862491,-0.99469817,1.46832761e+12,7.87984330e+11,1.71342139e+11,4.05125366e+10,1.22254808e+10,4.28255016e+09,1.83509534e+09,7.18820453e+08,2.19422404e+08,5.80622446e+07
53219.49513889,1.53087487,1.06451406,-0.99564713,1.46832761e+12,7.87984330e+11,1.71342139e+11,4.05125366e+10,1.22254808e+10,4.28255016e+09,1.83509534e+09,7.18820453e+08,2.19422404e+08,5.80622446e+07
53219.49583333,1.53656972,1.11977806,-0.99601064,1.46832761e+12,7.87984330e+11,1.71342139e+11,4.05125366e+10,1.22254808e+10,4.28255016e+09,1.83509534e+09,7.18820453e+08,2.19422404e+08,5.80622446e+07
53219.49652778,1.54140240,1.17441377,-0.99581460,1.46832761e+12,7.87984330e+11,1.71342139e+11,4.05125366e+10,1.22254808e+10,4.28255016e+09,1.83509534e+09,7.18820453e+08,2.19422404e+08,5.80622446e+07
53219.49722222,1.54540777,1.22841945,-0.99508397,1.46832761e+12,7.87984330e+11,1.71342139e+11,4.05125366e+10,1.22254808e+10,4.28255016e+09,1.83509534e+09,7.18820453e+08,2.19422404e+08,5.80622446e+07
53219.49791667,1.54861957,1.28179448,-0.99384198,1.46832761e+12,7.87984330e+11,1.71342139e+11,4.05125366e+10,1.22254808e+10,4.28255016e+09,1.83509534e+09,7.18820453e+08,2.19422404e+08,5.80622446e+07
53219.49861111,1.55106919,1.33453886,-0.99211043,1.46832761e+12,7.87984330e+11,1.71342139e+11,4.05125366e+10,1.22254808e+10,4.28255016e+09,1.83509534e+09,7.18820453e+08,2.19422404e+08,5.80622446e+07
53219.49930556,1.55278692,1.38665369,-0.98991053,1.46929496e+12,7.88198382e+11,1.71356316e+11,4.05185163e+10,1.22290860e+10,4.28500150e+09,1.83690056e+09,7.19955543e+08,2.20005107e+08,5.82530903e+07
53219.50000000,1.55380117,1.43814038,-0.98726174,1.47122964e+12,7.88626487e+11,1.71384669e+11,4.05304758e+10,1.22362964e+10,4.28990418e+09,1.84051099e+09,7.22225723e+08,2.21170513e+08,5.86347817e+07
53219.50069444,1.55413894,1.48900113,-0.98418304,1.47320906e+12,7.89090333e+11,1.71415847e+11,4.05431897e+10,1.22439126e+10,4.29523432e+09,1.84438163e+09,7.24609493e+08,2.22405107e+08,5.90418032e+07
53219.50138889,1.55382597,1.53923860,-0.98069186,1.47523322e+12,7.89589922e+11,1.71449850e+11,4.05566580e+10,1.22519344e+10,4.30099193e+09,1.84851249e+09,7.27106852e+08,2.23708888e+08,5.94741547e+07
53219.50208333,1.55288705,1.58885610,-0.97680547,1.47730585e+12,7.90142202e+11,1.71491379e+11,4.05722025e+10,1.22609726e+10,4.30732001e+09,1.85295845e+09,7.29773055e+08,2.25113216e+08,5.99436313e+07
53219.50277778,1.55134512,1.63785676,-0.97253955,1.47942696e+12,7.90747175e+11,1.71540434e+11,4.05898230e+10,1.22710272e+10,4.31421856e+09,1.85771949e+09,7.32608102e+08,2.26618091e+08,6.04502329e+07
53219.50347222,1.54922244,1.68624435,-0.96790934,1.48165249e+12,7.91413191e+11,1.71600051e+11,4.06104913e+10,1.22823880e+10,4.32176485e+09,1.86282528e+09,7.35592141e+08,2.28168669e+08,6.09719164e+07
53219.50416667,1.54654037,1.73402310,-0.96292928,1.48398246e+12,7.92140251e+11,1.71670231e+11,4.06342073e+10,1.22950550e+10,4.32995888e+09,1.86827581e+09,7.38725173e+08,2.29764951e+08,6.15086821e+07
53219.50486111,1.54331868,1.78119711,-0.95761332,1.48640957e+12,7.92946594e+11,1.71755224e+11,4.06623083e+10,1.23095284e+10,4.33908179e+09,1.87428847e+09,7.42163079e+08,2.31476404e+08,6.20779320e+07
53219.50555556,1.53957669,1.82777075,-0.95197420,1.48893382e+12,7.93832220e+11,1.71855030e+11,4.06947940e+10,1.23258082e+10,4.34913357e+09,1.88086325e+09,7.45905860e+08,2.33303029e+08,6.26796664e+07
53219.50625000,1.53533290,1.87374859,-0.94602461,1.49155838e+12,7.94798900e+11,1.71972368e+11,4.07317323e+10,1.23435764e+10,4.35985330e+09,1.88784498e+09,7.49857586e+08,2.35193966e+08,6.33049906e+07
53219.50694444,1.53060460,1.91913517,-0.93977649,1.49428323e+12,7.95846634e+11,1.72107239e+11,4.07731229e+10,1.23628331e+10,4.37124097e+09,1.89523365e+09,7.54018258e+08,2.37149216e+08,6.39539046e+07
53219.50763889,1.52540856,1.96393537,-0.93324083,1.49711704e+12,7.96979807e+11,1.72263947e+11,4.08193838e+10,1.23835849e+10,4.38325379e+09,1.90293397e+09,7.58295578e+08,2.39114287e+08,6.45985648e+07
53219.50833333,1.51976064,2.00815404,-0.92642877,1.50005982e+12,7.98198418e+11,1.72442494e+11,4.08705147e+10,1.24058319e+10,4.39589176e+09,1.91094594e+09,7.62689547e+08,2.41089177e+08,6.52389710e+07
53219.50902778,1.51367639,2.05179605,-0.91935051,1.50311961e+12,7.99510913e+11,1.72649237e+11,4.09280371e+10,1.24301563e+10,4.40939966e+09,1.91933434e+09,7.67225946e+08,2.43111365e+08,6.58944593e+07
53219.50972222,1.50717008,2.09486627,-0.91201579,1.50629642e+12,8.00917291e+11,1.72884175e+11,4.09919509e+10,1.24565581e+10,4.42377748e+09,1.92809916e+09,7.71904773e+08,2.45180849e+08,6.65650295e+07
53219.51041667,1.50025600,2.13736957,-0.90443417,1.50956155e+12,8.02405946e+11,1.73147678e+11,4.10623264e+10,1.24849275e+10,4.43878789e+09,1.93697757e+09,7.76562180e+08,2.47234748e+08,6.72232249e+07
53219.51111111,1.49294733,2.17931080,-0.89661477,1.51291501e+12,8.03976879e+11,1.73439747e+11,4.11391633e+10,1.25152645e+10,4.45443087e+09,1.94596956e+09,7.81198164e+08,2.49273060e+08,6.78690451e+07
53219.51180556,1.48525709,2.22069500,-0.88856589,1.51632881e+12,8.05620818e+11,1.73757458e+11,4.12218786e+10,1.25471057e+10,4.47039008e+09,1.95495076e+09,7.85763367e+08,2.51242771e+08,6.84831546e+07
53219.51250000,1.47719739,2.26152718,-0.88029602,1.51980294e+12,8.07337764e+11,1.74100812e+11,4.13104720e+10,1.25804511e+10,4.48666550e+09,1.96392118e+09,7.90257788e+08,2.53143880e+08,6.90655529e+07
53219.51319444,1.46878029,2.30181206,-0.87181300,1.52329368e+12,8.09063927e+11,1.74446291e+11,4.13997156e+10,1.26140747e+10,4.50309612e+09,1.97298531e+09,7.94803913e+08,2.55068825e+08,6.96556857e+07
53219.51388889,1.46001711,2.34155450,-0.86312437,1.52689181e+12,8.10866095e+11,1.74814003e+11,4.14938031e+10,1.26487983e+10,4.51976265e+09,1.98208883e+09,7.99318937e+08,2.56937896e+08,7.02144943e+07
53219.51458333,1.45091851,2.38075935,-0.85423751,1.53058073e+12,8.12735048e+11,1.75201820e+11,4.15920843e+10,1.26843435e+10,4.53650986e+09,1.99113805e+09,8.03751156e+08,2.58727255e+08,7.07342442e+07
53219.51527778,1.44149532,2.41943135,-0.84515947,1.53430400e+12,8.14648234e+11,1.75601590e+11,4.16926706e+10,1.27201777e+10,4.55314409e+09,2.00006078e+09,8.08095883e+08,2.60446794e+08,7.12226700e+07
53219.51597222,1.43175728,2.45757518,-0.83589685,1.53806161e+12,8.16605654e+11,1.76013313e+11,4.17955618e+10,1.27563009e+10,4.56966533e+09,2.00885701e+09,8.12353117e+08,2.62096513e+08,7.16797715e+07
53219.51666667,1.42171443,2.49519557,-0.82645593,1.54186323e+12,8.18589228e+11,1.76431296e+11,4.18998400e+10,1.27924311e+10,4.58602552e+09,2.01751771e+09,8.16513813e+08,2.63686349e+08,7.21125098e+07
53219.51736111,1.41137588,2.53229721,-0.81684329,1.54572118e+12,8.20606184e+11,1.76857364e+11,4.20060123e+10,1.28287634e+10,4.60232077e+09,2.02609696e+09,8.20606563e+08,2.65229216e+08,7.25247520e+07
53219.51805556,1.40075057,2.56888451,-0.80706445,1.54957604e+12,8.22631855e+11,1.77287179e+11,4.21129791e+10,1.28651822e+10,4.61854355e+09,2.03458724e+09,8.24635845e+08,2.66732380e+08,7.29215255e+07
53219.51875000,1.38984728,2.60496202,-0.79712550,1.55341548e+12,8.24659013e+11,1.77718913e+11,4.22202333e+10,1.29014924e+10,4.63459777e+09,2.04293446e+09,8.28573063e+08,2.68182927e+08,7.32989630e+07
53219.51944444,1.37867435,2.64053412,-0.78703196,1.55725035e+12,8.26688602e+11,1.78149863e+11,4.23272310e+10,1.29376421e+10,4.65048250e+09,2.05112869e+09,8.32408294e+08,2.69575313e+08,7.36564844e+07
53219.52013889,1.36723992,2.67560522,-0.77678883,1.56108065e+12,8.28720624e+11,1.78580028e+11,4.24339723e+10,1.29736314e+10,4.66619775e+09,2.05916993e+09,8.36141536e+08,2.70909540e+08,7.39940900e+07
53219.52083333,1.35555154,2.71017956,-0.76640146,1.56491094e+12,8.30752645e+11,1.79010193e+11,4.25407135e+10,1.30096206e+10,4.68191299e+09,2.06721117e+09,8.39874778e+08,2.72243767e+08,7.43316954e+07
53219.52152778,1.34361674,2.74426152,-0.75587487,1.56873381e+12,8.32784439e+11,1.79440587e+11,4.26474196e+10,1.30455027e+10,4.69746710e+09,2.07508378e+09,8.43487388e+08,2.73509157e+08,7.46480314e+07
53219.52222222,1.33144290,2.77785504,-0.74521362,1.57255571e+12,8.34819685e+11,1.79871961e+11,4.27543137e+10,1.30813688e+10,4.71290318e+09,2.08281286e+09,8.46992466e+08,2.74710423e+08,7.49442580e+07
53219.52291667,1.31903707,2.81096434,-0.73442240,1.57635847e+12,8.36850579e+11,1.80303735e+11,4.28612714e+10,1.31172385e+10,4.72814791e+09,2.09033559e+09,8.50351201e+08,2.75836407e+08,7.52203752e+07
53219.52361111,1.30640570,2.84359351,-0.72350578,1.58013564e+12,8.38873441e+11,1.80735157e+11,4.29680697e+10,1.31530208e+10,4.74315820e+09,2.09762688e+09,8.53550490e+08,2.76882400e+08,7.54752229e+07
53219.52430556,1.29355569,2.87574648,-0.71246782,1.58387313e+12,8.40884663e+11,1.81166771e+11,4.30751793e+10,1.31887664e+10,4.75786775e+09,2.10465193e+09,8.56584041e+08,2.77855701e+08,7.57132483e+07
53219.52500000,1.28049300,2.90742702,-0.70131278,1.58757095e+12,8.42884243e+11,1.81598576e+11,4.31826001e+10,1.32244752e+10,4.77227657e+09,2.11141075e+09,8.59451853e+08,2.78756310e+08,7.59344514e+07
53219.52569444,1.26722407,2.93863903,-0.69004473,1.59123067e+12,8.44870196e+11,1.82029976e+11,4.32903129e+10,1.32601880e+10,4.78635636e+09,2.11789454e+09,8.62159400e+08,2.79597060e+08,7.61440529e+07
53219.52638889,1.25375471,2.96938630,-0.67866760,1.59485227e+12,8.46842521e+11,1.82460973e+11,4.33983177e+10,1.32959048e+10,4.80010714e+09,2.12410332e+09,8.64706681e+08,2.80377951e+08,7.63420529e+07
53219.52708333,1.24009072,2.99967243,-0.66718499,1.59847388e+12,8.48814846e+11,1.82891970e+11,4.35063225e+10,1.33316215e+10,4.81385792e+09,2.13031211e+09,8.67253963e+08,2.81158841e+08,7.65400529e+07
53219.52777778,1.22623744,3.02950119,-0.65560051,1.60206547e+12,8.50774823e+11,1.83322162e+11,4.36146027e+10,1.33673497e+10,4.82735613e+09,2.13630431e+09,8.69676164e+08,2.81899238e+08,7.67323488e+07
53219.52847222,1.21220053,3.05887604,-0.64391779,1.60562705e+12,8.52722450e+11,1.83751550e+11,4.37231583e+10,1.34030894e+10,4.84060175e+09,2.14207993e+09,8.71973285e+08,2.82599140e+08,7.69189406e+07
53219.52916667,1.19798515,3.08780057,-0.63214026,1.60914685e+12,8.54654510e+11,1.84178930e+11,4.38316982e+10,1.34387533e+10,4.85366969e+09,2.14770486e+09,8.74184971e+08,2.83277580e+08,7.71046623e+07
53219.52986111,1.18359634,3.11627794,-0.62027122,1.61262488e+12,8.56571002e+11,1.84604302e+11,4.39402225e+10,1.34743416e+10,4.86655994e+09,2.15317911e+09,8.76311220e+08,2.83934556e+08,7.72895138e+07
53219.53055556,1.16903896,3.14431190,-0.60831382,1.61609768e+12,8.58484567e+11,1.85028907e+11,4.40485075e+10,1.35098346e+10,4.87941495e+09,2.15863613e+09,8.78429988e+08,2.84588796e+08,7.74734953e+07
53219.53125000,1.15431787,3.17190529,-0.59627119,1.61953136e+12,8.60378408e+11,1.85450731e+11,4.41563159e+10,1.35450670e+10,4.89209636e+09,2.16396004e+09,8.80480892e+08,2.85226080e+08,7.76545764e+07
53219.53194444,1.13943778,3.19906187,-0.58414631,1.62293115e+12,8.62255451e+11,1.85870542e+11,4.42638869e+10,1.35801340e+10,4.90463938e+09,2.16916806e+09,8.82471416e+08,2.85849142e+08,7.78336272e+07
53219.53263889,1.12440310,3.22578431,-0.57194233,1.62629359e+12,8.64114339e+11,1.86288662e+11,4.43712068e+10,1.36150699e+10,4.91704229e+09,2.17427797e+09,8.84416324e+08,2.86455476e+08,7.80060071e+07
53219.53333333,1.10921820,3.25207622,-0.55966176,1.62961868e+12,8.65955071e+11,1.86705091e+11,4.44782756e+10,1.36498747e+10,4.92930508e+09,2.17928976e+09,8.86315617e+08,2.87045081e+08,7.81717160e+07
53219.53402778,1.09388749,3.27794026,-0.54730773,1.63294376e+12,8.67795805e+11,1.87121520e+11,4.45853444e+10,1.36846795e+10,4.94156787e+09,2.18430155e+09,8.88214910e+08,2.87634687e+08,7.83374250e+07
53219.53472222,1.07841506,3.30337958,-0.53488260,1.63623275e+12,8.69617910e+11,1.87536697e+11,4.46921215e+10,1.37192885e+10,4.95367092e+09,2.18922110e+09,8.90072953e+08,2.88204136e+08,7.84938527e+07
53219.53541667,1.06280481,3.32839701,-0.52238935,1.63948563e+12,8.71421387e+11,1.87950622e+11,4.47986068e+10,1.37537018e+10,4.96561421e+09,2.19404839e+09,8.91889746e+08,2.88753429e+08,7.86409992e+07
53219.53611111,1.04706084,3.35299567,-0.50983017,1.64268501e+12,8.73198614e+11,1.88361073e+11,4.49039458e+10,1.37875569e+10,4.97728725e+09,2.19873893e+09,8.93647787e+08,2.89277251e+08,7.87778010e+07
53219.53680556,1.03118690,3.37717824,-0.49720775,1.64583086e+12,8.74949591e+11,1.88768050e+11,4.50081386e+10,1.38208537e+10,4.98869004e+09,2.20329272e+09,8.95347076e+08,2.89775603e+08,7.89042580e+07
53219.53750000,1.01518678,3.40094755,-0.48452442,1.64897672e+12,8.76700568e+11,1.89175027e+11,4.51123314e+10,1.38541504e+10,5.00009283e+09,2.20784651e+09,8.97046365e+08,2.90273955e+08,7.90307151e+07
53219.53819444,0.99906423,3.42430625,-0.47178255,1.65207910e+12,8.78430243e+11,1.89579327e+11,4.52157190e+10,1.38869781e+10,5.01129945e+09,2.21231513e+09,8.98705482e+08,2.90754306e+08,7.91517581e+07
53219.53888889,0.98282255,3.44725703,-0.45898465,1.65513800e+12,8.80138618e+11,1.89980949e+11,4.53183015e+10,1.39193365e+10,5.02230989e+09,2.21669857e+09,9.00324428e+08,2.91216658e+08,7.92673870e+07
53219.53958333,0.96646519,3.46980239,-0.44613260,1.65819690e+12,8.81846992e+11,1.90382571e+11,4.54208839e+10,1.39516950e+10,5.03332034e+09,2.22108202e+09,9.01943373e+08,2.91679009e+08,7.93830159e+07
53219.54027778,0.94999576,3.49194516,-0.43322875,1.66121649e+12,8.83534767e+11,1.90780538e+11,4.55222587e+10,1.39834337e+10,5.04411913e+09,2.22538730e+09,9.03521660e+08,2.92123261e+08,7.94948744e+07
53219.54097222,0.93341741,3.51368753,-0.42027530,1.66419675e+12,8.85201942e+11,1.91174849e+11,4.56224258e+10,1.40145529e+10,5.05470626e+09,2.22961443e+09,9.05059289e+08,2.92549414e+08,7.96029622e+07
53219.54166667,0.91673343,3.53503233,-0.40727414,1.66712405e+12,8.86841693e+11,1.91562856e+11,4.57204169e+10,1.40446599e+10,5.06494433e+09,2.23371001e+09,9.06536614e+08,2.92952762e+08,7.97060228e+07
53219.54236111,0.89994695,3.55598160,-0.39422762,1.66999840e+12,8.88454020e+11,1.91944559e+11,4.58162319e+10,1.40737550e+10,5.07483335e+09,2.23767403e+09,9.07953633e+08,2.93333305e+08,7.98040560e+07
53219.54305556,0.88306096,3.57653801,-0.38113731,1.67287274e+12,8.90066347e+11,1.92326262e+11,4.59120469e+10,1.41028500e+10,5.08472237e+09,2.24163805e+09,9.09370653e+08,2.93713848e+08,7.99020892e+07
53219.54375000,0.86607845,3.59670360,-0.36800540,1.67571514e+12,8.91660363e+11,1.92703071e+11,4.60060152e+10,1.41311422e+10,5.09431562e+09,2.24548779e+09,9.10743150e+08,2.94081386e+08,7.99977538e+07
53219.54444444,0.84900254,3.61648088,-0.35483378,1.67852560e+12,8.93236069e+11,1.93074984e+11,4.60981366e+10,1.41586317e+10,5.10361309e+09,2.24922327e+09,9.12071124e+08,2.94435919e+08,8.00910497e+07
53219.54513889,0.83183576,3.63587189,-0.34162434,1.68133605e+12,8.94811774e+11,1.93446898e+11,4.61902581e+10,1.41861212e+10,5.11291057e+09,2.25295874e+09,9.13399099e+08,2.94790452e+08,8.01843456e+07
53219.54583333,0.81458124,3.65487899,-0.32837864,1.68411296e+12,8.96368229e+11,1.93813288e+11,4.62803606e+10,1.42128396e+10,5.12189603e+09,2.25656295e+09,9.14683187e+08,2.95136501e+08,8.02762880e+07
