# Legacy Model output file: ../../unitTests/Legacy/CRRquiet_NatEpoch_Diff.CRRESPRO.output_mean_flux.txt
# Irene Software Version:  1.58.001
#
# Model type:               CRRESPRO
# Particle species:         H+
# Flux type:                1PtDiff
# Flux direction:           Omnidirectional
# Environment settings:     Fixed Epoch; unshifted SAA; Activity Level: Quiet
# Energy levels (MeV):       1.5 2.1 2.5 2.9 3.6 4.3 5.7 6.8 8.5 9.7 10.7 13.2 16.9 19.4 26.3 30.9 36.3 41.1 47 55 65.7 81.3
#
# Time format:              Modified Julian Date
# Coordinate system:        GEI (Geocentric Equatorial Inertial) Cartesian in Earth radii
# Data Delimiter:           comma
#
# datetime(mjd),posx(Re),posy(Re),posz(Re),flux,flux,flux,flux,flux,flux,flux,flux,flux,flux,flux,flux,flux,flux,flux,flux,flux,flux,flux,flux,flux,flux(#/cm^2/s/MeV)
53219.44583333,-1.57318700,0.14548076,1.10379002,3.76658719e+05,1.64233359e+05,9.18085703e+04,4.90142148e+04,1.98540273e+04,7.34125879e+03,1.66082080e+03,4.43798553e+02,1.11671494e+02,4.53004799e+01,2.41388416e+01,1.08960428e+01,3.84662700e+00,1.79093003e+00,1.75001597e+00,1.09848702e+00,4.85601991e-01,5.61420023e-01,2.90131003e-01,2.46904999e-01,8.74050036e-02,7.30440021e-02
53219.44652778,-1.54928930,0.09334851,1.08385642,3.44887750e+05,1.59657250e+05,9.20653359e+04,5.12701758e+04,2.15120078e+04,8.31135938e+03,1.90863074e+03,5.35024048e+02,1.30993286e+02,5.35008392e+01,3.10937233e+01,1.45246735e+01,4.91853523e+00,2.50395799e+00,2.01494503e+00,1.36362004e+00,1.21138203e+00,7.29885995e-01,4.45261002e-01,4.75986004e-01,1.83908999e-01,1.22023001e-01
53219.44722222,-1.52412465,0.04114044,1.06303585,3.05555688e+05,1.52312594e+05,9.01374688e+04,5.25764609e+04,2.25749219e+04,9.01993555e+03,2.20841284e+03,6.21658081e+02,1.60349136e+02,6.98299789e+01,4.16727028e+01,1.84968929e+01,6.57186508e+00,3.05873799e+00,2.75313592e+00,1.72421598e+00,1.51062500e+00,9.54546988e-01,5.95265985e-01,7.86198974e-01,3.36620003e-01,1.34808004e-01
53219.44791667,-1.49764330,-0.01110277,1.04129599,2.25147750e+05,1.31478000e+05,8.26229688e+04,5.01515781e+04,2.30714512e+04,9.89073242e+03,2.69124951e+03,8.07393250e+02,2.28171432e+02,1.10029327e+02,6.75204697e+01,3.29382591e+01,1.26471434e+01,6.36252022e+00,4.78373909e+00,2.88621712e+00,2.85554600e+00,1.49436998e+00,9.98776019e-01,1.21904397e+00,8.29923987e-01,3.25776011e-01
53219.44861111,-1.46979297,-0.06333548,1.01860340,1.86806375e+05,1.16186578e+05,7.37330703e+04,4.53618477e+04,2.18144648e+04,9.48081836e+03,2.79231274e+03,8.80753052e+02,2.64330261e+02,1.36607605e+02,8.39720001e+01,4.31926537e+01,1.80730438e+01,8.54722500e+00,5.97461987e+00,3.90954089e+00,3.51186705e+00,1.90575302e+00,1.32245398e+00,1.56170201e+00,1.21798396e+00,5.15628994e-01
53219.44930556,-1.44051968,-0.11550618,0.99492356,2.40082891e+05,1.61113188e+05,1.05056695e+05,6.78958359e+04,3.34207656e+04,1.54028604e+04,4.78640186e+03,1.56089282e+03,4.78321899e+02,2.38043610e+02,1.48598053e+02,7.42144165e+01,2.79045963e+01,1.40596018e+01,9.13624668e+00,5.78273678e+00,5.18902302e+00,2.88899589e+00,1.96482098e+00,2.35321498e+00,1.86087203e+00,9.06126976e-01
53219.45000000,-1.40976661,-0.16755776,0.97022084,1.82422812e+05,1.29455602e+05,8.55284609e+04,5.66192344e+04,2.84065078e+04,1.35959385e+04,4.76725439e+03,1.68355273e+03,5.96956665e+02,3.19301758e+02,2.09201721e+02,1.08247299e+02,4.31385536e+01,2.08361855e+01,1.37809830e+01,8.69086933e+00,7.46905279e+00,3.87978911e+00,2.66477299e+00,3.13037205e+00,2.67753100e+00,1.40274000e+00
53219.45069444,-1.37747551,-0.21942601,0.94445850,1.30305945e+05,9.75896016e+04,6.53032539e+04,4.39527891e+04,2.31331992e+04,1.18453418e+04,5.06638232e+03,1.89828516e+03,7.88942383e+02,4.68266571e+02,3.09472198e+02,1.70844894e+02,6.95376511e+01,3.18549004e+01,2.08361702e+01,1.24889135e+01,9.82426357e+00,5.36924601e+00,3.35720706e+00,4.09322405e+00,3.53329897e+00,1.87995005e+00
53219.45138889,-1.34358582,-0.27103874,0.91759873,8.59667031e+04,6.71139375e+04,4.67727773e+04,3.26403906e+04,1.81772148e+04,1.03036846e+04,5.54245557e+03,2.30212036e+03,1.14884924e+03,7.14343628e+02,5.06085083e+02,2.89208405e+02,1.14539261e+02,5.47427711e+01,3.41512070e+01,2.01355286e+01,1.42812595e+01,7.56523418e+00,4.67706299e+00,5.44091702e+00,4.39331913e+00,2.52991104e+00
53219.45208333,-1.30803538,-0.32231589,0.88960353,2.92349922e+04,2.59302246e+04,1.93151660e+04,1.61863564e+04,1.14465977e+04,8.72613770e+03,7.87842871e+03,4.02178711e+03,2.63350977e+03,1.84504626e+03,1.37050354e+03,8.35817383e+02,3.51908539e+02,1.62383942e+02,1.00421951e+02,5.82970085e+01,3.90461807e+01,1.79387493e+01,1.09282808e+01,1.11810484e+01,9.14921474e+00,4.89316082e+00
53219.45277778,-1.27076030,-0.37316706,0.86043398,1.52570908e+04,1.54877031e+04,1.24680869e+04,1.15648555e+04,9.71954688e+03,8.53015137e+03,9.15464551e+03,5.07076465e+03,3.67930981e+03,2.71368018e+03,2.05822046e+03,1.31616138e+03,5.78698853e+02,2.70752441e+02,1.67770386e+02,1.00769905e+02,6.62320862e+01,2.96829433e+01,1.81715546e+01,1.87132797e+01,1.42309456e+01,7.76785707e+00
53219.45347222,-1.23169623,-0.42349196,0.83005148,1.65353516e+04,1.42994854e+04,1.14322197e+04,1.19822510e+04,1.10856836e+04,1.04785312e+04,1.24439121e+04,6.95243262e+03,5.53512109e+03,4.28157520e+03,3.29075195e+03,2.17599463e+03,1.00709247e+03,4.82208344e+02,3.00398071e+02,1.84357620e+02,1.20704514e+02,5.53176575e+01,3.34441833e+01,3.44376907e+01,2.68095779e+01,1.54535732e+01
53219.45416667,-1.19077756,-0.47317805,0.79841772,1.04672979e+04,1.02021074e+04,9.48495703e+03,1.02754883e+04,1.03920547e+04,1.00709102e+04,1.25822793e+04,9.20404688e+03,6.37304346e+03,5.15397412e+03,4.08730273e+03,2.82382349e+03,1.38231421e+03,6.76117188e+02,4.35839996e+02,2.74296692e+02,1.82325607e+02,8.46291351e+01,5.17910881e+01,5.50299683e+01,4.38766670e+01,2.65248756e+01
53219.45486111,-1.14793963,-0.52210039,0.76549520,5.19211816e+03,5.52065967e+03,5.71381201e+03,6.28277686e+03,6.51334717e+03,6.38935303e+03,8.14404492e+03,6.63060889e+03,4.62455811e+03,4.11773926e+03,3.36014575e+03,2.53409961e+03,1.37325293e+03,7.32588013e+02,5.08042053e+02,3.30300110e+02,2.37833618e+02,1.22218071e+02,8.05635910e+01,9.37219620e+01,8.79047318e+01,5.65131950e+01
53219.45555556,-1.10311856,-0.57011929,0.73124827,6.12156494e+03,6.61865381e+03,6.95474512e+03,8.13051465e+03,8.26210645e+03,7.88164209e+03,7.44131543e+03,7.33501465e+03,6.32018066e+03,4.91716064e+03,4.01836108e+03,3.15045190e+03,1.76991772e+03,9.69383972e+02,6.76830688e+02,4.61856659e+02,3.42924103e+02,1.80377945e+02,1.23845238e+02,1.48762146e+02,1.42550385e+02,9.61787491e+01
53219.45625000,-1.05625298,-0.61707998,0.69564415,4.79597217e+03,4.95218066e+03,3.93379907e+03,4.51907080e+03,4.67239502e+03,4.59471436e+03,5.26662842e+03,5.19680371e+03,4.42032178e+03,2.71378540e+03,2.20993604e+03,1.77329456e+03,1.05403235e+03,6.18043335e+02,4.68631256e+02,3.41623291e+02,2.89386566e+02,1.64766434e+02,1.22415062e+02,1.53737442e+02,1.60382324e+02,1.09029015e+02
53219.45694444,-1.00728528,-0.66281077,0.65865331,3.08244043e+03,3.22298682e+03,3.12371582e+03,3.52545020e+03,3.68780078e+03,3.57589038e+03,3.39110400e+03,3.24222290e+03,2.67098584e+03,1.97397314e+03,1.60580042e+03,1.32632996e+03,8.29172791e+02,5.21862366e+02,4.20440063e+02,3.28565033e+02,3.05274200e+02,1.86693024e+02,1.43817734e+02,1.79964371e+02,1.92982330e+02,1.36986588e+02
53219.45763889,-0.95616367,-0.70712236,0.62025176,4.64355591e+02,4.17406372e+02,3.49631439e+02,4.01550537e+02,3.42289093e+02,3.26641998e+02,3.07537140e+02,2.88038055e+02,2.28580734e+02,1.68262985e+02,1.36623978e+02,1.29075287e+02,1.09876534e+02,9.98085938e+01,1.21055756e+02,1.13532936e+02,1.32679321e+02,8.84588776e+01,7.45750198e+01,9.70142365e+01,1.09348885e+02,8.17259521e+01
53219.45833333,-0.90284452,-0.74980632,0.58042237,7.98717224e+02,5.09024719e+02,2.92718842e+02,2.20631561e+02,1.69536362e+02,1.27195824e+02,1.95529846e+02,2.06109818e+02,1.83648697e+02,8.33157043e+01,6.07661171e+01,6.32812843e+01,6.84931259e+01,7.29714661e+01,1.06240501e+02,1.02598457e+02,1.26021034e+02,9.41516571e+01,7.42920837e+01,1.00452621e+02,1.21142174e+02,9.20550919e+01
53219.45902778,-0.84729439,-0.79063505,0.53915605,5.27217712e+02,3.00871765e+02,2.08988663e+02,1.64519699e+02,1.03773422e+02,7.92132187e+01,1.01293343e+02,1.09774208e+02,9.70780640e+01,5.59738045e+01,4.13944473e+01,4.71927376e+01,5.06916924e+01,5.54472656e+01,7.87383041e+01,8.23377304e+01,1.11161713e+02,7.65859451e+01,6.25407295e+01,8.73299179e+01,1.01876526e+02,7.61351547e+01
53219.45972222,-0.78949397,-0.82936103,0.49645530,1.55916855e+02,7.32574615e+01,6.29395180e+01,2.76873894e+01,2.42827282e+01,1.82851734e+01,1.50948315e+01,1.66122799e+01,1.52267895e+01,1.39623699e+01,1.00540962e+01,1.07811623e+01,9.31271458e+00,1.21796741e+01,2.31133404e+01,1.83103065e+01,2.70377140e+01,1.57340050e+01,1.20071478e+01,2.02415848e+01,2.06669312e+01,1.61181889e+01
53219.46041667,-0.72944155,-0.86571776,0.45233551,5.24402809e+00,4.83880901e+00,1.65203896e+01,4.01753008e-01,7.91780996e+00,5.18571901e+00,3.11938691e+00,3.74796391e+00,4.23526478e+00,4.06963778e+00,3.13577294e+00,4.06855392e+00,2.96233106e+00,3.88470101e+00,6.32035303e+00,5.82831097e+00,8.72383690e+00,5.71980906e+00,4.34570885e+00,6.35052776e+00,7.64325190e+00,5.51059484e+00
53219.46111111,-0.66715658,-0.89942099,0.40682854,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.46180556,-0.60268442,-0.93017140,0.35998509,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.46250000,-0.53610089,-0.95765805,0.31187783,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.46319444,-0.46751617,-0.98156438,0.26260375,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.46388889,-0.39707936,-1.00157568,0.21228717,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.46458333,-0.32498038,-1.01738746,0.16108002,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.46527778,-0.25145232,-1.02871673,0.10916311,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.46597222,-0.17676953,-1.03531266,0.05674394,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.46666667,-0.10124561,-1.03696980,0.00405481,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.46736111,-0.02522602,-1.03353780,-0.04865331,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.46805556,0.05091867,-1.02493141,-0.10111643,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.46875000,0.12680531,-1.01113715,-0.15306583,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.46944444,0.20204906,-0.99221497,-0.20423672,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.47013889,0.27627637,-0.96829734,-0.25437688,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.47083333,0.34913658,-0.93958344,-0.30325418,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.47152778,0.42031187,-0.90633020,-0.35066330,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.47222222,0.48952505,-0.86884025,-0.39643034,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.47291667,0.55654335,-0.82744962,-0.44041468,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.47361111,0.62118125,-0.78251491,-0.48250973,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.47430556,0.68329922,-0.73440090,-0.52264189,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.47500000,0.74280073,-0.68347030,-0.56076752,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.47569444,0.79962864,-0.63007581,-0.59686951,2.25823212e+02,2.42252655e+02,2.22324295e+02,2.61102142e+02,2.73180664e+02,2.52936737e+02,2.66498444e+02,2.67693665e+02,2.37114761e+02,2.10750687e+02,1.72611084e+02,1.36981445e+02,7.70938034e+01,4.45628853e+01,3.41162758e+01,2.45288048e+01,2.00650425e+01,1.15989609e+01,8.01426220e+00,1.11659575e+01,1.02174072e+01,7.20237494e+00
53219.47638889,0.85376036,-0.57455299,-0.63095398,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.47708333,0.90520185,-0.51721638,-0.66304558,2.78673187e+02,3.04236084e+02,3.81249146e+02,3.98022491e+02,4.25106323e+02,3.89834686e+02,4.90050964e+02,4.40409607e+02,4.07881897e+02,3.65578613e+02,2.87658356e+02,2.18391510e+02,1.15763123e+02,6.37545967e+01,4.43973351e+01,2.97247829e+01,2.31467361e+01,1.15942755e+01,7.69187689e+00,9.24196815e+00,8.69069195e+00,5.31512022e+00
53219.47777778,0.95398324,-0.45835698,-0.69318433,2.78673187e+02,3.04236084e+02,3.81249146e+02,3.98022491e+02,4.25106323e+02,3.89834686e+02,4.90050964e+02,4.40409607e+02,4.07881897e+02,3.65578613e+02,2.87658356e+02,2.18391510e+02,1.15763123e+02,6.37545967e+01,4.43973351e+01,2.97247829e+01,2.31467361e+01,1.15942755e+01,7.69187689e+00,9.24196815e+00,8.69069195e+00,5.31512022e+00
53219.47847222,1.00015350,-0.39824021,-0.72142187,4.12771942e+02,4.79047882e+02,6.44022766e+02,6.97753296e+02,7.58729004e+02,6.65259460e+02,8.24499939e+02,8.41709900e+02,5.78710815e+02,4.71221832e+02,3.72029480e+02,2.58728821e+02,1.28905838e+02,6.59331512e+01,4.38755493e+01,2.82065773e+01,2.00974483e+01,1.00596533e+01,6.20914793e+00,7.08057308e+00,5.86200619e+00,3.71798396e+00
53219.47916667,1.04377590,-0.33710667,-0.74781784,2.27583423e+03,2.20735059e+03,2.69370483e+03,2.89063867e+03,2.68859863e+03,2.56611279e+03,2.99463965e+03,1.84151611e+03,1.45052515e+03,1.14090723e+03,8.76445374e+02,5.87806335e+02,2.75260376e+02,1.36305435e+02,8.63471146e+01,5.41749268e+01,3.59081306e+01,1.71239815e+01,1.05449820e+01,1.08164282e+01,8.95733356e+00,5.05748081e+00
53219.47986111,1.08492482,-0.27517202,-0.77243832,5.18642578e+03,5.44294238e+03,4.49137354e+03,4.13370312e+03,3.67763574e+03,3.35485205e+03,3.67442090e+03,2.19510327e+03,1.60436108e+03,1.19070654e+03,9.09141602e+02,5.86481812e+02,2.61115753e+02,1.25126114e+02,7.85012207e+01,4.81538963e+01,3.29231567e+01,1.49195662e+01,9.17838669e+00,9.55209732e+00,7.32028484e+00,3.94588399e+00
53219.48055556,1.12368204,-0.21262886,-0.79535268,5.18642578e+03,5.44294238e+03,4.49137354e+03,4.13370312e+03,3.67763574e+03,3.35485205e+03,3.67442090e+03,2.19510327e+03,1.60436108e+03,1.19070654e+03,9.09141602e+02,5.86481812e+02,2.61115753e+02,1.25126114e+02,7.85012207e+01,4.81538963e+01,3.29231567e+01,1.49195662e+01,9.17838669e+00,9.55209732e+00,7.32028484e+00,3.94588399e+00
53219.48125000,1.16013420,-0.14964779,-0.81663282,1.03324277e+04,9.48674121e+03,7.20915479e+03,6.22849268e+03,4.56137305e+03,3.70023633e+03,3.54768530e+03,1.92080310e+03,1.28088196e+03,9.02537476e+02,6.78142029e+02,4.20135681e+02,1.80430054e+02,8.42776184e+01,5.27521820e+01,3.10909595e+01,2.21771450e+01,9.92553997e+00,6.30346107e+00,6.43241119e+00,5.34063196e+00,2.73076606e+00
53219.48194444,1.19437045,-0.08637933,-0.83635045,1.67591816e+04,1.53083711e+04,1.14810244e+04,9.90681348e+03,7.13674268e+03,5.69089014e+03,5.42708643e+03,2.82810571e+03,1.86393164e+03,1.31379626e+03,9.79287720e+02,6.02822021e+02,2.56399109e+02,1.19107918e+02,7.37413254e+01,4.31807671e+01,2.98350792e+01,1.37560539e+01,8.49249554e+00,8.52473259e+00,7.27105379e+00,3.73718095e+00
53219.48263889,1.22648104,-0.02295580,-0.85457732,3.07176309e+04,2.55290020e+04,1.79722324e+04,1.36305156e+04,8.62086523e+03,5.91025439e+03,4.64239746e+03,2.14236914e+03,1.29311963e+03,8.73274414e+02,6.37591187e+02,3.80301880e+02,1.56411118e+02,7.13733215e+01,4.52285576e+01,2.57173538e+01,1.89962406e+01,8.82323265e+00,5.67514181e+00,6.09821796e+00,5.04033899e+00,2.44473410e+00
53219.48333333,1.25655591,0.04050697,-0.87138357,3.07176309e+04,2.55290020e+04,1.79722324e+04,1.36305156e+04,8.62086523e+03,5.91025439e+03,4.64239746e+03,2.14236914e+03,1.29311963e+03,8.73274414e+02,6.37591187e+02,3.80301880e+02,1.56411118e+02,7.13733215e+01,4.52285576e+01,2.57173538e+01,1.89962406e+01,8.82323265e+00,5.67514181e+00,6.09821796e+00,5.04033899e+00,2.44473410e+00
53219.48402778,1.28468358,0.10390821,-0.88683749,5.26442383e+04,4.30611602e+04,3.03249414e+04,2.28985117e+04,1.41277666e+04,9.11738867e+03,6.54990039e+03,2.99923926e+03,1.73884546e+03,1.16245532e+03,8.42485962e+02,4.96159943e+02,2.02388840e+02,9.26071167e+01,5.69895020e+01,3.20926819e+01,2.29772072e+01,1.10172777e+01,7.09607410e+00,7.45471621e+00,6.01741219e+00,3.21602893e+00
53219.48472222,1.31095037,0.16715988,-0.90100515,8.59667031e+04,6.71139375e+04,4.67727773e+04,3.26403906e+04,1.81772148e+04,1.03036846e+04,5.54245557e+03,2.30212036e+03,1.14884924e+03,7.14343628e+02,5.06085083e+02,2.89208405e+02,1.14539261e+02,5.47427711e+01,3.41512070e+01,2.01355286e+01,1.42812595e+01,7.56523418e+00,4.67706299e+00,5.44091702e+00,4.39331913e+00,2.52991104e+00
53219.48541667,1.33543995,0.23018568,-0.91394965,1.10639227e+05,8.66170625e+04,6.04602227e+04,4.22331094e+04,2.33954629e+04,1.30684688e+04,6.70953857e+03,2.77043433e+03,1.34673621e+03,8.26453918e+02,5.81165344e+02,3.29115875e+02,1.29356644e+02,6.20651855e+01,3.79380341e+01,2.24133854e+01,1.57457495e+01,8.50284863e+00,5.18548107e+00,6.14160013e+00,5.02196121e+00,2.92572093e+00
53219.48611111,1.35823299,0.29292002,-0.92573173,1.66908234e+05,1.25273469e+05,8.42606172e+04,5.68395586e+04,2.99319316e+04,1.51460703e+04,6.23489209e+03,2.31387305e+03,9.30665588e+02,5.37981506e+02,3.52902435e+02,1.92068604e+02,7.72696915e+01,3.55013275e+01,2.31609116e+01,1.35948353e+01,1.06855574e+01,5.94142914e+00,3.71250010e+00,4.50791407e+00,3.97337294e+00,2.21163511e+00
53219.48680556,1.37940718,0.35530591,-0.93640900,1.66908234e+05,1.25273469e+05,8.42606172e+04,5.68395586e+04,2.99319316e+04,1.51460703e+04,6.23489209e+03,2.31387305e+03,9.30665588e+02,5.37981506e+02,3.52902435e+02,1.92068604e+02,7.72696915e+01,3.55013275e+01,2.31609116e+01,1.35948353e+01,1.06855574e+01,5.94142914e+00,3.71250010e+00,4.50791407e+00,3.97337294e+00,2.21163511e+00
