# Legacy Model output file: ../../unitTests/Legacy/Ax8max_atEpoch_Intg.AP8.output_mean_flux.txt
# Irene Software Version:  1.58.001
#
# Model type:               AP8
# Particle species:         H+
# Flux type:                Integral
# Flux direction:           Omnidirectional
# Environment settings:     Current Epoch; Activity Level: Max
# Energy levels (MeV):       0.1 0.2 0.4 0.6 0.8 1 2 4 6 8 10 15 20 30 50 60 80 100 150 200 250
#
# Time format:              Modified Julian Date
# Coordinate system:        GEI (Geocentric Equatorial Inertial) Cartesian in Earth radii
# Data Delimiter:           comma
#
# datetime(mjd),posx(Re),posy(Re),posz(Re),flux,flux,flux,flux,flux,flux,flux,flux,flux,flux,flux,flux,flux,flux,flux,flux,flux,flux,flux,flux,flux(#/cm^2/s)
53219.01666667,1.48949758,2.20295831,-0.90262557,6.30785840e+07,3.28803760e+07,1.23568560e+07,4.86496700e+06,2.10825250e+06,1.00669019e+06,3.41595117e+04,4.27319824e+02,2.48374920e+01,2.94983029e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.01736111,1.48158981,2.24399485,-0.89462001,6.39346880e+07,3.36569920e+07,1.25764440e+07,4.98746400e+06,2.15775925e+06,1.03030694e+06,3.39447930e+04,4.13434692e+02,2.35277348e+01,2.75293255e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.01805556,1.47332072,2.28448440,-0.88639597,6.46735400e+07,3.43655480e+07,1.27677360e+07,5.09981950e+06,2.21501650e+06,1.05460162e+06,3.38518555e+04,3.97654053e+02,2.21419888e+01,2.54625010e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.01875000,1.46470178,2.32443150,-0.87796145,6.53364440e+07,3.50277800e+07,1.29398840e+07,5.20614800e+06,2.26960800e+06,1.08167362e+06,3.39321250e+04,3.81870911e+02,2.08065796e+01,2.35551715e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.01944444,1.45574413,2.36384103,-0.86932383,6.59135920e+07,3.56345920e+07,1.32222240e+07,5.30479950e+06,2.32060425e+06,1.11069712e+06,3.40471797e+04,3.66043610e+02,1.95192699e+01,2.16310287e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.02013889,1.44645844,2.40271786,-0.86049017,6.63869200e+07,3.61874520e+07,1.35841300e+07,5.39518750e+06,2.36793925e+06,1.13737438e+06,3.41950078e+04,3.50464172e+02,1.82880974e+01,1.97012401e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.02083333,1.43685460,2.44106636,-0.85146738,6.61413720e+07,3.64853120e+07,1.37965200e+07,5.42868300e+06,2.38961450e+06,1.14306800e+06,3.39595547e+04,3.35948181e+02,1.71033707e+01,1.86385787e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.02152778,1.42694265,2.47889157,-0.84226174,6.58413320e+07,3.67252920e+07,1.39854550e+07,5.45281700e+06,2.40605850e+06,1.14608412e+06,3.36105000e+04,3.21552216e+02,1.59895267e+01,1.76099205e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.02222222,1.41673201,2.51619773,-0.83287968,6.55624480e+07,3.69425880e+07,1.41670200e+07,5.47455650e+06,2.42087650e+06,1.14855825e+06,3.32427930e+04,3.08518127e+02,1.50150213e+01,1.67218792e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.02291667,1.40623164,2.55298955,-0.82332732,6.51571360e+07,3.70687040e+07,1.43074710e+07,5.48031800e+06,2.42698700e+06,1.14636988e+06,3.26891289e+04,2.94429291e+02,1.40240011e+01,1.59791374e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
