# Irene Model output file: ../../unitTests/Legacy/Ax8max_NatEpochSaa_Intg.AE8.output_mean_fluence.txt
# Irene Software Version:  1.58.001
#
# Model type:               AE8
# Particle species:         e-
# Flux type:                Integral
# Flux direction:           Omnidirectional
# Environment settings:     Fixed Epoch; SAA Shifted; Activity Level: Max
# Energy levels (MeV):       0.04 0.07 0.1 0.25 0.5 0.75 1 1.5 2 2.5 3 3.5 4 4.5 5 5.5 6 6.5 7 7.5 8
#
# Accumulation mode:        Cumulative
#
# Time format:              Modified Julian Date
# Coordinate system:        GEI (Geocentric Equatorial Inertial) Cartesian in Earth radii
# Data Delimiter:           comma
#
# datetime(mjd),posx(Re),posy(Re),posz(Re),fluence,fluence,fluence,fluence,fluence,fluence,fluence,fluence,fluence,fluence,fluence,fluence,fluence,fluence,fluence,fluence,fluence,fluence,fluence,fluence,fluence(#/cm^2)
53219.02083333,1.43685460,2.44106636,-0.85146738,5.30782619e+10,4.15186881e+10,3.24776068e+10,1.27452170e+10,5.78277683e+09,3.28761060e+09,2.13107143e+09,1.10302837e+09,5.17076048e+08,2.57402423e+08,1.09334190e+08,4.35108792e+07,1.46453948e+07,4.16014308e+06,1.04437412e+06,2.17353531e+05,3.59275891e+04,6.26319801e+03,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.02152778,1.42694265,2.47889157,-0.84226174,5.56323524e+10,4.35230607e+10,3.40505765e+10,1.33907152e+10,6.07400207e+09,3.45153878e+09,2.23876014e+09,1.15706488e+09,5.42451008e+08,2.70195311e+08,1.14422957e+08,4.54497697e+07,1.52641115e+07,4.33231824e+06,1.08420063e+06,2.25086897e+05,3.71425689e+04,6.44042625e+03,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.02222222,1.41673201,2.51619773,-0.83287968,5.82312559e+10,4.55625115e+10,3.56510045e+10,1.40495127e+10,6.37135806e+09,3.61879984e+09,2.34872557e+09,1.21195726e+09,5.68287073e+08,2.83227571e+08,1.19584571e+08,4.74100041e+07,1.58869399e+07,4.50545422e+06,1.12403437e+06,2.32784924e+05,3.83505108e+04,6.61396111e+03,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.02291667,1.40623164,2.55298955,-0.82332732,6.08738361e+10,4.76361482e+10,3.72781904e+10,1.47213348e+10,6.67472209e+09,3.78932365e+09,2.46092246e+09,1.26768134e+09,5.94573042e+08,2.96493587e+08,1.24816774e+08,4.93907626e+07,1.65136559e+07,4.67949224e+06,1.16386717e+06,2.40447332e+05,3.95514343e+04,6.78396197e+03,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.02361111,1.39545046,2.58927141,-0.81361047,6.35591858e+10,4.97432560e+10,3.89315703e+10,1.54060203e+10,6.98402648e+09,3.96306763e+09,2.57532620e+09,1.32421522e+09,6.21300413e+08,3.09989295e+08,1.30117292e+08,5.13910391e+07,1.71438994e+07,4.85433033e+06,1.20367478e+06,2.48069655e+05,4.07446571e+04,6.95040347e+03,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.02430556,1.38439666,2.62504771,-0.80373478,6.62866534e+10,5.18833183e+10,4.06107340e+10,1.61035357e+10,7.29926575e+09,4.14002017e+09,2.69193528e+09,1.38153944e+09,6.48463715e+08,3.23712391e+08,1.35483848e+08,5.34096335e+07,1.77771700e+07,5.02982237e+06,1.24341689e+06,2.55643334e+05,4.19288162e+04,7.11309403e+03,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.02500000,1.37307870,2.66032286,-0.79370542,6.90555321e+10,5.40557778e+10,4.23152417e+10,1.68137690e+10,7.62039421e+09,4.32015114e+09,2.81073311e+09,1.43963640e+09,6.76056420e+08,3.37659808e+08,1.40914593e+08,5.54457131e+07,1.84131699e+07,5.20588445e+06,1.28307409e+06,2.63164969e+05,4.31034013e+04,7.27203982e+03,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.02569444,1.36150411,2.69510108,-0.78352791,7.18647612e+10,5.62598007e+10,4.40444399e+10,1.75364525e+10,7.94729124e+09,4.50339240e+09,2.93167537e+09,1.49848415e+09,7.04067952e+08,3.51826208e+08,1.46407516e+08,5.74985948e+07,1.90517349e+07,5.38247547e+06,1.32264346e+06,2.70635425e+05,4.42686144e+04,7.42742087e+03,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.02638889,1.34968075,2.72938677,-0.77320693,7.47135417e+10,5.84947573e+10,4.57978326e+10,1.82714471e+10,8.27989872e+09,4.68970696e+09,3.05474087e+09,1.55806337e+09,7.32490848e+08,3.66208020e+08,1.51960630e+08,5.95674099e+07,1.96925641e+07,5.55951088e+06,1.36210600e+06,2.78051446e+05,4.54239709e+04,7.57924603e+03,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.02708333,1.33761568,2.76318386,-0.76274752,7.76016556e+10,6.07604638e+10,4.75752646e+10,1.90190362e+10,8.61836830e+09,4.87915902e+09,3.17998742e+09,1.61835462e+09,7.61325580e+08,3.80806654e+08,1.57570913e+08,6.16500897e+07,2.03346531e+07,5.73668987e+06,1.40136964e+06,2.85391983e+05,4.65660522e+04,7.72687445e+03,0.00000000e+00,0.00000000e+00,0.00000000e+00
