# Legacy Model output file: ../../unitTests/Legacy/CRRactive_atEpoch_Diff.CRRESPRO.output_mean_flux.txt
# Irene Software Version:  1.58.001
#
# Model type:               CRRESPRO
# Particle species:         H+
# Flux type:                1PtDiff
# Flux direction:           Omnidirectional
# Environment settings:     Current Epoch; Activity Level: Active
# Energy levels (MeV):       1.5 2.1 2.5 2.9 3.6 4.3 5.7 6.8 8.5 9.7 10.7 13.2 16.9 19.4 26.3 30.9 36.3 41.1 47 55 65.7 81.3
#
# Time format:              Modified Julian Date
# Coordinate system:        GEI (Geocentric Equatorial Inertial) Cartesian in Earth radii
# Data Delimiter:           comma
#
# datetime(mjd),posx(Re),posy(Re),posz(Re),flux,flux,flux,flux,flux,flux,flux,flux,flux,flux,flux,flux,flux,flux,flux,flux,flux,flux,flux,flux,flux,flux(#/cm^2/s/MeV)
53219.40069444,-1.68015036,2.82997520,1.34790871,1.88004082e+04,2.00128284e+03,6.92800110e+02,1.27683533e+02,4.26718407e+01,6.33084917e+00,0.00000000e+00,1.71542001e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.40138889,-1.69036853,2.80043712,1.35315514,2.35897949e+04,2.55818164e+03,8.37053040e+02,2.03932602e+02,4.96195793e+01,9.79421711e+00,0.00000000e+00,1.68527198e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.40208333,-1.70037528,2.77054872,1.35823236,2.35897949e+04,2.55818164e+03,8.37053040e+02,2.03932602e+02,4.96195793e+01,9.79421711e+00,0.00000000e+00,1.68527198e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.40277778,-1.71016637,2.74030873,1.36313709,2.35897949e+04,2.55818164e+03,8.37053040e+02,2.03932602e+02,4.96195793e+01,9.79421711e+00,0.00000000e+00,1.68527198e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.40347222,-1.71973710,2.70971591,1.36786618,2.35897949e+04,2.55818164e+03,8.37053040e+02,2.03932602e+02,4.96195793e+01,9.79421711e+00,0.00000000e+00,1.68527198e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.40416667,-1.72908322,2.67876899,1.37241666,2.90175918e+04,3.40041943e+03,1.06395374e+03,2.77568207e+02,6.59466782e+01,1.23071728e+01,0.00000000e+00,1.71464705e+00,2.51791000e-01,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.40486111,-1.73819987,2.64746673,1.37678491,2.90175918e+04,3.40041943e+03,1.06395374e+03,2.77568207e+02,6.59466782e+01,1.23071728e+01,0.00000000e+00,1.71464705e+00,2.51791000e-01,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.40555556,-1.74708234,2.61580770,1.38096748,2.90175918e+04,3.40041943e+03,1.06395374e+03,2.77568207e+02,6.59466782e+01,1.23071728e+01,0.00000000e+00,1.71464705e+00,2.51791000e-01,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.40625000,-1.75572577,2.58379065,1.38496123,2.90175918e+04,3.40041943e+03,1.06395374e+03,2.77568207e+02,6.59466782e+01,1.23071728e+01,0.00000000e+00,1.71464705e+00,2.51791000e-01,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.40694444,-1.76412497,2.55141449,1.38876224,3.62483008e+04,4.16756445e+03,1.45046497e+03,3.90486969e+02,8.76353836e+01,1.63285370e+01,6.59686983e-01,2.37582302e+00,6.77625000e-01,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.40763889,-1.77227477,2.51867749,1.39236674,3.62483008e+04,4.16756445e+03,1.45046497e+03,3.90486969e+02,8.76353836e+01,1.63285370e+01,6.59686983e-01,2.37582302e+00,6.77625000e-01,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.40833333,-1.78016983,2.48557870,1.39577128,2.70575918e+04,3.02660107e+03,1.09219897e+03,3.05036285e+02,7.12907867e+01,1.14795923e+01,0.00000000e+00,2.02986407e+00,4.92774010e-01,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.40902778,-1.78780481,2.45211640,1.39897162,3.41424961e+04,4.19706152e+03,1.44571313e+03,3.76752533e+02,8.54830246e+01,1.45484838e+01,0.00000000e+00,2.24144793e+00,7.53964007e-01,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.40972222,-1.79517375,2.41828965,1.40196384,3.41424961e+04,4.19706152e+03,1.44571313e+03,3.76752533e+02,8.54830246e+01,1.45484838e+01,0.00000000e+00,2.24144793e+00,7.53964007e-01,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.41041667,-1.80227116,2.38409687,1.40474385,3.41424961e+04,4.19706152e+03,1.44571313e+03,3.76752533e+02,8.54830246e+01,1.45484838e+01,0.00000000e+00,2.24144793e+00,7.53964007e-01,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.41111111,-1.80909075,2.34953666,1.40730741,3.41424961e+04,4.19706152e+03,1.44571313e+03,3.76752533e+02,8.54830246e+01,1.45484838e+01,0.00000000e+00,2.24144793e+00,7.53964007e-01,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.41180556,-1.81562657,2.31460792,1.40964999,4.07933125e+04,5.58581641e+03,1.90164990e+03,4.73178314e+02,1.02551208e+02,2.57538414e+01,1.44467402e+00,2.89830804e+00,7.77980983e-01,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.41250000,-1.82187202,2.27930908,1.41176733,4.07933125e+04,5.58581641e+03,1.90164990e+03,4.73178314e+02,1.02551208e+02,2.57538414e+01,1.44467402e+00,2.89830804e+00,7.77980983e-01,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.41319444,-1.82782082,2.24363903,1.41365441,4.07933125e+04,5.58581641e+03,1.90164990e+03,4.73178314e+02,1.02551208e+02,2.57538414e+01,1.44467402e+00,2.89830804e+00,7.77980983e-01,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.41388889,-1.83346591,2.20759637,1.41530669,5.16917812e+04,6.90854883e+03,2.30843628e+03,6.32882141e+02,1.42134857e+02,3.20386086e+01,2.12998891e+00,3.50029707e+00,9.97363985e-01,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.41458333,-1.83880054,2.17117968,1.41671914,5.16917812e+04,6.90854883e+03,2.30843628e+03,6.32882141e+02,1.42134857e+02,3.20386086e+01,2.12998891e+00,3.50029707e+00,9.97363985e-01,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.41527778,-1.84381733,2.13438787,1.41788674,5.16917812e+04,6.90854883e+03,2.30843628e+03,6.32882141e+02,1.42134857e+02,3.20386086e+01,2.12998891e+00,3.50029707e+00,9.97363985e-01,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.41597222,-1.84850892,2.09721968,1.41880415,4.51988047e+04,6.17521631e+03,2.17703638e+03,5.65275940e+02,1.33973663e+02,3.25088501e+01,1.41939497e+00,3.47220898e+00,8.76195014e-01,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.41666667,-1.85286775,2.05967384,1.41946603,4.51988047e+04,6.17521631e+03,2.17703638e+03,5.65275940e+02,1.33973663e+02,3.25088501e+01,1.41939497e+00,3.47220898e+00,8.76195014e-01,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.41736111,-1.85688552,2.02174912,1.41986659,4.51988047e+04,6.17521631e+03,2.17703638e+03,5.65275940e+02,1.33973663e+02,3.25088501e+01,1.41939497e+00,3.47220898e+00,8.76195014e-01,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.41805556,-1.86055437,1.98344441,1.42000031,5.60544727e+04,7.54657275e+03,2.69912842e+03,7.05433960e+02,1.59608231e+02,3.71369896e+01,3.22295690e+00,3.83286309e+00,1.16702294e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.41875000,-1.86386568,1.94475844,1.41986094,5.60544727e+04,7.54657275e+03,2.69912842e+03,7.05433960e+02,1.59608231e+02,3.71369896e+01,3.22295690e+00,3.83286309e+00,1.16702294e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.41944444,-1.86681065,1.90569045,1.41944249,6.80391797e+04,9.53551465e+03,3.48859229e+03,8.59911438e+02,2.29202377e+02,4.62647858e+01,5.12317324e+00,4.77030516e+00,1.32452404e+00,7.25079998e-02,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.42013889,-1.86938018,1.86623933,1.41873839,6.80391797e+04,9.53551465e+03,3.48859229e+03,8.59911438e+02,2.29202377e+02,4.62647858e+01,5.12317324e+00,4.77030516e+00,1.32452404e+00,7.25079998e-02,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.42083333,-1.87156501,1.82640397,1.41774218,6.80391797e+04,9.53551465e+03,3.48859229e+03,8.59911438e+02,2.29202377e+02,4.62647858e+01,5.12317324e+00,4.77030516e+00,1.32452404e+00,7.25079998e-02,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.42152778,-1.87335525,1.78618361,1.41644714,8.33943203e+04,1.20520283e+04,4.47175488e+03,1.17494495e+03,2.79018951e+02,6.32596283e+01,1.07972412e+01,4.83176517e+00,1.37786806e+00,7.39779994e-02,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.42222222,-1.87474087,1.74557744,1.41484587,8.33943203e+04,1.20520283e+04,4.47175488e+03,1.17494495e+03,2.79018951e+02,6.32596283e+01,1.07972412e+01,4.83176517e+00,1.37786806e+00,7.39779994e-02,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.42291667,-1.87571133,1.70458485,1.41293132,1.06595914e+05,1.64098945e+04,5.78088574e+03,1.65803906e+03,3.71649628e+02,9.15176239e+01,1.71993599e+01,5.57214212e+00,1.59973300e+00,3.94980013e-02,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.42361111,-1.87625581,1.66320520,1.41069563,1.06595914e+05,1.64098945e+04,5.78088574e+03,1.65803906e+03,3.71649628e+02,9.15176239e+01,1.71993599e+01,5.57214212e+00,1.59973300e+00,3.94980013e-02,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.42430556,-1.87636301,1.62143803,1.40813128,1.05472047e+05,1.64717695e+04,6.09521631e+03,1.69881165e+03,4.02866028e+02,1.02944908e+02,1.91772385e+01,6.77617693e+00,2.18887997e+00,8.94600004e-02,1.55610004e-02,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.42500000,-1.87602147,1.57928302,1.40522978,1.05472047e+05,1.64717695e+04,6.09521631e+03,1.69881165e+03,4.02866028e+02,1.02944908e+02,1.91772385e+01,6.77617693e+00,2.18887997e+00,8.94600004e-02,1.55610004e-02,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.42569444,-1.87521880,1.53673986,1.40198283,1.26313477e+05,2.02552031e+04,7.61411523e+03,2.16910767e+03,5.20110291e+02,1.34589493e+02,3.05167599e+01,8.72879124e+00,2.41149497e+00,1.02599002e-01,5.47869988e-02,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.42638889,-1.87394243,1.49380854,1.39838147,1.26313477e+05,2.02552031e+04,7.61411523e+03,2.16910767e+03,5.20110291e+02,1.34589493e+02,3.05167599e+01,8.72879124e+00,2.41149497e+00,1.02599002e-01,5.47869988e-02,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.42708333,-1.87217918,1.45048923,1.39441691,1.26313477e+05,2.02552031e+04,7.61411523e+03,2.16910767e+03,5.20110291e+02,1.34589493e+02,3.05167599e+01,8.72879124e+00,2.41149497e+00,1.02599002e-01,5.47869988e-02,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.42777778,-1.86991571,1.40678240,1.39007926,1.51974203e+05,2.52367207e+04,9.44004980e+03,2.69736865e+03,6.50130981e+02,1.54736816e+02,3.39878235e+01,1.05343981e+01,3.12105799e+00,2.69685000e-01,1.88655004e-01,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.42847222,-1.86713743,1.36268835,1.38535912,1.78497391e+05,3.04737383e+04,1.18528955e+04,3.50374194e+03,8.92769043e+02,2.24751038e+02,4.13777428e+01,1.21802616e+01,3.36211205e+00,5.65353990e-01,1.76686004e-01,6.39230013e-02,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.42916667,-1.86383005,1.31820819,1.38024595,1.78497391e+05,3.04737383e+04,1.18528955e+04,3.50374194e+03,8.92769043e+02,2.24751038e+02,4.13777428e+01,1.21802616e+01,3.36211205e+00,5.65353990e-01,1.76686004e-01,6.39230013e-02,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.42986111,-1.85997771,1.27334270,1.37472909,2.07580250e+05,3.76643477e+04,1.43850479e+04,4.43282666e+03,1.11297241e+03,2.87056488e+02,5.58795624e+01,1.61038799e+01,4.92233515e+00,8.07420015e-01,5.58450997e-01,2.03113005e-01,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.43055556,-1.85556473,1.22809329,1.36879771,2.07580250e+05,3.76643477e+04,1.43850479e+04,4.43282666e+03,1.11297241e+03,2.87056488e+02,5.58795624e+01,1.61038799e+01,4.92233515e+00,8.07420015e-01,5.58450997e-01,2.03113005e-01,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.43125000,-1.85057430,1.18246202,1.36244020,2.44729547e+05,4.65330391e+04,1.83948359e+04,5.70719141e+03,1.44693665e+03,3.64210571e+02,7.81264191e+01,2.17785759e+01,5.76976681e+00,1.35174894e+00,8.96100998e-01,2.96921015e-01,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.43194444,-1.84498901,1.13645043,1.35564446,2.44729547e+05,4.65330391e+04,1.83948359e+04,5.70719141e+03,1.44693665e+03,3.64210571e+02,7.81264191e+01,2.17785759e+01,5.76976681e+00,1.35174894e+00,8.96100998e-01,2.96921015e-01,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.43263889,-1.83879065,1.09006153,1.34839810,1.90678578e+05,3.74157539e+04,1.50067646e+04,4.94988867e+03,1.33573547e+03,3.76551636e+02,8.35204239e+01,1.91612988e+01,5.59629822e+00,1.68301702e+00,6.60718024e-01,2.86740988e-01,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.43333333,-1.83196023,1.04329797,1.34068794,2.15312938e+05,4.34524766e+04,1.80473750e+04,5.82313965e+03,1.67020251e+03,4.73463745e+02,9.56478195e+01,2.66395206e+01,8.43693161e+00,2.66224504e+00,1.60612905e+00,7.35964000e-01,9.28500015e-03,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.43402778,-1.82447812,0.99616336,1.33250063,2.15312938e+05,4.34524766e+04,1.80473750e+04,5.82313965e+03,1.67020251e+03,4.73463745e+02,9.56478195e+01,2.66395206e+01,8.43693161e+00,2.66224504e+00,1.60612905e+00,7.35964000e-01,9.28500015e-03,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.43472222,-1.81632346,0.94866163,1.32382204,2.38068500e+05,4.96927969e+04,2.09705605e+04,7.40530029e+03,2.09385425e+03,6.29575806e+02,1.28452820e+02,3.59320450e+01,1.12089119e+01,3.66099691e+00,2.19966888e+00,7.16214001e-01,1.23969996e-02,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.43541667,-1.80747473,0.90079749,1.31463712,2.38068500e+05,4.96927969e+04,2.09705605e+04,7.40530029e+03,2.09385425e+03,6.29575806e+02,1.28452820e+02,3.59320450e+01,1.12089119e+01,3.66099691e+00,2.19966888e+00,7.16214001e-01,1.23969996e-02,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.43611111,-1.79790934,0.85257628,1.30493063,2.60024062e+05,5.70577773e+04,2.50879531e+04,9.10743066e+03,2.71941748e+03,7.74387939e+02,1.69072449e+02,4.69197273e+01,1.30450668e+01,4.93056202e+00,2.83202791e+00,1.01592100e+00,6.13659993e-02,8.99199955e-03,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.43680556,-1.78760343,0.80400411,1.29468656,2.83064688e+05,6.59983828e+04,2.96189238e+04,1.13324111e+04,3.48732471e+03,1.03591406e+03,2.36503510e+02,6.35132713e+01,1.81137924e+01,6.92454100e+00,4.00287580e+00,1.35590100e+00,5.16449995e-02,2.39620004e-02,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.43750000,-1.77653252,0.75508790,1.28388781,3.00301031e+05,7.48349766e+04,3.50643711e+04,1.41909658e+04,4.38787256e+03,1.39799622e+03,3.01073456e+02,8.37877350e+01,2.35623093e+01,9.69531155e+00,4.52098179e+00,1.91735101e+00,1.32594004e-01,4.69500013e-02,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.43819444,-1.76467039,0.70583548,1.27251727,3.00301031e+05,7.48349766e+04,3.50643711e+04,1.41909658e+04,4.38787256e+03,1.39799622e+03,3.01073456e+02,8.37877350e+01,2.35623093e+01,9.69531155e+00,4.52098179e+00,1.91735101e+00,1.32594004e-01,4.69500013e-02,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.43888889,-1.75199005,0.65625612,1.26055610,3.20408531e+05,8.55168281e+04,4.10678594e+04,1.73119258e+04,5.71488135e+03,1.90061963e+03,4.45301636e+02,1.14323891e+02,3.12008438e+01,1.26034880e+01,6.30617523e+00,2.56499410e+00,3.76479000e-01,1.36773005e-01,0.00000000e+00,5.68100018e-03,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.43958333,-1.73846308,0.60635956,1.24798547,3.39859125e+05,9.88863438e+04,4.87606719e+04,2.14551934e+04,7.33336035e+03,2.49536206e+03,5.88410706e+02,1.58035172e+02,4.36142845e+01,1.76422482e+01,9.08436871e+00,3.86495590e+00,7.26298988e-01,3.20078999e-01,0.00000000e+00,3.65790017e-02,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.44027778,-1.72405967,0.55615755,1.23478528,3.62098812e+05,1.12426008e+05,5.79211641e+04,2.65715254e+04,9.42894238e+03,3.30939282e+03,7.97755127e+02,2.20393738e+02,5.77518654e+01,1.95466747e+01,1.19581814e+01,4.59471512e+00,8.94285977e-01,4.17436987e-01,0.00000000e+00,5.20259999e-02,0.00000000e+00,2.52739992e-02,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.44097222,-1.70874827,0.50566283,1.22093436,3.62098812e+05,1.12426008e+05,5.79211641e+04,2.65715254e+04,9.42894238e+03,3.30939282e+03,7.97755127e+02,2.20393738e+02,5.77518654e+01,1.95466747e+01,1.19581814e+01,4.59471512e+00,8.94285977e-01,4.17436987e-01,0.00000000e+00,5.20259999e-02,0.00000000e+00,2.52739992e-02,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.44166667,-1.69249655,0.45488997,1.20641104,3.87255531e+05,1.30589836e+05,6.95660547e+04,3.37961836e+04,1.24095439e+04,4.37573535e+03,1.07779883e+03,2.99545013e+02,7.59087448e+01,2.82219830e+01,1.49024944e+01,6.13977194e+00,1.57191396e+00,6.81557000e-01,1.56140001e-02,8.83959979e-02,3.24210003e-02,3.36700007e-02,2.00100010e-03,0.00000000e+00,0.00000000e+00,0.00000000e+00
