# Irene Model output file: ../../unitTests/Legacy/CRRactive_NatEpoch_Diff.CRRESELE.output_mean_fluence.txt
# Irene Software Version:  1.58.001
#
# Model type:               CRRESELE
# Particle species:         e-
# Flux type:                1PtDiff
# Flux direction:           Omnidirectional
# Environment settings:     Fixed Epoch; unshifted SAA; Ap range: Max
# Energy levels (MeV):       0.65 0.95 1.6 2 2.35 2.75 3.15 3.75 4.55 5.75
#
# Accumulation mode:        Cumulative
#
# Time format:              Modified Julian Date
# Coordinate system:        GEI (Geocentric Equatorial Inertial) Cartesian in Earth radii
# Data Delimiter:           comma
#
# datetime(mjd),posx(Re),posy(Re),posz(Re),fluence,fluence,fluence,fluence,fluence,fluence,fluence,fluence,fluence,fluence(#/cm^2/MeV)
53219.44652778,-1.54928930,0.09334851,1.08385642,2.24658816e+12,2.28976128e+12,4.81799280e+11,1.09768350e+11,3.08584650e+10,8.56546500e+09,3.57700125e+09,9.84269062e+08,2.43103366e+08,7.06898173e+07
53219.44722222,-1.52412465,0.04114044,1.06303585,2.24658816e+12,2.28976128e+12,4.81799280e+11,1.09768350e+11,3.08584650e+10,8.56546500e+09,3.57700125e+09,9.84269062e+08,2.43103366e+08,7.06898173e+07
53219.44791667,-1.49764330,-0.01110277,1.04129599,2.24658816e+12,2.28976128e+12,4.81799280e+11,1.09768350e+11,3.08584650e+10,8.56546500e+09,3.57700125e+09,9.84269062e+08,2.43103366e+08,7.06898173e+07
53219.44861111,-1.46979297,-0.06333548,1.01860340,2.24658816e+12,2.28976128e+12,4.81799280e+11,1.09768350e+11,3.08584650e+10,8.56546500e+09,3.57700125e+09,9.84269062e+08,2.43103366e+08,7.06898173e+07
53219.44930556,-1.44051968,-0.11550618,0.99492356,2.24658816e+12,2.28976128e+12,4.81799280e+11,1.09768350e+11,3.08584650e+10,8.56546500e+09,3.57700125e+09,9.84269062e+08,2.43103366e+08,7.06898173e+07
53219.45000000,-1.40976661,-0.16755776,0.97022084,2.24658816e+12,2.28976128e+12,4.81799280e+11,1.09768350e+11,3.08584650e+10,8.56546500e+09,3.57700125e+09,9.84269062e+08,2.43103366e+08,7.06898173e+07
53219.45069444,-1.37747551,-0.21942601,0.94445850,2.24658816e+12,2.28976128e+12,4.81799280e+11,1.09768350e+11,3.08584650e+10,8.56546500e+09,3.57700125e+09,9.84269062e+08,2.43103366e+08,7.06898173e+07
53219.45138889,-1.34358582,-0.27103874,0.91759873,2.24658816e+12,2.28976128e+12,4.81799280e+11,1.09768350e+11,3.08584650e+10,8.56546500e+09,3.57700125e+09,9.84269062e+08,2.43103366e+08,7.06898173e+07
53219.45208333,-1.30803538,-0.32231589,0.88960353,2.24658816e+12,2.28976128e+12,4.81799280e+11,1.09768350e+11,3.08584650e+10,8.56546500e+09,3.57700125e+09,9.84269062e+08,2.43103366e+08,7.06898173e+07
53219.45277778,-1.27076030,-0.37316706,0.86043398,2.24658816e+12,2.28976128e+12,4.81799280e+11,1.09768350e+11,3.08584650e+10,8.56546500e+09,3.57700125e+09,9.84269062e+08,2.43103366e+08,7.06898173e+07
53219.45347222,-1.23169623,-0.42349196,0.83005148,2.24658816e+12,2.28976128e+12,4.81799280e+11,1.09768350e+11,3.08584650e+10,8.56546500e+09,3.57700125e+09,9.84269062e+08,2.43103366e+08,7.06898173e+07
53219.45416667,-1.19077756,-0.47317805,0.79841772,2.24658816e+12,2.28976128e+12,4.81799280e+11,1.09768350e+11,3.08584650e+10,8.56546500e+09,3.57700125e+09,9.84269062e+08,2.43103366e+08,7.06898173e+07
53219.45486111,-1.14793963,-0.52210039,0.76549520,2.24658816e+12,2.28976128e+12,4.81799280e+11,1.09768350e+11,3.08584650e+10,8.56546500e+09,3.57700125e+09,9.84269062e+08,2.43103366e+08,7.06898173e+07
53219.45555556,-1.10311856,-0.57011929,0.73124827,2.24658816e+12,2.28976128e+12,4.81799280e+11,1.09768350e+11,3.08584650e+10,8.56546500e+09,3.57700125e+09,9.84269062e+08,2.43103366e+08,7.06898173e+07
53219.45625000,-1.05625298,-0.61707998,0.69564415,2.24658816e+12,2.28976128e+12,4.81799280e+11,1.09768350e+11,3.08584650e+10,8.56546500e+09,3.57700125e+09,9.84269062e+08,2.43103366e+08,7.06898173e+07
53219.45694444,-1.00728528,-0.66281077,0.65865331,2.24658816e+12,2.28976128e+12,4.81799280e+11,1.09768350e+11,3.08584650e+10,8.56546500e+09,3.57700125e+09,9.84269062e+08,2.43103366e+08,7.06898173e+07
53219.45763889,-0.95616367,-0.70712236,0.62025176,2.24658816e+12,2.28976128e+12,4.81799280e+11,1.09768350e+11,3.08584650e+10,8.56546500e+09,3.57700125e+09,9.84269062e+08,2.43103366e+08,7.06898173e+07
53219.45833333,-0.90284452,-0.74980632,0.58042237,2.24658816e+12,2.28976128e+12,4.81799280e+11,1.09768350e+11,3.08584650e+10,8.56546500e+09,3.57700125e+09,9.84269062e+08,2.43103366e+08,7.06898173e+07
53219.45902778,-0.84729439,-0.79063505,0.53915605,2.24658816e+12,2.28976128e+12,4.81799280e+11,1.09768350e+11,3.08584650e+10,8.56546500e+09,3.57700125e+09,9.84269062e+08,2.43103366e+08,7.06898173e+07
53219.45972222,-0.78949397,-0.82936103,0.49645530,2.24658816e+12,2.28976128e+12,4.81799280e+11,1.09768350e+11,3.08584650e+10,8.56546500e+09,3.57700125e+09,9.84269062e+08,2.43103366e+08,7.06898173e+07
53219.46041667,-0.72944155,-0.86571776,0.45233551,2.24658816e+12,2.28976128e+12,4.81799280e+11,1.09768350e+11,3.08584650e+10,8.56546500e+09,3.57700125e+09,9.84269062e+08,2.43103366e+08,7.06898173e+07
53219.46111111,-0.66715658,-0.89942099,0.40682854,2.24658816e+12,2.28976128e+12,4.81799280e+11,1.09768350e+11,3.08584650e+10,8.56546500e+09,3.57700125e+09,9.84269062e+08,2.43103366e+08,7.06898173e+07
53219.46180556,-0.60268442,-0.93017140,0.35998509,2.24658816e+12,2.28976128e+12,4.81799280e+11,1.09768350e+11,3.08584650e+10,8.56546500e+09,3.57700125e+09,9.84269062e+08,2.43103366e+08,7.06898173e+07
53219.46250000,-0.53610089,-0.95765805,0.31187783,2.24658816e+12,2.28976128e+12,4.81799280e+11,1.09768350e+11,3.08584650e+10,8.56546500e+09,3.57700125e+09,9.84269062e+08,2.43103366e+08,7.06898173e+07
53219.46319444,-0.46751617,-0.98156438,0.26260375,2.24658816e+12,2.28976128e+12,4.81799280e+11,1.09768350e+11,3.08584650e+10,8.56546500e+09,3.57700125e+09,9.84269062e+08,2.43103366e+08,7.06898173e+07
53219.46388889,-0.39707936,-1.00157568,0.21228717,2.24658816e+12,2.28976128e+12,4.81799280e+11,1.09768350e+11,3.08584650e+10,8.56546500e+09,3.57700125e+09,9.84269062e+08,2.43103366e+08,7.06898173e+07
53219.46458333,-0.32498038,-1.01738746,0.16108002,2.24658816e+12,2.28976128e+12,4.81799280e+11,1.09768350e+11,3.08584650e+10,8.56546500e+09,3.57700125e+09,9.84269062e+08,2.43103366e+08,7.06898173e+07
53219.46527778,-0.25145232,-1.02871673,0.10916311,2.24658816e+12,2.28976128e+12,4.81799280e+11,1.09768350e+11,3.08584650e+10,8.56546500e+09,3.57700125e+09,9.84269062e+08,2.43103366e+08,7.06898173e+07
53219.46597222,-0.17676953,-1.03531266,0.05674394,2.24658816e+12,2.28976128e+12,4.81799280e+11,1.09768350e+11,3.08584650e+10,8.56546500e+09,3.57700125e+09,9.84269062e+08,2.43103366e+08,7.06898173e+07
53219.46666667,-0.10124561,-1.03696980,0.00405481,2.24658816e+12,2.28976128e+12,4.81799280e+11,1.09768350e+11,3.08584650e+10,8.56546500e+09,3.57700125e+09,9.84269062e+08,2.43103366e+08,7.06898173e+07
53219.46736111,-0.02522602,-1.03353780,-0.04865331,2.24658816e+12,2.28976128e+12,4.81799280e+11,1.09768350e+11,3.08584650e+10,8.56546500e+09,3.57700125e+09,9.84269062e+08,2.43103366e+08,7.06898173e+07
53219.46805556,0.05091867,-1.02493141,-0.10111643,2.24658816e+12,2.28976128e+12,4.81799280e+11,1.09768350e+11,3.08584650e+10,8.56546500e+09,3.57700125e+09,9.84269062e+08,2.43103366e+08,7.06898173e+07
53219.46875000,0.12680531,-1.01113715,-0.15306583,2.24658816e+12,2.28976128e+12,4.81799280e+11,1.09768350e+11,3.08584650e+10,8.56546500e+09,3.57700125e+09,9.84269062e+08,2.43103366e+08,7.06898173e+07
53219.46944444,0.20204906,-0.99221497,-0.20423672,2.24658816e+12,2.28976128e+12,4.81799280e+11,1.09768350e+11,3.08584650e+10,8.56546500e+09,3.57700125e+09,9.84269062e+08,2.43103366e+08,7.06898173e+07
53219.47013889,0.27627637,-0.96829734,-0.25437688,2.24658816e+12,2.28976128e+12,4.81799280e+11,1.09768350e+11,3.08584650e+10,8.56546500e+09,3.57700125e+09,9.84269062e+08,2.43103366e+08,7.06898173e+07
53219.47083333,0.34913658,-0.93958344,-0.30325418,2.24658816e+12,2.28976128e+12,4.81799280e+11,1.09768350e+11,3.08584650e+10,8.56546500e+09,3.57700125e+09,9.84269062e+08,2.43103366e+08,7.06898173e+07
53219.47152778,0.42031187,-0.90633020,-0.35066330,2.24658816e+12,2.28976128e+12,4.81799280e+11,1.09768350e+11,3.08584650e+10,8.56546500e+09,3.57700125e+09,9.84269062e+08,2.43103366e+08,7.06898173e+07
53219.47222222,0.48952505,-0.86884025,-0.39643034,2.24658816e+12,2.28976128e+12,4.81799280e+11,1.09768350e+11,3.08584650e+10,8.56546500e+09,3.57700125e+09,9.84269062e+08,2.43103366e+08,7.06898173e+07
53219.47291667,0.55654335,-0.82744962,-0.44041468,2.24658816e+12,2.28976128e+12,4.81799280e+11,1.09768350e+11,3.08584650e+10,8.56546500e+09,3.57700125e+09,9.84269062e+08,2.43103366e+08,7.06898173e+07
53219.47361111,0.62118125,-0.78251491,-0.48250973,2.24658816e+12,2.28976128e+12,4.81799280e+11,1.09768350e+11,3.08584650e+10,8.56546500e+09,3.57700125e+09,9.84269062e+08,2.43103366e+08,7.06898173e+07
53219.47430556,0.68329922,-0.73440090,-0.52264189,2.24658816e+12,2.28976128e+12,4.81799280e+11,1.09768350e+11,3.08584650e+10,8.56546500e+09,3.57700125e+09,9.84269062e+08,2.43103366e+08,7.06898173e+07
53219.47500000,0.74280073,-0.68347030,-0.56076752,2.24658816e+12,2.28976128e+12,4.81799280e+11,1.09768350e+11,3.08584650e+10,8.56546500e+09,3.57700125e+09,9.84269062e+08,2.43103366e+08,7.06898173e+07
53219.47569444,0.79962864,-0.63007581,-0.59686951,2.24658816e+12,2.28976128e+12,4.81799280e+11,1.09768350e+11,3.08584650e+10,8.56546500e+09,3.57700125e+09,9.84269062e+08,2.43103366e+08,7.06898173e+07
53219.47638889,0.85376036,-0.57455299,-0.63095398,2.24658816e+12,2.28976128e+12,4.81799280e+11,1.09768350e+11,3.08584650e+10,8.56546500e+09,3.57700125e+09,9.84269062e+08,2.43103366e+08,7.06898173e+07
53219.47708333,0.90520185,-0.51721638,-0.66304558,2.24658816e+12,2.28976128e+12,4.81799280e+11,1.09768350e+11,3.08584650e+10,8.56546500e+09,3.57700125e+09,9.84269062e+08,2.43103366e+08,7.06898173e+07
53219.47777778,0.95398324,-0.45835698,-0.69318433,2.24658816e+12,2.28976128e+12,4.81799280e+11,1.09768350e+11,3.08584650e+10,8.56546500e+09,3.57700125e+09,9.84269062e+08,2.43103366e+08,7.06898173e+07
53219.47847222,1.00015350,-0.39824021,-0.72142187,2.24658816e+12,2.28976128e+12,4.81799280e+11,1.09768350e+11,3.08584650e+10,8.56546500e+09,3.57700125e+09,9.84269062e+08,2.43103366e+08,7.06898173e+07
53219.47916667,1.04377590,-0.33710667,-0.74781784,2.24658816e+12,2.28976128e+12,4.81799280e+11,1.09768350e+11,3.08584650e+10,8.56546500e+09,3.57700125e+09,9.84269062e+08,2.43103366e+08,7.06898173e+07
53219.47986111,1.08492482,-0.27517202,-0.77243832,2.24658816e+12,2.28976128e+12,4.81799280e+11,1.09768350e+11,3.08584650e+10,8.56546500e+09,3.57700125e+09,9.84269062e+08,2.43103366e+08,7.06898173e+07
53219.48055556,1.12368204,-0.21262886,-0.79535268,2.24658816e+12,2.28976128e+12,4.81799280e+11,1.09768350e+11,3.08584650e+10,8.56546500e+09,3.57700125e+09,9.84269062e+08,2.43103366e+08,7.06898173e+07
53219.48125000,1.16013420,-0.14964779,-0.81663282,2.24658816e+12,2.28976128e+12,4.81799280e+11,1.09768350e+11,3.08584650e+10,8.56546500e+09,3.57700125e+09,9.84269062e+08,2.43103366e+08,7.06898173e+07
53219.48194444,1.19437045,-0.08637933,-0.83635045,2.24658816e+12,2.28976128e+12,4.81799280e+11,1.09768350e+11,3.08584650e+10,8.56546500e+09,3.57700125e+09,9.84269062e+08,2.43103366e+08,7.06898173e+07
53219.48263889,1.22648104,-0.02295580,-0.85457732,2.24658816e+12,2.28976128e+12,4.81799280e+11,1.09768350e+11,3.08584650e+10,8.56546500e+09,3.57700125e+09,9.84269062e+08,2.43103366e+08,7.06898173e+07
53219.48333333,1.25655591,0.04050697,-0.87138357,2.24658816e+12,2.28976128e+12,4.81799280e+11,1.09768350e+11,3.08584650e+10,8.56546500e+09,3.57700125e+09,9.84269062e+08,2.43103366e+08,7.06898173e+07
53219.48402778,1.28468358,0.10390821,-0.88683749,2.24658816e+12,2.28976128e+12,4.81799280e+11,1.09768350e+11,3.08584650e+10,8.56546500e+09,3.57700125e+09,9.84269062e+08,2.43103366e+08,7.06898173e+07
53219.48472222,1.31095037,0.16715988,-0.90100515,2.24658816e+12,2.28976128e+12,4.81799280e+11,1.09768350e+11,3.08584650e+10,8.56546500e+09,3.57700125e+09,9.84269062e+08,2.43103366e+08,7.06898173e+07
53219.48541667,1.33543995,0.23018568,-0.91394965,2.24658816e+12,2.28976128e+12,4.81799280e+11,1.09768350e+11,3.08584650e+10,8.56546500e+09,3.57700125e+09,9.84269062e+08,2.43103366e+08,7.06898173e+07
53219.48611111,1.35823299,0.29292002,-0.92573173,2.24658816e+12,2.28976128e+12,4.81799280e+11,1.09768350e+11,3.08584650e+10,8.56546500e+09,3.57700125e+09,9.84269062e+08,2.43103366e+08,7.06898173e+07
53219.48680556,1.37940718,0.35530591,-0.93640900,2.24658816e+12,2.28976128e+12,4.81799280e+11,1.09768350e+11,3.08584650e+10,8.56546500e+09,3.57700125e+09,9.84269062e+08,2.43103366e+08,7.06898173e+07
53219.48750000,1.39903629,0.41729454,-0.94603623,2.24658816e+12,2.28976128e+12,4.81799280e+11,1.09768350e+11,3.08584650e+10,8.56546500e+09,3.57700125e+09,9.84269062e+08,2.43103366e+08,7.06898173e+07
53219.48819444,1.41719111,0.47884386,-0.95466537,2.24658816e+12,2.28976128e+12,4.81799280e+11,1.09768350e+11,3.08584650e+10,8.56546500e+09,3.57700125e+09,9.84269062e+08,2.43103366e+08,7.06898173e+07
53219.48888889,1.43393898,0.53991838,-0.96234571,2.24658816e+12,2.28976128e+12,4.81799280e+11,1.09768350e+11,3.08584650e+10,8.56546500e+09,3.57700125e+09,9.84269062e+08,2.43103366e+08,7.06898173e+07
53219.48958333,1.44934361,0.60048766,-0.96912371,2.24658816e+12,2.28976128e+12,4.81799280e+11,1.09768350e+11,3.08584650e+10,8.56546500e+09,3.57700125e+09,9.84269062e+08,2.43103366e+08,7.06898173e+07
53219.49027778,1.46346560,0.66052612,-0.97504316,2.24658816e+12,2.28976128e+12,4.81799280e+11,1.09768350e+11,3.08584650e+10,8.56546500e+09,3.57700125e+09,9.84269062e+08,2.43103366e+08,7.06898173e+07
53219.49097222,1.47636269,0.72001193,-0.98014581,2.24658816e+12,2.28976128e+12,4.81799280e+11,1.09768350e+11,3.08584650e+10,8.56546500e+09,3.57700125e+09,9.84269062e+08,2.43103366e+08,7.06898173e+07
53219.49166667,1.48808921,0.77892736,-0.98447043,2.24658816e+12,2.28976128e+12,4.81799280e+11,1.09768350e+11,3.08584650e+10,8.56546500e+09,3.57700125e+09,9.84269062e+08,2.43103366e+08,7.06898173e+07
53219.49236111,1.49869663,0.83725735,-0.98805421,2.24658816e+12,2.28976128e+12,4.81799280e+11,1.09768350e+11,3.08584650e+10,8.56546500e+09,3.57700125e+09,9.84269062e+08,2.43103366e+08,7.06898173e+07
53219.49305556,1.50823393,0.89498980,-0.99093185,2.24658816e+12,2.28976128e+12,4.81799280e+11,1.09768350e+11,3.08584650e+10,8.56546500e+09,3.57700125e+09,9.84269062e+08,2.43103366e+08,7.06898173e+07
53219.49375000,1.51674724,0.95211483,-0.99313614,2.24658816e+12,2.28976128e+12,4.81799280e+11,1.09768350e+11,3.08584650e+10,8.56546500e+09,3.57700125e+09,9.84269062e+08,2.43103366e+08,7.06898173e+07
53219.49444444,1.52428036,1.00862491,-0.99469817,2.24658816e+12,2.28976128e+12,4.81799280e+11,1.09768350e+11,3.08584650e+10,8.56546500e+09,3.57700125e+09,9.84269062e+08,2.43103366e+08,7.06898173e+07
53219.49513889,1.53087487,1.06451406,-0.99564713,2.24658816e+12,2.28976128e+12,4.81799280e+11,1.09768350e+11,3.08584650e+10,8.56546500e+09,3.57700125e+09,9.84269062e+08,2.43103366e+08,7.06898173e+07
53219.49583333,1.53656972,1.11977806,-0.99601064,2.24658816e+12,2.28976128e+12,4.81799280e+11,1.09768350e+11,3.08584650e+10,8.56546500e+09,3.57700125e+09,9.84269062e+08,2.43103366e+08,7.06898173e+07
53219.49652778,1.54140240,1.17441377,-0.99581460,2.24658816e+12,2.28976128e+12,4.81799280e+11,1.09768350e+11,3.08584650e+10,8.56546500e+09,3.57700125e+09,9.84269062e+08,2.43103366e+08,7.06898173e+07
53219.49722222,1.54540777,1.22841945,-0.99508397,2.24658816e+12,2.28976128e+12,4.81799280e+11,1.09768350e+11,3.08584650e+10,8.56546500e+09,3.57700125e+09,9.84269062e+08,2.43103366e+08,7.06898173e+07
53219.49791667,1.54861957,1.28179448,-0.99384198,2.24658816e+12,2.28976128e+12,4.81799280e+11,1.09768350e+11,3.08584650e+10,8.56546500e+09,3.57700125e+09,9.84269062e+08,2.43103366e+08,7.06898173e+07
53219.49861111,1.55106919,1.33453886,-0.99211043,2.24658816e+12,2.28976128e+12,4.81799280e+11,1.09768350e+11,3.08584650e+10,8.56546500e+09,3.57700125e+09,9.84269062e+08,2.43103366e+08,7.06898173e+07
53219.49930556,1.55278692,1.38665369,-0.98991053,2.25021312e+12,2.29071264e+12,4.81828830e+11,1.09776090e+11,3.08625975e+10,8.56710188e+09,3.57859500e+09,9.85147500e+08,2.43576335e+08,7.09211454e+07
53219.50000000,1.55380117,1.43814038,-0.98726174,2.25746304e+12,2.29261536e+12,4.81887930e+11,1.09791570e+11,3.08708625e+10,8.57037562e+09,3.58178250e+09,9.86904375e+08,2.44522272e+08,7.13838017e+07
53219.50069444,1.55413894,1.48900113,-0.98418304,2.26465536e+12,2.29467072e+12,4.81954380e+11,1.09809135e+11,3.08787862e+10,8.57388187e+09,3.58557375e+09,9.88725937e+08,2.45511803e+08,7.18771611e+07
53219.50138889,1.55382597,1.53923860,-0.98069186,2.27179008e+12,2.29687872e+12,4.82028180e+11,1.09828785e+11,3.08863687e+10,8.57762062e+09,3.58996875e+09,9.90612187e+08,2.46544928e+08,7.24012236e+07
53219.50208333,1.55288705,1.58885610,-0.97680547,2.27871360e+12,2.29925760e+12,4.82121600e+11,1.09851945e+11,3.08952900e+10,8.58204000e+09,3.59480250e+09,9.92567812e+08,2.47617428e+08,7.29562236e+07
53219.50277778,1.55134512,1.63785676,-0.97253955,2.28547584e+12,2.30182848e+12,4.82235840e+11,1.09878930e+11,3.09056850e+10,8.58721500e+09,3.60015750e+09,9.94628437e+08,2.48751803e+08,7.35562236e+07
53219.50347222,1.54922244,1.68624435,-0.96790934,2.29238784e+12,2.30462784e+12,4.82379000e+11,1.09912620e+11,3.09185325e+10,8.59344000e+09,3.60613500e+09,9.96944062e+08,2.49945241e+08,7.41885673e+07
53219.50416667,1.54654037,1.73402310,-0.96292928,2.29939968e+12,2.30763456e+12,4.82549880e+11,1.09952700e+11,3.09336975e+10,8.60064000e+09,3.61265250e+09,9.99479063e+08,2.51175241e+08,7.48391924e+07
53219.50486111,1.54331868,1.78119711,-0.95761332,2.30627712e+12,2.31087360e+12,4.82756160e+11,1.10001840e+11,3.09517350e+10,8.60895000e+09,3.61964625e+09,1.00230844e+09,2.52495241e+08,7.55123173e+07
53219.50555556,1.53957669,1.82777075,-0.95197420,2.31307008e+12,2.31437376e+12,4.83000120e+11,1.10060730e+11,3.09729150e+10,8.61850500e+09,3.62722875e+09,1.00548656e+09,2.53933366e+08,7.62248174e+07
53219.50625000,1.53533290,1.87374859,-0.94602461,2.31985152e+12,2.31814272e+12,4.83294120e+11,1.10131980e+11,3.09975150e+10,8.62914750e+09,3.63527625e+09,1.00903781e+09,2.55439928e+08,7.69827861e+07
53219.50694444,1.53060460,1.91913517,-0.93977649,2.32657152e+12,2.32215168e+12,4.83635880e+11,1.10214900e+11,3.10252650e+10,8.64074250e+09,3.64367625e+09,1.01290781e+09,2.56986803e+08,7.77693485e+07
53219.50763889,1.52540856,1.96393537,-0.93324083,2.33327232e+12,2.32637568e+12,4.84041000e+11,1.10311380e+11,3.10563300e+10,8.65337250e+09,3.65260875e+09,1.01699906e+09,2.58576803e+08,7.85507548e+07
53219.50833333,1.51976064,2.00815404,-0.92642877,2.33995392e+12,2.33081472e+12,4.84509480e+11,1.10421420e+11,3.10907100e+10,8.66703750e+09,3.66207375e+09,1.02131156e+09,2.60209928e+08,7.93270048e+07
53219.50902778,1.51367639,2.05179605,-0.91935051,2.34662784e+12,2.33544960e+12,4.85059560e+11,1.10548680e+11,3.11294400e+10,8.68239000e+09,3.67231875e+09,1.02581906e+09,2.61883366e+08,8.01215361e+07
53219.50972222,1.50717008,2.09486627,-0.91201579,2.35329408e+12,2.34028032e+12,4.85691240e+11,1.10693160e+11,3.11725200e+10,8.69943000e+09,3.68334375e+09,1.03052156e+09,2.63597116e+08,8.09343486e+07
53219.51041667,1.50025600,2.13736957,-0.90443417,2.35996032e+12,2.34511104e+12,4.86322920e+11,1.10837640e+11,3.12156000e+10,8.71647000e+09,3.69436875e+09,1.03522406e+09,2.65310866e+08,8.17471611e+07
53219.51111111,1.49294733,2.17931080,-0.89661477,2.36656512e+12,2.35007616e+12,4.87037160e+11,1.10999760e+11,3.12635100e+10,8.73535500e+09,3.70614375e+09,1.03988906e+09,2.67046178e+08,8.25449736e+07
53219.51180556,1.48525709,2.22069500,-0.88856589,2.37310848e+12,2.35517568e+12,4.87833960e+11,1.11179520e+11,3.13162500e+10,8.75608500e+09,3.71866875e+09,1.04451656e+09,2.68803053e+08,8.33277861e+07
53219.51250000,1.47719739,2.26152718,-0.88029602,2.37949440e+12,2.36039424e+12,4.88703240e+11,1.11376560e+11,3.13735800e+10,8.77816500e+09,3.73147875e+09,1.04915156e+09,2.70547741e+08,8.40721611e+07
53219.51319444,1.46878029,2.30181206,-0.87181300,2.38574592e+12,2.36575872e+12,4.89650280e+11,1.11592320e+11,3.14359200e+10,8.80179000e+09,3.74468625e+09,1.05384281e+09,2.72299928e+08,8.47874735e+07
53219.51388889,1.46001711,2.34155450,-0.86312437,2.39205888e+12,2.37128832e+12,4.90661160e+11,1.11823200e+11,3.15018600e+10,8.82613500e+09,3.75815625e+09,1.05857906e+09,2.74068053e+08,8.54648173e+07
53219.51458333,1.45091851,2.38075935,-0.85423751,2.39841024e+12,2.37695616e+12,4.91730600e+11,1.12067760e+11,3.15709800e+10,8.85100500e+09,3.77177625e+09,1.06331156e+09,2.75832428e+08,8.60948173e+07
53219.51527778,1.44149532,2.41943135,-0.84515947,2.40463104e+12,2.38272768e+12,4.92835560e+11,1.12320600e+11,3.16419000e+10,8.87608500e+09,3.78525375e+09,1.06801781e+09,2.77579928e+08,8.66868486e+07
53219.51597222,1.43175728,2.45757518,-0.83589685,2.41072128e+12,2.38860288e+12,4.93976040e+11,1.12581720e+11,3.17146200e+10,8.90137500e+09,3.79858875e+09,1.07269781e+09,2.79310553e+08,8.72409111e+07
53219.51666667,1.42171443,2.49519557,-0.82645593,2.41686144e+12,2.39455104e+12,4.95132840e+11,1.12848840e+11,3.17882400e+10,8.92660500e+09,3.81185625e+09,1.07731406e+09,2.81014928e+08,8.77654424e+07
53219.51736111,1.41137588,2.53229721,-0.81684329,2.42306688e+12,2.40059136e+12,4.96310760e+11,1.13123160e+11,3.18631200e+10,8.95191000e+09,3.82513125e+09,1.08189281e+09,2.82705241e+08,8.82651298e+07
53219.51805556,1.40075057,2.56888451,-0.80706445,2.42919936e+12,2.40663936e+12,4.97499240e+11,1.13400360e+11,3.19386600e+10,8.97735000e+09,3.83835375e+09,1.08643406e+09,2.84374928e+08,8.87460674e+07
53219.51875000,1.38984728,2.60496202,-0.79712550,2.43524352e+12,2.41267584e+12,4.98693480e+11,1.13679240e+11,3.20145000e+10,9.00279000e+09,3.85144875e+09,1.09091156e+09,2.86011803e+08,8.92035673e+07
53219.51944444,1.37867435,2.64053412,-0.78703196,2.44128768e+12,2.41871232e+12,4.99887720e+11,1.13958120e+11,3.20903400e+10,9.02823000e+09,3.86454375e+09,1.09538906e+09,2.87648678e+08,8.96610673e+07
53219.52013889,1.36723992,2.67560522,-0.77678883,2.44727808e+12,2.42476800e+12,5.01080040e+11,1.14236520e+11,3.21661800e+10,9.05371500e+09,3.87751125e+09,1.09980281e+09,2.89242428e+08,9.00944267e+07
53219.52083333,1.35555154,2.71017956,-0.76640146,2.45321472e+12,2.43084288e+12,5.02270440e+11,1.14514440e+11,3.22420200e+10,9.07924500e+09,3.89035125e+09,1.10415281e+09,2.90793053e+08,9.05036455e+07
53219.52152778,1.34361674,2.74426152,-0.75587487,2.45911296e+12,2.43691392e+12,5.03461800e+11,1.14792600e+11,3.23179800e+10,9.10492500e+09,3.90307875e+09,1.10843906e+09,2.92281803e+08,9.08870830e+07
53219.52222222,1.33144290,2.77785504,-0.74521362,2.46498048e+12,2.44299264e+12,5.04656040e+11,1.15071480e+11,3.23942400e+10,9.13081500e+09,3.91572375e+09,1.11267656e+09,2.93714303e+08,9.12461456e+07
53219.52291667,1.31903707,2.81096434,-0.73442240,2.47078272e+12,2.44904448e+12,5.05852200e+11,1.15349880e+11,3.24712800e+10,9.15690000e+09,3.92824875e+09,1.11682406e+09,2.95064303e+08,9.15808331e+07
53219.52361111,1.30640570,2.84359351,-0.72350578,2.47651200e+12,2.45505792e+12,5.07048360e+11,1.15627320e+11,3.25489200e+10,9.18312000e+09,3.94062375e+09,1.12086656e+09,2.96326178e+08,9.18897394e+07
53219.52430556,1.29355569,2.87574648,-0.71246782,2.48212224e+12,2.46101376e+12,5.08243560e+11,1.15905240e+11,3.26278200e+10,9.20940000e+09,3.95276625e+09,1.12477406e+09,2.97496178e+08,9.21782550e+07
53219.52500000,1.28049300,2.90742702,-0.70131278,2.48761344e+12,2.46691200e+12,5.09437800e+11,1.16183640e+11,3.27079800e+10,9.23574000e+09,3.96467625e+09,1.12854656e+09,2.98574303e+08,9.24463800e+07
53219.52569444,1.26722407,2.93863903,-0.69004473,2.49310464e+12,2.47281024e+12,5.10632040e+11,1.16462040e+11,3.27881400e+10,9.26208000e+09,3.97658625e+09,1.13231906e+09,2.99652428e+08,9.27145050e+07
53219.52638889,1.25375471,2.96938630,-0.67866760,2.49849984e+12,2.47864704e+12,5.11823400e+11,1.16740200e+11,3.28699800e+10,9.28840500e+09,3.98824125e+09,1.13593219e+09,3.00644303e+08,9.29685675e+07
