# Legacy Model output file: ../../unitTests/Legacy/Ax8min_NatEpochSaa_Diff.AP8.output_mean_flux.txt
# Irene Software Version:  1.58.001
#
# Model type:               AP8
# Particle species:         H+
# Flux type:                1PtDiff
# Flux direction:           Omnidirectional
# Environment settings:     Fixed Epoch; SAA Shifted; Activity Level: Min
# Energy levels (MeV):       0.1 0.2 0.4 0.6 0.8 1 2 4 6 8 10 15 20 30 50 60 80 100 150 200 250
#
# Time format:              Modified Julian Date
# Coordinate system:        GEI (Geocentric Equatorial Inertial) Cartesian in Earth radii
# Data Delimiter:           comma
#
# datetime(mjd),posx(Re),posy(Re),posz(Re),flux,flux,flux,flux,flux,flux,flux,flux,flux,flux,flux,flux,flux,flux,flux,flux,flux,flux,flux,flux,flux(#/cm^2/s/MeV)
53219.01805556,1.47332072,2.28448440,-0.88639597,5.86027264e+08,2.45576032e+08,7.19148800e+07,2.46130180e+07,9.16444600e+06,5.24015700e+06,1.06745734e+05,6.74925537e+02,2.61567249e+01,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.01875000,1.46470178,2.32443150,-0.87796145,5.84967104e+08,2.52373456e+08,7.24618480e+07,2.50683360e+07,9.40337900e+06,5.43412200e+06,1.09067375e+05,6.63500305e+02,2.52454910e+01,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.01944444,1.45574413,2.36384103,-0.86932383,5.83157696e+08,2.54859616e+08,7.51757840e+07,2.54817020e+07,9.59736400e+06,5.62773850e+06,1.11370438e+05,6.48555908e+02,2.42665768e+01,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.02013889,1.44645844,2.40271786,-0.86049017,5.78593856e+08,2.56199776e+08,7.81653120e+07,2.58155460e+07,9.79436700e+06,5.78542500e+06,1.13583914e+05,6.36027832e+02,2.32999058e+01,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.02083333,1.43685460,2.44106636,-0.85146738,5.68590848e+08,2.57016944e+08,8.05609280e+07,2.59867480e+07,9.97928900e+06,5.87173600e+06,1.14687539e+05,6.23686829e+02,2.21131935e+01,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.02152778,1.42694265,2.47889157,-0.84226174,5.57938688e+08,2.57311856e+08,8.27330480e+07,2.61004300e+07,1.01348530e+07,5.93656000e+06,1.15091062e+05,6.08052368e+02,2.08891811e+01,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.02222222,1.41673201,2.51619773,-0.83287968,5.47512192e+08,2.57263168e+08,8.47539440e+07,2.61818980e+07,1.02700450e+07,5.98864750e+06,1.15060555e+05,5.91532898e+02,1.97334805e+01,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.02291667,1.40623164,2.55298955,-0.82332732,5.38732288e+08,2.56933968e+08,8.66738960e+07,2.62399520e+07,1.03897090e+07,6.03137550e+06,1.14685086e+05,5.74544312e+02,1.86473751e+01,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.02361111,1.39545046,2.58927141,-0.81361047,5.40882496e+08,2.56291392e+08,8.81821040e+07,2.64213260e+07,1.04883600e+07,6.06113700e+06,1.13909789e+05,5.56432190e+02,1.76316776e+01,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.02430556,1.38439666,2.62504771,-0.80373478,5.55252160e+08,2.55415584e+08,8.90991280e+07,2.69092200e+07,1.05737260e+07,6.08317600e+06,1.12859344e+05,5.38144897e+02,1.66619606e+01,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.02500000,1.37307870,2.66032286,-0.79370542,5.68797056e+08,2.54279600e+08,8.90030880e+07,2.79312880e+07,1.06405090e+07,6.09180400e+06,1.11589359e+05,5.21924561e+02,1.57178421e+01,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.02569444,1.36150411,2.69510108,-0.78352791,5.82452480e+08,2.53113280e+08,8.89069040e+07,2.89532640e+07,1.07034610e+07,6.08647900e+06,1.11411727e+05,5.10118805e+02,1.49039612e+01,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.02638889,1.34968075,2.72938677,-0.77320693,5.94675712e+08,2.51538944e+08,8.86442960e+07,2.98888260e+07,1.07387370e+07,6.05882800e+06,1.10895078e+05,4.97141052e+02,1.40333195e+01,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.02708333,1.33761568,2.76318386,-0.76274752,6.02501376e+08,2.49078272e+08,8.79299040e+07,3.05904780e+07,1.06549200e+07,6.01056900e+06,1.09245672e+05,4.79391846e+02,1.29524488e+01,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.02777778,1.32531611,2.79649642,-0.75215438,6.07049728e+08,2.51189104e+08,8.76909440e+07,3.12067240e+07,1.06500800e+07,6.07984200e+06,1.08964375e+05,4.70405365e+02,1.23002586e+01,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.02847222,1.31278896,2.82932870,-0.74143207,6.03908928e+08,2.57026512e+08,8.74265840e+07,3.14370280e+07,1.08484200e+07,6.15626250e+06,1.08743555e+05,4.60996552e+02,1.17296333e+01,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.02916667,1.30004065,2.86168446,-0.73058466,6.01565440e+08,2.64497936e+08,8.74001520e+07,3.16631940e+07,1.10823150e+07,6.24370450e+06,1.08937656e+05,4.51843109e+02,1.12884731e+01,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.02986111,1.28707747,2.89356762,-0.71961671,6.03671744e+08,2.73363424e+08,8.78015200e+07,3.19625980e+07,1.13878570e+07,6.36876800e+06,1.09875344e+05,4.44783051e+02,1.09576063e+01,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.03055556,1.27390601,2.92498195,-0.70853199,6.05253440e+08,2.81900000e+08,8.80688000e+07,3.22163180e+07,1.16688720e+07,6.48035950e+06,1.10449062e+05,4.35265808e+02,1.05851955e+01,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.03125000,1.26053177,2.95593122,-0.69733473,6.06661824e+08,2.90068416e+08,8.82579680e+07,3.24464100e+07,1.19296770e+07,6.58475750e+06,1.10842617e+05,4.24886810e+02,1.02190762e+01,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.03194444,1.24696101,2.98641920,-0.68602853,6.07990656e+08,2.97964384e+08,8.83852720e+07,3.26610820e+07,1.21748330e+07,6.68464700e+06,1.11061117e+05,4.14922424e+02,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
