# Irene Model output file: ../../unitTests/Legacy/Ax8min_NatEpoch_Intg.AE8.output_mean_fluence.txt
# Irene Software Version:  1.58.001
#
# Model type:               AE8
# Particle species:         e-
# Flux type:                Integral
# Flux direction:           Omnidirectional
# Environment settings:     Fixed Epoch; unshifted SAA; Activity Level: Min
# Energy levels (MeV):       0.04 0.07 0.1 0.25 0.5 0.75 1 1.5 2 2.5 3 3.5 4 4.5 5 5.5 6 6.5 7 7.5 8
#
# Accumulation mode:        Cumulative
#
# Time format:              Modified Julian Date
# Coordinate system:        GEI (Geocentric Equatorial Inertial) Cartesian in Earth radii
# Data Delimiter:           comma
#
# datetime(mjd),posx(Re),posy(Re),posz(Re),fluence,fluence,fluence,fluence,fluence,fluence,fluence,fluence,fluence,fluence,fluence,fluence,fluence,fluence,fluence,fluence,fluence,fluence,fluence,fluence,fluence(#/cm^2)
53219.02083333,1.43685460,2.44106636,-0.85146738,1.41006182e+10,9.91854280e+09,6.97798015e+09,3.41450245e+09,1.57301312e+09,9.94842269e+08,6.93838907e+08,3.31609184e+08,1.77076048e+08,8.65582765e+07,4.73503873e+07,2.48709140e+07,1.10753050e+07,3.99105752e+06,1.13881365e+06,2.41510311e+05,4.13834859e+04,7.35517080e+03,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.02152778,1.42694265,2.47889157,-0.84226174,1.47999555e+10,1.04199862e+10,7.33752861e+09,3.59364369e+09,1.65694535e+09,1.04533738e+09,7.31323688e+08,3.49799224e+08,1.86466178e+08,9.12883885e+07,4.97769630e+07,2.60650831e+07,1.15711042e+07,4.15525744e+06,1.17981488e+06,2.49519140e+05,4.26436933e+04,7.54263191e+03,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.02222222,1.41673201,2.51619773,-0.83287968,1.55141110e+10,1.09327705e+10,7.70572273e+09,3.77723387e+09,1.74308642e+09,1.09660036e+09,7.69798651e+08,3.68505758e+08,1.96078387e+08,9.61420422e+07,5.22578201e+07,2.72789300e+07,1.20730387e+07,4.32043604e+06,1.22073603e+06,2.57470906e+05,4.38932398e+04,7.72543435e+03,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.02291667,1.40623164,2.55298955,-0.82332732,1.62430349e+10,1.14568903e+10,8.08258203e+09,3.96528958e+09,1.83145031e+09,1.14861686e+09,8.09270228e+08,3.87733859e+08,2.05913016e+08,1.01119977e+08,5.47929047e+07,2.85121624e+07,1.25809305e+07,4.48651614e+06,1.26155690e+06,2.65362083e+05,4.51316015e+04,7.90360994e+03,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.02361111,1.39545046,2.58927141,-0.81361047,1.69866590e+10,1.19923276e+10,8.46811688e+09,4.15782277e+09,1.92204883e+09,1.20137153e+09,8.49743864e+08,4.07488111e+08,2.15970152e+08,1.06222809e+08,5.73821016e+07,2.97644619e+07,1.30945931e+07,4.65341936e+06,1.30225749e+06,2.73189266e+05,4.63582752e+04,8.07719493e+03,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.02430556,1.38439666,2.62504771,-0.80373478,1.77446441e+10,1.25388464e+10,8.86216536e+09,4.35475493e+09,2.01484751e+09,1.25483879e+09,8.91204240e+08,4.27761860e+08,2.26245514e+08,1.11448573e+08,6.00242617e+07,3.10352222e+07,1.36137828e+07,4.82107957e+06,1.34283006e+06,2.80952539e+05,4.75733501e+04,8.24638540e+03,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.02500000,1.37307870,2.66032286,-0.79370542,1.85168895e+10,1.30964034e+10,9.26471910e+09,4.55608850e+09,2.10985366e+09,1.30900157e+09,9.33654822e+08,4.48558724e+08,2.36738721e+08,1.16797632e+08,6.27191499e+07,3.23240801e+07,1.41383001e+07,4.98941705e+06,1.38325516e+06,2.88648677e+05,4.87763548e+04,8.41121986e+03,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.02569444,1.36150411,2.69510108,-0.78352791,1.93033644e+10,1.36650051e+10,9.67580455e+09,4.76184305e+09,2.20708241e+09,1.36384829e+09,9.77102561e+08,4.69883962e+08,2.47450292e+08,1.22270796e+08,6.54667733e+07,3.36308005e+07,1.46680005e+07,5.15837116e+06,1.42351815e+06,2.96275367e+05,4.99669583e+04,8.57174938e+03,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.02638889,1.34968075,2.72938677,-0.77320693,2.01042140e+10,1.42448544e+10,1.00956409e+10,4.97214871e+09,2.30661359e+09,1.41935188e+09,1.02158366e+09,4.91760902e+08,2.58385411e+08,1.27872414e+08,6.82680253e+07,3.49549189e+07,1.52024664e+07,5.32770615e+06,1.46353747e+06,3.03814571e+05,5.11422533e+04,8.72747591e+03,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.02708333,1.33761568,2.76318386,-0.76274752,2.09193898e+10,1.48359463e+10,1.05242477e+10,5.18702194e+09,2.40846135e+09,1.47549935e+09,1.06710464e+09,5.14194745e+08,2.69544410e+08,1.33603232e+08,7.11228561e+07,3.62961670e+07,1.57415418e+07,5.49735992e+06,1.50329920e+06,3.11264282e+05,5.23019631e+04,8.87846802e+03,0.00000000e+00,0.00000000e+00,0.00000000e+00
