# Legacy Model output file: ../../unitTests/Legacy/CRRquiet_NatEpochSaa_Diff.CRRESPRO.output_mean_flux.txt
# Irene Software Version:  1.58.001
#
# Model type:               CRRESPRO
# Particle species:         H+
# Flux type:                1PtDiff
# Flux direction:           Omnidirectional
# Environment settings:     Fixed Epoch; SAA Shifted; Activity Level: Quiet
# Energy levels (MeV):       1.5 2.1 2.5 2.9 3.6 4.3 5.7 6.8 8.5 9.7 10.7 13.2 16.9 19.4 26.3 30.9 36.3 41.1 47 55 65.7 81.3
#
# Time format:              Modified Julian Date
# Coordinate system:        GEI (Geocentric Equatorial Inertial) Cartesian in Earth radii
# Data Delimiter:           comma
#
# datetime(mjd),posx(Re),posy(Re),posz(Re),flux,flux,flux,flux,flux,flux,flux,flux,flux,flux,flux,flux,flux,flux,flux,flux,flux,flux,flux,flux,flux,flux(#/cm^2/s/MeV)
53219.49791667,1.54861957,1.28179448,-0.99384198,4.18069450e+06,1.93044175e+06,1.08557238e+06,5.66424250e+05,2.54539750e+05,9.09576406e+04,1.99757520e+04,5.84590137e+03,1.29825488e+03,4.24166382e+02,2.06322037e+02,6.65074081e+01,1.52509508e+01,6.12511492e+00,3.83066702e+00,2.59530401e+00,2.05031896e+00,1.40534699e+00,8.92242014e-01,1.14412498e+00,9.28098023e-01,5.53436995e-01
53219.49861111,1.55106919,1.33453886,-0.99211043,5.23338650e+06,2.40603550e+06,1.35127862e+06,6.97067125e+05,3.23743531e+05,1.14144211e+05,2.46955488e+04,7.51900098e+03,1.66215759e+03,5.40119873e+02,2.62531372e+02,8.41895599e+01,1.93024750e+01,7.44564915e+00,4.59720421e+00,3.10299611e+00,2.39095497e+00,1.62699497e+00,1.06701696e+00,1.33945405e+00,1.14519298e+00,6.69385016e-01
53219.49930556,1.55278692,1.38665369,-0.98991053,5.52282100e+06,2.40795350e+06,1.32142050e+06,6.49230312e+05,2.92454156e+05,9.79369375e+04,1.98563711e+04,5.81990430e+03,1.25274438e+03,4.05769073e+02,2.01366196e+02,6.69985428e+01,1.49706182e+01,5.57420015e+00,3.25046611e+00,2.33939910e+00,1.97554100e+00,1.33650005e+00,8.04618001e-01,1.11579597e+00,8.58215988e-01,4.78397995e-01
53219.50000000,1.55380117,1.43814038,-0.98726174,5.52282100e+06,2.40795350e+06,1.32142050e+06,6.49230312e+05,2.92454156e+05,9.79369375e+04,1.98563711e+04,5.81990430e+03,1.25274438e+03,4.05769073e+02,2.01366196e+02,6.69985428e+01,1.49706182e+01,5.57420015e+00,3.25046611e+00,2.33939910e+00,1.97554100e+00,1.33650005e+00,8.04618001e-01,1.11579597e+00,8.58215988e-01,4.78397995e-01
53219.50069444,1.55413894,1.48900113,-0.98418304,5.66794150e+06,2.35860875e+06,1.26177675e+06,5.97941250e+05,2.60670844e+05,8.24302969e+04,1.58431973e+04,4.46477881e+03,9.49813843e+02,3.07974274e+02,1.53730621e+02,5.50290680e+01,1.13119268e+01,4.05122709e+00,2.57906699e+00,1.87222302e+00,1.23998702e+00,1.07556701e+00,6.29840016e-01,8.72641981e-01,6.54286027e-01,3.38806003e-01
53219.50138889,1.55382597,1.53923860,-0.98069186,5.66794150e+06,2.35860875e+06,1.26177675e+06,5.97941250e+05,2.60670844e+05,8.24302969e+04,1.58431973e+04,4.46477881e+03,9.49813843e+02,3.07974274e+02,1.53730621e+02,5.50290680e+01,1.13119268e+01,4.05122709e+00,2.57906699e+00,1.87222302e+00,1.23998702e+00,1.07556701e+00,6.29840016e-01,8.72641981e-01,6.54286027e-01,3.38806003e-01
53219.50208333,1.55288705,1.58885610,-0.97680547,6.72513750e+06,2.67429525e+06,1.40329312e+06,6.35304500e+05,2.75079250e+05,8.25760312e+04,1.49030176e+04,4.10410400e+03,8.68441772e+02,2.84513885e+02,1.48272751e+02,5.46359177e+01,1.08318577e+01,3.86190391e+00,1.89939499e+00,1.83424795e+00,1.15970302e+00,9.43563998e-01,6.17174029e-01,8.16708028e-01,6.15930021e-01,3.28631014e-01
53219.50277778,1.55134512,1.63785676,-0.97253955,6.72513750e+06,2.67429525e+06,1.40329312e+06,6.35304500e+05,2.75079250e+05,8.25760312e+04,1.49030176e+04,4.10410400e+03,8.68441772e+02,2.84513885e+02,1.48272751e+02,5.46359177e+01,1.08318577e+01,3.86190391e+00,1.89939499e+00,1.83424795e+00,1.15970302e+00,9.43563998e-01,6.17174029e-01,8.16708028e-01,6.15930021e-01,3.28631014e-01
53219.50347222,1.54922244,1.68624435,-0.96790934,6.64944000e+06,2.54183275e+06,1.30968050e+06,5.69625625e+05,2.37275453e+05,6.81083906e+04,1.18057188e+04,3.12919458e+03,6.66216553e+02,2.18819473e+02,1.18988205e+02,4.49720993e+01,8.79156590e+00,2.84844589e+00,1.70889795e+00,1.30406594e+00,7.09416986e-01,7.84973979e-01,4.50498015e-01,5.67227006e-01,4.09471005e-01,2.40316004e-01
53219.50416667,1.54654037,1.73402310,-0.96292928,6.64944000e+06,2.54183275e+06,1.30968050e+06,5.69625625e+05,2.37275453e+05,6.81083906e+04,1.18057188e+04,3.12919458e+03,6.66216553e+02,2.18819473e+02,1.18988205e+02,4.49720993e+01,8.79156590e+00,2.84844589e+00,1.70889795e+00,1.30406594e+00,7.09416986e-01,7.84973979e-01,4.50498015e-01,5.67227006e-01,4.09471005e-01,2.40316004e-01
53219.50486111,1.54331868,1.78119711,-0.95761332,7.56993800e+06,2.75761050e+06,1.39326588e+06,5.81026375e+05,2.42522422e+05,6.64717812e+04,1.10096143e+04,2.94523755e+03,6.36390930e+02,2.15204727e+02,1.20017525e+02,4.74368095e+01,8.58672237e+00,2.77619600e+00,1.32181501e+00,1.31608605e+00,7.93753982e-01,6.84781015e-01,3.91259015e-01,5.86520016e-01,4.37936991e-01,2.26044998e-01
53219.50555556,1.53957669,1.82777075,-0.95197420,7.56993800e+06,2.75761050e+06,1.39326588e+06,5.81026375e+05,2.42522422e+05,6.64717812e+04,1.10096143e+04,2.94523755e+03,6.36390930e+02,2.15204727e+02,1.20017525e+02,4.74368095e+01,8.58672237e+00,2.77619600e+00,1.32181501e+00,1.31608605e+00,7.93753982e-01,6.84781015e-01,3.91259015e-01,5.86520016e-01,4.37936991e-01,2.26044998e-01
53219.50625000,1.53533290,1.87374859,-0.94602461,7.19802400e+06,2.53216275e+06,1.25393475e+06,5.12348625e+05,2.01721000e+05,5.34902578e+04,8.61160645e+03,2.21881641e+03,4.80264801e+02,1.69938171e+02,9.49734192e+01,3.73816071e+01,6.48596478e+00,2.25620699e+00,1.00539601e+00,1.03488195e+00,4.43203002e-01,5.62133014e-01,2.66353011e-01,4.22746003e-01,3.23433012e-01,1.75182998e-01
53219.50694444,1.53060460,1.91913517,-0.93977649,7.19802400e+06,2.53216275e+06,1.25393475e+06,5.12348625e+05,2.01721000e+05,5.34902578e+04,8.61160645e+03,2.21881641e+03,4.80264801e+02,1.69938171e+02,9.49734192e+01,3.73816071e+01,6.48596478e+00,2.25620699e+00,1.00539601e+00,1.03488195e+00,4.43203002e-01,5.62133014e-01,2.66353011e-01,4.22746003e-01,3.23433012e-01,1.75182998e-01
53219.50763889,1.52540856,1.96393537,-0.93324083,6.74698550e+06,2.29931650e+06,1.11342488e+06,4.44209625e+05,1.65750266e+05,4.25680195e+04,6.66764307e+03,1.64823865e+03,3.64827057e+02,1.26771126e+02,7.45753632e+01,2.86048965e+01,4.78719807e+00,1.76491106e+00,8.04068029e-01,8.12246978e-01,4.20920998e-01,4.48922992e-01,2.16762006e-01,3.15230012e-01,2.01848000e-01,1.29807994e-01
53219.50833333,1.51976064,2.00815404,-0.92642877,6.74698550e+06,2.29931650e+06,1.11342488e+06,4.44209625e+05,1.65750266e+05,4.25680195e+04,6.66764307e+03,1.64823865e+03,3.64827057e+02,1.26771126e+02,7.45753632e+01,2.86048965e+01,4.78719807e+00,1.76491106e+00,8.04068029e-01,8.12246978e-01,4.20920998e-01,4.48922992e-01,2.16762006e-01,3.15230012e-01,2.01848000e-01,1.29807994e-01
53219.50902778,1.51367639,2.05179605,-0.91935051,6.93169300e+06,2.26317325e+06,1.07334650e+06,4.17660469e+05,1.50378500e+05,3.74427773e+04,5.73927539e+03,1.41264404e+03,3.14620087e+02,1.10509476e+02,6.54049835e+01,2.44824600e+01,4.17903996e+00,1.51955402e+00,5.87114990e-01,7.28483021e-01,2.65621990e-01,4.24326003e-01,1.41637996e-01,3.11504990e-01,2.14748994e-01,1.34681001e-01
53219.50972222,1.50717008,2.09486627,-0.91201579,6.93169300e+06,2.26317325e+06,1.07334650e+06,4.17660469e+05,1.50378500e+05,3.74427773e+04,5.73927539e+03,1.41264404e+03,3.14620087e+02,1.10509476e+02,6.54049835e+01,2.44824600e+01,4.17903996e+00,1.51955402e+00,5.87114990e-01,7.28483021e-01,2.65621990e-01,4.24326003e-01,1.41637996e-01,3.11504990e-01,2.14748994e-01,1.34681001e-01
53219.51041667,1.50025600,2.13736957,-0.90443417,6.35500100e+06,2.01041638e+06,9.32431312e+05,3.52718344e+05,1.19994547e+05,2.90571191e+04,4.40482129e+03,1.03072974e+03,2.27534729e+02,7.90968475e+01,4.60992012e+01,1.68844337e+01,2.65011692e+00,1.07076705e+00,5.82054973e-01,5.75335026e-01,2.73025006e-01,3.34648997e-01,1.19368002e-01,1.92828000e-01,1.46461993e-01,9.92500037e-02
53219.51111111,1.49294733,2.17931080,-0.89661477,6.35500100e+06,2.01041638e+06,9.32431312e+05,3.52718344e+05,1.19994547e+05,2.90571191e+04,4.40482129e+03,1.03072974e+03,2.27534729e+02,7.90968475e+01,4.60992012e+01,1.68844337e+01,2.65011692e+00,1.07076705e+00,5.82054973e-01,5.75335026e-01,2.73025006e-01,3.34648997e-01,1.19368002e-01,1.92828000e-01,1.46461993e-01,9.92500037e-02
53219.51180556,1.48525709,2.22069500,-0.88856589,5.71360550e+06,1.75946950e+06,7.98551438e+05,2.92927250e+05,9.43740156e+04,2.22981621e+04,3.31983838e+03,7.35495605e+02,1.59273972e+02,5.21272964e+01,3.05133495e+01,1.14707270e+01,2.03659701e+00,8.65689993e-01,2.31429994e-01,4.03012007e-01,2.05125004e-01,2.75128007e-01,6.68630004e-02,1.63481995e-01,1.06776997e-01,7.91589990e-02
53219.51250000,1.47719739,2.26152718,-0.88029602,5.71360550e+06,1.75946950e+06,7.98551438e+05,2.92927250e+05,9.43740156e+04,2.22981621e+04,3.31983838e+03,7.35495605e+02,1.59273972e+02,5.21272964e+01,3.05133495e+01,1.14707270e+01,2.03659701e+00,8.65689993e-01,2.31429994e-01,4.03012007e-01,2.05125004e-01,2.75128007e-01,6.68630004e-02,1.63481995e-01,1.06776997e-01,7.91589990e-02
53219.51319444,1.46878029,2.30181206,-0.87181300,6.14476850e+06,1.88510550e+06,8.54417312e+05,3.13512781e+05,1.02077062e+05,2.41243984e+04,3.57748364e+03,8.13664856e+02,1.76362396e+02,5.88503723e+01,3.43342247e+01,1.28851566e+01,2.25075507e+00,9.85184014e-01,2.88668990e-01,4.90350991e-01,1.74078003e-01,3.26678991e-01,1.12617999e-01,2.07413003e-01,1.44593999e-01,9.17169973e-02
53219.51388889,1.46001711,2.34155450,-0.86312437,5.52368350e+06,1.63966888e+06,7.27891438e+05,2.58813797e+05,7.96743828e+04,1.84756660e+04,2.67834058e+03,5.76049438e+02,1.21304726e+02,3.95006218e+01,2.22506409e+01,8.17450809e+00,1.31359100e+00,6.29736006e-01,1.88724995e-01,4.06556994e-01,1.29039004e-01,2.64041990e-01,8.85649994e-02,1.78398997e-01,1.07923999e-01,9.49070007e-02
53219.51458333,1.45091851,2.38075935,-0.85423751,5.52368350e+06,1.63966888e+06,7.27891438e+05,2.58813797e+05,7.96743828e+04,1.84756660e+04,2.67834058e+03,5.76049438e+02,1.21304726e+02,3.95006218e+01,2.22506409e+01,8.17450809e+00,1.31359100e+00,6.29736006e-01,1.88724995e-01,4.06556994e-01,1.29039004e-01,2.64041990e-01,8.85649994e-02,1.78398997e-01,1.07923999e-01,9.49070007e-02
53219.51527778,1.44149532,2.41943135,-0.84515947,4.91860550e+06,1.40622275e+06,6.11171750e+05,2.09407547e+05,6.16996484e+04,1.41562256e+04,2.03695154e+03,4.09404053e+02,8.18536911e+01,2.51663132e+01,1.34294205e+01,4.76795292e+00,8.33986998e-01,4.79768991e-01,1.01538002e-01,2.72947997e-01,1.60156995e-01,2.64638007e-01,4.95080017e-02,9.65159982e-02,9.01240036e-02,5.32799996e-02
53219.51597222,1.43175728,2.45757518,-0.83589685,4.91860550e+06,1.40622275e+06,6.11171750e+05,2.09407547e+05,6.16996484e+04,1.41562256e+04,2.03695154e+03,4.09404053e+02,8.18536911e+01,2.51663132e+01,1.34294205e+01,4.76795292e+00,8.33986998e-01,4.79768991e-01,1.01538002e-01,2.72947997e-01,1.60156995e-01,2.64638007e-01,4.95080017e-02,9.65159982e-02,9.01240036e-02,5.32799996e-02
53219.51666667,1.42171443,2.49519557,-0.82645593,4.36271950e+06,1.20196162e+06,5.12735156e+05,1.70807875e+05,4.83452969e+04,1.09448086e+04,1.51755298e+03,2.87975891e+02,5.56851158e+01,1.66453590e+01,8.85131645e+00,2.97663307e+00,5.59280992e-01,3.35390002e-01,7.91900009e-02,2.11318001e-01,6.13310002e-02,1.84613004e-01,3.58139984e-02,8.30999985e-02,7.89199993e-02,4.54889983e-02
53219.51736111,1.41137588,2.53229721,-0.81684329,4.57058700e+06,1.25114400e+06,5.32603812e+05,1.77000531e+05,5.04292188e+04,1.14583857e+04,1.59076562e+03,3.03285004e+02,5.82711105e+01,1.75163822e+01,9.47856903e+00,3.17259908e+00,6.25083029e-01,3.57383013e-01,7.15629980e-02,2.39888996e-01,6.65500015e-02,1.89145997e-01,5.55699989e-02,1.17686003e-01,8.41690004e-02,5.49799986e-02
53219.51805556,1.40075057,2.56888451,-0.80706445,4.04600975e+06,1.07136688e+06,4.47537094e+05,1.45868516e+05,4.04333867e+04,8.92866211e+03,1.16534363e+03,2.16233887e+02,4.02287941e+01,1.10852566e+01,5.65742302e+00,2.13136005e+00,3.29190999e-01,3.07328999e-01,3.25840004e-02,1.72677994e-01,7.06790015e-02,1.69649005e-01,5.05790003e-02,1.04859002e-01,3.09919994e-02,2.21010000e-02
53219.51875000,1.38984728,2.60496202,-0.79712550,4.04600975e+06,1.07136688e+06,4.47537094e+05,1.45868516e+05,4.04333867e+04,8.92866211e+03,1.16534363e+03,2.16233887e+02,4.02287941e+01,1.10852566e+01,5.65742302e+00,2.13136005e+00,3.29190999e-01,3.07328999e-01,3.25840004e-02,1.72677994e-01,7.06790015e-02,1.69649005e-01,5.05790003e-02,1.04859002e-01,3.09919994e-02,2.21010000e-02
53219.51944444,1.37867435,2.64053412,-0.78703196,3.51343700e+06,8.97242875e+05,3.69583438e+05,1.18019578e+05,3.16037949e+04,6.90379785e+03,8.73798401e+02,1.52639725e+02,2.69284439e+01,6.61923885e+00,4.22679377e+00,1.47281504e+00,2.40631998e-01,1.79232001e-01,3.19919996e-02,1.36011004e-01,2.36930009e-02,1.46246001e-01,3.38610001e-02,4.74530011e-02,3.28200008e-03,0.00000000e+00
53219.52013889,1.36723992,2.67560522,-0.77678883,3.51343700e+06,8.97242875e+05,3.69583438e+05,1.18019578e+05,3.16037949e+04,6.90379785e+03,8.73798401e+02,1.52639725e+02,2.69284439e+01,6.61923885e+00,4.22679377e+00,1.47281504e+00,2.40631998e-01,1.79232001e-01,3.19919996e-02,1.36011004e-01,2.36930009e-02,1.46246001e-01,3.38610001e-02,4.74530011e-02,3.28200008e-03,0.00000000e+00
53219.52083333,1.35555154,2.71017956,-0.76640146,3.51343700e+06,8.97242875e+05,3.69583438e+05,1.18019578e+05,3.16037949e+04,6.90379785e+03,8.73798401e+02,1.52639725e+02,2.69284439e+01,6.61923885e+00,4.22679377e+00,1.47281504e+00,2.40631998e-01,1.79232001e-01,3.19919996e-02,1.36011004e-01,2.36930009e-02,1.46246001e-01,3.38610001e-02,4.74530011e-02,3.28200008e-03,0.00000000e+00
53219.52152778,1.34361674,2.74426152,-0.75587487,3.05776325e+06,7.53765312e+05,3.05401719e+05,9.61281250e+04,2.50137500e+04,5.35837451e+03,6.59395813e+02,1.10615494e+02,1.91818733e+01,4.63146591e+00,2.41634607e+00,1.00629795e+00,1.63168997e-01,1.80262998e-01,2.36799996e-02,1.08166002e-01,3.86339985e-02,1.20710999e-01,2.19899993e-02,4.43609990e-02,0.00000000e+00,0.00000000e+00
53219.52222222,1.33144290,2.77785504,-0.74521362,3.13987425e+06,7.74213938e+05,3.12748000e+05,9.80652734e+04,2.56497910e+04,5.49546631e+03,6.80108887e+02,1.15563049e+02,2.00392265e+01,4.70728207e+00,2.51331210e+00,1.02750397e+00,1.72036007e-01,1.81071997e-01,2.51180008e-02,1.04874000e-01,4.00470011e-02,1.34229004e-01,2.59639993e-02,5.07449992e-02,0.00000000e+00,0.00000000e+00
53219.52291667,1.31903707,2.81096434,-0.73442240,2.73816025e+06,6.49499938e+05,2.60297797e+05,8.17283516e+04,2.06172051e+04,4.33239453e+03,5.28523193e+02,8.50658035e+01,1.55166702e+01,3.59069896e+00,2.06218505e+00,6.83948994e-01,8.17399994e-02,1.26397997e-01,3.31149995e-02,1.26503006e-01,4.45900001e-02,1.04432002e-01,2.09340006e-02,4.44900012e-03,0.00000000e+00,0.00000000e+00
53219.52361111,1.30640570,2.84359351,-0.72350578,2.73816025e+06,6.49499938e+05,2.60297797e+05,8.17283516e+04,2.06172051e+04,4.33239453e+03,5.28523193e+02,8.50658035e+01,1.55166702e+01,3.59069896e+00,2.06218505e+00,6.83948994e-01,8.17399994e-02,1.26397997e-01,3.31149995e-02,1.26503006e-01,4.45900001e-02,1.04432002e-01,2.09340006e-02,4.44900012e-03,0.00000000e+00,0.00000000e+00
53219.52430556,1.29355569,2.87574648,-0.71246782,2.36827450e+06,5.40074000e+05,2.14024516e+05,6.52300586e+04,1.62675186e+04,3.40261597e+03,3.92740173e+02,6.30217590e+01,1.18443117e+01,2.74211693e+00,1.59908605e+00,5.79931021e-01,3.11600007e-02,8.05289969e-02,9.45999986e-04,1.15440004e-01,1.72279999e-02,6.96849972e-02,8.19799956e-03,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.52500000,1.28049300,2.90742702,-0.70131278,2.36827450e+06,5.40074000e+05,2.14024516e+05,6.52300586e+04,1.62675186e+04,3.40261597e+03,3.92740173e+02,6.30217590e+01,1.18443117e+01,2.74211693e+00,1.59908605e+00,5.79931021e-01,3.11600007e-02,8.05289969e-02,9.45999986e-04,1.15440004e-01,1.72279999e-02,6.96849972e-02,8.19799956e-03,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.52569444,1.26722407,2.93863903,-0.69004473,2.04076375e+06,4.52800125e+05,1.77195375e+05,5.32737578e+04,1.28389697e+04,2.60740063e+03,3.02107544e+02,5.03492355e+01,9.55911636e+00,2.07952499e+00,1.15288901e+00,4.51283008e-01,4.84029986e-02,9.82609987e-02,6.91000023e-04,6.77900016e-02,3.70300002e-03,7.69039989e-02,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.52638889,1.25375471,2.96938630,-0.67866760,2.04076375e+06,4.52800125e+05,1.77195375e+05,5.32737578e+04,1.28389697e+04,2.60740063e+03,3.02107544e+02,5.03492355e+01,9.55911636e+00,2.07952499e+00,1.15288901e+00,4.51283008e-01,4.84029986e-02,9.82609987e-02,6.91000023e-04,6.77900016e-02,3.70300002e-03,7.69039989e-02,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.52708333,1.24009072,2.99967243,-0.66718499,2.04076375e+06,4.52800125e+05,1.77195375e+05,5.32737578e+04,1.28389697e+04,2.60740063e+03,3.02107544e+02,5.03492355e+01,9.55911636e+00,2.07952499e+00,1.15288901e+00,4.51283008e-01,4.84029986e-02,9.82609987e-02,6.91000023e-04,6.77900016e-02,3.70300002e-03,7.69039989e-02,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.52777778,1.22623744,3.02950119,-0.65560051,1.73759700e+06,3.69965688e+05,1.43462500e+05,4.21328438e+04,1.01510117e+04,2.00590698e+03,2.25412399e+02,4.01207848e+01,7.98006105e+00,1.52581596e+00,1.12960696e+00,4.76722002e-01,1.62272006e-01,7.85650015e-02,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.52847222,1.21220053,3.05887604,-0.64391779,1.73759700e+06,3.69965688e+05,1.43462500e+05,4.21328438e+04,1.01510117e+04,2.00590698e+03,2.25412399e+02,4.01207848e+01,7.98006105e+00,1.52581596e+00,1.12960696e+00,4.76722002e-01,1.62272006e-01,7.85650015e-02,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.52916667,1.19798515,3.08780057,-0.63214026,1.48685338e+06,3.07011094e+05,1.17746992e+05,3.43012617e+04,8.06452295e+03,1.59886047e+03,1.83345154e+02,3.26048203e+01,7.63867378e+00,1.33605802e+00,1.21633101e+00,4.84730989e-01,5.46620004e-02,5.18219993e-02,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.52986111,1.18359634,3.11627794,-0.62027122,1.48685338e+06,3.07011094e+05,1.17746992e+05,3.43012617e+04,8.06452295e+03,1.59886047e+03,1.83345154e+02,3.26048203e+01,7.63867378e+00,1.33605802e+00,1.21633101e+00,4.84730989e-01,5.46620004e-02,5.18219993e-02,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.53055556,1.16903896,3.14431190,-0.60831382,1.43540675e+06,2.96967000e+05,1.13942750e+05,3.29539453e+04,7.68858398e+03,1.51629590e+03,1.74430054e+02,3.07431164e+01,7.08848000e+00,1.33325100e+00,1.14264202e+00,4.49310005e-01,4.93200012e-02,5.17989993e-02,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.53125000,1.15431787,3.17190529,-0.59627119,1.21695850e+06,2.41877734e+05,9.23247109e+04,2.54279863e+04,5.98173975e+03,1.16903760e+03,1.38757736e+02,2.53380718e+01,5.74515200e+00,1.63176799e+00,9.51874018e-01,4.48785007e-01,1.03080003e-02,4.37459983e-02,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.53194444,1.13943778,3.19906187,-0.58414631,1.21695850e+06,2.41877734e+05,9.23247109e+04,2.54279863e+04,5.98173975e+03,1.16903760e+03,1.38757736e+02,2.53380718e+01,5.74515200e+00,1.63176799e+00,9.51874018e-01,4.48785007e-01,1.03080003e-02,4.37459983e-02,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.53263889,1.12440310,3.22578431,-0.57194233,1.02531988e+06,1.95271922e+05,7.38632812e+04,2.06685996e+04,4.67913037e+03,9.09614746e+02,1.10233292e+02,2.22129955e+01,6.07243776e+00,1.39855599e+00,9.87609982e-01,3.53581011e-01,2.12050006e-02,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.53333333,1.10921820,3.25207622,-0.55966176,1.02531988e+06,1.95271922e+05,7.38632812e+04,2.06685996e+04,4.67913037e+03,9.09614746e+02,1.10233292e+02,2.22129955e+01,6.07243776e+00,1.39855599e+00,9.87609982e-01,3.53581011e-01,2.12050006e-02,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.53402778,1.09388749,3.27794026,-0.54730773,1.02531988e+06,1.95271922e+05,7.38632812e+04,2.06685996e+04,4.67913037e+03,9.09614746e+02,1.10233292e+02,2.22129955e+01,6.07243776e+00,1.39855599e+00,9.87609982e-01,3.53581011e-01,2.12050006e-02,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.53472222,1.07841506,3.30337958,-0.53488260,8.56654312e+05,1.58231219e+05,5.90473672e+04,1.58133027e+04,3.69667798e+03,6.78312378e+02,8.27933807e+01,1.87643089e+01,5.42660999e+00,1.54781997e+00,1.14196301e+00,3.37606996e-01,2.80019995e-02,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.53541667,1.06280481,3.32839701,-0.52238935,8.56654312e+05,1.58231219e+05,5.90473672e+04,1.58133027e+04,3.69667798e+03,6.78312378e+02,8.27933807e+01,1.87643089e+01,5.42660999e+00,1.54781997e+00,1.14196301e+00,3.37606996e-01,2.80019995e-02,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.53611111,1.04706084,3.35299567,-0.50983017,6.70213750e+05,1.18459000e+05,4.40280938e+04,1.15198232e+04,2.56646533e+03,4.72775482e+02,6.59189148e+01,1.49542255e+01,4.75962496e+00,1.15792704e+00,8.37563992e-01,3.15171987e-01,9.20499954e-03,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.53680556,1.03118690,3.37717824,-0.49720775,6.70213750e+05,1.18459000e+05,4.40280938e+04,1.15198232e+04,2.56646533e+03,4.72775482e+02,6.59189148e+01,1.49542255e+01,4.75962496e+00,1.15792704e+00,8.37563992e-01,3.15171987e-01,9.20499954e-03,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.53750000,1.01518678,3.40094755,-0.48452442,6.70213750e+05,1.18459000e+05,4.40280938e+04,1.15198232e+04,2.56646533e+03,4.72775482e+02,6.59189148e+01,1.49542255e+01,4.75962496e+00,1.15792704e+00,8.37563992e-01,3.15171987e-01,9.20499954e-03,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.53819444,0.99906423,3.42430625,-0.47178255,5.58706438e+05,9.52766875e+04,3.52480000e+04,8.81275781e+03,2.01620667e+03,3.82626404e+02,5.25950317e+01,1.28500814e+01,4.34689522e+00,1.16823006e+00,7.60757983e-01,1.92986995e-01,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.53888889,0.98282255,3.44725703,-0.45898465,5.58706438e+05,9.52766875e+04,3.52480000e+04,8.81275781e+03,2.01620667e+03,3.82626404e+02,5.25950317e+01,1.28500814e+01,4.34689522e+00,1.16823006e+00,7.60757983e-01,1.92986995e-01,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
