# Irene Model output file: ../../unitTests/Legacy/Ax8max_NatEpoch_Intg.AP8.output_mean_fluence.txt
# Irene Software Version:  1.58.001
#
# Model type:               AP8
# Particle species:         H+
# Flux type:                Integral
# Flux direction:           Omnidirectional
# Environment settings:     Fixed Epoch; unshifted SAA; Activity Level: Max
# Energy levels (MeV):       0.1 0.2 0.4 0.6 0.8 1 2 4 6 8 10 15 20 30 50 60 80 100 150 200 250
#
# Accumulation mode:        Cumulative
#
# Time format:              Modified Julian Date
# Coordinate system:        GEI (Geocentric Equatorial Inertial) Cartesian in Earth radii
# Data Delimiter:           comma
#
# datetime(mjd),posx(Re),posy(Re),posz(Re),fluence,fluence,fluence,fluence,fluence,fluence,fluence,fluence,fluence,fluence,fluence,fluence,fluence,fluence,fluence,fluence,fluence,fluence,fluence,fluence,fluence(#/cm^2)
53219.01666667,1.48949758,2.20295831,-0.90262557,7.11656421e+10,3.68603118e+10,1.36011828e+10,5.42382678e+09,2.41339620e+09,1.16377288e+09,4.84870131e+07,8.60957442e+05,6.52127845e+04,1.00999172e+04,2.53292202e+03,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.01736111,1.48158981,2.24399485,-0.89462001,7.50967813e+10,3.89459072e+10,1.43784167e+10,5.73453850e+09,2.54906446e+09,1.22836879e+09,5.06445382e+07,8.87819403e+05,6.67464666e+04,1.02822794e+04,2.53292202e+03,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.01805556,1.47332072,2.28448440,-0.88639597,7.90742245e+10,4.10753404e+10,1.51676893e+10,6.05228047e+09,2.68836237e+09,1.29462512e+09,5.28094878e+07,9.13786014e+05,6.81984755e+04,1.04527824e+04,2.53292202e+03,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.01875000,1.46470178,2.32443150,-0.87796145,8.30931569e+10,4.32455957e+10,1.59731769e+10,6.37664282e+09,2.83110258e+09,1.36272999e+09,5.49855027e+07,9.38846190e+05,6.95711318e+04,1.06117982e+04,2.53292202e+03,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.01944444,1.45574413,2.36384103,-0.86932383,8.71487777e+10,4.54535687e+10,1.68001031e+10,6.70719589e+09,2.97708440e+09,1.43266447e+09,5.71764485e+07,9.62988709e+05,7.08665367e+04,1.07596248e+04,2.53292202e+03,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.02013889,1.44645844,2.40271786,-0.86049017,9.12377017e+10,4.76969041e+10,1.76497987e+10,7.04364166e+09,3.12617884e+09,1.50435634e+09,5.93839526e+07,9.86258659e+05,7.20902912e+04,1.08970287e+04,2.53292202e+03,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.02083333,1.43685460,2.44106636,-0.85146738,9.53443251e+10,4.99685734e+10,1.85200002e+10,7.38461589e+09,3.27773420e+09,1.57735089e+09,6.15952959e+07,1.00862229e+06,7.32440564e+04,1.10248556e+04,2.53292202e+03,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.02152778,1.42694265,2.47889157,-0.84226174,9.94457934e+10,5.22590185e+10,1.94048849e+10,7.72807957e+09,3.43077747e+09,1.65091495e+09,6.37937692e+07,1.03010476e+06,7.43344340e+04,1.11452455e+04,2.53292202e+03,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.02222222,1.41673201,2.51619773,-0.83287968,1.03530138e+11,5.45618455e+10,2.03003979e+10,8.07272598e+09,3.58465598e+09,1.72459093e+09,6.59676063e+07,1.05072868e+06,7.53657298e+04,1.12594647e+04,2.53292202e+03,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.02291667,1.40623164,2.55298955,-0.82332732,1.07606417e+11,5.68738905e+10,2.12051605e+10,8.41832534e+09,3.73907685e+09,1.79823014e+09,6.81109121e+07,1.07050078e+06,7.63394816e+04,1.13676876e+04,2.53292202e+03,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
