# Legacy Model output file: ../../unitTests/Legacy/Ax8max_NatEpochSaa_Diff.AE8.output_mean_flux.txt
# Irene Software Version:  1.58.001
#
# Model type:               AE8
# Particle species:         e-
# Flux type:                1PtDiff
# Flux direction:           Omnidirectional
# Environment settings:     Fixed Epoch; SAA Shifted; Activity Level: Max
# Energy levels (MeV):       0.04 0.07 0.1 0.25 0.5 0.75 1 1.5 2 2.5 3 3.5 4 4.5 5 5.5 6 6.5 7 7.5 8
#
# Time format:              Modified Julian Date
# Coordinate system:        GEI (Geocentric Equatorial Inertial) Cartesian in Earth radii
# Data Delimiter:           comma
#
# datetime(mjd),posx(Re),posy(Re),posz(Re),flux,flux,flux,flux,flux,flux,flux,flux,flux,flux,flux,flux,flux,flux,flux,flux,flux,flux,flux,flux,flux(#/cm^2/s/MeV)
53219.02152778,1.42694265,2.47889157,-0.84226174,4.65061062e+08,3.27207844e+08,2.56650672e+08,4.99181016e+07,1.39145898e+07,5.37056494e+06,3.09720923e+06,1.58786377e+06,6.54756592e+05,4.36374756e+05,1.78565079e+05,7.95750885e+04,2.81039867e+04,8.90261364e+03,2.28648305e+03,4.97455746e+02,8.12560022e+01,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.02222222,1.41673201,2.51619773,-0.83287968,4.73079125e+08,3.32833438e+08,2.60127812e+08,5.08905508e+07,1.42162236e+07,5.46664600e+06,3.18392554e+06,1.60756873e+06,6.65824158e+05,4.46331482e+05,1.81645706e+05,8.07230988e+04,2.83091278e+04,8.98308372e+03,2.29342771e+03,4.95594531e+02,8.14208016e+01,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.02291667,1.40623164,2.55298955,-0.82332732,4.80995625e+08,3.38388562e+08,2.63517000e+08,5.18560742e+07,1.45171094e+07,5.56167480e+06,3.27125684e+06,1.62669873e+06,6.76744019e+05,4.56277008e+05,1.84685593e+05,8.18457870e+04,2.85016098e+04,9.05966282e+03,2.29923105e+03,4.93495822e+02,8.15400481e+01,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.02361111,1.39545046,2.58927141,-0.81361047,4.88691906e+08,3.43788312e+08,2.66755125e+08,5.28016680e+07,1.48136807e+07,5.65422119e+06,3.35839990e+06,1.64485327e+06,6.87344666e+05,4.66098907e+05,1.87638565e+05,8.29232330e+04,2.86746483e+04,9.13018322e+03,2.30336857e+03,4.91050780e+02,8.15955102e+01,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.02430556,1.38439666,2.62504771,-0.80373478,4.96382812e+08,3.49184625e+08,2.69898344e+08,5.37580273e+07,1.51165586e+07,5.74707910e+06,3.44900635e+06,1.66226953e+06,6.97917480e+05,4.76160278e+05,1.90587738e+05,8.39773178e+04,2.88236427e+04,9.19408703e+03,2.30487514e+03,4.87857580e+02,8.15478489e+01,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.02500000,1.37307870,2.66032286,-0.79370542,5.03829406e+08,3.54407844e+08,2.72940031e+08,5.46843867e+07,1.54101484e+07,5.83693262e+06,3.53701489e+06,1.67913733e+06,7.08151978e+05,4.85911865e+05,1.93440491e+05,8.49968643e+04,2.89700470e+04,9.25631523e+03,2.30671835e+03,4.84964818e+02,8.15128610e+01,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.02569444,1.36150411,2.69510108,-0.78352791,5.11140156e+08,3.59533031e+08,2.75876562e+08,5.55997969e+07,1.57017129e+07,5.92528076e+06,3.62532227e+06,1.69533716e+06,7.18185181e+05,4.95610657e+05,1.96238220e+05,8.59856720e+04,2.91030655e+04,9.31429005e+03,2.30742145e+03,4.81853843e+02,8.14333558e+01,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.02638889,1.34968075,2.72938677,-0.77320693,5.18303062e+08,3.64555750e+08,2.78707156e+08,5.65028711e+07,1.59910879e+07,6.01202148e+06,3.71384595e+06,1.71084033e+06,7.28009949e+05,5.05246765e+05,1.98977982e+05,8.69424744e+04,2.92224808e+04,9.36797714e+03,2.30698442e+03,4.78530228e+02,8.13097358e+01,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.02708333,1.33761568,2.76318386,-0.76274752,5.25559438e+08,3.69640156e+08,2.81299312e+08,5.74515938e+07,1.63032393e+07,6.10090674e+06,3.81397144e+06,1.72437695e+06,7.37895386e+05,5.15741882e+05,2.01748047e+05,8.78452377e+04,2.92701263e+04,9.40250683e+03,2.29838920e+03,4.72756863e+02,8.08705539e+01,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.02777778,1.32531611,2.79649642,-0.75215438,5.32406688e+08,3.74440781e+08,2.83966781e+08,5.83199688e+07,1.65829531e+07,6.18391699e+06,3.90042773e+06,1.73894580e+06,7.47273926e+05,5.25061829e+05,2.04361435e+05,8.87499008e+04,2.93796101e+04,9.45209217e+03,2.29770947e+03,4.69650954e+02,8.07367414e+01,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
