# Legacy Model output file: ../../unitTests/Legacy/Ax8min_NatEpoch_Diff.AE8.output_mean_flux.txt
# Irene Software Version:  1.58.001
#
# Model type:               AE8
# Particle species:         e-
# Flux type:                1PtDiff
# Flux direction:           Omnidirectional
# Environment settings:     Fixed Epoch; unshifted SAA; Activity Level: Min
# Energy levels (MeV):       0.04 0.07 0.1 0.25 0.5 0.75 1 1.5 2 2.5 3 3.5 4 4.5 5 5.5 6 6.5 7 7.5 8
#
# Time format:              Modified Julian Date
# Coordinate system:        GEI (Geocentric Equatorial Inertial) Cartesian in Earth radii
# Data Delimiter:           comma
#
# datetime(mjd),posx(Re),posy(Re),posz(Re),flux,flux,flux,flux,flux,flux,flux,flux,flux,flux,flux,flux,flux,flux,flux,flux,flux,flux,flux,flux,flux(#/cm^2/s/MeV)
53219.02916667,1.30004065,2.86168446,-0.73058466,2.03578562e+08,1.32950188e+08,5.72939492e+07,1.64192637e+07,5.66311279e+06,7.95826050e+05,1.41264514e+06,6.68365234e+05,2.92889954e+05,1.59585098e+05,8.45496826e+04,4.61152267e+04,2.30947304e+04,8.88028526e+03,2.31433034e+03,4.68217582e+02,8.10302570e+01,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.02986111,1.28707747,2.89356762,-0.71961671,2.04646906e+08,1.34008188e+08,5.83437656e+07,1.67269277e+07,5.65861328e+06,8.95342712e+05,1.44454895e+06,6.78798889e+05,2.98161346e+05,1.63287811e+05,8.58128891e+04,4.67542534e+04,2.33004284e+04,8.90862465e+03,2.31321430e+03,4.66449589e+02,7.95175508e+01,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.03055556,1.27390601,2.92498195,-0.70853199,2.05706719e+08,1.35064688e+08,5.94127617e+07,1.70403281e+07,5.65142920e+06,1.00080878e+06,1.47716064e+06,6.89396667e+05,3.03526306e+05,1.67070084e+05,8.70939636e+04,4.74012718e+04,2.35075703e+04,8.93697262e+03,2.31206179e+03,4.64666218e+02,7.80313686e+01,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.03125000,1.26053177,2.95593122,-0.69733473,2.06662578e+08,1.36058094e+08,6.04738594e+07,1.73518496e+07,5.63890039e+06,1.11203992e+06,1.50980615e+06,6.99843323e+05,3.08849365e+05,1.70855682e+05,8.83534851e+04,4.80345535e+04,2.37055340e+04,8.96130848e+03,2.30983901e+03,4.62659746e+02,7.65375048e+01,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.03194444,1.24696101,2.98641920,-0.68602853,2.07560812e+08,1.37018312e+08,6.15402617e+07,1.76650156e+07,5.62223096e+06,1.22943616e+06,1.54280688e+06,7.10287842e+05,3.14194824e+05,1.74680359e+05,8.96101456e+04,4.86643562e+04,2.38993874e+04,8.98360443e+03,2.30706739e+03,4.60537851e+02,7.50540346e+01,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.03263889,1.23319893,3.01644949,-0.67461718,2.08352797e+08,1.37911938e+08,6.25971172e+07,1.79757305e+07,5.60003369e+06,1.35294836e+06,1.57580042e+06,7.20562134e+05,3.19489502e+05,1.78502808e+05,9.08428650e+04,4.92791557e+04,2.40836372e+04,9.00183678e+03,2.30323195e+03,4.58198488e+02,7.35652521e+01,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.03333333,1.21925132,3.04602571,-0.66310412,2.09131562e+08,1.38801094e+08,6.36720586e+07,1.82918809e+07,5.57474170e+06,1.48336401e+06,1.60948608e+06,7.30987549e+05,3.24871765e+05,1.82401611e+05,9.20917358e+04,4.99007874e+04,2.42689800e+04,9.02001381e+03,2.29936886e+03,4.55850542e+02,7.21044615e+01,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.03402778,1.20512321,3.07515099,-0.65149297,2.09849188e+08,1.39652844e+08,6.47509961e+07,1.86093438e+07,5.54500879e+06,1.62066711e+06,1.64349609e+06,7.41394470e+05,3.30270020e+05,1.86335739e+05,9.33360672e+04,5.05179520e+04,2.44497890e+04,9.03611565e+03,2.29496837e+03,4.53392565e+02,7.06555471e+01,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.03472222,1.19081978,3.10382911,-0.63978701,2.10457328e+08,1.40435141e+08,6.58185156e+07,1.89237949e+07,5.50945557e+06,1.76469250e+06,1.67744885e+06,7.51612305e+05,3.35608459e+05,1.90261703e+05,9.45534744e+04,5.11186218e+04,2.46205387e+04,9.04811287e+03,2.28951097e+03,4.50725585e+02,6.92037269e+01,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.03541667,1.17634606,3.13206335,-0.62798955,2.11050484e+08,1.41209922e+08,6.69032812e+07,1.92435762e+07,5.47051660e+06,1.91642920e+06,1.71208984e+06,7.61970703e+05,3.41031067e+05,1.94262650e+05,9.57858353e+04,5.17254066e+04,2.47921219e+04,9.06004047e+03,2.28403664e+03,4.48054582e+02,6.77803233e+01,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
