# Irene Model output file: ../../unitTests/Legacy/CRRquiet_atEpoch_Diff.CRRESPRO.output_mean_fluence.txt
# Irene Software Version:  1.58.001
#
# Model type:               CRRESPRO
# Particle species:         H+
# Flux type:                1PtDiff
# Flux direction:           Omnidirectional
# Environment settings:     Current Epoch; Activity Level: Quiet
# Energy levels (MeV):       1.5 2.1 2.5 2.9 3.6 4.3 5.7 6.8 8.5 9.7 10.7 13.2 16.9 19.4 26.3 30.9 36.3 41.1 47 55 65.7 81.3
#
# Accumulation mode:        Cumulative
#
# Time format:              Modified Julian Date
# Coordinate system:        GEI (Geocentric Equatorial Inertial) Cartesian in Earth radii
# Data Delimiter:           comma
#
# datetime(mjd),posx(Re),posy(Re),posz(Re),fluence,fluence,fluence,fluence,fluence,fluence,fluence,fluence,fluence,fluence,fluence,fluence,fluence,fluence,fluence,fluence,fluence,fluence,fluence,fluence,fluence,fluence(#/cm^2/MeV)
53219.01388889,1.51726880,2.03324350,-0.93229988,3.06347819e+07,5.74280168e+06,2.22572363e+06,6.78248729e+05,1.54916561e+05,3.89389500e+04,1.00375691e+03,2.92493481e+03,1.16489708e+03,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.01458333,1.51093106,2.07651714,-0.92525113,3.26034654e+07,6.07136884e+06,2.35355258e+06,7.12841502e+05,1.62780252e+05,4.07210776e+04,1.09282499e+03,3.08359209e+03,1.21350073e+03,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.01527778,1.50418085,2.11922432,-0.91794984,3.45721493e+07,6.39993604e+06,2.48138155e+06,7.47434281e+05,1.70643944e+05,4.25032054e+04,1.18189307e+03,3.24224938e+03,1.26210439e+03,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.01597222,1.49703211,2.16136976,-0.91040510,3.65408328e+07,6.72850320e+06,2.60921051e+06,7.82027055e+05,1.78507635e+05,4.42853329e+04,1.27096114e+03,3.40090666e+03,1.31070805e+03,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.01666667,1.48949758,2.20295831,-0.90262557,3.86354214e+07,7.07136260e+06,2.74011494e+06,8.17132684e+05,1.86212637e+05,4.59242021e+04,1.38555230e+03,3.55351562e+03,1.35987865e+03,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.01736111,1.48158981,2.24399485,-0.89462001,4.08559144e+07,7.42851416e+06,2.87409481e+06,8.52751160e+05,1.93758950e+05,4.74198125e+04,1.52566652e+03,3.70007624e+03,1.40961619e+03,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.01805556,1.47332072,2.28448440,-0.88639597,4.30764077e+07,7.78566577e+06,3.00807470e+06,8.88369640e+05,2.01305263e+05,4.89154231e+04,1.66578075e+03,3.84663687e+03,1.45935373e+03,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.01875000,1.46470178,2.32443150,-0.87796145,4.52969007e+07,8.14281733e+06,3.14205458e+06,9.23988116e+05,2.08851576e+05,5.04110336e+04,1.80589496e+03,3.99319748e+03,1.50909127e+03,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.01944444,1.45574413,2.36384103,-0.86932383,4.75173936e+07,8.49996889e+06,3.27603445e+06,9.59606591e+05,2.16397888e+05,5.19066440e+04,1.94600917e+03,4.13975809e+03,1.55882880e+03,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.02013889,1.44645844,2.40271786,-0.86049017,4.95437653e+07,8.81433707e+06,3.39492215e+06,9.91917493e+05,2.23226909e+05,5.32598406e+04,2.03997452e+03,4.27602672e+03,1.60462894e+03,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.02083333,1.43685460,2.44106636,-0.85146738,5.18627545e+07,9.16136107e+06,3.52525832e+06,1.02717561e+06,2.30594077e+05,5.47966846e+04,2.10901520e+03,4.41579548e+03,1.65349134e+03,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.02152778,1.42694265,2.47889157,-0.84226174,5.46684839e+07,9.58382441e+06,3.68213519e+06,1.06868852e+06,2.39216685e+05,5.66595901e+04,2.19928011e+03,4.56935644e+03,1.70935345e+03,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.02222222,1.41673201,2.51619773,-0.83287968,5.74742129e+07,1.00062877e+07,3.83901203e+06,1.11020143e+06,2.47839293e+05,5.85224954e+04,2.28954500e+03,4.72291737e+03,1.76521554e+03,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.02291667,1.40623164,2.55298955,-0.82332732,6.02799422e+07,1.04287510e+07,3.99588890e+06,1.15171434e+06,2.56461901e+05,6.03854010e+04,2.37980991e+03,4.87647833e+03,1.82107765e+03,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.02361111,1.39545046,2.58927141,-0.81361047,6.30856712e+07,1.08512143e+07,4.15276575e+06,1.19322725e+06,2.65084508e+05,6.22483063e+04,2.47007481e+03,5.03003926e+03,1.87693974e+03,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.02430556,1.38439666,2.62504771,-0.80373478,6.56436723e+07,1.12298581e+07,4.29315736e+06,1.22923544e+06,2.72903008e+05,6.38664169e+04,2.55641413e+03,5.16877151e+03,1.92466189e+03,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.02500000,1.37307870,2.66032286,-0.79370542,6.82400692e+07,1.16059213e+07,4.43170590e+06,1.26318775e+06,2.80591283e+05,6.53737432e+04,2.65606431e+03,5.30691544e+03,1.96916373e+03,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.02569444,1.36150411,2.69510108,-0.78352791,7.11225906e+07,1.20232235e+07,4.58489661e+06,1.30058891e+06,2.88953443e+05,6.70150804e+04,2.77295097e+03,5.45929976e+03,2.01858525e+03,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.02638889,1.34968075,2.72938677,-0.77320693,7.40051125e+07,1.24405257e+07,4.73808734e+06,1.33799008e+06,2.97315605e+05,6.86564180e+04,2.88983764e+03,5.61168411e+03,2.06800678e+03,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.02708333,1.33761568,2.76318386,-0.76274752,7.68876340e+07,1.28578278e+07,4.89127806e+06,1.37539125e+06,3.05677766e+05,7.02977553e+04,3.00672430e+03,5.76406843e+03,2.11742830e+03,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.02777778,1.32531611,2.79649642,-0.75215438,7.95152299e+07,1.32292604e+07,5.02639655e+06,1.40767710e+06,3.13178987e+05,7.17168324e+04,3.09619307e+03,5.90289230e+03,2.16453658e+03,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.02847222,1.31278896,2.82932870,-0.74143207,8.18878995e+07,1.35548233e+07,5.14344278e+06,1.43484764e+06,3.19819266e+05,7.29136489e+04,3.15824392e+03,6.02815567e+03,2.20933162e+03,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.02916667,1.30004065,2.86168446,-0.73058466,8.42605695e+07,1.38803862e+07,5.26048902e+06,1.46201819e+06,3.26459546e+05,7.41104656e+04,3.22029479e+03,6.15341906e+03,2.25412666e+03,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.02986111,1.28707747,2.89356762,-0.71961671,8.73116870e+07,1.43050721e+07,5.41140703e+06,1.49495156e+06,3.34350437e+05,7.56645611e+04,3.34468393e+03,6.29862005e+03,2.30517937e+03,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.03055556,1.27390601,2.92498195,-0.70853199,9.10412531e+07,1.48288812e+07,5.59619683e+06,1.53364776e+06,3.43491941e+05,7.75759360e+04,3.53141138e+03,6.46375866e+03,2.36248975e+03,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.03125000,1.26053177,2.95593122,-0.69733473,9.47708187e+07,1.53526902e+07,5.78098661e+06,1.57234396e+06,3.52633443e+05,7.94873106e+04,3.71813881e+03,6.62889725e+03,2.41980013e+03,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.03194444,1.24696101,2.98641920,-0.68602853,9.81714974e+07,1.58190323e+07,5.94319505e+06,1.60738137e+06,3.60755689e+05,8.10635954e+04,3.85181895e+03,6.78839048e+03,2.47299757e+03,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.03263889,1.23319893,3.01644949,-0.67461718,1.01243290e+08,1.62279075e+07,6.08282216e+06,1.63875998e+06,3.67858679e+05,8.23047905e+04,3.93245181e+03,6.94223835e+03,2.52208207e+03,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.03333333,1.21925132,3.04602571,-0.66310412,1.04315082e+08,1.66367827e+07,6.22244926e+06,1.67013859e+06,3.74961667e+05,8.35459855e+04,4.01308467e+03,7.09608620e+03,2.57116657e+03,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.03402778,1.20512321,3.07515099,-0.65149297,1.07386874e+08,1.70456579e+07,6.36207638e+06,1.70151721e+06,3.82064657e+05,8.47871807e+04,4.09371754e+03,7.24993407e+03,2.62025107e+03,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.03472222,1.19081978,3.10382911,-0.63978701,1.11158417e+08,1.75522619e+07,6.53513345e+06,1.73964068e+06,3.90467307e+05,8.62875766e+04,4.23048216e+03,7.41472680e+03,2.67307384e+03,0.00000000e+00,2.19089984e-01,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.03541667,1.17634606,3.13206335,-0.62798955,1.15629712e+08,1.81565947e+07,6.74162054e+06,1.78450903e+06,4.00169620e+05,8.80471737e+04,4.42337858e+03,7.59046442e+03,2.72963488e+03,0.00000000e+00,6.57270019e-01,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
