# Legacy Model output file: ../../unitTests/Legacy/Ax8max_NatEpoch_Intg.AE8.output_mean_flux.txt
# Irene Software Version:  1.58.001
#
# Model type:               AE8
# Particle species:         e-
# Flux type:                Integral
# Flux direction:           Omnidirectional
# Environment settings:     Fixed Epoch; unshifted SAA; Activity Level: Max
# Energy levels (MeV):       0.04 0.07 0.1 0.25 0.5 0.75 1 1.5 2 2.5 3 3.5 4 4.5 5 5.5 6 6.5 7 7.5 8
#
# Time format:              Modified Julian Date
# Coordinate system:        GEI (Geocentric Equatorial Inertial) Cartesian in Earth radii
# Data Delimiter:           comma
#
# datetime(mjd),posx(Re),posy(Re),posz(Re),flux,flux,flux,flux,flux,flux,flux,flux,flux,flux,flux,flux,flux,flux,flux,flux,flux,flux,flux,flux,flux(#/cm^2/s)
53219.21527778,-0.51221811,-0.96562720,0.29689540,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.21597222,-0.44297432,-0.98833689,0.24727351,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.21666667,-0.37193967,-1.00704420,0.19664977,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.21736111,-0.29931928,-1.02145043,0.14518584,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.21805556,-0.22536100,-1.03128249,0.09307163,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.21875000,-0.15035347,-1.03630352,0.04052345,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.21944444,-0.07462268,-1.03632565,-0.01221952,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.22013889,0.00147617,-1.03122049,-0.06490080,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.22083333,0.07756671,-1.02092683,-0.11725405,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.22152778,0.15326375,-1.00545643,-0.16901086,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.22222222,0.22818511,-0.98489484,-0.21990944,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.22291667,0.30196431,-0.95939854,-0.26970367,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.22361111,0.37426105,-0.92918791,-0.31816973,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.22430556,0.44477163,-0.89453666,-0.36511238,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.22500000,0.51323377,-0.85576077,-0.41036838,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.22569444,0.57943198,-0.81320426,-0.45380854,9.79246385e+00,8.50244798e+00,7.38237333e+00,4.05515498e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.22638889,0.64319673,-0.76722784,-0.49533761,4.40618086e+03,3.85801172e+03,3.37804222e+03,1.55091071e+03,1.06650278e+02,2.32085567e+01,8.39470793e+00,2.34240317e+00,1.06670626e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.22708333,0.70440419,-0.71819642,-0.53489186,4.18554291e+05,3.70313995e+05,3.27633667e+05,1.41607834e+05,8.12174034e+03,1.52117264e+03,5.52952349e+02,1.47583172e+02,6.42120615e+01,2.37360802e+01,7.58862682e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.22777778,0.76297260,-0.66646974,-0.57243675,6.39426904e+06,5.58553857e+06,4.87909473e+06,1.75905835e+06,1.18394318e+05,2.66108856e+04,1.06047354e+04,3.30979180e+03,1.42333293e+03,6.26738310e+02,1.79908365e+02,1.79312862e+01,1.80266239e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.22847222,0.81885736,-0.61239515,-0.60796318,2.70215195e+07,2.33776387e+07,2.02251387e+07,7.26935645e+06,6.03849976e+05,1.70315277e+05,7.48278885e+04,2.49046688e+04,1.10591116e+04,5.18306017e+03,1.15449357e+03,1.06083803e+02,9.82558075e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.22916667,0.87204640,-0.55630101,-0.64148324,6.44284609e+07,5.54455781e+07,4.77150742e+07,1.66181797e+07,1.53307727e+06,5.40209290e+05,2.55729675e+05,9.20113602e+04,4.00423012e+04,1.87010841e+04,3.32480311e+03,2.94889688e+02,2.62419358e+01,1.93760206e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.22986111,0.92255509,-0.49849353,-0.67302706,8.69534297e+07,7.43731328e+07,6.36129414e+07,2.08907441e+07,1.93473535e+06,7.36113525e+05,3.65031036e+05,1.45263840e+05,6.49393768e+04,3.12100983e+04,4.74735975e+03,3.92444611e+02,3.24541554e+01,2.64732190e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.23055556,0.97042049,-0.43925509,-0.70263828,9.25806641e+07,7.77545156e+07,6.53026680e+07,2.02403789e+07,1.81959387e+06,6.20143738e+05,2.89987610e+05,1.21084991e+05,5.68881798e+04,2.67958603e+04,3.71340847e+03,3.04452330e+02,2.49590613e+01,2.11580424e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.23125000,1.01569689,-0.37884213,-0.73037120,1.04523211e+08,8.68439922e+07,7.21549844e+07,2.13212695e+07,1.92031885e+06,5.22406982e+05,2.27667603e+05,8.95775070e+04,4.02702446e+04,1.75379753e+04,2.35847664e+03,2.17431873e+02,2.00441722e+01,1.72112591e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.23194444,1.05845210,-0.31748650,-0.75628751,1.21104539e+08,9.97574219e+07,8.21732656e+07,2.33886777e+07,2.10758813e+06,4.53610870e+05,1.82401047e+05,6.73656158e+04,2.84544830e+04,1.14211206e+04,1.50178766e+03,1.57743618e+02,1.65343694e+01,1.41412776e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.23263889,1.09876318,-0.25539569,-0.78045407,1.35748859e+08,1.11724680e+08,9.19522812e+07,2.58952402e+07,2.28828662e+06,3.94953674e+05,1.40275620e+05,4.99614563e+04,1.90746479e+04,7.11917448e+03,9.22240078e+02,1.10649966e+02,1.32572427e+01,1.06249063e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.23333333,1.13671396,-0.19275443,-0.80294105,1.43850484e+08,1.17905781e+08,9.66406562e+07,2.68109863e+07,2.38510596e+06,3.26631897e+05,9.93672791e+04,3.36571388e+04,1.09683809e+04,3.78931618e+03,5.12807369e+02,6.98326230e+01,9.49057657e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.23402778,1.17239186,-0.12972611,-0.82381985,1.42118250e+08,1.15824344e+08,9.43951875e+07,2.55760840e+07,2.36563696e+06,2.56148651e+05,6.47023773e+04,2.05343933e+04,5.36419249e+03,1.71082675e+03,2.58861989e+02,3.95763367e+01,6.04847353e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.23472222,1.20588665,-0.06645467,-0.84316204,1.31494312e+08,1.06269859e+08,8.58841953e+07,2.20028633e+07,2.12472827e+06,1.93077118e+05,3.93431969e+04,1.08516731e+04,2.50684905e+03,7.25957394e+02,1.16957024e+02,2.00088248e+01,3.41829914e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.23541667,1.23728858,-0.00306661,-0.86103874,1.23060695e+08,9.84872656e+07,7.88207891e+07,1.90612930e+07,1.90692468e+06,1.50132446e+05,2.51267300e+04,5.96551085e+03,1.27305019e+03,3.37090462e+02,5.64567223e+01,1.06449984e+01,2.00360804e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.23611111,1.26668697,0.06032757,-0.87751899,1.18693422e+08,9.47156719e+07,7.55817578e+07,1.71975273e+07,1.64975562e+06,1.21180084e+05,1.85845146e+04,3.64822268e+03,8.29131126e+02,2.07504749e+02,3.13942097e+01,5.97246271e+00,1.13346556e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.23680556,1.29416970,0.12363150,-0.89267014,1.13762414e+08,9.07386406e+07,7.23746094e+07,1.54129844e+07,1.41803870e+06,9.81520767e+04,1.42481356e+04,2.41843104e+03,5.69395423e+02,1.35895386e+02,1.83639023e+01,3.45473015e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.23750000,1.31982185,0.18676152,-0.90655716,1.07598922e+08,8.52607109e+07,6.75599766e+07,1.32833379e+07,1.17689929e+06,7.83860779e+04,1.15199223e+04,1.85690737e+03,4.28250521e+02,9.95528400e+01,1.18335225e+01,2.22718343e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.23819444,1.34372646,0.24964528,-0.91924206,1.02331375e+08,8.07486016e+07,6.37177930e+07,1.16057676e+07,9.94835449e+05,6.38789024e+04,9.49919128e+03,1.45564246e+03,3.28877777e+02,7.44608492e+01,7.78657570e+00,1.56986085e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.23888889,1.36596277,0.31221968,-0.93078447,9.80079922e+07,7.71384531e+07,6.07127461e+07,1.02925088e+07,8.51993164e+05,5.27772102e+04,7.93755198e+03,1.15806282e+03,2.56435543e+02,5.65724783e+01,5.21636382e+00,1.23226282e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.23958333,1.38660692,0.37443103,-0.94124058,9.91161172e+07,7.84495391e+07,6.20921172e+07,1.04096016e+07,8.84410400e+05,5.65437584e+04,8.49467468e+03,1.23715043e+03,2.54817218e+02,5.26974946e+01,4.36384277e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.24027778,1.40573204,0.43623258,-0.95066424,1.05760258e+08,8.47623750e+07,6.79334531e+07,1.19515449e+07,1.10953552e+06,7.85956726e+04,1.16675301e+04,1.78674984e+03,3.24346691e+02,6.03888482e+01,4.58835298e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.24097222,1.42340721,0.49758491,-0.95910645,1.13277812e+08,9.18568125e+07,7.44865703e+07,1.37682832e+07,1.39950708e+06,1.10079529e+05,1.61814804e+04,2.61664963e+03,4.18744564e+02,7.01442361e+01,4.89079114e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.24166667,1.43969849,0.55845398,-0.96661508,1.21381148e+08,9.95181797e+07,8.15931094e+07,1.58052207e+07,1.77070239e+06,1.54693893e+05,2.25614662e+04,3.86223960e+03,5.46294451e+02,8.24400559e+01,5.28479088e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.24236111,1.45466882,0.61881106,-0.97323597,1.29980797e+08,1.07690391e+08,8.92226719e+07,1.80498086e+07,2.19396387e+06,2.12896439e+05,3.08654327e+04,5.60525656e+03,7.03004241e+02,9.57553163e+01,5.66009199e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.24305556,1.46837723,0.67863197,-0.97901180,1.21655734e+08,1.00448750e+08,8.29385625e+07,1.61923213e+07,2.09334521e+06,2.39107117e+05,3.88514252e+04,9.26729107e+03,1.48865354e+03,2.25373030e+02,1.66888908e+01,1.24063157e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.24375000,1.48088052,0.73789600,-0.98398324,1.13843383e+08,9.36427500e+07,7.70265703e+07,1.44912588e+07,1.98715649e+06,2.66350311e+05,4.91085739e+04,1.60616455e+04,3.46288061e+03,6.14080310e+02,6.61658123e+01,5.77599695e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.24444444,1.49223176,0.79658667,-0.98818872,1.06897102e+08,8.75613125e+07,7.17229375e+07,1.30019766e+07,1.89938123e+06,2.95273132e+05,6.13857841e+04,2.49822292e+04,6.92007875e+03,1.44329917e+03,2.20356479e+02,2.33996473e+01,1.90593814e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.24513889,1.50248164,0.85468954,-0.99166405,1.00378859e+08,8.17734688e+07,6.66166250e+07,1.15952861e+07,1.83265247e+06,3.26363403e+05,7.75354233e+04,3.35220871e+04,1.05284319e+04,2.51803923e+03,4.49313045e+02,5.46441823e+01,4.08756547e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.24583333,1.51167818,0.91219362,-0.99444359,9.47080781e+07,7.67557344e+07,6.22064102e+07,1.04195732e+07,1.77406519e+06,3.59225372e+05,9.67504349e+04,4.42245827e+04,1.56761551e+04,4.36253834e+03,9.35998380e+02,1.36718661e+02,1.04808807e+01,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.24652778,1.51986643,0.96908950,-0.99655936,8.97535391e+07,7.22441719e+07,5.81506406e+07,9.39126172e+06,1.73058533e+06,3.96645020e+05,1.19271362e+05,5.64555435e+04,2.18650646e+04,6.80637360e+03,1.67601621e+03,2.88695127e+02,2.50226092e+01,1.58774154e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.24722222,1.52708956,1.02537010,-0.99804166,8.54832344e+07,6.80883281e+07,5.42330312e+07,8.46905566e+06,1.70833691e+06,4.40791534e+05,1.44110687e+05,6.79292068e+04,2.72235718e+04,9.05509377e+03,2.45861387e+03,5.00056386e+02,6.09418079e+01,5.12788910e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.24791667,1.53338790,1.08103026,-0.99891920,8.16405234e+07,6.43803047e+07,5.07691914e+07,7.67840576e+06,1.68817310e+06,4.87609558e+05,1.72629639e+05,8.10485535e+04,3.35544891e+04,1.18867922e+04,3.54144502e+03,8.38900268e+02,1.50697008e+02,2.06009671e+01,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.24861111,1.53880007,1.13606589,-0.99921899,7.80403516e+07,6.09393477e+07,4.75856406e+07,6.97414648e+06,1.66877136e+06,5.38500244e+05,2.06155151e+05,9.64086609e+04,4.12074203e+04,1.55291376e+04,5.06779671e+03,1.39403069e+03,3.48907322e+02,7.29495361e+01,1.29942195e+01,2.08061258e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.24930556,1.54336263,1.19047432,-0.99896676,7.16483203e+07,5.46137891e+07,4.16292539e+07,6.40281885e+06,1.67794312e+06,5.89990356e+05,2.45657120e+05,1.10881096e+05,4.73352013e+04,1.81411018e+04,6.20722103e+03,1.87709558e+03,5.05099297e+02,1.14847749e+02,2.23706271e+01,3.65933706e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.25000000,1.54710996,1.24425414,-0.99818637,6.59783203e+07,4.91344648e+07,3.65907383e+07,5.89610254e+06,1.68682068e+06,6.44296631e+05,2.90896454e+05,1.26887772e+05,5.41036186e+04,2.10737534e+04,7.54706001e+03,2.50017381e+03,7.21252441e+02,1.77724198e+02,3.77012752e+01,7.16214534e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.25069444,1.55007487,1.29740504,-0.99690090,6.08617148e+07,4.43003945e+07,3.22456406e+07,5.43890918e+06,1.69589038e+06,7.02559387e+05,3.43426910e+05,1.44858978e+05,6.16932869e+04,2.44144878e+04,9.14305401e+03,3.31202936e+03,1.02282393e+03,2.72641927e+02,6.28414452e+01,1.28147313e+01,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.25138889,1.55228842,1.34992717,-0.99513184,5.54830312e+07,3.95313750e+07,2.81659355e+07,5.09719385e+06,1.71329028e+06,7.60878357e+05,3.99353912e+05,1.65002182e+05,7.04837112e+04,2.83980217e+04,1.10806122e+04,4.30492878e+03,1.41837275e+03,4.07130212e+02,1.01054229e+02,2.19546482e+01,4.22302913e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.25208333,1.55378014,1.40182163,-0.99289977,4.85504219e+07,3.40067148e+07,2.38196816e+07,5.02759473e+06,1.75726904e+06,8.09171387e+05,4.45532166e+05,1.87286819e+05,8.12600937e+04,3.35517998e+04,1.35062160e+04,5.32085276e+03,1.85451138e+03,5.66572011e+02,1.47776142e+02,3.36051732e+01,6.80982275e+00,1.10492401e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.25277778,1.55457794,1.45309031,-0.99022413,4.26181250e+07,2.93560820e+07,2.02209414e+07,4.96315527e+06,1.80255078e+06,8.60013855e+05,4.96295380e+05,2.12187958e+05,9.34827042e+04,3.95371056e+04,1.64098301e+04,6.55361080e+03,2.41369605e+03,7.83918440e+02,2.14651510e+02,5.10484464e+01,1.07704112e+01,1.92604144e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.25347222,1.55470853,1.50373540,-0.98712299,3.75006250e+07,2.54106602e+07,1.72184414e+07,4.90002100e+06,1.84778992e+06,9.12817383e+05,5.51588623e+05,2.39774857e+05,1.07232018e+05,4.64333038e+04,1.98586102e+04,8.03782463e+03,3.12481570e+03,1.07759225e+03,3.09469074e+02,7.69008696e+01,1.68459918e+01,3.17096547e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.25416667,1.55419717,1.55375973,-0.98361408,3.34811094e+07,2.23957129e+07,1.49806260e+07,4.85944678e+06,1.89549377e+06,9.66906433e+05,6.08900574e+05,2.68823456e+05,1.21752083e+05,5.38342438e+04,2.36384277e+04,9.68521976e+03,3.95231318e+03,1.44173038e+03,4.35101748e+02,1.13423616e+02,2.58228034e+01,4.93804179e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.25486111,1.55306771,1.60316628,-0.97971387,3.31440625e+07,2.25769043e+07,1.53788203e+07,5.03223340e+06,1.98005652e+06,1.02778174e+06,6.53231750e+05,2.91514496e+05,1.31153732e+05,5.81105576e+04,2.55032597e+04,1.05030537e+04,4.33247375e+03,1.64658070e+03,5.44724286e+02,1.58653349e+02,3.90429497e+01,7.55267637e+00,1.03239191e+00,0.00000000e+00,0.00000000e+00
53219.25555556,1.55134339,1.65195881,-0.97543807,3.28175859e+07,2.27470469e+07,1.57668115e+07,5.20238818e+06,2.06414258e+06,1.08944360e+06,6.98561951e+05,3.14971649e+05,1.40806747e+05,6.25102005e+04,2.74207516e+04,1.13482971e+04,4.72961378e+03,1.86946487e+03,6.75247133e+02,2.18652695e+02,5.79457656e+01,1.13194911e+01,1.38214172e+00,0.00000000e+00,0.00000000e+00
53219.25625000,1.54904571,1.70014095,-0.97080173,3.24736680e+07,2.29037305e+07,1.61540537e+07,5.37474805e+06,2.15037549e+06,1.15402649e+06,7.46529297e+05,3.40080994e+05,1.51066010e+05,6.71962280e+04,2.94618320e+04,1.22528820e+04,5.15942097e+03,2.12087202e+03,8.36285770e+02,3.01006049e+02,8.58804137e+01,1.69338640e+01,1.74504856e+00,0.00000000e+00,0.00000000e+00
53219.25694444,1.54619538,1.74771691,-0.96581884,3.21534043e+07,2.30582500e+07,1.65358398e+07,5.54577539e+06,2.23654150e+06,1.21954102e+06,7.95589600e+05,3.66013062e+05,1.61597290e+05,7.20152969e+04,3.15597878e+04,1.31869354e+04,5.60756445e+03,2.39304495e+03,1.02609491e+03,4.08582926e+02,1.25081405e+02,2.48808973e+01,2.17284332e+00,0.00000000e+00,0.00000000e+00
53219.25763889,1.54281250,1.79469064,-0.96050289,3.24293086e+07,2.35093242e+07,1.70428633e+07,5.75679736e+06,2.34131641e+06,1.29202356e+06,8.44302246e+05,3.91896698e+05,1.73193314e+05,7.72193832e+04,3.39776459e+04,1.42933083e+04,6.11980963e+03,2.63922596e+03,1.18032980e+03,4.82814640e+02,1.50808573e+02,3.01071666e+01,2.51906225e+00,0.00000000e+00,0.00000000e+00
53219.25833333,1.53891575,1.84106683,-0.95486706,3.33466133e+07,2.42668594e+07,1.76593984e+07,5.99695459e+06,2.45772046e+06,1.36509485e+06,8.87729797e+05,4.14837006e+05,1.84699081e+05,8.22745514e+04,3.64809837e+04,1.54648380e+04,6.64168835e+03,2.81823778e+03,1.25662780e+03,4.90797132e+02,1.48799568e+02,2.96561923e+01,2.68390472e+00,0.00000000e+00,0.00000000e+00
