# Legacy Model output file: ../../unitTests/Legacy/Ax8max_NatEpochSaa_Intg.AE8.output_mean_flux.txt
# Irene Software Version:  1.58.001
#
# Model type:               AE8
# Particle species:         e-
# Flux type:                Integral
# Flux direction:           Omnidirectional
# Environment settings:     Fixed Epoch; SAA Shifted; Activity Level: Max
# Energy levels (MeV):       0.04 0.07 0.1 0.25 0.5 0.75 1 1.5 2 2.5 3 3.5 4 4.5 5 5.5 6 6.5 7 7.5 8
#
# Time format:              Modified Julian Date
# Coordinate system:        GEI (Geocentric Equatorial Inertial) Cartesian in Earth radii
# Data Delimiter:           comma
#
# datetime(mjd),posx(Re),posy(Re),posz(Re),flux,flux,flux,flux,flux,flux,flux,flux,flux,flux,flux,flux,flux,flux,flux,flux,flux,flux,flux,flux,flux(#/cm^2/s)
53219.02152778,1.42694265,2.47889157,-0.84226174,4.29486797e+07,3.37040664e+07,2.64493086e+07,1.08710996e+07,4.90574365e+06,2.76040796e+06,1.81411816e+06,9.07879761e+05,4.26830292e+05,2.15246353e+05,8.54319153e+04,3.24963531e+04,1.03468847e+04,2.87774348e+03,6.63821101e+02,1.28582150e+02,2.01885533e+01,2.92166555e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.02222222,1.41673201,2.51619773,-0.83287968,4.36814414e+07,3.42776328e+07,2.68982930e+07,1.10888164e+07,5.00612305e+06,2.81496118e+06,1.85139648e+06,9.21866028e+05,4.34371918e+05,2.19162354e+05,8.66219177e+04,3.28447990e+04,1.04140606e+04,2.89345646e+03,6.63970172e+02,1.28018752e+02,2.00761799e+01,2.86283018e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.02291667,1.40623164,2.55298955,-0.82332732,4.44045586e+07,3.48435859e+07,2.73412344e+07,1.13052549e+07,5.10601074e+06,2.86916528e+06,1.88849939e+06,9.35603333e+05,4.41826965e+05,2.23038147e+05,8.77848282e+04,3.31804771e+04,1.04764719e+04,2.90781021e+03,6.63789749e+02,1.27394855e+02,1.99545976e+01,2.80386466e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.02361111,1.39545046,2.58927141,-0.81361047,4.51071016e+07,3.53933438e+07,2.77714316e+07,1.15175947e+07,5.20413623e+06,2.92230103e+06,1.92495886e+06,9.48859558e+05,4.49085449e+05,2.26818802e+05,8.88991013e+04,3.34954109e+04,1.05316458e+04,2.92012644e+03,6.63130879e+02,1.26682580e+02,1.98194999e+01,2.74418574e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.02430556,1.38439666,2.62504771,-0.80373478,4.58084805e+07,3.59420625e+07,2.82006855e+07,1.17329180e+07,5.30383838e+06,2.97611670e+06,1.96201013e+06,9.61947632e+05,4.56357910e+05,2.30617706e+05,8.99861069e+04,3.37910652e+04,1.05773735e+04,2.92960787e+03,6.61605835e+02,1.25773355e+02,1.96524672e+01,2.67883274e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.02500000,1.37307870,2.66032286,-0.79370542,4.64874805e+07,3.64732578e+07,2.86162422e+07,1.19415244e+07,5.40044434e+06,3.02824927e+06,1.99791785e+06,9.74617859e+05,4.63398956e+05,2.34296219e+05,9.10387192e+04,3.40782585e+04,1.06226234e+04,2.93912840e+03,6.60301030e+02,1.24947853e+02,1.95003711e+01,2.61936034e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.02569444,1.36150411,2.69510108,-0.78352791,4.71534961e+07,3.69941758e+07,2.90237012e+07,1.21479277e+07,5.49612402e+06,3.07979321e+06,2.03349121e+06,9.86973755e+05,4.70318848e+05,2.37917145e+05,9.20587463e+04,3.43511353e+04,1.06628790e+04,2.94723940e+03,6.58677995e+02,1.24067344e+02,1.93400681e+01,2.56000832e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.02638889,1.34968075,2.72938677,-0.77320693,4.78058477e+07,3.75043711e+07,2.94227168e+07,1.23518906e+07,5.59079102e+06,3.13069141e+06,2.06869165e+06,9.99000244e+05,4.77110931e+05,2.41476547e+05,9.30450439e+04,3.46093636e+04,1.06980934e+04,2.95394063e+03,6.56739771e+02,1.23133339e+02,1.91718135e+01,2.50082999e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.02708333,1.33761568,2.76318386,-0.76274752,4.84646211e+07,3.80191836e+07,2.98250215e+07,1.25677480e+07,5.69152930e+06,3.18437769e+06,2.10619360e+06,1.01070825e+06,4.84046875e+05,2.45144638e+05,9.39644012e+04,3.48133011e+04,1.07048740e+04,2.95202613e+03,6.52048349e+02,1.21551260e+02,1.88975632e+01,2.42011785e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.02777778,1.32531611,2.79649642,-0.75215438,4.90878203e+07,3.85065039e+07,3.02060840e+07,1.27641484e+07,5.78278369e+06,3.23335620e+06,2.14013428e+06,1.02214368e+06,4.90545776e+05,2.48555511e+05,9.48979340e+04,3.50549812e+04,1.07369022e+04,2.95801377e+03,6.50183141e+02,1.20681047e+02,1.87415481e+01,2.36752769e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
