# Irene Model output file: ../../unitTests/Legacy/CRRquiet_NatEpoch_Diff.CRRESELE.output_mean_fluence.txt
# Irene Software Version:  1.58.001
#
# Model type:               CRRESELE
# Particle species:         e-
# Flux type:                1PtDiff
# Flux direction:           Omnidirectional
# Environment settings:     Fixed Epoch; unshifted SAA; Ap range: 5-7.5
# Energy levels (MeV):       0.65 0.95 1.6 2 2.35 2.75 3.15 3.75 4.55 5.75
#
# Accumulation mode:        Cumulative
#
# Time format:              Modified Julian Date
# Coordinate system:        GEI (Geocentric Equatorial Inertial) Cartesian in Earth radii
# Data Delimiter:           comma
#
# datetime(mjd),posx(Re),posy(Re),posz(Re),fluence,fluence,fluence,fluence,fluence,fluence,fluence,fluence,fluence,fluence(#/cm^2/MeV)
53219.06111111,0.55636317,3.89020514,-0.15014471,5.77286572e+08,5.29101562e+08,1.47768281e+08,2.62313096e+07,7.16342306e+06,1.83891428e+06,5.51343929e+05,7.64857500e+04,1.27416900e+04,3.09890999e+03
53219.06180556,0.53807650,3.90351943,-0.13660190,5.98646574e+08,5.44881563e+08,1.50753281e+08,2.67225596e+07,7.28412620e+06,1.86897290e+06,5.59122270e+05,7.75459501e+04,1.28705700e+04,3.15249000e+03
53219.06250000,0.51974102,3.91648041,-0.12304668,6.23066572e+08,5.62596562e+08,1.53916406e+08,2.72231846e+07,7.40529809e+06,1.89898757e+06,5.66820030e+05,7.85658600e+04,1.29978300e+04,3.20651999e+03
53219.06319444,0.50135893,3.92908934,-0.10948047,6.50546571e+08,5.82246561e+08,1.57257656e+08,2.77331845e+07,7.52693872e+06,1.92895829e+06,5.74437210e+05,7.95454799e+04,1.31234700e+04,3.26099999e+03
53219.06388889,0.48293210,3.94134794,-0.09590454,6.78026573e+08,6.01896563e+08,1.60598906e+08,2.82431846e+07,7.64857937e+06,1.95892901e+06,5.82054390e+05,8.05251000e+04,1.32491100e+04,3.31547999e+03
53219.06458333,0.46446258,3.95325747,-0.08232013,7.05506571e+08,6.21546561e+08,1.63940156e+08,2.87531845e+07,7.77022000e+06,1.98889973e+06,5.89671570e+05,8.15047199e+04,1.33747500e+04,3.36995999e+03
53219.06527778,0.44595210,3.96481934,-0.06872834,7.32986573e+08,6.41196563e+08,1.67281406e+08,2.92631846e+07,7.89186065e+06,2.01887045e+06,5.97288751e+05,8.24843399e+04,1.35003900e+04,3.42443999e+03
53219.06597222,0.42740284,3.97603497,-0.05513059,7.60676571e+08,6.61011562e+08,1.70656406e+08,2.97792783e+07,8.01502471e+06,2.04926597e+06,6.05030461e+05,8.34804298e+04,1.36286700e+04,3.48026999e+03
53219.06666667,0.40881639,3.98690561,-0.04152813,7.88576574e+08,6.80991563e+08,1.74065156e+08,3.03014658e+07,8.13971222e+06,2.08008629e+06,6.12896702e+05,8.44929900e+04,1.37595900e+04,3.53744999e+03
53219.06736111,0.39019463,3.99743267,-0.02792206,8.16476572e+08,7.00971562e+08,1.77473906e+08,3.08236533e+07,8.26439971e+06,2.11090661e+06,6.20762942e+05,8.55055500e+04,1.38905100e+04,3.59462998e+03
53219.06805556,0.37153958,4.00761756,-0.01431347,8.44376574e+08,7.20951564e+08,1.80882656e+08,3.13458408e+07,8.38908722e+06,2.14172693e+06,6.28629183e+05,8.65181101e+04,1.40214300e+04,3.65180999e+03
53219.06875000,0.35285284,4.01746123,-0.00070379,8.72276572e+08,7.40931562e+08,1.84291406e+08,3.18680283e+07,8.51377471e+06,2.17254725e+06,6.36495423e+05,8.75306701e+04,1.41523500e+04,3.70898998e+03
53219.06944444,0.33413627,4.02696494,0.01290589,9.00176570e+08,7.60911561e+08,1.87700156e+08,3.23902158e+07,8.63846221e+06,2.20336756e+06,6.44361663e+05,8.85432301e+04,1.42832700e+04,3.76616998e+03
53219.07013889,0.31539161,4.03613009,0.02651463,9.28076573e+08,7.80891563e+08,1.91108906e+08,3.29124033e+07,8.76314971e+06,2.23418789e+06,6.52227904e+05,8.95557902e+04,1.44141900e+04,3.82334998e+03
53219.07083333,0.29662042,4.04495762,0.04012101,9.55976571e+08,8.00871561e+08,1.94517656e+08,3.34345908e+07,8.88783721e+06,2.26500820e+06,6.60094144e+05,9.05683502e+04,1.45451100e+04,3.88052998e+03
53219.07152778,0.27782474,4.05344880,0.05372426,9.83876573e+08,8.20851563e+08,1.97926406e+08,3.39567783e+07,9.01252472e+06,2.29582853e+06,6.67960385e+05,9.15809103e+04,1.46760300e+04,3.93770998e+03
