# Irene Model output file: ../../unitTests/Legacy/Ax8min_NatEpochSaa_Intg.AE8.output_mean_fluence.txt
# Irene Software Version:  1.58.001
#
# Model type:               AE8
# Particle species:         e-
# Flux type:                Integral
# Flux direction:           Omnidirectional
# Environment settings:     Fixed Epoch; SAA Shifted; Activity Level: Min
# Energy levels (MeV):       0.04 0.07 0.1 0.25 0.5 0.75 1 1.5 2 2.5 3 3.5 4 4.5 5 5.5 6 6.5 7 7.5 8
#
# Accumulation mode:        Cumulative
#
# Time format:              Modified Julian Date
# Coordinate system:        GEI (Geocentric Equatorial Inertial) Cartesian in Earth radii
# Data Delimiter:           comma
#
# datetime(mjd),posx(Re),posy(Re),posz(Re),fluence,fluence,fluence,fluence,fluence,fluence,fluence,fluence,fluence,fluence,fluence,fluence,fluence,fluence,fluence,fluence,fluence,fluence,fluence,fluence,fluence(#/cm^2)
53219.02152778,1.42694265,2.47889157,-0.84226174,1.46029243e+10,1.03271848e+10,7.30420803e+09,3.60047661e+09,1.66676613e+09,1.05796633e+09,7.39241598e+08,3.54195352e+08,1.88622462e+08,9.25806789e+07,4.98134756e+07,2.57670394e+07,1.12276776e+07,3.95460135e+06,1.08420063e+06,2.25086897e+05,3.71425689e+04,6.44042625e+03,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.02222222,1.41673201,2.51619773,-0.83287968,1.53151397e+10,1.08393303e+10,7.67248578e+09,3.78425785e+09,1.75312850e+09,1.10877388e+09,7.77819294e+08,3.72990023e+08,1.98232946e+08,9.74458106e+07,5.22906100e+07,2.69716944e+07,1.17236881e+07,4.11673824e+06,1.12403437e+06,2.32784924e+05,3.83505108e+04,6.61396111e+03,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.02291667,1.40623164,2.55298955,-0.82332732,1.60419948e+10,1.13626523e+10,8.04926778e+09,3.97241178e+09,1.84165923e+09,1.16035569e+09,8.17368954e+08,3.92291231e+08,2.08061983e+08,1.02432233e+08,5.48212569e+07,2.81960683e+07,1.22260086e+07,4.28001297e+06,1.16386717e+06,2.40447332e+05,3.95514343e+04,6.78396197e+03,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.02361111,1.39545046,2.58927141,-0.81361047,1.67833367e+10,1.18970674e+10,8.43451459e+09,4.16492463e+09,1.93235729e+09,1.21269156e+09,8.57890282e+08,4.12100510e+08,2.18108381e+08,1.07539842e+08,5.74049908e+07,2.94397237e+07,1.27344088e+07,4.44433323e+06,1.20367478e+06,2.48069655e+05,4.07446571e+04,6.95040347e+03,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.02430556,1.38439666,2.62504771,-0.80373478,1.75391698e+10,1.24426270e+10,8.82829917e+09,4.36184294e+09,2.02525380e+09,1.26576374e+09,8.99397489e+08,4.32427618e+08,2.28373778e+08,1.12770329e+08,6.00420172e+07,3.07023241e+07,1.32486436e+07,4.60957406e+06,1.24341689e+06,2.55643334e+05,4.19288162e+04,7.11309403e+03,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.02500000,1.37307870,2.66032286,-0.79370542,1.83093947e+10,1.29992865e+10,9.23061008e+09,4.56316698e+09,2.12035449e+09,1.31955613e+09,9.41893274e+08,4.53275583e+08,2.38857728e+08,1.18123962e+08,6.27320954e+07,3.19835249e+07,1.37685242e+07,4.77565914e+06,1.28307409e+06,2.63164969e+05,4.31034013e+04,7.27203982e+03,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.02569444,1.36150411,2.69510108,-0.78352791,1.90937251e+10,1.35668443e+10,9.64130677e+09,4.76882814e+09,2.21762874e+09,1.37404835e+09,9.85364015e+08,4.74638372e+08,2.49556528e+08,1.23599005e+08,6.54742465e+07,3.32828371e+07,1.42938624e+07,4.94254274e+06,1.32264346e+06,2.70635425e+05,4.42686144e+04,7.42742087e+03,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.02638889,1.34968075,2.72938677,-0.77320693,1.98920304e+10,1.41452319e+10,1.00603600e+10,4.97881751e+09,2.31707778e+09,1.42922256e+09,1.02981042e+09,4.96518033e+08,2.60469257e+08,1.29195487e+08,6.82681165e+07,3.45998756e+07,1.48244574e+07,5.11014724e+06,1.36210600e+06,2.78051446e+05,4.54239709e+04,7.57924603e+03,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.02708333,1.33761568,2.76318386,-0.76274752,2.07047187e+10,1.47348644e+10,1.04881582e+10,5.19335444e+09,2.41882759e+09,1.48506155e+09,1.07528946e+09,5.18949254e+08,2.71605394e+08,1.34920324e+08,7.11156085e+07,3.59344518e+07,1.53599471e+07,5.27822688e+06,1.40136964e+06,2.85391983e+05,4.65660522e+04,7.72687445e+03,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.02777778,1.32531611,2.79649642,-0.75215438,2.15315462e+10,1.53355687e+10,1.09245801e+10,5.41237980e+09,2.52285167e+09,1.54154888e+09,1.12178935e+09,5.41926861e+08,2.82961754e+08,1.40772018e+08,7.40158832e+07,3.72861644e+07,1.59001865e+07,5.44675341e+06,1.44043658e+06,2.92658953e+05,4.76952256e+04,7.87050383e+03,0.00000000e+00,0.00000000e+00,0.00000000e+00
