# Legacy Model output file: ../../unitTests/Legacy/Ax8max_NatEpoch_Diff.AE8.output_mean_flux.txt
# Irene Software Version:  1.58.001
#
# Model type:               AE8
# Particle species:         e-
# Flux type:                1PtDiff
# Flux direction:           Omnidirectional
# Environment settings:     Fixed Epoch; unshifted SAA; Activity Level: Max
# Energy levels (MeV):       0.04 0.07 0.1 0.25 0.5 0.75 1 1.5 2 2.5 3 3.5 4 4.5 5 5.5 6 6.5 7 7.5 8
#
# Time format:              Modified Julian Date
# Coordinate system:        GEI (Geocentric Equatorial Inertial) Cartesian in Earth radii
# Data Delimiter:           comma
#
# datetime(mjd),posx(Re),posy(Re),posz(Re),flux,flux,flux,flux,flux,flux,flux,flux,flux,flux,flux,flux,flux,flux,flux,flux,flux,flux,flux,flux,flux(#/cm^2/s/MeV)
53219.02569444,1.36150411,2.69510108,-0.78352791,5.13774375e+08,3.61396594e+08,2.78005281e+08,5.58019609e+07,1.57355859e+07,5.95327490e+06,3.61840063e+06,1.70970898e+06,7.22051819e+05,4.96332214e+05,1.97255493e+05,8.65975037e+04,2.94512844e+04,9.41496658e+03,2.34190893e+03,4.91327584e+02,8.27052072e+01,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.02638889,1.34968075,2.72938677,-0.77320693,5.20869219e+08,3.66366719e+08,2.80478125e+08,5.67360000e+07,1.60441357e+07,6.04039648e+06,3.71800000e+06,1.72242273e+06,7.31705688e+05,5.06733521e+05,1.99967545e+05,8.74665604e+04,2.94756050e+04,9.44328594e+03,2.33071208e+03,4.84674662e+02,8.21741074e+01,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.02708333,1.33761568,2.76318386,-0.76274752,5.27912375e+08,3.71303969e+08,2.83151562e+08,5.76376250e+07,1.63363184e+07,6.12610498e+06,3.80925244e+06,1.73679932e+06,7.41340515e+05,5.16502441e+05,2.02659409e+05,8.83807983e+04,2.95640602e+04,9.48820019e+03,2.32708263e+03,4.80472833e+02,8.19280744e+01,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.02777778,1.32531611,2.79649642,-0.75215438,5.34793938e+08,3.76125875e+08,2.85773844e+08,5.85168008e+07,1.66211777e+07,6.20972559e+06,3.89817065e+06,1.75096436e+06,7.50746948e+05,5.26018616e+05,2.05285248e+05,8.92758255e+04,2.96565380e+04,9.53342628e+03,2.32436085e+03,4.76696163e+02,8.17162767e+01,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.02847222,1.31278896,2.82932870,-0.74143207,5.41503062e+08,3.80829062e+08,2.88211125e+08,5.93895508e+07,1.69074785e+07,6.29172754e+06,3.98958154e+06,1.76384924e+06,7.59899475e+05,5.35621460e+05,2.07843353e+05,9.01195755e+04,2.97168980e+04,9.56931305e+03,2.31846762e+03,4.72109079e+02,8.13836679e+01,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.02916667,1.30004065,2.86168446,-0.73058466,5.48157688e+08,3.85494375e+08,2.90660125e+08,6.02532812e+07,1.71892012e+07,6.37471533e+06,4.07627344e+06,1.77839807e+06,7.69202209e+05,5.44853760e+05,2.10245819e+05,9.09390182e+04,2.97885647e+04,9.60575676e+03,2.31433034e+03,4.68217582e+02,8.10302570e+01,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.02986111,1.28707747,2.89356762,-0.71961671,5.54915500e+08,3.90194938e+08,2.92777844e+08,6.12288086e+07,1.74568496e+07,6.48211279e+06,4.11543799e+06,1.81466846e+06,7.81503784e+05,5.50588318e+05,2.10535538e+05,9.13369064e+04,2.98488693e+04,9.60693169e+03,2.31321430e+03,4.66449589e+02,7.95175508e+01,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.03055556,1.27390601,2.92498195,-0.70853199,5.61757688e+08,3.94957156e+08,2.94906188e+08,6.22198281e+07,1.77286953e+07,6.59123828e+06,4.15495752e+06,1.85162158e+06,7.93970398e+05,5.56374817e+05,2.10825089e+05,9.17361603e+04,2.99092674e+04,9.60809135e+03,2.31206179e+03,4.64666218e+02,7.80313686e+01,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.03125000,1.26053177,2.95593122,-0.69733473,5.68427500e+08,3.99595188e+08,2.96910219e+08,6.31986836e+07,1.79966465e+07,6.69912061e+06,4.19292480e+06,1.88842090e+06,8.06248535e+05,5.61957520e+05,2.11020905e+05,9.20953979e+04,2.99562130e+04,9.60490417e+03,2.30983901e+03,4.62659746e+02,7.65375048e+01,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.03194444,1.24696101,2.98641920,-0.68602853,5.75049562e+08,4.04194344e+08,2.98855531e+08,6.41782734e+07,1.82645098e+07,6.80718896e+06,4.23025537e+06,1.92544458e+06,8.18507202e+05,5.67458130e+05,2.11167892e+05,9.24353104e+04,2.99964027e+04,9.59952545e+03,2.30706739e+03,4.60537851e+02,7.50540346e+01,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
