# Legacy Model output file: ../../unitTests/Legacy/Ax8max_NatEpochSaa_Intg.AP8.output_mean_flux.txt
# Irene Software Version:  1.58.001
#
# Model type:               AP8
# Particle species:         H+
# Flux type:                Integral
# Flux direction:           Omnidirectional
# Environment settings:     Fixed Epoch; SAA Shifted; Activity Level: Max
# Energy levels (MeV):       0.1 0.2 0.4 0.6 0.8 1 2 4 6 8 10 15 20 30 50 60 80 100 150 200 250
#
# Time format:              Modified Julian Date
# Coordinate system:        GEI (Geocentric Equatorial Inertial) Cartesian in Earth radii
# Data Delimiter:           comma
#
# datetime(mjd),posx(Re),posy(Re),posz(Re),flux,flux,flux,flux,flux,flux,flux,flux,flux,flux,flux,flux,flux,flux,flux,flux,flux,flux,flux,flux,flux(#/cm^2/s)
53219.01875000,1.46470178,2.32443150,-0.87796145,6.50810600e+07,3.49982560e+07,1.28909890e+07,5.19535550e+06,2.26162050e+06,1.08075600e+06,3.30591641e+04,3.56804565e+02,1.91074524e+01,2.10356879e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.01944444,1.45574413,2.36384103,-0.86932383,6.58075080e+07,3.56905040e+07,1.33009830e+07,5.31073800e+06,2.32223550e+06,1.11399588e+06,3.35360742e+04,3.47756500e+02,1.82757683e+01,1.96472418e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.02013889,1.44645844,2.40271786,-0.86049017,6.59261120e+07,3.61630240e+07,1.36011590e+07,5.37857950e+06,2.36135000e+06,1.13035175e+06,3.36908203e+04,3.37784760e+02,1.73587055e+01,1.87967920e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.02083333,1.43685460,2.44106636,-0.85146738,6.59000600e+07,3.65479360e+07,1.38588580e+07,5.43029250e+06,2.39225800e+06,1.14160062e+06,3.36844609e+04,3.27555603e+02,1.64754772e+01,1.80425513e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.02152778,1.42694265,2.47889157,-0.84226174,6.58019440e+07,3.68659640e+07,1.40872470e+07,5.47092750e+06,2.41708925e+06,1.14971650e+06,3.35514336e+04,3.17013062e+02,1.56269932e+01,1.72851837e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.02222222,1.41673201,2.51619773,-0.83287968,6.56599880e+07,3.71384880e+07,1.42976410e+07,5.50421000e+06,2.43781400e+06,1.15572312e+06,3.33280195e+04,3.06439545e+02,1.48208351e+01,1.65729523e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.02291667,1.40623164,2.55298955,-0.82332732,6.55517960e+07,3.73512960e+07,1.44809840e+07,5.52765400e+06,2.45305925e+06,1.15894825e+06,3.29992539e+04,2.95720367e+02,1.40479841e+01,1.59834313e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.02361111,1.39545046,2.58927141,-0.81361047,6.59220600e+07,3.75187880e+07,1.46449710e+07,5.56281450e+06,2.46419175e+06,1.16010412e+06,3.25908984e+04,2.85038879e+02,1.33127003e+01,1.53960335e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.02430556,1.38439666,2.62504771,-0.80373478,6.66820480e+07,3.76415400e+07,1.47891870e+07,5.62151800e+06,2.47123100e+06,1.15921925e+06,3.21085293e+04,2.74421356e+02,1.26348858e+01,1.48076403e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.02500000,1.37307870,2.66032286,-0.79370542,6.73452800e+07,3.77131080e+07,1.49090020e+07,5.72080650e+06,2.47357650e+06,1.15601500e+06,3.15942148e+04,2.64464172e+02,1.19856625e+01,1.42114437e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
