# Legacy Model output file: ../../unitTests/Legacy/Ax8max_NatEpoch_Intg.AP8.output_mean_flux.txt
# Irene Software Version:  1.58.001
#
# Model type:               AP8
# Particle species:         H+
# Flux type:                Integral
# Flux direction:           Omnidirectional
# Environment settings:     Fixed Epoch; unshifted SAA; Activity Level: Max
# Energy levels (MeV):       0.1 0.2 0.4 0.6 0.8 1 2 4 6 8 10 15 20 30 50 60 80 100 150 200 250
#
# Time format:              Modified Julian Date
# Coordinate system:        GEI (Geocentric Equatorial Inertial) Cartesian in Earth radii
# Data Delimiter:           comma
#
# datetime(mjd),posx(Re),posy(Re),posz(Re),flux,flux,flux,flux,flux,flux,flux,flux,flux,flux,flux,flux,flux,flux,flux,flux,flux,flux,flux,flux,flux(#/cm^2/s)
53219.02152778,1.42694265,2.47889157,-0.84226174,6.82354640e+07,3.82968680e+07,1.48451510e+07,5.73774700e+06,2.55960025e+06,1.22805450e+06,3.64815039e+04,3.51167725e+02,1.76953526e+01,1.95645344e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.02222222,1.41673201,2.51619773,-0.83287968,6.79093680e+07,3.84640360e+07,1.50052850e+07,5.75046750e+06,2.56968375e+06,1.22781188e+06,3.59797344e+04,3.36296387e+02,1.66811752e+01,1.85085464e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.02291667,1.40623164,2.55298955,-0.82332732,6.79665840e+07,3.86041240e+07,1.51534650e+07,5.76951000e+06,2.57767800e+06,1.22682812e+06,3.54637891e+04,3.22773621e+02,1.57772150e+01,1.75657403e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.02361111,1.39545046,2.58927141,-0.81361047,6.85901520e+07,3.86655040e+07,1.52661710e+07,5.80148700e+06,2.57796950e+06,1.22168538e+06,3.47797539e+04,3.08293304e+02,1.48263979e+01,1.65790939e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.02430556,1.38439666,2.62504771,-0.80373478,6.91860080e+07,3.87102320e+07,1.53712910e+07,5.88943850e+06,2.57715450e+06,1.21633700e+06,3.41421133e+04,2.96374847e+02,1.39839201e+01,1.57031405e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.02500000,1.37307870,2.66032286,-0.79370542,6.96974480e+07,3.87090000e+07,1.54547380e+07,5.97436000e+06,2.57210275e+06,1.20892100e+06,3.36816484e+04,2.85173462e+02,1.31709681e+01,1.50199270e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.02569444,1.36150411,2.69510108,-0.78352791,7.01431760e+07,3.86698760e+07,1.55208360e+07,6.04933000e+06,2.56361075e+06,1.19985762e+06,3.32320664e+04,2.74556061e+02,1.23923311e+01,1.43597889e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.02638889,1.34968075,2.72938677,-0.77320693,7.00682000e+07,3.83852280e+07,1.54613740e+07,6.06619100e+06,2.53081125e+06,1.17935950e+06,3.23399902e+04,2.60075043e+02,1.13714895e+01,1.34649765e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.02708333,1.33761568,2.76318386,-0.76274752,7.04762800e+07,3.84766240e+07,1.55162010e+07,6.13045550e+06,2.52886125e+06,1.18435662e+06,3.20149961e+04,2.52195709e+02,1.07384148e+01,1.28114927e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
53219.02777778,1.32531611,2.79649642,-0.75215438,7.07981360e+07,3.88736560e+07,1.55499180e+07,6.18249700e+06,2.55506550e+06,1.19112750e+06,3.16779961e+04,2.44088333e+02,1.01265268e+01,1.20975888e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
