# GPS_1DAY_SPMO test orbit
# System: GSE
# Units: Re
# Data Delimiter: Comma
# Time format: YrMoDaHrMnSc
# Year,Month,Day,Hour,Minute,Second,X,Y,Z
2.015000000000e+03,1.000000000000e+00,1.000000000000e+00,4.000000000000e+00,4.600000000000e+01,0.000000000000e+00,-2.689444434596e+00,-2.907553047308e+00,1.300788998231e+00
2.015000000000e+03,1.000000000000e+00,1.000000000000e+00,4.000000000000e+00,4.700000000000e+01,0.000000000000e+00,-2.668778193680e+00,-2.933323827664e+00,1.285417437608e+00
2.015000000000e+03,1.000000000000e+00,1.000000000000e+00,4.000000000000e+00,4.800000000000e+01,0.000000000000e+00,-2.647908238376e+00,-2.958870508531e+00,1.269947453294e+00
2.015000000000e+03,1.000000000000e+00,1.000000000000e+00,4.000000000000e+00,4.900000000000e+01,0.000000000000e+00,-2.626836157714e+00,-2.984191143118e+00,1.254380227281e+00
2.015000000000e+03,1.000000000000e+00,1.000000000000e+00,4.000000000000e+00,5.000000000000e+01,0.000000000000e+00,-2.605563556018e+00,-3.009283801754e+00,1.238716948940e+00
2.015000000000e+03,1.000000000000e+00,1.000000000000e+00,4.000000000000e+00,5.100000000000e+01,0.000000000000e+00,-2.584092063635e+00,-3.034146559585e+00,1.222958822881e+00
2.015000000000e+03,1.000000000000e+00,1.000000000000e+00,4.000000000000e+00,5.200000000000e+01,0.000000000000e+00,-2.562423315411e+00,-3.058777521957e+00,1.207107053110e+00
2.015000000000e+03,1.000000000000e+00,1.000000000000e+00,4.000000000000e+00,5.300000000000e+01,0.000000000000e+00,-2.540558961119e+00,-3.083174811770e+00,1.191162850738e+00
2.015000000000e+03,1.000000000000e+00,1.000000000000e+00,4.000000000000e+00,5.400000000000e+01,0.000000000000e+00,-2.518500676473e+00,-3.107336557524e+00,1.175127441982e+00
2.015000000000e+03,1.000000000000e+00,1.000000000000e+00,4.000000000000e+00,5.500000000000e+01,0.000000000000e+00,-2.496250137268e+00,-3.131260921996e+00,1.159002049320e+00
2.015000000000e+03,1.000000000000e+00,1.000000000000e+00,4.000000000000e+00,5.600000000000e+01,0.000000000000e+00,-2.473809048829e+00,-3.154946069975e+00,1.142787912903e+00
2.015000000000e+03,1.000000000000e+00,1.000000000000e+00,4.000000000000e+00,5.700000000000e+01,0.000000000000e+00,-2.451179119851e+00,-3.178390196576e+00,1.126486271576e+00
2.015000000000e+03,1.000000000000e+00,1.000000000000e+00,4.000000000000e+00,5.800000000000e+01,0.000000000000e+00,-2.428362073320e+00,-3.201591515166e+00,1.110098370823e+00
2.015000000000e+03,1.000000000000e+00,1.000000000000e+00,4.000000000000e+00,5.900000000000e+01,0.000000000000e+00,-2.405359657994e+00,-3.224548246015e+00,1.093625470984e+00
2.015000000000e+03,1.000000000000e+00,1.000000000000e+00,5.000000000000e+00,0.000000000000e+00,0.000000000000e+00,-2.382173625325e+00,-3.247258639764e+00,1.077068830673e+00
2.015000000000e+03,1.000000000000e+00,1.000000000000e+00,5.000000000000e+00,5.000000000000e+00,0.000000000000e+00,-2.263551601395e+00,-3.357055519500e+00,9.930741071104e-01
2.015000000000e+03,1.000000000000e+00,1.000000000000e+00,5.000000000000e+00,1.000000000000e+01,0.000000000000e+00,-2.140610331517e+00,-3.460441954793e+00,9.071786466576e-01
2.015000000000e+03,1.000000000000e+00,1.000000000000e+00,5.000000000000e+00,1.500000000000e+01,0.000000000000e+00,-2.013584324160e+00,-3.557220581147e+00,8.195468555897e-01
2.015000000000e+03,1.000000000000e+00,1.000000000000e+00,5.000000000000e+00,2.000000000000e+01,0.000000000000e+00,-1.882715869497e+00,-3.647206661505e+00,7.303464546662e-01
2.015000000000e+03,1.000000000000e+00,1.000000000000e+00,5.000000000000e+00,2.500000000000e+01,0.000000000000e+00,-1.748254602790e+00,-3.730228419434e+00,6.397481757400e-01
2.015000000000e+03,1.000000000000e+00,1.000000000000e+00,5.000000000000e+00,3.000000000000e+01,0.000000000000e+00,-1.610457011314e+00,-3.806127380228e+00,5.479254232830e-01
2.015000000000e+03,1.000000000000e+00,1.000000000000e+00,5.000000000000e+00,3.500000000000e+01,0.000000000000e+00,-1.469585954071e+00,-3.874758667877e+00,4.550539485301e-01
2.015000000000e+03,1.000000000000e+00,1.000000000000e+00,5.000000000000e+00,4.000000000000e+01,0.000000000000e+00,-1.325910141385e+00,-3.935991290556e+00,3.613115006074e-01
2.015000000000e+03,1.000000000000e+00,1.000000000000e+00,5.000000000000e+00,4.500000000000e+01,0.000000000000e+00,-1.179703650663e+00,-3.989708376850e+00,2.668775050012e-01
2.015000000000e+03,1.000000000000e+00,1.000000000000e+00,5.000000000000e+00,5.000000000000e+01,0.000000000000e+00,-1.031245384778e+00,-4.035807408257e+00,1.719327077184e-01
2.015000000000e+03,1.000000000000e+00,1.000000000000e+00,5.000000000000e+00,5.500000000000e+01,0.000000000000e+00,-8.808185447101e-01,-4.074200412429e+00,7.665883243632e-02
2.015000000000e+03,1.000000000000e+00,1.000000000000e+00,6.000000000000e+00,0.000000000000e+00,0.000000000000e+00,-7.287100944373e-01,-4.104814130148e+00,-1.876176411488e-02
2.015000000000e+03,1.000000000000e+00,1.000000000000e+00,6.000000000000e+00,1.000000000000e+00,0.000000000000e+00,-6.981120961929e-01,-4.109997956945e+00,-3.784741890387e-02
2.015000000000e+03,1.000000000000e+00,1.000000000000e+00,6.000000000000e+00,2.000000000000e+00,0.000000000000e+00,-6.674607616441e-01,-4.114867833484e+00,-5.693017886033e-02
2.015000000000e+03,1.000000000000e+00,1.000000000000e+00,6.000000000000e+00,3.000000000000e+00,0.000000000000e+00,-6.367584403181e-01,-4.119423386530e+00,-7.600857639200e-02
2.015000000000e+03,1.000000000000e+00,1.000000000000e+00,6.000000000000e+00,4.000000000000e+00,0.000000000000e+00,-6.060074702266e-01,-4.123664269332e+00,-9.508115383786e-02
2.015000000000e+03,1.000000000000e+00,1.000000000000e+00,6.000000000000e+00,5.000000000000e+00,0.000000000000e+00,-5.752101930660e-01,-4.127590158963e+00,-1.141464539787e-01
2.015000000000e+03,1.000000000000e+00,1.000000000000e+00,6.000000000000e+00,6.000000000000e+00,0.000000000000e+00,-5.443689695626e-01,-4.131200754613e+00,-1.332030105649e-01
2.015000000000e+03,1.000000000000e+00,1.000000000000e+00,6.000000000000e+00,7.000000000000e+00,0.000000000000e+00,-5.134861483159e-01,-4.134495781556e+00,-1.522493676054e-01
2.015000000000e+03,1.000000000000e+00,1.000000000000e+00,6.000000000000e+00,8.000000000000e+00,0.000000000000e+00,-4.825640810764e-01,-4.137474988957e+00,-1.712840698831e-01
2.015000000000e+03,1.000000000000e+00,1.000000000000e+00,6.000000000000e+00,9.000000000000e+00,0.000000000000e+00,-4.516051381481e-01,-4.140138148636e+00,-1.903056535018e-01
2.015000000000e+03,1.000000000000e+00,1.000000000000e+00,6.000000000000e+00,1.000000000000e+01,0.000000000000e+00,-4.206116719070e-01,-4.142485058448e+00,-2.093126683284e-01
2.015000000000e+03,1.000000000000e+00,1.000000000000e+00,6.000000000000e+00,1.100000000000e+01,0.000000000000e+00,-3.895860581380e-01,-4.144515538723e+00,-2.283036525960e-01
2.015000000000e+03,1.000000000000e+00,1.000000000000e+00,6.000000000000e+00,1.200000000000e+01,0.000000000000e+00,-3.585306594995e-01,-4.146229435169e+00,-2.472771553251e-01
2.015000000000e+03,1.000000000000e+00,1.000000000000e+00,6.000000000000e+00,1.300000000000e+01,0.000000000000e+00,-3.274478409066e-01,-4.147626617465e+00,-2.662317268633e-01
2.015000000000e+03,1.000000000000e+00,1.000000000000e+00,6.000000000000e+00,1.400000000000e+01,0.000000000000e+00,-2.963399850057e-01,-4.148706978807e+00,-2.851659094769e-01
2.015000000000e+03,1.000000000000e+00,1.000000000000e+00,6.000000000000e+00,1.500000000000e+01,0.000000000000e+00,-2.652094607282e-01,-4.149470437319e+00,-3.040782565274e-01
2.015000000000e+03,1.000000000000e+00,1.000000000000e+00,6.000000000000e+00,1.600000000000e+01,0.000000000000e+00,-2.340586387241e-01,-4.149916935123e+00,-3.229673230338e-01
2.015000000000e+03,1.000000000000e+00,1.000000000000e+00,6.000000000000e+00,1.700000000000e+01,0.000000000000e+00,-2.028899068642e-01,-4.150046438351e+00,-3.418316563002e-01
2.015000000000e+03,1.000000000000e+00,1.000000000000e+00,6.000000000000e+00,1.800000000000e+01,0.000000000000e+00,-1.717056387258e-01,-4.149858937602e+00,-3.606698150259e-01
2.015000000000e+03,1.000000000000e+00,1.000000000000e+00,6.000000000000e+00,1.900000000000e+01,0.000000000000e+00,-1.405082090655e-01,-4.149354447475e+00,-3.794803598971e-01
2.015000000000e+03,1.000000000000e+00,1.000000000000e+00,6.000000000000e+00,2.000000000000e+01,0.000000000000e+00,-1.093000093389e-01,-4.148533007065e+00,-3.982618442566e-01
2.015000000000e+03,1.000000000000e+00,1.000000000000e+00,6.000000000000e+00,2.100000000000e+01,0.000000000000e+00,-7.808341613878e-02,-4.147394679450e+00,-4.170128331351e-01
2.015000000000e+03,1.000000000000e+00,1.000000000000e+00,6.000000000000e+00,2.200000000000e+01,0.000000000000e+00,-4.686080669710e-02,-4.145939551699e+00,-4.357318938775e-01
2.015000000000e+03,1.000000000000e+00,1.000000000000e+00,6.000000000000e+00,2.300000000000e+01,0.000000000000e+00,-1.563457441151e-02,-4.144167735841e+00,-4.544175868626e-01
2.015000000000e+03,1.000000000000e+00,1.000000000000e+00,6.000000000000e+00,2.400000000000e+01,0.000000000000e+00,1.559290797686e-02,-4.142079367012e+00,-4.730684875644e-01
2.015000000000e+03,1.000000000000e+00,1.000000000000e+00,6.000000000000e+00,2.500000000000e+01,0.000000000000e+00,4.681924668855e-02,-4.139674605821e+00,-4.916831616033e-01
2.015000000000e+03,1.000000000000e+00,1.000000000000e+00,6.000000000000e+00,2.600000000000e+01,0.000000000000e+00,7.804206373268e-02,-4.136953636024e+00,-5.102601867568e-01
2.015000000000e+03,1.000000000000e+00,1.000000000000e+00,6.000000000000e+00,2.700000000000e+01,0.000000000000e+00,1.092589813807e-01,-4.133916665317e+00,-5.287981436596e-01
2.015000000000e+03,1.000000000000e+00,1.000000000000e+00,6.000000000000e+00,2.800000000000e+01,0.000000000000e+00,1.404676066512e-01,-4.130563927086e+00,-5.472956066185e-01
2.015000000000e+03,1.000000000000e+00,1.000000000000e+00,6.000000000000e+00,2.900000000000e+01,0.000000000000e+00,1.716655628920e-01,-4.126895677338e+00,-5.657511623671e-01
2.015000000000e+03,1.000000000000e+00,1.000000000000e+00,6.000000000000e+00,3.000000000000e+01,0.000000000000e+00,2.028504742542e-01,-4.122912195968e+00,-5.841634008200e-01
2.015000000000e+03,1.000000000000e+00,1.000000000000e+00,6.000000000000e+00,3.100000000000e+01,0.000000000000e+00,2.340199501980e-01,-4.118613788981e+00,-6.025309059524e-01
2.015000000000e+03,1.000000000000e+00,1.000000000000e+00,6.000000000000e+00,3.200000000000e+01,0.000000000000e+00,2.651716170425e-01,-4.114000784457e+00,-6.208522744284e-01
2.015000000000e+03,1.000000000000e+00,1.000000000000e+00,6.000000000000e+00,3.300000000000e+01,0.000000000000e+00,2.963031024500e-01,-4.109073534300e+00,-6.391261064138e-01
2.015000000000e+03,1.000000000000e+00,1.000000000000e+00,6.000000000000e+00,3.400000000000e+01,0.000000000000e+00,3.274120199646e-01,-4.103832416918e+00,-6.573509965283e-01
2.015000000000e+03,1.000000000000e+00,1.000000000000e+00,6.000000000000e+00,3.500000000000e+01,0.000000000000e+00,3.584960005066e-01,-4.098277832243e+00,-6.755255523334e-01
2.015000000000e+03,1.000000000000e+00,1.000000000000e+00,6.000000000000e+00,3.600000000000e+01,0.000000000000e+00,3.895526768795e-01,-4.092410203943e+00,-6.936483852109e-01
2.015000000000e+03,1.000000000000e+00,1.000000000000e+00,6.000000000000e+00,3.700000000000e+01,0.000000000000e+00,4.205796683499e-01,-4.086229982571e+00,-7.117181013934e-01
2.015000000000e+03,1.000000000000e+00,1.000000000000e+00,6.000000000000e+00,3.800000000000e+01,0.000000000000e+00,4.515746172603e-01,-4.079737638520e+00,-7.297333233145e-01
2.015000000000e+03,1.000000000000e+00,1.000000000000e+00,6.000000000000e+00,3.900000000000e+01,0.000000000000e+00,4.825351476014e-01,-4.072933670273e+00,-7.476926654829e-01
2.015000000000e+03,1.000000000000e+00,1.000000000000e+00,6.000000000000e+00,4.000000000000e+01,0.000000000000e+00,5.134589015774e-01,-4.065818596877e+00,-7.655947557506e-01
2.015000000000e+03,1.000000000000e+00,1.000000000000e+00,6.000000000000e+00,4.100000000000e+01,0.000000000000e+00,5.443435241702e-01,-4.058392960932e+00,-7.834382263150e-01
2.015000000000e+03,1.000000000000e+00,1.000000000000e+00,6.000000000000e+00,4.200000000000e+01,0.000000000000e+00,5.751866478161e-01,-4.050657332522e+00,-8.012217048936e-01
2.015000000000e+03,1.000000000000e+00,1.000000000000e+00,6.000000000000e+00,4.300000000000e+01,0.000000000000e+00,6.059859236499e-01,-4.042612301701e+00,-8.189438327761e-01
2.015000000000e+03,1.000000000000e+00,1.000000000000e+00,6.000000000000e+00,4.400000000000e+01,0.000000000000e+00,6.367390061198e-01,-4.034258481948e+00,-8.366032559088e-01
2.015000000000e+03,1.000000000000e+00,1.000000000000e+00,6.000000000000e+00,4.500000000000e+01,0.000000000000e+00,6.674435377331e-01,-4.025596514556e+00,-8.541986161635e-01
2.015000000000e+03,1.000000000000e+00,1.000000000000e+00,6.000000000000e+00,4.600000000000e+01,0.000000000000e+00,6.980971801694e-01,-4.016627060179e+00,-8.717285692039e-01
2.015000000000e+03,1.000000000000e+00,1.000000000000e+00,6.000000000000e+00,4.700000000000e+01,0.000000000000e+00,7.286975989534e-01,-4.007350802753e+00,-8.891917756583e-01
2.015000000000e+03,1.000000000000e+00,1.000000000000e+00,6.000000000000e+00,4.800000000000e+01,0.000000000000e+00,7.592424482838e-01,-3.997768454339e+00,-9.065868924888e-01
2.015000000000e+03,1.000000000000e+00,1.000000000000e+00,6.000000000000e+00,4.900000000000e+01,0.000000000000e+00,7.897294019899e-01,-3.987880745737e+00,-9.239125906595e-01
2.015000000000e+03,1.000000000000e+00,1.000000000000e+00,6.000000000000e+00,5.000000000000e+01,0.000000000000e+00,8.201561382776e-01,-3.977688430868e+00,-9.411675464035e-01
2.015000000000e+03,1.000000000000e+00,1.000000000000e+00,6.000000000000e+00,5.100000000000e+01,0.000000000000e+00,8.505203246472e-01,-3.967192292072e+00,-9.583504326988e-01
2.015000000000e+03,1.000000000000e+00,1.000000000000e+00,6.000000000000e+00,5.200000000000e+01,0.000000000000e+00,8.808196486767e-01,-3.956393129793e+00,-9.754599367257e-01
2.015000000000e+03,1.000000000000e+00,1.000000000000e+00,6.000000000000e+00,5.300000000000e+01,0.000000000000e+00,9.110518028468e-01,-3.945291767420e+00,-9.924947512344e-01
2.015000000000e+03,1.000000000000e+00,1.000000000000e+00,6.000000000000e+00,5.400000000000e+01,0.000000000000e+00,9.412144695623e-01,-3.933889057031e+00,-1.009453566133e+00
2.015000000000e+03,1.000000000000e+00,1.000000000000e+00,6.000000000000e+00,5.500000000000e+01,0.000000000000e+00,9.713053567760e-01,-3.922185866178e+00,-1.026335088547e+00
2.015000000000e+03,1.000000000000e+00,1.000000000000e+00,6.000000000000e+00,5.600000000000e+01,0.000000000000e+00,1.001322157714e+00,-3.910183093110e+00,-1.043138020173e+00
2.015000000000e+03,1.000000000000e+00,1.000000000000e+00,6.000000000000e+00,5.700000000000e+01,0.000000000000e+00,1.031262586392e+00,-3.897881653101e+00,-1.059861077223e+00
2.015000000000e+03,1.000000000000e+00,1.000000000000e+00,6.000000000000e+00,5.800000000000e+01,0.000000000000e+00,1.061124362601e+00,-3.885282484033e+00,-1.076502981972e+00
2.015000000000e+03,1.000000000000e+00,1.000000000000e+00,6.000000000000e+00,5.900000000000e+01,0.000000000000e+00,1.090905197117e+00,-3.872386552894e+00,-1.093062454546e+00
2.015000000000e+03,1.000000000000e+00,1.000000000000e+00,7.000000000000e+00,0.000000000000e+00,0.000000000000e+00,1.120602821916e+00,-3.859194843026e+00,-1.109538229759e+00
2.015000000000e+03,1.000000000000e+00,1.000000000000e+00,7.000000000000e+00,5.000000000000e+00,0.000000000000e+00,1.267763707623e+00,-3.788835674912e+00,-1.190617725388e+00
2.015000000000e+03,1.000000000000e+00,1.000000000000e+00,7.000000000000e+00,1.000000000000e+01,0.000000000000e+00,1.412507246427e+00,-3.711242749157e+00,-1.269418387024e+00
2.015000000000e+03,1.000000000000e+00,1.000000000000e+00,7.000000000000e+00,1.500000000000e+01,0.000000000000e+00,1.554557280507e+00,-3.626564264978e+00,-1.345789388234e+00
2.015000000000e+03,1.000000000000e+00,1.000000000000e+00,7.000000000000e+00,2.000000000000e+01,0.000000000000e+00,1.693642802473e+00,-3.534961940838e+00,-1.419584560575e+00
2.015000000000e+03,1.000000000000e+00,1.000000000000e+00,7.000000000000e+00,2.500000000000e+01,0.000000000000e+00,1.829498443850e+00,-3.436610722621e+00,-1.490662658003e+00
2.015000000000e+03,1.000000000000e+00,1.000000000000e+00,7.000000000000e+00,3.000000000000e+01,0.000000000000e+00,1.961865000522e+00,-3.331698438390e+00,-1.558887637537e+00
2.015000000000e+03,1.000000000000e+00,1.000000000000e+00,7.000000000000e+00,3.500000000000e+01,0.000000000000e+00,2.090489918218e+00,-3.220425446240e+00,-1.624128914907e+00
2.015000000000e+03,1.000000000000e+00,1.000000000000e+00,7.000000000000e+00,4.000000000000e+01,0.000000000000e+00,2.215127791492e+00,-3.103004236536e+00,-1.686261623139e+00
2.015000000000e+03,1.000000000000e+00,1.000000000000e+00,7.000000000000e+00,4.500000000000e+01,0.000000000000e+00,2.335540806081e+00,-2.979659048496e+00,-1.745166838426e+00
2.015000000000e+03,1.000000000000e+00,1.000000000000e+00,7.000000000000e+00,5.000000000000e+01,0.000000000000e+00,2.451499210034e+00,-2.850625427261e+00,-1.800731816598e+00
2.015000000000e+03,1.000000000000e+00,1.000000000000e+00,7.000000000000e+00,5.500000000000e+01,0.000000000000e+00,2.562781747705e+00,-2.716149777710e+00,-1.852850206677e+00
2.015000000000e+03,1.000000000000e+00,1.000000000000e+00,8.000000000000e+00,0.000000000000e+00,0.000000000000e+00,2.669176078442e+00,-2.576488898684e+00,-1.901422252860e+00
2.015000000000e+03,1.000000000000e+00,1.000000000000e+00,8.000000000000e+00,1.000000000000e+00,0.000000000000e+00,2.689850325814e+00,-2.547957796200e+00,-1.910702798169e+00
2.015000000000e+03,1.000000000000e+00,1.000000000000e+00,8.000000000000e+00,2.000000000000e+00,0.000000000000e+00,2.710319318647e+00,-2.519232096812e+00,-1.919837039741e+00
2.015000000000e+03,1.000000000000e+00,1.000000000000e+00,8.000000000000e+00,3.000000000000e+00,0.000000000000e+00,2.730581487520e+00,-2.490314004625e+00,-1.928824275090e+00
2.015000000000e+03,1.000000000000e+00,1.000000000000e+00,8.000000000000e+00,4.000000000000e+00,0.000000000000e+00,2.750635289109e+00,-2.461205724004e+00,-1.937663817597e+00
2.015000000000e+03,1.000000000000e+00,1.000000000000e+00,8.000000000000e+00,5.000000000000e+00,0.000000000000e+00,2.770479195848e+00,-2.431909473712e+00,-1.946354991848e+00
2.015000000000e+03,1.000000000000e+00,1.000000000000e+00,8.000000000000e+00,6.000000000000e+00,0.000000000000e+00,2.790111686227e+00,-2.402427501618e+00,-1.954897129433e+00
2.015000000000e+03,1.000000000000e+00,1.000000000000e+00,8.000000000000e+00,7.000000000000e+00,0.000000000000e+00,2.809531264867e+00,-2.372762055056e+00,-1.963289577739e+00
2.015000000000e+03,1.000000000000e+00,1.000000000000e+00,8.000000000000e+00,8.000000000000e+00,0.000000000000e+00,2.828736452490e+00,-2.342915395250e+00,-1.971531695513e+00
2.015000000000e+03,1.000000000000e+00,1.000000000000e+00,8.000000000000e+00,9.000000000000e+00,0.000000000000e+00,2.847725776543e+00,-2.312889812285e+00,-1.979622848881e+00
2.015000000000e+03,1.000000000000e+00,1.000000000000e+00,8.000000000000e+00,1.000000000000e+01,0.000000000000e+00,2.866497793745e+00,-2.282687589843e+00,-1.987562421003e+00
2.015000000000e+03,1.000000000000e+00,1.000000000000e+00,8.000000000000e+00,1.100000000000e+01,0.000000000000e+00,2.885051064741e+00,-2.252311045284e+00,-1.995349801274e+00
2.015000000000e+03,1.000000000000e+00,1.000000000000e+00,8.000000000000e+00,1.200000000000e+01,0.000000000000e+00,2.903384176328e+00,-2.221762494107e+00,-2.002984394746e+00
2.015000000000e+03,1.000000000000e+00,1.000000000000e+00,8.000000000000e+00,1.300000000000e+01,0.000000000000e+00,2.921495731953e+00,-2.191044264833e+00,-2.010465618069e+00
2.015000000000e+03,1.000000000000e+00,1.000000000000e+00,8.000000000000e+00,1.400000000000e+01,0.000000000000e+00,2.939384342882e+00,-2.160158714404e+00,-2.017792895887e+00
2.015000000000e+03,1.000000000000e+00,1.000000000000e+00,8.000000000000e+00,1.500000000000e+01,0.000000000000e+00,2.957048646521e+00,-2.129108197104e+00,-2.024965668406e+00
2.015000000000e+03,1.000000000000e+00,1.000000000000e+00,8.000000000000e+00,1.600000000000e+01,0.000000000000e+00,2.974487297241e+00,-2.097895079704e+00,-2.031983387560e+00
2.015000000000e+03,1.000000000000e+00,1.000000000000e+00,8.000000000000e+00,1.700000000000e+01,0.000000000000e+00,2.991698957885e+00,-2.066521757107e+00,-2.038845513640e+00
2.015000000000e+03,1.000000000000e+00,1.000000000000e+00,8.000000000000e+00,1.800000000000e+01,0.000000000000e+00,3.008682317405e+00,-2.034990620762e+00,-2.045551522392e+00
2.015000000000e+03,1.000000000000e+00,1.000000000000e+00,8.000000000000e+00,1.900000000000e+01,0.000000000000e+00,3.025436082020e+00,-2.003304074068e+00,-2.052100901412e+00
2.015000000000e+03,1.000000000000e+00,1.000000000000e+00,8.000000000000e+00,2.000000000000e+01,0.000000000000e+00,3.041958967067e+00,-1.971464548238e+00,-2.058493147010e+00
2.015000000000e+03,1.000000000000e+00,1.000000000000e+00,8.000000000000e+00,2.100000000000e+01,0.000000000000e+00,3.058249713943e+00,-1.939474470245e+00,-2.064727770832e+00
2.015000000000e+03,1.000000000000e+00,1.000000000000e+00,8.000000000000e+00,2.200000000000e+01,0.000000000000e+00,3.074307081608e+00,-1.907336278459e+00,-2.070804296490e+00
2.015000000000e+03,1.000000000000e+00,1.000000000000e+00,8.000000000000e+00,2.300000000000e+01,0.000000000000e+00,3.090129838773e+00,-1.875052438735e+00,-2.076722256659e+00
2.015000000000e+03,1.000000000000e+00,1.000000000000e+00,8.000000000000e+00,2.400000000000e+01,0.000000000000e+00,3.105716782743e+00,-1.842625406453e+00,-2.082481200175e+00
2.015000000000e+03,1.000000000000e+00,1.000000000000e+00,8.000000000000e+00,2.500000000000e+01,0.000000000000e+00,3.121066718285e+00,-1.810057669622e+00,-2.088080684138e+00
2.015000000000e+03,1.000000000000e+00,1.000000000000e+00,8.000000000000e+00,2.600000000000e+01,0.000000000000e+00,3.136178476114e+00,-1.777351710700e+00,-2.093520280765e+00
2.015000000000e+03,1.000000000000e+00,1.000000000000e+00,8.000000000000e+00,2.700000000000e+01,0.000000000000e+00,3.151050904961e+00,-1.744510022608e+00,-2.098799574410e+00
2.015000000000e+03,1.000000000000e+00,1.000000000000e+00,8.000000000000e+00,2.800000000000e+01,0.000000000000e+00,3.165682864360e+00,-1.711535125158e+00,-2.103918159061e+00
2.015000000000e+03,1.000000000000e+00,1.000000000000e+00,8.000000000000e+00,2.900000000000e+01,0.000000000000e+00,3.180073239696e+00,-1.678429531832e+00,-2.108875643678e+00
2.015000000000e+03,1.000000000000e+00,1.000000000000e+00,8.000000000000e+00,3.000000000000e+01,0.000000000000e+00,3.194220934630e+00,-1.645195766000e+00,-2.113671649450e+00
2.015000000000e+03,1.000000000000e+00,1.000000000000e+00,8.000000000000e+00,3.100000000000e+01,0.000000000000e+00,3.208124864246e+00,-1.611836377547e+00,-2.118305807532e+00
2.015000000000e+03,1.000000000000e+00,1.000000000000e+00,8.000000000000e+00,3.200000000000e+01,0.000000000000e+00,3.221783969366e+00,-1.578353909247e+00,-2.122777763898e+00
2.015000000000e+03,1.000000000000e+00,1.000000000000e+00,8.000000000000e+00,3.300000000000e+01,0.000000000000e+00,3.235197209333e+00,-1.544750913189e+00,-2.127087176832e+00
2.015000000000e+03,1.000000000000e+00,1.000000000000e+00,8.000000000000e+00,3.400000000000e+01,0.000000000000e+00,3.248363555525e+00,-1.511029967577e+00,-2.131233714911e+00
2.015000000000e+03,1.000000000000e+00,1.000000000000e+00,8.000000000000e+00,3.500000000000e+01,0.000000000000e+00,3.261282004931e+00,-1.477193642728e+00,-2.135217061365e+00
2.015000000000e+03,1.000000000000e+00,1.000000000000e+00,8.000000000000e+00,3.600000000000e+01,0.000000000000e+00,3.273951573291e+00,-1.443244517696e+00,-2.139036911810e+00
2.015000000000e+03,1.000000000000e+00,1.000000000000e+00,8.000000000000e+00,3.700000000000e+01,0.000000000000e+00,3.286371288984e+00,-1.409185197229e+00,-2.142692972474e+00
2.015000000000e+03,1.000000000000e+00,1.000000000000e+00,8.000000000000e+00,3.800000000000e+01,0.000000000000e+00,3.298540207874e+00,-1.375018271689e+00,-2.146184964633e+00
2.015000000000e+03,1.000000000000e+00,1.000000000000e+00,8.000000000000e+00,3.900000000000e+01,0.000000000000e+00,3.310457396714e+00,-1.340746362526e+00,-2.149512619730e+00
2.015000000000e+03,1.000000000000e+00,1.000000000000e+00,8.000000000000e+00,4.000000000000e+01,0.000000000000e+00,3.322121947615e+00,-1.306372082034e+00,-2.152675683559e+00
2.015000000000e+03,1.000000000000e+00,1.000000000000e+00,8.000000000000e+00,4.100000000000e+01,0.000000000000e+00,3.333532971794e+00,-1.271898050256e+00,-2.155673914410e+00
2.015000000000e+03,1.000000000000e+00,1.000000000000e+00,8.000000000000e+00,4.200000000000e+01,0.000000000000e+00,3.344689594101e+00,-1.237326912194e+00,-2.158507081698e+00
2.015000000000e+03,1.000000000000e+00,1.000000000000e+00,8.000000000000e+00,4.300000000000e+01,0.000000000000e+00,3.355590964559e+00,-1.202661302936e+00,-2.161174969000e+00
2.015000000000e+03,1.000000000000e+00,1.000000000000e+00,8.000000000000e+00,4.400000000000e+01,0.000000000000e+00,3.366236252500e+00,-1.167903864720e+00,-2.163677372438e+00
2.015000000000e+03,1.000000000000e+00,1.000000000000e+00,8.000000000000e+00,4.500000000000e+01,0.000000000000e+00,3.376624641469e+00,-1.133057264285e+00,-2.166014099561e+00
2.015000000000e+03,1.000000000000e+00,1.000000000000e+00,8.000000000000e+00,4.600000000000e+01,0.000000000000e+00,3.386755339989e+00,-1.098124157700e+00,-2.168184971874e+00
2.015000000000e+03,1.000000000000e+00,1.000000000000e+00,8.000000000000e+00,4.700000000000e+01,0.000000000000e+00,3.396627576076e+00,-1.063107207584e+00,-2.170189823474e+00
2.015000000000e+03,1.000000000000e+00,1.000000000000e+00,8.000000000000e+00,4.800000000000e+01,0.000000000000e+00,3.406240592530e+00,-1.028009100575e+00,-2.172028500174e+00
2.015000000000e+03,1.000000000000e+00,1.000000000000e+00,8.000000000000e+00,4.900000000000e+01,0.000000000000e+00,3.415593656917e+00,-9.928325119007e-01,-2.173700861533e+00
2.015000000000e+03,1.000000000000e+00,1.000000000000e+00,8.000000000000e+00,5.000000000000e+01,0.000000000000e+00,3.424686056470e+00,-9.575801227303e-01,-2.175206779736e+00
2.015000000000e+03,1.000000000000e+00,1.000000000000e+00,8.000000000000e+00,5.100000000000e+01,0.000000000000e+00,3.433517093763e+00,-9.222546377531e-01,-2.176546138966e+00
