# File: ../../samples/ephem_mean_elem.dat
#
# Ephemeris generated from specified elements
# Propagator: SGP4 (improved,WGS72old)
#
# Time format:              Modified Julian Date
# Coordinate system:        GEI (Geocentric Equatorial Inertial) Cartesian in km
# Data Delimiter:           space
#
# datetime(mjd),posx(km),posy(km),posz(km)
57652.17430556 3086.731331 -8247.980172 6697.200611
57652.17500000 3394.604970 -8061.673301 6692.078130
57652.17569444 3698.832689 -7866.712546 6679.763003
57652.17638889 3999.032664 -7663.189865 6660.168771
57652.17708333 4294.817085 -7451.209885 6633.215129
57652.17777778 4585.792493 -7230.890432 6598.828412
57652.17847222 4871.560198 -7002.363052 6556.942098
57652.17916667 5151.716699 -6765.773549 6507.497340
57652.17986111 5425.854218 -6521.282502 6450.443507
57652.18055556 5693.561274 -6269.065763 6385.738749
57652.18125000 5954.423315 -6009.314968 6313.350578
57652.18194444 6208.023440 -5742.237999 6233.256458
57652.18263889 6453.943190 -5468.059426 6145.444402
57652.18333333 6691.763399 -5187.020931 6049.913594
57652.18402778 6921.065141 -4899.381677 5946.674992
57652.18472222 7141.430746 -4605.418639 5835.751949
57652.18541667 7352.444905 -4305.426870 5717.180815
57652.18611111 7553.695838 -3999.719730 5591.011546
57652.18680556 7744.776558 -3688.629027 5457.308283
57652.18750000 7925.286209 -3372.505077 5316.149911
57652.18819444 8094.831466 -3051.716704 5167.630604
57652.18888889 8253.028020 -2726.651126 5011.860320
57652.18958333 8399.502124 -2397.713734 4848.965252
57652.19027778 8533.892193 -2065.327796 4679.088251
57652.19097222 8655.850454 -1729.934014 4502.389167
57652.19166667 8765.044647 -1391.989958 4319.045131
57652.19236111 8861.159744 -1051.969404 4129.250776
57652.19305556 8943.899687 -710.361506 3933.218357
57652.19375000 9012.989136 -367.669854 3731.177797
57652.19444444 9068.175202 -24.411367 3523.376620
57652.19513889 9109.229147 318.884905 3310.079806
57652.19583333 9135.948042 661.679161 3091.569511
57652.19652778 9148.156364 1003.422352 2868.144683
57652.19722222 9145.707507 1343.557781 2640.120574
57652.19791667 9128.485186 1681.522865 2407.828108
57652.19861111 9096.404735 2016.750991 2171.613141
57652.19930556 9049.414249 2348.673457 1931.835611
57652.20000000 8987.495582 2676.721516 1688.868550
57652.20069444 8910.665162 3000.328494 1443.096991
57652.20138889 8818.974625 3318.931934 1194.916778
57652.20208333 8712.511246 3631.975792 944.733264
57652.20277778 8591.398152 3938.912659 692.959913
57652.20347222 8455.794328 4239.205930 440.016844
57652.20416667 8305.894385 4532.331987 186.329293
57652.20486111 8141.928109 4817.782307 -67.673976
57652.20555556 7964.159776 5095.065508 -321.562307
57652.20625000 7772.887260 5363.709281 -574.904779
57652.20694444 7568.440917 5623.262231 -827.271875
57652.20763889 7351.182256 5873.295576 -1078.237133
57652.20833333 7121.502443 6113.404689 -1327.378750
57652.20902778 6879.820620 6343.210488 -1574.281166
57652.20972222 6626.582049 6562.360661 -1818.536598
57652.21041667 6362.256164 6770.530675 -2059.746474
57652.21111111 6087.334471 6967.424635 -2297.522811
57652.21180556 5802.328363 7152.775926 -2531.489499
57652.21250000 5507.766894 7326.347665 -2761.283459
57652.21319444 5204.194475 7487.932967 -2986.555714
57652.21388889 4892.168559 7637.355024 -3206.972341
57652.21458333 4572.257341 7774.466993 -3422.215282
57652.21527778 4245.037465 7899.151730 -3631.983058
57652.21597222 3911.091773 8011.321343 -3835.991338
57652.21666667 3571.007112 8110.916618 -4033.973409
57652.21736111 3225.372232 8197.906288 -4225.680496
57652.21805556 2874.775762 8272.286196 -4410.881992
57652.21875000 2519.804269 8334.078345 -4589.365568
57652.21944444 2161.040479 8383.329853 -4760.937173
57652.22013889 1799.061567 8420.111840 -4925.420941
57652.22083333 1434.437590 8444.518241 -5082.659014
57652.22152778 1067.730069 8456.664582 -5232.511266
57652.22222222 699.490675 8456.686712 -5374.854972
57652.22291667 330.260044 8444.739518 -5509.584398
57652.22361111 -39.433240 8420.995629 -5636.610340
57652.22430556 -409.073578 8385.644118 -5755.859610
57652.22500000 -778.159135 8338.889220 -5867.274483
57652.22569444 -1146.202531 8280.949060 -5970.812114
57652.22638889 -1512.731371 8212.054418 -6066.443923
57652.22708333 -1877.288707 8132.447522 -6154.154960
57652.22777778 -2239.433400 8042.380877 -6233.943264
57652.22847222 -2598.740347 7942.116144 -6305.819209
57652.22916667 -2954.800661 7831.923064 -6369.804845
57652.22986111 -3307.221765 7712.078427 -6425.933251
57652.23055556 -3655.627387 7582.865104 -6474.247884
57652.23125000 -3999.657512 7444.571119 -6514.801946
57652.23194444 -4338.968285 7297.488784 -6547.657757
57652.23263889 -4673.231822 7141.913890 -6572.886152
57652.23333333 -5002.136005 6978.144945 -6590.565888
57652.23402778 -5325.384248 6806.482466 -6600.783079
57652.23472222 -5642.695180 6627.228328 -6603.630642
57652.23541667 -5953.802348 6440.685163 -6599.207777
57652.23611111 -6258.453866 6247.155805 -6587.619461
57652.23680556 -6556.412064 6046.942775 -6568.975968
57652.23750000 -6847.453097 5840.347829 -6543.392419
57652.23819444 -7131.366556 5627.671540 -6510.988345
57652.23888889 -7407.955085 5409.212905 -6471.887281
57652.23958333 -7677.033953 5185.269024 -6426.216385
57652.24027778 -7938.430657 4956.134786 -6374.106076
57652.24097222 -8191.984521 4722.102598 -6315.689692
57652.24166667 -8437.546274 4483.462154 -6251.103177
57652.24236111 -8674.977651 4240.500228 -6180.484790
57652.24305556 -8904.151006 3993.500483 -6103.974819
57652.24375000 -9124.948904 3742.743331 -6021.715339
57652.24444444 -9337.263742 3488.505796 -5933.849966
57652.24513889 -9540.997384 3231.061399 -5840.523646
57652.24583333 -9736.060782 2970.680080 -5741.882449
57652.24652778 -9922.373626 2707.628125 -5638.073389
57652.24722222 -10099.864001 2442.168111 -5529.244252
57652.24791667 -10268.468059 2174.558861 -5415.543442
57652.24861111 -10428.129691 1905.055433 -5297.119842
57652.24930556 -10578.800218 1633.909103 -5174.122688
57652.25000000 -10720.438107 1361.367357 -5046.701447
57652.25069444 -10853.008671 1087.673912 -4915.005723
57652.25138889 -10976.483807 813.068732 -4779.185160
57652.25208333 -11090.841739 537.788044 -4639.389355
57652.25277778 -11196.066762 262.064390 -4495.767792
57652.25347222 -11292.149015 -13.873344 -4348.469777
57652.25416667 -11379.084257 -289.799886 -4197.644374
57652.25486111 -11456.873650 -565.493518 -4043.440368
57652.25555556 -11525.523567 -840.736024 -3886.006218
57652.25625000 -11585.045399 -1115.312635 -3725.490023
57652.25694444 -11635.455381 -1389.011976 -3562.039489
57652.25763889 -11676.774423 -1661.625985 -3395.801917
57652.25833333 -11709.027953 -1932.949861 -3226.924179
57652.25902778 -11732.245779 -2202.782003 -3055.552702
57652.25972222 -11746.461942 -2470.923929 -2881.833466
57652.26041667 -11751.714602 -2737.180217 -2705.912002
57652.26111111 -11748.045914 -3001.358446 -2527.933378
57652.26180556 -11735.501923 -3263.269111 -2348.042221
57652.26250000 -11714.132467 -3522.725570 -2166.382711
57652.26319444 -11683.991090 -3779.543978 -1983.098588
57652.26388889 -11645.134955 -4033.543216 -1798.333176
57652.26458333 -11597.624779 -4284.544828 -1612.229389
57652.26527778 -11541.524762 -4532.372972 -1424.929741
57652.26597222 -11476.902538 -4776.854343 -1236.576378
57652.26666667 -11403.829120 -5017.818125 -1047.311088
57652.26736111 -11322.378862 -5255.095932 -857.275325
57652.26805556 -11232.629420 -5488.521763 -666.610228
57652.26875000 -11134.661734 -5717.931937 -475.456649
57652.26944444 -11028.560002 -5943.165051 -283.955178
57652.27013889 -10914.411663 -6164.061945 -92.246158
57652.27083333 -10792.307401 -6380.465644 99.530278
57652.27152778 -10662.341137 -6592.221324 291.234185
57652.27222222 -10524.610032 -6799.176288 482.725786
57652.27291667 -10379.214511 -7001.179916 673.865437
57652.27361111 -10226.258273 -7198.083646 864.513607
57652.27430556 -10065.848311 -7389.740955 1054.530853
57652.27500000 -9898.094956 -7576.007326 1243.777791
57652.27569444 -9723.111902 -7756.740240 1432.115071
57652.27638889 -9541.016247 -7931.799168 1619.403365
57652.27708333 -9351.928549 -8101.045552 1805.503326
57652.27777778 -9155.972873 -8264.342813 1990.275581
57652.27847222 -8953.276849 -8421.556347 2173.580701
57652.27916667 -8743.971730 -8572.553545 2355.279196
57652.27986111 -8528.192475 -8717.203789 2535.231481
57652.28055556 -8306.077811 -8855.378483 2713.297868
57652.28125000 -8077.770309 -8986.951079 2889.338561
57652.28194444 -7843.416476 -9111.797102 3063.213630
57652.28263889 -7603.166844 -9229.794191 3234.783014
57652.28333333 -7357.176049 -9340.822146 3403.906513
57652.28402778 -7105.602943 -9444.762978 3570.443782
57652.28472222 -6848.610692 -9541.500964 3734.254333
57652.28541667 -6586.366871 -9630.922725 3895.197547
57652.28611111 -6319.043590 -9712.917290 4053.132669
57652.28680556 -6046.817596 -9787.376187 4207.918830
57652.28750000 -5769.870399 -9854.193530 4359.415061
57652.28819444 -5488.388375 -9913.266128 4507.480319
57652.28888889 -5202.562911 -9964.493589 4651.973505
57652.28958333 -4912.590522 -10007.778446 4792.753505
57652.29027778 -4618.672968 -10043.026289 4929.679230
57652.29097222 -4321.017404 -10070.145906 5062.609655
57652.29166667 -4019.836503 -10089.049436 5191.403874
57652.29236111 -3715.348578 -10099.652541 5315.921166
57652.29305556 -3407.777735 -10101.874580 5436.021056
57652.29375000 -3097.353997 -10095.638799 5551.563392
57652.29444444 -2784.313424 -10080.872540 5662.408442
57652.29513889 -2468.898266 -10057.507458 5768.416974
57652.29583333 -2151.357079 -10025.479749 5869.450372
57652.29652778 -1831.944841 -9984.730405 5965.370757
57652.29722222 -1510.923093 -9935.205469 6056.041105
57652.29791667 -1188.560036 -9876.856316 6141.325398
57652.29861111 -865.130653 -9809.639948 6221.088773
57652.29930556 -540.916789 -9733.519297 6295.197699
57652.30000000 -216.207264 -9648.463560 6363.520150
57652.30069444 108.702056 -9554.448535 6425.925810
57652.30138889 433.508207 -9451.456982 6482.286290
57652.30208333 757.901049 -9339.479001 6532.475354
57652.30277778 1081.563247 -9218.512425 6576.369173
57652.30347222 1404.170261 -9088.563224 6613.846592
57652.30416667 1725.390331 -8949.645941 6644.789416
57652.30486111 2044.884520 -8801.784127 6669.082720
57652.30555556 2362.306771 -8645.010797 6686.615173
57652.30625000 2677.303978 -8479.368908 6697.279388
57652.30694444 2989.516107 -8304.911842 6700.972290
57652.30763889 3298.576361 -8121.703896 6697.595509
57652.30833333 3604.111344 -7929.820804 6687.055791
57652.30902778 3905.741310 -7729.350242 6669.265435
57652.30972222 4203.080429 -7520.392360 6644.142748
57652.31041667 4495.737123 -7303.060298 6611.612524
57652.31111111 4783.314426 -7077.480732 6571.606543
57652.31180556 5065.410425 -6843.794392 6524.064091
57652.31250000 5341.618758 -6602.156579 6468.932498
57652.31319444 5611.529149 -6352.737690 6406.167695
57652.31388889 5874.728042 -6095.723711 6335.734787
57652.31458333 6130.799294 -5831.316689 6257.608638
57652.31527778 6379.324918 -5559.735204 6171.774472
57652.31597222 6619.885934 -5281.214782 6078.228475
57652.31666667 6852.063282 -4996.008281 5976.978410
57652.31736111 7075.438804 -4704.386248 5868.044229
57652.31805556 7289.596320 -4406.637206 5751.458684
57652.31875000 7494.122781 -4103.067893 5627.267927
57652.31944444 7688.609499 -3794.003425 5495.532096
57652.32013889 7872.653450 -3479.787408 5356.325891
57652.32083333 8045.858661 -3160.781948 5209.739112
57652.32152778 8207.837672 -2837.367561 5055.877167
57652.32222222 8358.213045 -2509.943028 4894.861551
57652.32291667 8496.618957 -2178.925100 4726.830265
57652.32361111 8622.702837 -1844.748101 4551.938182
57652.32430556 8736.127040 -1507.863436 4370.357357
57652.32500000 8836.570567 -1168.738946 4182.277264
57652.32569444 8923.730800 -827.858129 3987.904936
57652.32638889 8997.325244 -485.719259 3787.465054
57652.32708333 9057.093267 -142.834338 3581.199909
57652.32777778 9102.797814 200.272089 3369.369273
57652.32847222 9134.227087 543.064231 3152.250173
57652.32916667 9151.196155 884.996509 2930.136541
57652.32986111 9153.548506 1225.515129 2703.338756
57652.33055556 9141.157486 1564.059797 2472.183049
57652.33125000 9113.927638 1900.065514 2237.010819
57652.33194444 9071.795898 2232.964500 1998.177803
57652.33263889 9014.732645 2562.188221 1756.053130
57652.33333333 8942.742586 2887.169448 1511.018275
57652.33402778 8855.865449 3207.344406 1263.465894
57652.33472222 8754.176487 3522.154972 1013.798542
57652.33541667 8637.786770 3831.050853 762.427334
57652.33611111 8506.843262 4133.491794 509.770488
57652.33680556 8361.528669 4428.949767 256.251809
57652.33750000 8202.061069 4716.911087 2.299126
57652.33819444 8028.693306 4996.878482 -251.657328
57652.33888889 7841.712166 5268.373089 -505.186563
57652.33958333 7641.437338 5530.936299 -757.858478
57652.34027778 7428.220159 5784.131524 -1009.245515
57652.34097222 7202.442179 6027.545789 -1258.924288
57652.34166667 6964.513517 6260.791189 -1506.477184
57652.34236111 6714.871099 6483.506150 -1751.493891
57652.34305556 6453.976714 6695.356530 -1993.572882
57652.34375000 6182.314956 6896.036538 -2232.322818
57652.34444444 5900.391095 7085.269431 -2467.363845
57652.34513889 5608.728837 7262.808046 -2698.328806
57652.34583333 5307.868037 7428.435140 -2924.864348
57652.34652778 4998.362411 7581.963513 -3146.631892
57652.34722222 4680.777209 7723.235978 -3363.308505
57652.34791667 4355.686907 7852.125147 -3574.587649
57652.34861111 4023.672955 7968.533043 -3780.179784
57652.34930556 3685.321556 8072.390568 -3979.812873
57652.35000000 3341.221528 8163.656832 -4173.232755
57652.35069444 2991.962232 8242.318352 -4360.203403
57652.35138889 2638.131636 8308.388133 -4540.507062
57652.35208333 2280.314450 8361.904664 -4713.944290
57652.35277778 1919.090385 8402.930824 -4880.333898
57652.35347222 1555.032563 8431.552719 -5039.512788
57652.35416667 1188.706025 8447.878472 -5191.335709
57652.35486111 820.666370 8452.036970 -5335.674952
57652.35555556 451.458555 8444.176581 -5472.419948
57652.35625000 81.615802 8424.463863 -5601.476829
57652.35694444 -288.341380 8393.082268 -5722.767934
57652.35763889 -657.906001 8350.230850 -5836.231253
57652.35833333 -1026.585314 8296.122991 -5941.819863
57652.35902778 -1393.901425 8230.985152 -6039.501313
57652.35972222 -1759.391755 8155.055656 -6129.257000
57652.36041667 -2122.609438 8068.583503 -6211.081522
